,AFREQ,EXEC,FREQ,INST,INSTnom%,IPC,L2HIT,L2MPI,L3HIT,MEM,PhysIPC%
321,0.0001199066000492249,0.008330604104529512,-0.0002058086812896236,-0.00848388781276435,0.007977250228650997,0.006873843579089674,0.012333293558209323,-0.2633628821079595,-0.010841812285786094,0.12994307692281076,0.0069746277455493486
322,,,,,,,,,,,
323,0.009876451131175046,-0.37228576765669785,-0.2537510151498865,0.18702808382284394,-0.3723793294386622,-0.20071311232429093,-0.0950938919227306,9.141964634269101,0.014885375439336324,3.327224274372013,-0.20035268587787022
324,,,,,,,,,,,
325,0.0006309744827178879,0.44125786997851474,-0.024373567961773288,-0.32025830841161645,0.4410967566521989,0.46929885678345395,0.01511105841747257,-0.6268902725909234,-0.0018207726471224487,-0.6273195467274942,0.46880840639651983
326,0.0065585118638104714,-0.201472141348296,-0.17441240907630637,0.057015141680455884,-0.20132199242128543,-0.07159004932874051,0.05486632805864757,-0.4588379897707201,-0.012130343758045387,-0.12045467939761219,-0.07121697781059602
327,,,,,,,,,,,
328,,,,,,,,,,,
329,,,,,,,,,,,
330,0.0006840557162598618,0.05688249762641607,-0.02265168599020775,-0.07138953330311212,0.056956943584833636,0.07598329567702977,0.14450990771538055,-0.923659229007344,-0.05589999286460372,-0.6079690371965627,0.07575284848388845
331,,,,,,,,,,,
332,,,,,,,,,,,
333,,,,,,,,,,,
334,-0.00017277704844503595,-0.31758120299980186,0.005290950971813083,0.476750732698968,-0.3177386719803469,-0.32112092544867865,-0.01781133835560888,1.3817014498977316,0.004631472915353841,1.887698632504089,-0.32100072963748644
335,,,,,,,,,,,
336,-0.004305904869817392,-0.17035322116861076,0.11704349801744336,0.34310738136622315,-0.17032686248992449,-0.23501234754799952,0.13181059870371947,-0.8305197339020033,-0.01064843413714342,-0.7094971456726487,-0.23518045380079622
337,-0.00024886071918306385,-0.3153835354920597,0.005595637909800768,0.47451318651931645,-0.31548854700263457,-0.31916397073421143,-0.018580727375445322,1.6684783544809567,0.014960452651521352,1.4615645147280065,-0.3190909295734793
338,,,,,,,,,,,
339,,,,,,,,,,,
340,,,,,,,,,,,
341,,,,,,,,,,,
342,0.00027498000276645246,-0.021845900381475672,-0.009019054208618777,0.006178627379904543,-0.021388398489798607,-0.013230797905401286,0.01607568890980759,-0.25723822035882643,0.013549757441540642,-0.4334336042340269,-0.01203490432785703
343,,,,,,,,,,,
344,,,,,,,,,,,
345,,,,,,,,,,,
346,-0.0005265327853642447,-0.30340832255155903,0.01704492829292642,0.47162532782691713,-0.30325058440724345,-0.3156353311211457,-0.01683569707511314,1.165555824807047,0.024277296703395214,0.5489956984409863,-0.3150723771346715
347,8.250046464822059e-06,-0.2832387639248089,-0.010698178070724025,0.3812022382366983,-0.28271474769301164,-0.27641777119007366,0.1849485243147266,-0.8599578298649684,-0.01824167196111181,-0.7793478634985931,-0.27556448078504087
348,,,,,,,,,,,
349,,,,,,,,,,,
350,,,,,,,,,,,
351,,,,,,,,,,,
352,0.006682557894058752,0.08176637015229224,-0.16788484413587157,-0.22307280757667936,0.08242118837150694,0.2494292646677658,-0.09152958608856818,2.8675113787732847,0.04365960165746154,0.04313372655034794,0.24892697846932893
353,0.0005747532150443678,-0.021806945004498427,-0.01456957766957143,0.00894801543621942,-0.021534547545814874,-0.013355166899916667,0.012035726649587554,-0.2268522395192705,0.014777377101660513,-0.5809672896202224,-0.012801296608243626
354,,,,,,,,,,,
355,-0.00043108148959105004,-0.30850743752973886,0.01510299711685337,0.47559979318152595,-0.3087053682515953,-0.3185448341610868,-0.018375866966944723,1.1925732557929687,0.011379602543568549,1.029241787798052,-0.31878432467234635
356,,,,,,,,,,,
357,,,,,,,,,,,
358,,,,,,,,,,,
359,,,,,,,,,,,
360,0.001561658522967878,0.39330306919479197,-0.040681270139926014,-0.30794093385968113,0.3931232715869237,0.4344032375263624,0.02090086283418396,-0.6322662124254204,0.010651124365373537,-0.8127916864411506,0.43365967933327076
361,0.001208161576003003,-0.045300162073168504,-0.032067380437375025,0.019483211284964896,-0.044043340769518,-0.02471644042841533,0.0024192582191425132,-0.07035905299926146,0.015864777406531215,-0.49714513456144943,-0.023730036378518313
362,,,,,,,,,,,
363,,,,,,,,,,,
364,,,,,,,,,,,
365,0.004259558845536938,-0.18470870630674702,-0.11736102651406827,0.09499185880144255,-0.18545756464091556,-0.10089135956674103,0.021048965780644253,0.13686891538404758,0.004927133310704717,-0.4198524940937857,-0.10157472506504811
366,,,,,,,,,,,
367,0.008127287489239816,0.014406315912780944,-0.20829425119067982,-0.21380017413958824,0.01460729546118296,0.22364857682099712,-0.08341265191091085,2.8261126679298387,0.035740667763913346,-0.017868399224350913,0.2229249939768817
368,,,,,,,,,,,
369,-0.0017020092318572229,-0.026532203307115414,0.047486490035915103,0.06760496536621734,-0.027384378108962933,-0.06041416081684527,-0.15695026040660803,13.266356787606785,0.037576122961735785,3.739605005850443,-0.060087839486656594
370,,,,,,,,,,,
371,,,,,,,,,,,
372,,,,,,,,,,,
373,0.0016092916176798273,-0.08256969233869983,-0.036584147330750105,0.027792222104252733,-0.08202264716312432,-0.04434520207723898,0.017227994126619826,-0.2832910899434728,0.007858619715480707,-0.5223838889189771,-0.04343671685481512
374,-0.00014312802564771704,0.0027793416572805857,0.0038017708984089283,0.0017257130359172607,0.0025323753731695295,-0.001556828039192223,0.0046887248961942195,-0.08996992690565145,0.0027692957666029965,-0.40509910467316,-0.00136132192346866
375,,,,,,,,,,,
376,,,,,,,,,,,
377,,,,,,,,,,,
378,,,,,,,,,,,
379,-0.00018673463484598059,-0.32028016161992695,0.006211080241059643,0.481727484435436,-0.3208172205829112,-0.3245382513089206,-0.0226094428438707,1.8386307868368028,0.008926139767822153,1.8031059568102674,-0.323222494603249
380,,,,,,,,,,,
381,,,,,,,,,,,
382,,,,,,,,,,,
383,0.0004120043127157979,-0.013250124957262964,-0.01173506367000903,0.004293542381378812,-0.013633745262946657,-0.005203383572506834,0.007974715897155444,-0.17522847936820454,-0.009286764657947717,0.4133678531645863,-0.005648959481155377
384,,,,,,,,,,,
385,,,,,,,,,,,
386,,,,,,,,,,,
387,,,,,,,,,,,
388,,,,,,,,,,,
389,-0.009101517752527039,0.534165033877266,0.30395058266639685,-0.148603891950171,0.5343283994216265,0.23384462156710364,0.07672101718749631,-0.8969223745922167,-0.015903527418519303,-0.7880799533634593,0.23378015021244608
390,,,,,,,,,,,
391,,,,,,,,,,,
392,,,,,,,,,,,
393,-0.00025002602495176926,0.008303306909762947,0.003832161562070843,-0.0008800159905551692,0.008406979820625922,0.0039027769721588996,-0.004241404224905017,0.04858238829303449,0.011212817269887222,-0.22694484338720536,0.0040330196172663315
394,,,,,,,,,,,
395,,,,,,,,,,,
396,,,,,,,,,,,
397,,,,,,,,,,,
398,,,,,,,,,,,
399,,,,,,,,,,,
400,,,,,,,,,,,
401,,,,,,,,,,,
402,,,,,,,,,,,
403,,,,,,,,,,,
404,,,,,,,,,,,
405,,,,,,,,,,,
406,,,,,,,,,,,
407,,,,,,,,,,,
408,,,,,,,,,,,
409,,,,,,,,,,,
410,,,,,,,,,,,
411,,,,,,,,,,,
412,0.0016531160833944097,0.38454938149202655,-0.043327467311702055,-0.30870432264733927,0.3846649953471898,0.4271363588627491,0.017557480755342903,-0.4950298550002502,0.022834002793253212,-0.7656431844136715,0.42988080243234733
413,,,,,,,,,,,
414,,,,,,,,,,,
415,,,,,,,,,,,
416,-0.00015144344338262932,0.00075860797187996,0.0054317083525115785,0.005362512278003042,0.00032134537874642003,-0.004250218869970437,0.008849687605084497,-0.11416022436234988,0.007315764177241299,-0.13163729764979482,-0.004392928859686673
417,,,,,,,,,,,
418,,,,,,,,,,,
419,,,,,,,,,,,
420,0.00022302932688212875,-0.012164066459105867,-0.004373704456926754,0.005635410645653179,-0.012599249764382859,-0.008448467514403781,-0.019759490002471562,0.7165074863022985,-0.027134555742506176,2.519433242945433,-0.008634038895456048
421,-0.00013115743774774625,-0.3223348932934672,0.0016206907460218126,0.4792021459052723,-0.32252114319774783,-0.3233309612729659,-0.02282875138242259,1.9780877572701905,-0.02009751486839174,5.236334405399974,-0.3231463593072717
422,,,,,,,,,,,
423,-0.004351899572374357,-0.15418900549507442,0.11828075031295911,0.3274254896415664,-0.15428625254306486,-0.22390935528037706,0.1078216383968792,-0.7815722447892229,-0.028371660664861034,-0.37287428032103986,-0.2238175433712622
424,,,,,,,,,,,
425,,,,,,,,,,,
426,,,,,,,,,,,
427,,,,,,,,,,,
428,,,,,,,,,,,
429,-0.0002603963933500708,0.0027049392318817473,-0.004850455351757037,-0.0046719816488452835,0.002629355065025648,0.00559779778624441,0.0031628363454004153,-0.1188245662412441,0.006668834974173813,-0.2597757290548169,0.006060902571672583
430,,,,,,,,,,,
431,,,,,,,,,,,
432,,,,,,,,,,,
433,,,,,,,,,,,
434,,,,,,,,,,,
435,,,,,,,,,,,
436,,,,,,,,,,,
437,,,,,,,,,,,
438,,,,,,,,,,,
439,0.0012327827429173663,-0.3698267956411797,-0.03487121019175323,0.5049686060702929,-0.3698285695551791,-0.3455756791662967,-0.019096420866353905,1.6184536512776473,-0.012958114575904919,4.191560141722219,-0.34574778295147185
440,,,,,,,,,,,
441,,,,,,,,,,,
442,,,,,,,,,,,
443,,,,,,,,,,,
444,,,,,,,,,,,
445,,,,,,,,,,,
446,,,,,,,,,,,
447,,,,,,,,,,,
448,,,,,,,,,,,
449,0.00043340875065787205,-0.017419734284066724,-0.009048026809500027,0.009156700474151852,-0.017184480819270667,-0.011279055991539567,-0.003971969251346644,0.18011392149334812,-0.0034231801467162395,0.32487928891715084,-0.011465024687424375
450,,,,,,,,,,,
451,,,,,,,,,,,
452,0.00043751835703645777,0.45280302893264507,-0.014169499269976512,-0.3209058849928258,0.4523567207954352,0.46732663165474564,0.020363236535733548,-0.5826409475431192,0.0006354894321728749,-0.706844982119393,0.46758641664924766
453,,,,,,,,,,,
454,,,,,,,,,,,
455,0.0007547467852926053,-0.2953748558348644,-0.03210240076303313,0.3559632127005292,-0.2951751838212124,-0.2714986072319329,0.1482772672027849,-0.8409484543598562,-0.052697426903897227,-0.11728951156049722,-0.2714633872901972
456,,,,,,,,,,,
457,-0.0022623949466794723,0.1485394966301775,0.05955037169386514,-0.07636250766472508,0.14866516114156786,0.09861406374669619,0.12884663531167445,-0.8931177833054317,-0.022574010654213647,-0.8768308222482483,0.09880854064494833
458,,,,,,,,,,,
459,0.00042030146805699647,0.4570682568814938,-0.010768095259521018,-0.31978136380486366,0.45723175928584164,0.46782359749062363,0.0202328285180329,-0.6098687286127292,0.0027870167673121034,-0.7974280633464452,0.46715198279940695
460,-0.0006405280154971511,0.021640083038458,0.016350742265343648,-0.010834830293811902,0.021321213282626626,0.01081879609456728,-0.005891854469967719,0.12122512485624513,-0.007989620406654603,0.6775611169180296,0.01061377241772636
461,,,,,,,,,,,
462,,,,,,,,,,,
463,,,,,,,,,,,
464,,,,,,,,,,,
465,,,,,,,,,,,
466,0.00028748193115295316,-0.008139987326073463,-0.005852806182738706,0.002836537150929103,-0.007823866719593155,-0.004554626617003239,0.005096608703724325,-0.12993802606784305,-0.009822362083307062,0.5883370962900439,-0.004520191822922221
467,5.133460755823464e-05,-0.325359657019676,0.0022777685866086496,0.48116158375153134,-0.32524861040079533,-0.326776874196567,-0.025571155473660536,2.20245627932072,-0.004691959159652806,5.135604396405067,-0.32625818170986237
468,,,,,,,,,,,
469,,,,,,,,,,,
470,-0.010525982865645541,0.6486290130897164,0.36662437374141127,-0.16920145441824455,0.6485482056526399,0.2675565031869084,0.07760459684357059,-0.8622773253584286,-0.016118879758931847,-0.5005364045463503,0.26698236672446346
471,,,,,,,,,,,
472,,,,,,,,,,,
473,,,,,,,,,,,
474,,,,,,,,,,,
475,,,,,,,,,,,
476,,,,,,,,,,,
477,,,,,,,,,,,
478,,,,,,,,,,,
479,,,,,,,,,,,
480,,,,,,,,,,,
481,,,,,,,,,,,
482,0.0007465053659361232,-0.027698931939578283,-0.017059971530163608,0.010987969112485575,-0.026070300579412477,-0.01657220924475275,-0.0031570080077283906,0.0991388897652053,0.0013018644865950835,-0.12336433245707246,-0.016709207295974714
483,,,,,,,,,,,
484,,,,,,,,,,,
485,-0.000668655698114711,0.4429819588332341,0.03077123942747182,-0.2892848417287099,0.4432857624115839,0.4080929636046564,-0.1310150956982404,4.442717425537542,0.02834085179673495,0.9440201524308888,0.4082436696614177
486,-0.0007924111919130471,-0.02478152530796317,0.032014864997307574,0.05000313169908773,-0.025733763118977074,-0.04939772888755281,-0.15544560463803278,11.56186361542384,0.029428581004444277,5.79604225339659,-0.049415036092452014
487,,,,,,,,,,,
488,,,,,,,,,,,
489,0.00077588651872071,0.031821540366087045,-0.028055249447106807,-0.053809275607412665,0.0323562794098588,0.055251288136743036,0.17932221774576382,-0.9472707706315622,-0.02900888912326452,-0.9328887095755788,0.05424647715053296
490,0.0005489537066340926,-0.34343831853053114,-0.011683530224627682,0.49526992235605005,-0.34326481224003574,-0.336141511093619,-0.0012384770498097414,0.7773617526976373,0.009748859669097448,0.6339874946518024,-0.33573119017290426
491,,,,,,,,,,,
492,0.0006287443173000472,-0.03549618240745837,-0.01783695063688874,0.010506312561054006,-0.0352894088122028,-0.01721260449086459,-9.775511774673753e-05,-0.008227444114292978,-0.009664103871227417,0.18788091851186708,-0.017870561662130382
493,0.00039179640370489734,0.45367240603874315,-0.011410477437219076,-0.319839028412873,0.45359852946321,0.4651571799827669,0.018942681226715746,-0.5857476186825216,0.010535818547933434,-0.8121498918376399,0.46538085477363866
494,,,,,,,,,,,
495,0.009484176984749,-0.013657097754488676,-0.23906449033866026,-0.21291162575608824,-0.013835366827833154,0.22361824545310918,-0.06486569222757738,1.5043177768588452,0.01522682304306967,0.28968586513715333,0.2229067561321456
496,,,,,,,,,,,
497,0.007354255746047882,-0.25930255976355476,-0.18145756296507276,0.12513371081225372,-0.25972404142801947,-0.13890845720894598,-0.09230463823688141,5.288929435981657,0.009409058009342906,4.3909035999104535,-0.1389603135955509
498,,,,,,,,,,,
499,,,,,,,,,,,
500,,,,,,,,,,,
501,-0.00044909137293275015,0.503145642420335,0.01599604845363358,-0.32648338461453213,0.5036252036435053,0.48545339536196164,0.012445632965992472,-0.5505161173616998,-0.0012774978902924264,-0.4895023105831515,0.4854884076204316
502,,,,,,,,,,,
503,,,,,,,,,,,
504,,,,,,,,,,,
505,,,,,,,,,,,
506,-0.0010317495769698209,0.5222387834083138,0.02438565934072887,-0.33096000256843316,0.5232767045139679,0.49992016485971325,0.02022257436800623,-0.5400941678263168,0.008993119102222526,-0.7399605918320592,0.499193214775563
507,,,,,,,,,,,
508,,,,,,,,,,,
509,0.0004003865776379202,-0.014077081611280547,-0.007176765428678168,0.009914291867959661,-0.013727211757411293,-0.0110660314677565,0.006675940230245608,-0.2438802962556838,0.01115130572408597,-0.5367348867791897,-0.010382598858743729
510,0.0014445395090613101,-0.12230908154562796,-0.029869026238038447,0.10875999774736343,-0.12411840099662205,-0.10399390724653196,-0.1265718922143298,11.729197144366806,0.040563347914872316,2.100525645941062,-0.10363392206476137
511,,,,,,,,,,,
512,,,,,,,,,,,
513,,,,,,,,,,,
514,,,,,,,,,,,
515,-0.00012810188122227455,-0.28528170994940677,-0.00355022215517216,0.3963596490580916,-0.28552620994150324,-0.2823836634835005,0.1671826732353811,-0.8250182103139818,-0.02074439417862341,-0.7169318117850969,-0.28258414046814656
516,,,,,,,,,,,
517,,,,,,,,,,,
518,,,,,,,,,,,
519,,,,,,,,,,,
520,0.013294066799250248,-0.1657172586339439,-0.3400273431248618,-0.19147504671872462,-0.16557520110421062,0.1725089705123467,-0.027655715049663514,0.1785042981314043,-0.004021936622416407,0.5781082370498212,0.17253654535593743
521,,,,,,,,,,,
522,,,,,,,,,,,
523,,,,,,,,,,,
524,-0.0007679302669316712,-0.29512720699767225,0.022220143369702402,0.4643171053141388,-0.29517064859688263,-0.31033858708004947,-0.02349572716252032,1.9358806385579346,-0.023856756285053297,6.207757462404403,-0.310322207773246
525,0.000177797366279288,0.46889164166661695,-0.005732916807577553,-0.3210089108336857,0.4685190143541591,0.47433422113154267,0.023532937392392737,-0.6808688732024629,0.002702602189863358,-0.7764131914822016,0.47386580292150154
526,,,,,,,,,,,
527,,,,,,,,,,,
528,,,,,,,,,,,
529,,,,,,,,,,,
530,,,,,,,,,,,
531,-0.0072063585413398665,0.2865597227515901,0.2500215166538196,-0.02264015923461718,0.2877494790075419,0.07285585971276243,-0.03995705606581449,1.0303009075677667,0.013388056280260782,-0.030501136663322898,0.07326761664982324
532,3.474848161528448e-05,0.0010543625597493095,-0.0005592356258348774,-0.0025852670829341084,0.0011824650594277244,0.002999879150687377,0.0007137870064934664,0.09276775255117038,-0.008483271138618314,0.29333167496404955,0.0024751423141303156
533,,,,,,,,,,,
534,0.007063199583931032,-0.28401854775243984,-0.17597307493292177,0.1595460050225003,-0.28354864002762514,-0.16653213328804292,-0.09910049059101626,10.367830323421593,0.007971069283595715,6.746175348146469,-0.1659578674764979
535,,,,,,,,,,,
536,,,,,,,,,,,
537,-0.0025884231950099616,0.15998449678174992,0.060688610059707764,-0.0792598656977676,0.16001909144530907,0.11243157148707213,0.17601705529151293,-0.9155717593522045,-0.044849031325662425,-0.6905472381074031,0.1121267348332358
538,,,,,,,,,,,
539,,,,,,,,,,,
543,,,,,,,,,,,
544,,,,,,,,,,,
545,,,,,,,,,,,
548,,,,,,,,,,,
552,,,,,,,,,,,
556,,,,,,,,,,,
557,,,,,,,,,,,
563,,,,,,,,,,,
564,,,,,,,,,,,
569,,,,,,,,,,,
576,,,,,,,,,,,
579,,,,,,,,,,,
583,,,,,,,,,,,
584,,,,,,,,,,,
585,,,,,,,,,,,
587,,,,,,,,,,,
597,,,,,,,,,,,
602,,,,,,,,,,,
608,,,,,,,,,,,
614,,,,,,,,,,,
619,,,,,,,,,,,
621,,,,,,,,,,,
626,,,,,,,,,,,
628,,,,,,,,,,,
629,,,,,,,,,,,
631,,,,,,,,,,,
637,,,,,,,,,,,
640,,,,,,,,,,,
641,,,,,,,,,,,
651,,,,,,,,,,,
653,,,,,,,,,,,
659,,,,,,,,,,,
661,,,,,,,,,,,
664,,,,,,,,,,,
665,,,,,,,,,,,
668,,,,,,,,,,,
669,,,,,,,,,,,
674,,,,,,,,,,,
678,,,,,,,,,,,
679,,,,,,,,,,,
680,,,,,,,,,,,
690,,,,,,,,,,,
691,,,,,,,,,,,
692,,,,,,,,,,,
694,,,,,,,,,,,
700,,,,,,,,,,,
704,,,,,,,,,,,
706,,,,,,,,,,,
710,,,,,,,,,,,
713,,,,,,,,,,,
716,,,,,,,,,,,
719,,,,,,,,,,,
720,,,,,,,,,,,
721,,,,,,,,,,,
722,,,,,,,,,,,
723,,,,,,,,,,,
730,,,,,,,,,,,
731,,,,,,,,,,,
735,,,,,,,,,,,
739,,,,,,,,,,,
742,,,,,,,,,,,
743,,,,,,,,,,,
744,,,,,,,,,,,
745,,,,,,,,,,,
748,,,,,,,,,,,
753,,,,,,,,,,,
756,,,,,,,,,,,
757,,,,,,,,,,,
765,,,,,,,,,,,
767,,,,,,,,,,,
769,,,,,,,,,,,
770,,,,,,,,,,,
773,,,,,,,,,,,
774,,,,,,,,,,,
775,,,,,,,,,,,
776,,,,,,,,,,,
778,,,,,,,,,,,
779,,,,,,,,,,,
781,,,,,,,,,,,
784,,,,,,,,,,,
790,,,,,,,,,,,
792,,,,,,,,,,,
794,,,,,,,,,,,
799,,,,,,,,,,,
801,,,,,,,,,,,
805,,,,,,,,,,,
814,,,,,,,,,,,
816,,,,,,,,,,,
817,,,,,,,,,,,
821,,,,,,,,,,,
822,,,,,,,,,,,
823,,,,,,,,,,,
829,,,,,,,,,,,
832,,,,,,,,,,,
834,,,,,,,,,,,
836,,,,,,,,,,,
840,,,,,,,,,,,
841,,,,,,,,,,,
845,,,,,,,,,,,
847,,,,,,,,,,,
848,,,,,,,,,,,
853,,,,,,,,,,,
856,,,,,,,,,,,
857,,,,,,,,,,,
859,,,,,,,,,,,
864,,,,,,,,,,,
868,,,,,,,,,,,
869,,,,,,,,,,,
870,,,,,,,,,,,
873,,,,,,,,,,,
876,,,,,,,,,,,
877,,,,,,,,,,,
887,,,,,,,,,,,
894,,,,,,,,,,,
898,,,,,,,,,,,
899,,,,,,,,,,,
903,,,,,,,,,,,
909,,,,,,,,,,,
910,,,,,,,,,,,
915,,,,,,,,,,,
917,,,,,,,,,,,
925,,,,,,,,,,,
930,,,,,,,,,,,
933,,,,,,,,,,,
941,,,,,,,,,,,
942,,,,,,,,,,,
949,,,,,,,,,,,
952,,,,,,,,,,,
955,,,,,,,,,,,
956,,,,,,,,,,,
962,,,,,,,,,,,
963,,,,,,,,,,,
969,,,,,,,,,,,
970,,,,,,,,,,,
974,,,,,,,,,,,
976,,,,,,,,,,,
980,,,,,,,,,,,
985,,,,,,,,,,,
986,,,,,,,,,,,
987,,,,,,,,,,,
991,,,,,,,,,,,
994,,,,,,,,,,,
1001,,,,,,,,,,,
1009,,,,,,,,,,,
1016,,,,,,,,,,,
1020,,,,,,,,,,,
1024,,,,,,,,,,,
1027,,,,,,,,,,,
1032,,,,,,,,,,,
1042,,,,,,,,,,,
1047,,,,,,,,,,,
1048,,,,,,,,,,,
1051,,,,,,,,,,,
1052,,,,,,,,,,,
1053,,,,,,,,,,,
1055,,,,,,,,,,,
1058,,,,,,,,,,,
1059,,,,,,,,,,,
1073,,,,,,,,,,,
1075,,,,,,,,,,,
1079,,,,,,,,,,,
1080,,,,,,,,,,,
1082,,,,,,,,,,,
1083,,,,,,,,,,,
1097,,,,,,,,,,,
1101,,,,,,,,,,,
1102,,,,,,,,,,,
1106,,,,,,,,,,,
1107,,,,,,,,,,,
1114,,,,,,,,,,,
1117,,,,,,,,,,,
1122,,,,,,,,,,,
1125,,,,,,,,,,,
1128,,,,,,,,,,,
1130,,,,,,,,,,,
1133,,,,,,,,,,,
1137,,,,,,,,,,,
1138,,,,,,,,,,,
1140,,,,,,,,,,,
1145,,,,,,,,,,,
1147,,,,,,,,,,,
1154,,,,,,,,,,,
1158,,,,,,,,,,,
1159,,,,,,,,,,,
1160,,,,,,,,,,,
1165,,,,,,,,,,,
1166,,,,,,,,,,,
1168,,,,,,,,,,,
1169,,,,,,,,,,,
1175,,,,,,,,,,,
1179,,,,,,,,,,,
1181,,,,,,,,,,,
1182,,,,,,,,,,,
1184,,,,,,,,,,,
1188,,,,,,,,,,,
1190,,,,,,,,,,,
1193,,,,,,,,,,,
1197,,,,,,,,,,,
1198,,,,,,,,,,,
1200,,,,,,,,,,,
1201,,,,,,,,,,,
1208,,,,,,,,,,,
1209,,,,,,,,,,,
1218,,,,,,,,,,,
1220,,,,,,,,,,,
1221,,,,,,,,,,,
1222,,,,,,,,,,,
1223,,,,,,,,,,,
1227,,,,,,,,,,,
1229,,,,,,,,,,,
1238,,,,,,,,,,,
1240,,,,,,,,,,,
1241,,,,,,,,,,,
1242,,,,,,,,,,,
1243,,,,,,,,,,,
1245,,,,,,,,,,,
1249,,,,,,,,,,,
1250,,,,,,,,,,,
1251,,,,,,,,,,,
1253,,,,,,,,,,,
1254,,,,,,,,,,,
1255,,,,,,,,,,,
1256,,,,,,,,,,,
1257,,,,,,,,,,,
1258,,,,,,,,,,,
1262,,,,,,,,,,,
1263,,,,,,,,,,,
1272,,,,,,,,,,,
1277,,,,,,,,,,,
1281,,,,,,,,,,,
1282,,,,,,,,,,,
1283,,,,,,,,,,,
1284,,,,,,,,,,,
1293,,,,,,,,,,,
1294,,,,,,,,,,,
1296,,,,,,,,,,,
1298,,,,,,,,,,,
1302,,,,,,,,,,,
1304,,,,,,,,,,,
1305,,,,,,,,,,,
1307,,,,,,,,,,,
1311,,,,,,,,,,,
1312,,,,,,,,,,,
1313,,,,,,,,,,,
1319,,,,,,,,,,,
1321,,,,,,,,,,,
1328,,,,,,,,,,,
1329,,,,,,,,,,,
1335,,,,,,,,,,,
1336,,,,,,,,,,,
1342,,,,,,,,,,,
1346,,,,,,,,,,,
1347,,,,,,,,,,,
1348,,,,,,,,,,,
1352,,,,,,,,,,,
1355,,,,,,,,,,,
1357,,,,,,,,,,,
1358,,,,,,,,,,,
1360,,,,,,,,,,,
1362,,,,,,,,,,,
1372,,,,,,,,,,,
1375,,,,,,,,,,,
1381,,,,,,,,,,,
1384,,,,,,,,,,,
1386,,,,,,,,,,,
1387,,,,,,,,,,,
1388,,,,,,,,,,,
1389,,,,,,,,,,,
1391,,,,,,,,,,,
1396,,,,,,,,,,,
1397,,,,,,,,,,,
1398,,,,,,,,,,,
1399,,,,,,,,,,,
1402,,,,,,,,,,,
1405,,,,,,,,,,,
1406,,,,,,,,,,,
1412,,,,,,,,,,,
1413,,,,,,,,,,,
1420,,,,,,,,,,,
1430,,,,,,,,,,,
1432,,,,,,,,,,,
1448,,,,,,,,,,,
1449,,,,,,,,,,,
1456,,,,,,,,,,,
1461,,,,,,,,,,,
1462,,,,,,,,,,,
1471,,,,,,,,,,,
1473,,,,,,,,,,,
1474,,,,,,,,,,,
1480,,,,,,,,,,,
1483,,,,,,,,,,,
1489,,,,,,,,,,,
1490,,,,,,,,,,,
1495,,,,,,,,,,,
1499,,,,,,,,,,,
1503,,,,,,,,,,,
1508,,,,,,,,,,,
1510,,,,,,,,,,,
1511,,,,,,,,,,,
1513,,,,,,,,,,,
1517,,,,,,,,,,,
1520,,,,,,,,,,,
1525,,,,,,,,,,,
1529,,,,,,,,,,,
1532,,,,,,,,,,,
1533,,,,,,,,,,,
1534,,,,,,,,,,,
1536,,,,,,,,,,,
1537,,,,,,,,,,,
1538,,,,,,,,,,,
1539,,,,,,,,,,,
1541,,,,,,,,,,,
1548,,,,,,,,,,,
1553,,,,,,,,,,,
1555,,,,,,,,,,,
1557,,,,,,,,,,,
1565,,,,,,,,,,,
1567,,,,,,,,,,,
1569,,,,,,,,,,,
1571,,,,,,,,,,,
1573,,,,,,,,,,,
1585,,,,,,,,,,,
1589,,,,,,,,,,,
1590,,,,,,,,,,,
1596,,,,,,,,,,,
1597,,,,,,,,,,,
1605,,,,,,,,,,,
1612,,,,,,,,,,,
1617,,,,,,,,,,,
1618,,,,,,,,,,,
1619,,,,,,,,,,,
1620,,,,,,,,,,,
1621,,,,,,,,,,,
1626,,,,,,,,,,,
1628,,,,,,,,,,,
1634,,,,,,,,,,,
1636,,,,,,,,,,,
1637,,,,,,,,,,,
1642,,,,,,,,,,,
1647,,,,,,,,,,,
1651,,,,,,,,,,,
1655,,,,,,,,,,,
1656,,,,,,,,,,,
1658,,,,,,,,,,,
1659,,,,,,,,,,,
1664,,,,,,,,,,,
1669,,,,,,,,,,,
1671,,,,,,,,,,,
1674,,,,,,,,,,,
1677,,,,,,,,,,,
1679,,,,,,,,,,,
1683,,,,,,,,,,,
1693,,,,,,,,,,,
1699,,,,,,,,,,,
1701,,,,,,,,,,,
1703,,,,,,,,,,,
1704,,,,,,,,,,,
1708,,,,,,,,,,,
1709,,,,,,,,,,,
1723,,,,,,,,,,,
1731,,,,,,,,,,,
1732,,,,,,,,,,,
1733,,,,,,,,,,,
1739,,,,,,,,,,,
1740,,,,,,,,,,,
1749,,,,,,,,,,,
1751,,,,,,,,,,,
1755,,,,,,,,,,,
1762,,,,,,,,,,,
1764,,,,,,,,,,,
1775,,,,,,,,,,,
1777,,,,,,,,,,,
1778,,,,,,,,,,,
1783,,,,,,,,,,,
1785,,,,,,,,,,,
1797,,,,,,,,,,,
