Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-1-learning-34-regular-34,2535.0,1.0135,0.1404,0.15075,2360.0,0.28125,7.02,0.9695,3.3205,0.00155875,0.60075,1.70475,0.0007763,1.935,48.4,1.95,2100.0,1.8975
batch-2-learning-89-regular-100,4046.0,1.046,0.16872,0.2408,2834.0,0.3374,8.434,0.8592,4.4328,0.0017064,0.6138,1.9156,0.00081282,1.7198,42.98,2.1148,2100.0,1.864
batch-2-learning-12-regular-34,2697.5,1.055,0.1439,0.1605,2417.5,0.28775,7.195,0.95275,3.58025,0.00182325,0.604,2.031,0.001025275,1.905,47.675,1.964,2100.0,1.915
batch-1-learning-67-regular-23,2367.5,0.9685,0.13735,0.141,2305.0,0.27475,6.875,0.98025,3.49225,0.001555,0.59475,1.947,0.00082725,1.9625,49.075,1.92875,2100.0,1.8675
batch-2-learning-67-regular-89,3798.0,1.0118,0.16256,0.2258,2730.0,0.325,8.128,0.8702,4.2244,0.001587,0.614,1.7884,0.00071732,1.7424,43.56,2.1096,2100.0,1.854
batch-5-learning-1-regular-1,6130.0,1.0315,0.198016666667,0.365166666667,3330.0,0.396,9.90833333333,0.774666666667,8.85433333333,0.002261,0.6095,3.38966666667,0.000950133333333,1.55,38.7,3.16866666667,2100.0,2.085
batch-4-learning-45-regular-78,3952.0,1.0294,0.16078,0.235,2704.0,0.322,8.042,0.857,5.4592,0.0019766,0.5996,2.2926,0.00090806,1.7126,42.82,2.3866,2100.0,1.954
batch-5-learning-78-regular-45,5796.66666667,0.991333333333,0.190833333333,0.345333333333,3208.33333333,0.382,9.54666666667,0.794333333333,8.80716666667,0.00225033333333,0.618333333333,3.3775,0.000930666666667,1.58916666667,39.75,3.10866666667,2100.0,2.07333333333
batch-1-learning-89-regular-23,3452.0,0.9806,0.15362,0.2052,2582.0,0.3076,7.676,0.887,3.7778,0.0014832,0.608,1.769,0.00068914,1.7748,44.36,1.9542,2100.0,1.758
batch-5-learning-56-regular-78,6198.33333333,1.03366666667,0.198783333333,0.369166666667,3341.66666667,0.397666666667,9.96166666667,0.775166666667,9.219,0.0023635,0.610166666667,3.549,0.00101786666667,1.55133333333,38.75,3.231,2100.0,2.11833333333
batch-2-learning-45-regular-1,3936.0,1.0298,0.16632,0.2344,2796.0,0.333,8.328,0.8648,4.276,0.0016458,0.6272,1.822,0.00077112,1.7298,43.22,2.0994,2100.0,1.86
batch-5-learning-34-regular-67,5861.66666667,0.995166666667,0.192166666667,0.349166666667,3228.33333333,0.384,9.58666666667,0.790666666667,8.74966666667,0.00223483333333,0.610833333333,3.39716666667,0.00094435,1.583,39.5833333333,3.1285,2100.0,2.07333333333
batch-4-learning-56-regular-100,3460.0,0.9788,0.14974,0.2058,2520.0,0.2996,7.5,0.8802,4.973,0.0018784,0.5884,2.1726,0.00083158,1.7616,44.0,2.2782,2100.0,1.902
batch-1-learning-23-regular-12,2487.5,1.002,0.139125,0.148,2332.5,0.278,6.9575,0.96875,3.4875,0.0016065,0.56875,1.96475,0.000877375,1.9375,48.45,1.9515,2100.0,1.8825
batch-3-learning-67-regular-34,3510.0,0.9844,0.15326,0.2088,2578.0,0.3068,7.672,0.8818,4.8066,0.0017556,0.6146,1.8646,0.00072118,1.763,44.1,2.215,2100.0,1.922
batch-4-learning-67-regular-12,4262.0,1.062,0.17002,0.2528,2860.0,0.3402,8.504,0.852,5.7688,0.002069,0.6216,2.3314,0.000937,1.7054,42.64,2.457,2104.0,1.99
batch-1-learning-100-regular-78,3458.0,0.979,0.1541,0.2056,2588.0,0.308,7.714,0.8876,3.6544,0.0014356,0.6058,1.7422,0.0006782,1.7754,44.38,1.957,2100.0,1.756
batch-2-learning-1-regular-34,3996.0,1.0312,0.16898,0.2376,2838.0,0.338,8.434,0.8694,4.5986,0.0017604,0.6378,1.8952,0.0008007,1.7382,43.48,2.1006,2100.0,1.854
batch-3-learning-100-regular-89,4076.0,1.038,0.16752,0.2426,2816.0,0.3352,8.386,0.8594,5.1876,0.0018594,0.631,1.932,0.0007994,1.719,42.94,2.2896,2100.0,1.968
batch-2-learning-34-regular-100,3908.0,1.0296,0.16468,0.2326,2768.0,0.3294,8.228,0.8632,4.533,0.0017422,0.613,1.8964,0.0007904,1.7234,43.14,2.1032,2100.0,1.86
batch-5-learning-45-regular-56,5861.66666667,0.9915,0.19265,0.349166666667,3236.66666667,0.385,9.63,0.796,8.658,0.00217333333333,0.623833333333,3.26633333333,0.000881283333333,1.59066666667,39.7666666667,3.14066666667,2100.0,2.08666666667
batch-5-learning-45-regular-100,6261.66666667,1.04016666667,0.200983333333,0.373,3376.66666667,0.402,10.0383333333,0.772,9.59783333333,0.00255033333333,0.623666666667,3.55566666667,0.00102651666667,1.5465,38.6166666667,3.2565,2100.0,2.12666666667
batch-4-learning-89-regular-45,3834.0,1.0216,0.15836,0.228,2666.0,0.3172,7.922,0.8582,4.9324,0.0018222,0.6422,1.8078,0.00069722,1.716,42.9,2.303,2100.0,1.92
batch-1-learning-56-regular-89,3456.0,0.9792,0.15406,0.2056,2592.0,0.3082,7.724,0.8882,3.6608,0.0014282,0.5986,1.7886,0.00069546,1.7778,44.4,1.9548,2100.0,1.754
batch-2-learning-56-regular-34,3422.0,0.9782,0.15308,0.2038,2572.0,0.306,7.658,0.8878,4.418,0.0016566,0.6256,1.8944,0.00072758,1.7756,44.38,2.088,2100.0,1.85
batch-4-learning-56-regular-56,3782.0,0.9968,0.1664,0.225,2794.0,0.3326,8.32,0.8038,5.2788,0.0018388,0.684,2.0794,0.0007496,1.6056,40.16,2.2918,2100.0,1.902
batch-5-learning-100-regular-45,5758.33333333,0.991,0.1892,0.343166666667,3181.66666667,0.3785,9.46,0.793666666667,8.87383333333,0.00227166666667,0.604833333333,3.395,0.00094465,1.583,39.6,3.11483333333,2100.0,2.05833333333
batch-5-learning-23-regular-78,6255.0,1.03933333333,0.201016666667,0.372666666667,3373.33333333,0.4015,10.0266666667,0.772833333333,9.28033333333,0.00238316666667,0.616833333333,3.5635,0.00103538333333,1.5465,38.6333333333,3.24183333333,2100.0,2.12
batch-2-learning-1-regular-89,3844.0,1.0214,0.16332,0.2288,2746.0,0.3268,8.182,0.866,3.7392,0.001368,0.5964,1.5594,0.000621,1.7292,43.26,2.118,2100.0,1.854
batch-4-learning-23-regular-100,3380.0,0.979,0.14744,0.201,2480.0,0.295,7.376,0.876,4.8742,0.0018564,0.5954,2.1216,0.0008143,1.7546,43.88,2.2316,2100.0,1.884
batch-3-learning-56-regular-34,4058.0,1.038,0.16736,0.2414,2814.0,0.335,8.376,0.8488,4.918,0.001737,0.6376,1.794,0.00073928,1.6986,42.44,2.279,2100.0,1.968
batch-5-learning-45-regular-67,6286.66666667,1.04716666667,0.201083333333,0.3745,3378.33333333,0.402,10.0383333333,0.769166666667,9.12016666667,0.00235716666667,0.615,3.4995,0.00101323333333,1.537,38.4833333333,3.232,2100.0,2.115
batch-2-learning-12-regular-45,3824.0,1.0206,0.16224,0.2276,2726.0,0.3244,8.114,0.8652,4.3592,0.0016428,0.6156,1.8172,0.00073468,1.7308,43.26,2.1038,2100.0,1.854
batch-1-learning-1-regular-45,3512.0,0.9836,0.15518,0.2088,2610.0,0.3108,7.776,0.8856,3.7248,0.0014608,0.6072,1.754,0.00068904,1.7692,44.26,1.9522,2100.0,1.756
batch-5-learning-100-regular-34,6028.33333333,1.02083333333,0.195083333333,0.359333333333,3278.33333333,0.39,9.75833333333,0.775166666667,9.02483333333,0.00230966666667,0.597,3.51083333333,0.000991433333333,1.55133333333,38.7666666667,3.17883333333,2100.0,2.085
batch-4-learning-56-regular-23,3490.0,0.9796,0.15044,0.2078,2530.0,0.3012,7.546,0.8788,4.9458,0.0018356,0.6144,2.1434,0.00081604,1.7588,43.98,2.2538,2100.0,1.906
batch-5-learning-89-regular-12,5766.66666667,0.9905,0.18955,0.343666666667,3185.0,0.379333333333,9.48166666667,0.793333333333,8.74216666667,0.0022135,0.599666666667,3.38433333333,0.000923316666667,1.58783333333,39.6833333333,3.11616666667,2100.0,2.06166666667
batch-2-learning-89-regular-56,3894.0,1.0206,0.16514,0.2318,2776.0,0.3304,8.266,0.8678,4.2756,0.001653,0.6248,1.89,0.00079874,1.735,43.42,2.0788,2100.0,1.856
batch-2-learning-100-regular-56,4054.0,1.0408,0.16876,0.2412,2834.0,0.3376,8.43,0.8614,4.3902,0.00167,0.615,1.8526,0.00078124,1.7214,43.02,2.1148,2100.0,1.86
batch-4-learning-1-regular-67,3814.0,1.0206,0.15752,0.2266,2648.0,0.3154,7.884,0.859,5.151,0.0019022,0.61,2.1128,0.00082942,1.715,42.94,2.339,2100.0,1.934
batch-1-learning-78-regular-56,2672.5,1.04575,0.1439,0.159,2417.5,0.288,7.1975,0.955,3.27625,0.0015985,0.603,1.8015,0.000866625,1.91,47.8,1.9675,2100.0,1.9125
batch-3-learning-34-regular-67,3584.0,0.9946,0.15468,0.2132,2602.0,0.3096,7.744,0.8728,4.8584,0.001781,0.6188,1.841,0.00072072,1.7502,43.74,2.2212,2100.0,1.924
batch-3-learning-67-regular-1,3658.0,1.0026,0.15658,0.2176,2632.0,0.3132,7.828,0.8708,4.8744,0.0017716,0.615,1.8734,0.00073676,1.7418,43.5,2.2394,2100.0,1.932
batch-3-learning-45-regular-89,3430.0,0.9788,0.15164,0.204,2546.0,0.3028,7.568,0.882,4.6876,0.0017262,0.6322,1.835,0.00070546,1.7662,44.18,2.1848,2100.0,1.902
batch-5-learning-1-regular-12,6285.0,1.0425,0.201333333333,0.374333333333,3385.0,0.402833333333,10.0633333333,0.772333333333,9.21283333333,0.00233116666667,0.609666666667,3.46433333333,0.0009745,1.54433333333,38.6,3.24816666667,2100.0,2.12166666667
batch-3-learning-23-regular-56,3668.0,1.0102,0.1567,0.2182,2636.0,0.3138,7.848,0.8672,5.0296,0.0018422,0.62,1.9926,0.00078284,1.7344,43.36,2.222,2100.0,1.934
batch-1-learning-45-regular-56,2625.0,1.03725,0.142225,0.15625,2385.0,0.28425,7.09,0.9585,3.47775,0.00167125,0.57125,1.95075,0.000922325,1.9175,47.925,1.96875,2100.0,1.8975
batch-2-learning-23-regular-1,3954.0,1.04,0.16568,0.2352,2786.0,0.3316,8.28,0.8594,4.7182,0.0018406,0.625,1.935,0.0008189,1.7194,42.98,2.1056,2100.0,1.858
batch-1-learning-34-regular-1,2465.0,1.00325,0.13925,0.14675,2340.0,0.2785,6.9625,0.97525,3.38375,0.0016205,0.59125,1.9115,0.0008928,1.95,48.75,1.93675,2100.0,1.8975
batch-4-learning-12-regular-34,3198.0,0.9734,0.14344,0.1904,2408.0,0.2866,7.168,0.881,4.1154,0.0016054,0.5988,1.8322,0.00069612,1.7616,44.06,2.1608,2100.0,1.85
batch-3-learning-1-regular-67,3362.0,0.9778,0.14902,0.2,2502.0,0.2978,7.454,0.8824,4.725,0.0017712,0.6092,1.9954,0.0007693,1.7636,44.1,2.1602,2100.0,1.892
batch-4-learning-100-regular-67,3942.0,1.0294,0.16096,0.2346,2702.0,0.3216,8.034,0.8564,5.567,0.0020704,0.5904,2.352,0.00095078,1.7142,42.84,2.395,2100.0,1.952
batch-2-learning-34-regular-1,3274.0,0.9736,0.15058,0.1948,2528.0,0.3012,7.532,0.895,4.0796,0.0015288,0.6284,1.69,0.00064252,1.788,44.72,2.023,2100.0,1.82
batch-3-learning-45-regular-12,3350.0,0.9782,0.1488,0.1992,2504.0,0.2978,7.444,0.8824,4.724,0.0017734,0.6154,1.953,0.00075044,1.763,44.08,2.1542,2100.0,1.888
batch-3-learning-100-regular-34,4112.0,1.0466,0.16816,0.2448,2826.0,0.3362,8.404,0.8556,5.356,0.0019518,0.625,2.055,0.00087518,1.7124,42.76,2.2868,2100.0,1.968
batch-1-learning-1-regular-1,2587.5,1.02775,0.141375,0.154,2375.0,0.28275,7.065,0.9605,3.3645,0.00161375,0.5745,1.8825,0.000886,1.92,48.05,1.96675,2100.0,1.895
batch-5-learning-67-regular-23,6001.66666667,1.019,0.194766666667,0.357666666667,3276.66666667,0.3895,9.74833333333,0.781833333333,8.66216666667,0.002185,0.597666666667,3.3305,0.000914183333333,1.56133333333,39.0666666667,3.15933333333,2100.0,2.08333333333
batch-3-learning-1-regular-89,3892.0,1.009,0.16812,0.2316,2824.0,0.3364,8.408,0.8526,5.3908,0.001684,0.6446,1.861,0.00058396,1.7046,42.62,2.288,2100.0,1.942
batch-3-learning-34-regular-12,3998.0,1.0294,0.16566,0.238,2788.0,0.3316,8.304,0.8636,5.5772,0.0020428,0.6532,1.9848,0.0008296,1.7226,43.14,2.2822,2100.0,1.966
batch-2-learning-45-regular-12,2657.5,1.04575,0.142925,0.15825,2400.0,0.286,7.135,0.95625,3.3275,0.00164575,0.59925,1.76875,0.000867375,1.9125,47.775,1.9585,2100.0,1.91
batch-1-learning-56-regular-100,2572.5,1.02425,0.141175,0.15325,2370.0,0.282,7.055,0.96225,3.54925,0.00175625,0.612,1.8285,0.000890675,1.925,48.1,1.95075,2100.0,1.9
batch-4-learning-23-regular-45,3954.0,1.03,0.1614,0.2352,2710.0,0.323,8.058,0.8564,5.4732,0.002018,0.6026,2.3178,0.0009261,1.714,42.82,2.373,2100.0,1.944
batch-2-learning-34-regular-67,3862.0,1.012,0.16458,0.2296,2766.0,0.3294,8.228,0.8724,4.2136,0.001603,0.6328,1.7822,0.00074022,1.7432,43.6,2.0808,2100.0,1.854
batch-3-learning-34-regular-1,3926.0,1.0274,0.1643,0.2334,2764.0,0.329,8.238,0.848,5.3256,0.001903,0.6792,1.9502,0.0007848,1.6956,42.44,2.288,2100.0,1.966
batch-1-learning-56-regular-67,2572.5,1.02425,0.1412,0.15325,2375.0,0.2825,7.06,0.96375,3.385,0.00164775,0.594,1.8845,0.00090055,1.9275,48.225,1.951,2100.0,1.9025
batch-1-learning-100-regular-23,2500.0,1.01925,0.14025,0.14875,2352.5,0.2805,7.0075,0.972,3.5725,0.00172575,0.582,1.91575,0.000902325,1.945,48.6,1.965,2100.0,1.8925
batch-4-learning-78-regular-12,3852.0,1.0282,0.15816,0.2292,2658.0,0.3162,7.904,0.8556,5.3004,0.0019588,0.601,2.2572,0.0008924,1.7082,42.74,2.3486,2100.0,1.938
batch-5-learning-89-regular-89,6341.66666667,1.04716666667,0.202266666667,0.377833333333,3400.0,0.4045,10.11,0.768833333333,9.51583333333,0.00244016666667,0.606,3.63633333333,0.00105053333333,1.53683333333,38.4666666667,3.2815,2100.0,2.12833333333
batch-3-learning-89-regular-100,4026.0,1.038,0.16556,0.2396,2784.0,0.3314,8.274,0.858,5.3328,0.0019334,0.626,2.0418,0.0008478,1.7172,42.88,2.3012,2100.0,1.972
batch-3-learning-67-regular-78,3362.0,0.978,0.14926,0.1998,2510.0,0.2984,7.46,0.8826,4.699,0.001761,0.6118,1.9438,0.00074472,1.7646,44.1,2.1596,2100.0,1.894
batch-4-learning-67-regular-56,3916.0,1.0276,0.15998,0.233,2688.0,0.3202,7.988,0.8554,5.358,0.0019476,0.6054,2.2304,0.00087416,1.7126,42.8,2.3818,2100.0,1.95
batch-2-learning-67-regular-12,3362.0,0.9784,0.15148,0.2,2546.0,0.3032,7.572,0.8828,4.4302,0.0016814,0.6318,1.7816,0.00069014,1.77,44.22,2.047,2100.0,1.838
batch-1-learning-23-regular-45,3340.0,0.9784,0.14982,0.1988,2522.0,0.3002,7.506,0.8858,3.7996,0.0014862,0.5934,1.8432,0.00070962,1.7718,44.28,1.9608,2100.0,1.76
batch-4-learning-89-regular-100,3388.0,0.9798,0.14794,0.2016,2488.0,0.2962,7.406,0.8796,4.9614,0.0018784,0.6062,2.1276,0.0008113,1.7606,44.0,2.2332,2100.0,1.888
batch-5-learning-56-regular-23,5990.0,1.01666666667,0.19445,0.356833333333,3266.66666667,0.388666666667,9.705,0.780666666667,8.72183333333,0.00219066666667,0.604,3.33616666667,0.000908233333333,1.56166666667,39.0333333333,3.16516666667,2100.0,2.08666666667
batch-3-learning-89-regular-56,3402.0,0.981,0.15048,0.2024,2530.0,0.3008,7.518,0.8838,4.6692,0.0017232,0.6338,1.7976,0.00068578,1.765,44.14,2.1548,2100.0,1.904
batch-3-learning-100-regular-1,4094.0,1.0464,0.16752,0.2436,2814.0,0.3346,8.364,0.854,5.3846,0.0019838,0.634,2.0328,0.00086078,1.7118,42.74,2.2972,2100.0,1.97
batch-2-learning-23-regular-45,3752.0,1.0058,0.16106,0.2234,2706.0,0.322,8.05,0.873,4.4676,0.0016682,0.6096,1.9124,0.00076178,1.7472,43.66,2.1036,2100.0,1.854
batch-5-learning-34-regular-23,5993.33333333,1.01083333333,0.1949,0.357166666667,3278.33333333,0.390166666667,9.74,0.782,8.7055,0.00223633333333,0.626333333333,3.39483333333,0.000949733333333,1.56166666667,39.05,3.1735,2100.0,2.105
batch-2-learning-56-regular-56,3504.0,0.982,0.15474,0.2086,2600.0,0.3094,7.742,0.885,4.341,0.001635,0.6304,1.8206,0.0007102,1.7692,44.24,2.08,2100.0,1.856
batch-3-learning-89-regular-23,3244.0,0.9746,0.14596,0.1928,2454.0,0.2922,7.298,0.8822,4.1862,0.0015924,0.6134,1.7488,0.00066506,1.7628,44.1,2.1276,2100.0,1.874
batch-1-learning-56-regular-12,2660.0,1.04575,0.1427,0.15825,2400.0,0.2855,7.1325,0.95475,3.5185,0.00171575,0.57325,1.908,0.000918675,1.91,47.725,1.97675,2100.0,1.9025
batch-1-learning-100-regular-1,2590.0,1.0245,0.14115,0.154,2367.5,0.28175,7.0575,0.95575,3.50875,0.00165275,0.57,1.981,0.000910575,1.915,47.825,1.96625,2100.0,1.8925
batch-3-learning-34-regular-89,3834.0,1.0206,0.16106,0.228,2708.0,0.3224,8.054,0.8628,5.0522,0.0018302,0.6424,1.8588,0.00074584,1.7264,43.16,2.2578,2100.0,1.958
batch-2-learning-78-regular-1,3630.0,0.9934,0.16058,0.2158,2700.0,0.3212,8.042,0.897,4.515,0.0016894,0.6312,1.9374,0.00075402,1.793,44.82,2.0944,2100.0,1.85
batch-1-learning-23-regular-100,2485.0,0.999,0.139675,0.1475,2347.5,0.2795,6.9825,0.97225,3.2745,0.0014725,0.57075,1.81925,0.000782825,1.9475,48.7,1.936,2100.0,1.8775
batch-4-learning-78-regular-100,4098.0,1.054,0.16418,0.2438,2760.0,0.3284,8.216,0.8472,5.5218,0.0020166,0.599,2.3298,0.00094112,1.6926,42.36,2.4102,2100.0,1.966
batch-2-learning-23-regular-23,3684.0,1.0024,0.15942,0.2192,2680.0,0.3184,7.964,0.8664,4.2656,0.0015882,0.6378,1.7866,0.0007008,1.733,43.26,2.1082,2100.0,1.852
batch-5-learning-56-regular-100,6076.66666667,1.01916666667,0.19765,0.362,3318.33333333,0.395,9.87166666667,0.785166666667,9.15583333333,0.00238983333333,0.625166666667,3.49533333333,0.000981716666667,1.57433333333,39.3,3.18033333333,2100.0,2.095
batch-4-learning-89-regular-89,3478.0,0.9794,0.15024,0.2068,2524.0,0.3004,7.504,0.879,4.9886,0.001862,0.6136,2.167,0.00082472,1.756,43.96,2.2604,2100.0,1.904
batch-5-learning-45-regular-23,6331.66666667,1.04,0.20285,0.377166666667,3408.33333333,0.405333333333,10.15,0.773833333333,9.29983333333,0.00240633333333,0.625166666667,3.53516666667,0.0010258,1.54633333333,38.6666666667,3.27733333333,2100.0,2.13666666667
batch-2-learning-56-regular-45,3758.0,1.012,0.16088,0.2236,2704.0,0.3216,8.03,0.8686,4.2096,0.0015694,0.6056,1.77,0.00070272,1.741,43.48,2.1064,2100.0,1.854
batch-5-learning-78-regular-78,5631.66666667,0.987,0.186433333333,0.3355,3136.66666667,0.373,9.32,0.795333333333,8.4595,0.00213483333333,0.602166666667,3.23033333333,0.000868,1.5895,39.8166666667,3.06166666667,2100.0,2.04
batch-5-learning-34-regular-34,5848.33333333,0.992666666667,0.191483333333,0.3485,3215.0,0.382833333333,9.565,0.792666666667,8.81,0.00227716666667,0.6155,3.40716666667,0.000949916666667,1.58383333333,39.6,3.13566666667,2100.0,2.07833333333
batch-2-learning-1-regular-45,3982.0,1.0296,0.16788,0.237,2822.0,0.3356,8.4,0.8668,4.3722,0.001687,0.6146,1.8986,0.00080388,1.735,43.32,2.1156,2100.0,1.854
batch-1-learning-34-regular-56,2670.0,1.035,0.144625,0.15875,2427.5,0.289,7.2175,0.939,3.71575,0.00173925,0.64075,1.97925,0.0009285,1.875,46.95,1.9765,2100.0,1.8975
batch-1-learning-89-regular-67,3404.0,0.978,0.15246,0.2026,2560.0,0.3048,7.622,0.8894,3.7452,0.0014618,0.611,1.7996,0.00069682,1.7748,44.4,1.9432,2100.0,1.752
batch-3-learning-12-regular-78,3282.0,0.9728,0.14744,0.1952,2478.0,0.2948,7.376,0.886,4.2964,0.0015994,0.6352,1.7302,0.00064798,1.7732,44.34,2.123,2100.0,1.89
batch-5-learning-100-regular-78,5783.33333333,0.9915,0.190416666667,0.3445,3205.0,0.3815,9.53333333333,0.796,8.66383333333,0.002196,0.605666666667,3.2995,0.0008965,1.59366666667,39.8,3.121,2100.0,2.06333333333
batch-1-learning-34-regular-100,2410.0,0.979,0.138575,0.1435,2327.5,0.27725,6.93,0.9785,3.64975,0.00163425,0.599,1.905,0.00081625,1.9575,48.95,1.929,2100.0,1.8675
batch-1-learning-67-regular-56,2572.5,1.02425,0.14065,0.153,2365.0,0.2815,7.05,0.9595,3.4315,0.001642,0.5745,1.90625,0.0008905,1.92,48.025,1.9635,2100.0,1.8925
batch-4-learning-1-regular-1,3540.0,0.9806,0.1515,0.2104,2546.0,0.303,7.592,0.8788,4.7036,0.0017254,0.6122,1.9656,0.0007412,1.7556,43.9,2.2822,2100.0,1.91
batch-4-learning-67-regular-23,3990.0,1.0376,0.1614,0.237,2716.0,0.3232,8.07,0.8508,5.5828,0.0020496,0.601,2.4012,0.00096034,1.7046,42.56,2.394,2100.0,1.962
batch-2-learning-100-regular-12,3942.0,1.0242,0.1665,0.2344,2796.0,0.3326,8.312,0.8676,4.255,0.0016128,0.617,1.7962,0.00074712,1.734,43.4,2.1104,2100.0,1.86
batch-3-learning-56-regular-1,4070.0,1.038,0.16756,0.2422,2814.0,0.3348,8.37,0.8594,5.0904,0.0018156,0.635,1.8626,0.00077484,1.7188,42.96,2.2792,2100.0,1.97
batch-1-learning-12-regular-34,2577.5,1.0245,0.14105,0.1535,2367.5,0.28175,7.0525,0.96175,3.37425,0.0016175,0.57825,1.8565,0.000872875,1.92,48.05,1.97125,2100.0,1.895
batch-3-learning-1-regular-56,3900.0,1.0222,0.16298,0.232,2736.0,0.326,8.14,0.8648,5.3284,0.001927,0.6358,2.0166,0.0008263,1.7298,43.22,2.2804,2100.0,1.968
batch-4-learning-1-regular-23,4066.0,1.054,0.16308,0.2418,2742.0,0.326,8.148,0.8474,5.725,0.002108,0.6106,2.3452,0.00094362,1.6956,42.34,2.3982,2100.0,1.966
batch-4-learning-56-regular-67,3382.0,0.9806,0.1472,0.201,2476.0,0.2946,7.362,0.876,4.711,0.0017984,0.608,1.9768,0.00075378,1.7504,43.8,2.234,2100.0,1.886
batch-2-learning-89-regular-23,2657.5,1.04525,0.143225,0.15825,2407.5,0.2865,7.1675,0.957,3.76225,0.00187275,0.62225,1.8535,0.00091275,1.915,47.85,1.96075,2100.0,1.915
batch-1-learning-67-regular-100,3412.0,0.979,0.15248,0.2028,2564.0,0.305,7.618,0.8874,3.675,0.0014316,0.5928,1.7742,0.00068448,1.7748,44.36,1.9604,2100.0,1.752
batch-3-learning-1-regular-23,3878.0,1.0208,0.16222,0.2306,2726.0,0.3244,8.11,0.8634,4.9108,0.0017436,0.626,1.8278,0.00073536,1.7272,43.18,2.2712,2100.0,1.96
batch-1-learning-78-regular-1,2617.5,1.035,0.141925,0.15575,2385.0,0.28425,7.0975,0.958,3.8675,0.00191075,0.617,1.881,0.00091555,1.92,47.95,1.9615,2100.0,1.905
batch-4-learning-12-regular-78,3894.0,1.0216,0.15918,0.2316,2678.0,0.3186,7.962,0.8574,5.4336,0.001976,0.597,2.3114,0.00091158,1.7142,42.84,2.3794,2100.0,1.952
batch-2-learning-78-regular-100,3226.0,0.9734,0.14924,0.192,2506.0,0.298,7.468,0.8926,3.9672,0.0014894,0.6354,1.6056,0.00061098,1.7868,44.66,1.9894,2100.0,1.808
batch-4-learning-89-regular-12,3482.0,0.9838,0.1513,0.207,2540.0,0.3024,7.55,0.8762,4.8548,0.0018076,0.5918,2.0936,0.00079106,1.7548,43.86,2.2668,2100.0,1.894
batch-5-learning-67-regular-67,5935.0,1.01033333333,0.192816666667,0.353833333333,3240.0,0.385666666667,9.64166666667,0.782833333333,8.918,0.00229,0.600833333333,3.4325,0.00096805,1.566,39.15,3.14983333333,2100.0,2.07666666667
batch-5-learning-56-regular-1,6185.0,1.0255,0.19945,0.3685,3355.0,0.399,9.97166666667,0.779,8.94966666667,0.0022715,0.623666666667,3.3965,0.000959766666667,1.55716666667,38.9333333333,3.2345,2100.0,2.12
batch-3-learning-56-regular-67,4010.0,1.0294,0.16614,0.2386,2790.0,0.3322,8.306,0.8618,5.2302,0.0019094,0.6382,2.026,0.0008588,1.727,43.12,2.2674,2100.0,1.968
batch-2-learning-34-regular-12,3448.0,0.9792,0.15304,0.205,2572.0,0.306,7.652,0.8878,4.2742,0.0015896,0.6056,1.8326,0.00070212,1.7704,44.32,2.0982,2100.0,1.852
batch-4-learning-100-regular-23,3870.0,1.0234,0.15858,0.2304,2670.0,0.3174,7.938,0.8556,5.4706,0.0020256,0.6032,2.2978,0.00091536,1.7142,42.8,2.3674,2100.0,1.946
batch-1-learning-1-regular-78,2620.0,1.035,0.1425,0.156,2395.0,0.285,7.14,0.95975,3.49625,0.001731,0.59125,1.97975,0.00096595,1.9225,48.05,1.96475,2100.0,1.9075
batch-5-learning-12-regular-12,5993.33333333,1.01783333333,0.194066666667,0.357166666667,3265.0,0.388333333333,9.71333333333,0.777833333333,9.25416666667,0.00237333333333,0.6015,3.55883333333,0.00100751666667,1.5595,38.9666666667,3.16416666667,2100.0,2.095
batch-5-learning-78-regular-1,6275.0,1.039,0.2014,0.373666666667,3383.33333333,0.403,10.0616666667,0.770166666667,9.26083333333,0.00239933333333,0.608166666667,3.60033333333,0.0010454,1.54133333333,38.5166666667,3.255,2100.0,2.11833333333
batch-4-learning-78-regular-23,3880.0,1.0294,0.15844,0.231,2666.0,0.317,7.922,0.8514,5.4542,0.0020318,0.6066,2.3116,0.0009232,1.704,42.58,2.3626,2100.0,1.946
batch-1-learning-100-regular-56,3456.0,0.98,0.1538,0.2056,2582.0,0.3074,7.678,0.8848,3.779,0.0014832,0.5896,1.857,0.00072554,1.775,44.34,1.9664,2100.0,1.756
batch-3-learning-34-regular-56,4028.0,1.038,0.16566,0.2396,2786.0,0.3316,8.296,0.8578,5.254,0.001903,0.6298,2.0082,0.00083828,1.7136,42.86,2.287,2100.0,1.968
batch-2-learning-45-regular-56,3832.0,1.0206,0.16268,0.228,2736.0,0.3258,8.136,0.8658,4.2952,0.0016282,0.6134,1.8232,0.00074846,1.735,43.32,2.1024,2100.0,1.852
batch-3-learning-45-regular-45,3896.0,1.0328,0.16192,0.2316,2724.0,0.324,8.108,0.8562,5.3202,0.0019472,0.618,2.0434,0.00083966,1.7134,42.84,2.283,2100.0,1.962
batch-3-learning-100-regular-67,3956.0,1.0276,0.16498,0.2354,2776.0,0.3302,8.256,0.8658,5.1634,0.0018276,0.6336,1.947,0.00078194,1.7322,43.28,2.282,2100.0,1.968
