Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-1-pyramid-5-selectivity-1,2272.85714286,1.06857142857,0.182214285714,0.134857142857,3070.0,0.364357142857,9.11,1.35,0.525357142857,0.000171571428571,0.958785714286,0.0232,7.58785714286e-06,2.70142857143,67.5214285714,0.0256785714286,2104.28571429,0.0130314285714
eyes-1-pyramid-5-selectivity-2,2277.5,1.06791666667,0.181583333333,0.134583333333,3073.75,0.363125,9.07833333333,1.35,0.485708333333,0.000158541666667,0.964958333333,0.0180545833333,5.93791666667e-06,2.69833333333,67.4875,0.0187291666667,2115.41666667,0.00864041666667
eyes-1-pyramid-11-selectivity-2,2264.0,1.0698,0.1816,0.1345,3054.4,0.36324,9.081,1.3502,0.38728,0.00012687,0.96346,0.0154758,5.05328e-06,2.6994,67.49,0.0138954,2100.8,0.0054732
eyes-2-pyramid-11-selectivity-0,2303.33333333,1.06833333333,0.184166666667,0.136,3121.66666667,0.368833333333,9.21666666667,1.35666666667,0.650833333333,0.000208833333333,0.944666666667,0.03835,1.23183333333e-05,2.71166666667,67.7833333333,0.0407833333333,2116.66666667,0.0233166666667
eyes-1-pyramid-11-selectivity-0,2425.0,1.065,0.202333333333,0.143166666667,3425.0,0.404666666667,10.115,1.40666666667,0.682666666667,0.0002065,0.923,0.0522833333333,1.56183333333e-05,2.80833333333,70.25,0.0623,2118.33333333,0.0369333333333
eyes-1-pyramid-11-selectivity-1,2324.28571429,1.06892857143,0.184642857143,0.138142857143,3109.28571429,0.369392857143,9.23714285714,1.34,0.606821428571,0.000187535714286,0.959642857143,0.0334578571429,9.79964285714e-06,2.67964285714,66.9964285714,0.0326067857143,2102.85714286,0.0129617857143
eyes-0-pyramid-5-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0208461538462,2134.61538462,0.0104638461538
eyes-0-pyramid-5-selectivity-0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.06495,2150.0,0.04225
eyes-0-pyramid-5-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0265273913043,2145.2173913,0.0103891304348
eyes-2-pyramid-22-selectivity-1,2259.0,1.0696,0.181,0.13428,3044.0,0.362,9.0494,1.3472,0.3693,0.000121306,0.974,0.0102712,3.38384e-06,2.6944,67.362,0.0094964,2101.4,0.00405076
eyes-2-pyramid-22-selectivity-0,2306.36363636,1.06727272727,0.181727272727,0.134363636364,3119.09090909,0.363090909091,9.07636363636,1.35272727273,0.465909090909,0.000150818181818,0.959181818182,0.0205472727273,6.68e-06,2.70181818182,67.5727272727,0.0214818181818,2147.27272727,0.0128427272727
eyes-2-pyramid-22-selectivity-2,2326.70454545,1.06943181818,0.181988636364,0.136443181818,3102.72727273,0.363886363636,9.09761363636,1.33431818182,0.423568181818,0.000136620454545,0.948784090909,0.0230861363636,7.39897727273e-06,2.66795454545,66.6965909091,0.303318181818,2131.47727273,0.0257984090909
eyes-0-pyramid-7-selectivity-2,2276.0,1.06971428571,0.181857142857,0.134685714286,3070.0,0.363628571429,9.08914285714,1.34885714286,0.396314285714,0.000128934285714,0.962914285714,0.0153117142857,4.95971428571e-06,2.69657142857,67.4457142857,0.0138091428571,2110.0,0.00560685714286
eyes-0-pyramid-7-selectivity-1,2255.78947368,1.06684210526,0.180894736842,0.134105263158,3042.10526316,0.361736842105,9.04473684211,1.34736842105,0.380315789474,0.000126,0.963473684211,0.0152005263158,5.08315789474e-06,2.69368421053,67.3894736842,0.0140347368421,2100.0,0.00708
eyes-0-pyramid-7-selectivity-0,2287.5,1.06,0.1815,0.13425,3090.0,0.363,9.0725,1.35,0.60075,0.00019475,0.92775,0.045025,1.4605e-05,2.7025,67.525,0.0401,2127.5,0.025625
eyes-2-pyramid-5-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.01684,2102.4,0.007542
eyes-2-pyramid-5-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0243928571429,2145.71428571,0.0125014285714
eyes-2-pyramid-5-selectivity-0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0568,2102.5,0.035525
eyes-0-pyramid-20-selectivity-1,2270.69767442,1.06976744186,0.181418604651,0.134976744186,3052.09302326,0.362976744186,9.07372093023,1.34465116279,0.452441860465,0.000147906976744,0.968279069767,0.0148553488372,4.84162790698e-06,2.68837209302,67.223255814,0.0132604651163,2100.69767442,0.00515418604651
eyes-2-pyramid-13-selectivity-0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0356,2142.85714286,0.0212857142857
eyes-2-pyramid-13-selectivity-2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.026191509434,2149.05660377,0.00938150943396
eyes-0-pyramid-13-selectivity-2,2263.39622642,1.06962264151,0.181018867925,0.134245283019,3049.62264151,0.362075471698,9.0520754717,1.34811320755,0.351169811321,0.000115266037736,0.967943396226,0.0127496226415,4.16981132075e-06,2.69452830189,67.3849056604,0.0105803773585,2105.09433962,0.00390760377358
eyes-0-pyramid-13-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0157275862069,2148.27586207,0.00630586206897
eyes-0-pyramid-13-selectivity-0,2291.66666667,1.06833333333,0.183333333333,0.135833333333,3091.66666667,0.3665,9.16333333333,1.34833333333,0.6235,0.000201166666667,0.920833333333,0.0542333333333,1.737e-05,2.69666666667,67.4166666667,0.0435,2106.66666667,0.0220166666667
eyes-2-pyramid-13-selectivity-1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,nan,1.0,0.0,nan,-1.0,-25.0,0.0222770967742,2103.22580645,0.00931322580645
eyes-0-pyramid-20-selectivity-0,2335.0,1.06875,0.183125,0.13575,3143.75,0.36625,9.1575,1.3475,0.538125,0.00017175,0.949875,0.0291375,9.32125e-06,2.69375,67.375,0.0306625,2146.25,0.0165125
eyes-0-pyramid-20-selectivity-2,2276.79487179,1.06948717949,0.181730769231,0.135243589744,3057.94871795,0.363461538462,9.08717948718,1.34346153846,0.408935897436,0.000132947435897,0.967538461538,0.0155264102564,4.94692307692e-06,2.68730769231,67.1794871795,0.01336,2101.53846154,0.00461187179487
eyes-1-pyramid-13-selectivity-0,2308.57142857,1.06857142857,0.182857142857,0.135142857143,3130.0,0.366142857143,9.15142857143,1.35571428571,0.537428571429,0.000172571428571,0.944428571429,0.0320571428571,1.03328571429e-05,2.71285714286,67.8285714286,0.0276,2135.71428571,0.0173657142857
