Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-1-learning-67-regular-89,4196.0,1.038,0.18344,0.2502,3084.0,0.3666,9.168,0.7844,4.1756,0.0013214,0.6364,1.6872,0.0005936,1.568,39.16,1.8726,2100.0,1.648
batch-2-learning-12-regular-56,4022.0,1.0036,0.18382,0.2396,3090.0,0.3674,9.194,0.7988,4.8208,0.0014642,0.628,1.8306,0.0006412,1.598,39.92,2.0692,2100.0,1.768
batch-4-learning-78-regular-1,4194.0,1.0296,0.18832,0.25,3166.0,0.3764,9.412,0.7902,4.7656,0.001315,0.6084,1.8362,0.00057,1.582,39.54,2.2446,2100.0,1.832
batch-2-learning-78-regular-34,4352.0,1.0466,0.19104,0.259,3212.0,0.3824,9.552,0.7852,4.8602,0.0013996,0.6358,1.8136,0.0006124,1.572,39.26,2.0554,2100.0,1.772
batch-5-learning-89-regular-45,4250.0,1.0372,0.19462,0.2532,3274.0,0.3896,9.746,0.7946,5.448,0.0014634,0.612,2.1466,0.000656,1.592,39.78,2.2538,2100.0,1.842
batch-4-learning-56-regular-34,3954.0,1.0024,0.18082,0.2358,3042.0,0.3616,9.044,0.7918,5.096,0.001504,0.6102,2.081,0.0006732,1.586,39.62,2.2058,2100.0,1.814
batch-3-learning-45-regular-100,4224.0,1.0372,0.18882,0.2516,3178.0,0.3782,9.448,0.7856,4.8826,0.0014528,0.6236,1.928,0.000634,1.57,39.28,2.1632,2100.0,1.822
batch-1-learning-1-regular-34,4116.0,1.0302,0.18188,0.2452,3060.0,0.364,9.096,0.7862,4.2508,0.0013794,0.6406,1.7322,0.000609,1.572,39.32,1.8624,2100.0,1.648
batch-5-learning-100-regular-23,4368.0,1.0466,0.19852,0.2598,3340.0,0.397,9.924,0.7948,5.7282,0.0015056,0.624,2.1396,0.0006468,1.588,39.74,2.2864,2100.0,1.854
batch-2-learning-100-regular-23,4032.0,1.0128,0.18302,0.2402,3078.0,0.366,9.146,0.7902,4.4872,0.0013466,0.6408,1.5278,0.0005486,1.578,39.52,2.043,2100.0,1.768
batch-5-learning-100-regular-100,4276.0,1.0382,0.1961,0.2538,3296.0,0.3922,9.8,0.7956,4.374,0.001215,0.6088,1.6698,0.0005232,1.59,39.78,2.2604,2100.0,1.836
batch-2-learning-56-regular-23,4104.0,1.0206,0.1853,0.2436,3116.0,0.3708,9.262,0.789,5.1054,0.001511,0.6448,1.8328,0.0006362,1.58,39.48,2.0582,2100.0,1.772
batch-4-learning-1-regular-78,4218.0,1.0282,0.18892,0.2506,3176.0,0.378,9.446,0.7904,5.2194,0.0014572,0.6144,2.0832,0.0006442,1.58,39.5,2.2336,2100.0,1.844
batch-1-learning-45-regular-34,3656.0,0.9786,0.16618,0.2174,2794.0,0.3324,8.296,0.787,4.1,0.0014736,0.631,1.685,0.0006576,1.572,39.32,1.8506,2100.0,1.6428
batch-1-learning-78-regular-45,3952.0,1.0026,0.17422,0.2356,2930.0,0.3486,8.72,0.7812,4.0518,0.0013702,0.6334,1.6752,0.00062054,1.564,39.08,1.8522,2100.0,1.642
batch-5-learning-12-regular-56,4170.0,1.0224,0.19092,0.2478,3212.0,0.382,9.54,0.797,5.3898,0.0014824,0.61,2.1336,0.000662,1.594,39.9,2.2512,2100.0,1.826
batch-2-learning-89-regular-67,3700.0,0.9794,0.17292,0.22,2908.0,0.3458,8.648,0.798,4.3028,0.0014718,0.6282,1.7826,0.0006608,1.596,39.86,1.997,2100.0,1.7384
batch-3-learning-23-regular-45,4292.0,1.0466,0.19048,0.256,3200.0,0.381,9.51,0.7824,5.025,0.001416,0.622,1.9356,0.0006246,1.566,39.1,2.1706,2100.0,1.824
batch-3-learning-23-regular-1,4182.0,1.0294,0.1868,0.2482,3140.0,0.374,9.358,0.7854,5.0402,0.001469,0.6154,1.9248,0.0006536,1.572,39.26,2.1512,2100.0,1.812
batch-3-learning-56-regular-56,4316.0,1.041,0.19376,0.2572,3254.0,0.3874,9.686,0.7952,4.9248,0.0014416,0.622,2.041,0.0006532,1.59,39.7,2.1958,2100.0,1.832
batch-4-learning-78-regular-45,4200.0,1.026,0.18964,0.2502,3190.0,0.3794,9.488,0.7924,5.3828,0.0014728,0.6186,2.096,0.0006404,1.584,39.64,2.2302,2100.0,1.846
batch-1-learning-45-regular-45,4050.0,1.021,0.1787,0.2412,3004.0,0.3576,8.944,0.785,4.0786,0.001344,0.6378,1.6576,0.00060192,1.568,39.22,1.8558,2100.0,1.644
batch-3-learning-12-regular-1,4344.0,1.0456,0.19316,0.2584,3246.0,0.3864,9.658,0.7898,4.8398,0.001376,0.6116,1.9752,0.0006304,1.582,39.46,2.187,2100.0,1.836
batch-3-learning-1-regular-12,4344.0,1.046,0.19256,0.2584,3230.0,0.3846,9.61,0.787,5.2744,0.0014488,0.6226,1.9974,0.000635,1.576,39.34,2.1946,2100.0,1.834
batch-4-learning-100-regular-78,4158.0,1.0206,0.18874,0.2476,3174.0,0.3774,9.436,0.794,5.4242,0.0015192,0.615,2.146,0.0006718,1.586,39.7,2.2206,2100.0,1.844
batch-1-learning-12-regular-67,4172.0,1.0384,0.18294,0.2482,3070.0,0.3654,9.128,0.7824,3.5274,0.001148,0.6318,1.3474,0.000497,1.564,39.06,1.879,2100.0,1.648
batch-4-learning-34-regular-78,4096.0,1.0192,0.18666,0.244,3138.0,0.3734,9.342,0.7938,4.86,0.0014414,0.6136,2.0466,0.0006462,1.588,39.64,2.2068,2100.0,1.838
batch-3-learning-100-regular-23,4388.0,1.0466,0.19432,0.2608,3262.0,0.388,9.702,0.7902,5.356,0.001462,0.6186,2.0588,0.0006518,1.58,39.48,2.1876,2100.0,1.846
batch-5-learning-67-regular-12,4326.0,1.0466,0.19712,0.257,3314.0,0.394,9.86,0.7944,5.1168,0.0014416,0.6142,2.0928,0.0006472,1.588,39.74,2.2638,2100.0,1.846
batch-4-learning-89-regular-23,4294.0,1.0486,0.1915,0.2558,3222.0,0.383,9.584,0.7836,5.7618,0.001587,0.6066,2.4366,0.0007456,1.568,39.18,2.2248,2100.0,1.856
batch-1-learning-78-regular-34,4246.0,1.0466,0.18482,0.2532,3104.0,0.3692,9.228,0.7832,3.74,0.0012096,0.624,1.586,0.000557,1.564,39.1,1.8746,2100.0,1.6476
batch-2-learning-45-regular-23,4248.0,1.0294,0.18938,0.2528,3184.0,0.379,9.46,0.7914,4.9114,0.0014426,0.6438,1.7952,0.000612,1.584,39.58,2.0632,2100.0,1.772
batch-1-learning-100-regular-89,4172.0,1.0406,0.18256,0.2476,3068.0,0.3652,9.116,0.782,4.1492,0.001332,0.6382,1.684,0.00059886,1.562,39.08,1.8664,2100.0,1.652
batch-4-learning-23-regular-56,4068.0,1.0096,0.18618,0.2416,3132.0,0.3724,9.3,0.785,5.0486,0.001494,0.613,2.0916,0.0006588,1.572,39.3,2.2116,2100.0,1.826
batch-2-learning-34-regular-78,4378.0,1.062,0.18988,0.2604,3196.0,0.3804,9.5,0.7684,4.9266,0.0014398,0.644,1.7938,0.0006114,1.536,38.42,2.346,2100.0,1.776
batch-5-learning-12-regular-67,4400.0,1.054,0.1996,0.2618,3354.0,0.3992,9.974,0.7922,5.2236,0.0014482,0.6172,2.117,0.0006488,1.584,39.66,2.275,2100.0,1.852
batch-1-learning-100-regular-12,4246.0,1.0456,0.18452,0.253,3104.0,0.3688,9.244,0.7828,4.144,0.001306,0.632,1.7036,0.0005928,1.566,39.14,1.8736,2100.0,1.6474
batch-3-learning-100-regular-56,4274.0,1.0372,0.19034,0.2538,3202.0,0.3808,9.53,0.786,5.1862,0.001446,0.6256,1.9482,0.0006276,1.576,39.34,2.1548,2100.0,1.84
batch-4-learning-78-regular-67,4056.0,1.0124,0.18506,0.2416,3110.0,0.37,9.256,0.7916,4.813,0.001371,0.6028,1.8866,0.0006016,1.584,39.6,2.214,2100.0,1.834
batch-1-learning-56-regular-56,4130.0,1.03,0.18224,0.2458,3066.0,0.3648,9.126,0.7894,4.0676,0.0013116,0.6322,1.6902,0.0005988,1.578,39.46,1.8716,2100.0,1.646
batch-4-learning-56-regular-89,3802.0,0.9814,0.17646,0.2262,2966.0,0.3528,8.828,0.8016,5.0362,0.00155,0.6102,2.0154,0.0006764,1.604,40.08,2.1822,2100.0,1.802
batch-5-learning-89-regular-78,4276.0,1.038,0.19446,0.2542,3270.0,0.389,9.732,0.7932,5.7582,0.0015684,0.625,2.1752,0.0006646,1.588,39.68,2.271,2100.0,1.836
batch-3-learning-67-regular-67,4048.0,1.0202,0.18358,0.2408,3082.0,0.367,9.18,0.784,4.507,0.0013806,0.6156,1.8046,0.0006132,1.568,39.2,2.1388,2100.0,1.804
batch-4-learning-23-regular-23,4196.0,1.0234,0.18934,0.2496,3180.0,0.3784,9.466,0.794,5.3276,0.0014726,0.6108,2.1154,0.0006534,1.59,39.74,2.2334,2100.0,1.848
batch-2-learning-78-regular-45,4334.0,1.038,0.19092,0.2582,3210.0,0.382,9.548,0.7892,4.8282,0.0013956,0.6354,1.7892,0.0006034,1.578,39.46,2.0572,2100.0,1.77
batch-5-learning-56-regular-12,5470.0,1.05,0.2804,0.3254,4712.0,0.5606,14.008,0.8794,7.218,0.00156,0.626,2.8626,0.0006304,1.76,44.02,2.668,2100.0,1.98
batch-1-learning-23-regular-34,3696.0,0.9786,0.1674,0.2198,2812.0,0.3344,8.364,0.7896,4.3992,0.0015582,0.6538,1.6208,0.0006274,1.578,39.44,1.8562,2100.0,1.6496
batch-3-learning-89-regular-45,4300.0,1.0386,0.1929,0.2558,3240.0,0.3852,9.636,0.794,5.1294,0.001491,0.6282,2.007,0.000646,1.588,39.7,2.1736,2100.0,1.834
batch-1-learning-34-regular-67,4286.0,1.0466,0.18602,0.2556,3128.0,0.3722,9.294,0.7842,4.1774,0.0013,0.6346,1.7218,0.00059,1.57,39.24,1.875,2100.0,1.65
batch-2-learning-23-regular-56,4236.0,1.0368,0.1883,0.252,3164.0,0.3764,9.41,0.7848,4.825,0.0014178,0.6316,1.8328,0.0006252,1.57,39.26,2.0592,2100.0,1.768
batch-1-learning-89-regular-45,4074.0,1.0276,0.17746,0.242,2982.0,0.3548,8.868,0.7766,3.6994,0.0012556,0.6306,1.5496,0.0005704,1.554,38.82,1.8622,2100.0,1.648
batch-2-learning-56-regular-67,4368.0,1.0466,0.19212,0.2602,3228.0,0.384,9.602,0.7862,5.048,0.0014774,0.6318,1.889,0.0006428,1.572,39.28,2.0734,2100.0,1.778
batch-2-learning-1-regular-100,4340.0,1.038,0.19138,0.2578,3214.0,0.3826,9.558,0.791,4.7476,0.0013778,0.6342,1.7894,0.000601,1.58,39.5,2.0624,2100.0,1.768
batch-5-learning-67-regular-1,4254.0,1.038,0.19424,0.2526,3266.0,0.3882,9.712,0.7918,5.4788,0.0014804,0.6312,1.9462,0.0006048,1.582,39.62,2.2538,2100.0,1.842
batch-3-learning-78-regular-34,4214.0,1.0282,0.18938,0.2512,3182.0,0.3786,9.472,0.7924,5.145,0.0014566,0.6228,1.9722,0.000638,1.584,39.6,2.15,2100.0,1.832
batch-5-learning-78-regular-89,4176.0,1.0234,0.19178,0.2486,3226.0,0.3834,9.584,0.7996,5.3826,0.0014848,0.6168,2.1122,0.0006586,1.6,39.94,2.2572,2100.0,1.83
batch-5-learning-34-regular-12,4218.0,1.0394,0.19252,0.2512,3238.0,0.3854,9.638,0.7894,4.938,0.001331,0.6128,1.8348,0.0005692,1.582,39.5,2.2362,2100.0,1.836
batch-5-learning-45-regular-12,4300.0,1.0294,0.19866,0.256,3338.0,0.3968,9.92,0.8056,5.0694,0.001397,0.6058,2.1204,0.000643,1.612,40.26,2.2872,2100.0,1.854
batch-1-learning-67-regular-45,4058.0,1.019,0.1764,0.2414,2968.0,0.353,8.822,0.7738,4.0266,0.0013456,0.6436,1.6406,0.00060258,1.55,38.74,1.8546,2100.0,1.648
batch-2-learning-12-regular-12,4144.0,1.0206,0.18598,0.2462,3126.0,0.3718,9.306,0.7898,4.9694,0.001473,0.6424,1.779,0.0006194,1.58,39.52,2.0436,2100.0,1.77
batch-5-learning-56-regular-89,3842.0,0.9834,0.18216,0.2286,3062.0,0.3644,9.114,0.8104,5.2032,0.001539,0.6116,2.0618,0.000675,1.618,40.48,2.184,2100.0,1.806
batch-5-learning-23-regular-12,4104.0,1.0206,0.18844,0.244,3170.0,0.377,9.428,0.7954,5.338,0.00151,0.6214,2.0612,0.0006558,1.588,39.76,2.2348,2100.0,1.814
batch-5-learning-78-regular-67,4142.0,1.0294,0.19168,0.2462,3220.0,0.3832,9.572,0.7946,4.1944,0.0012082,0.6024,1.6472,0.0005312,1.59,39.72,2.2268,2100.0,1.822
batch-4-learning-45-regular-12,4038.0,0.9906,0.18858,0.2402,3174.0,0.3776,9.448,0.815,5.608,0.0017382,0.6514,2.1412,0.0007004,1.626,40.7,2.2232,2100.0,1.802
batch-1-learning-89-regular-56,4056.0,1.0212,0.18042,0.2418,3034.0,0.361,9.016,0.7902,4.1846,0.0013584,0.637,1.7398,0.00061616,1.582,39.52,1.8506,2100.0,1.648
batch-3-learning-100-regular-100,4380.0,1.054,0.19296,0.2602,3242.0,0.3858,9.646,0.783,5.1312,0.00139,0.6278,1.8292,0.000587,1.564,39.16,2.1694,2100.0,1.842
batch-3-learning-12-regular-67,3976.0,1.0022,0.18212,0.237,3060.0,0.364,9.098,0.7944,5.1156,0.001513,0.625,1.9914,0.0006632,1.59,39.72,2.126,2100.0,1.812
batch-3-learning-67-regular-12,4318.0,1.038,0.19226,0.257,3236.0,0.385,9.626,0.7904,5.2034,0.0014302,0.6178,1.9696,0.000627,1.582,39.54,2.1786,2100.0,1.84
batch-4-learning-67-regular-34,4420.0,1.054,0.19476,0.2624,3272.0,0.389,9.724,0.7864,5.648,0.0015482,0.6156,2.1918,0.0006692,1.576,39.32,2.2834,2100.0,1.852
batch-2-learning-1-regular-56,4408.0,1.0466,0.19214,0.2618,3230.0,0.3844,9.606,0.7866,4.8216,0.0013776,0.636,1.7916,0.0005976,1.572,39.34,2.0626,2100.0,1.772
batch-2-learning-67-regular-23,4248.0,1.038,0.18894,0.253,3178.0,0.3778,9.452,0.7842,4.8656,0.0014248,0.6358,1.8128,0.0006214,1.57,39.24,2.0648,2100.0,1.77
batch-5-learning-67-regular-56,3812.0,0.9936,0.18052,0.2266,3038.0,0.3614,9.034,0.7972,4.5698,0.0014476,0.6056,1.9142,0.0006518,1.594,39.92,2.173,2100.0,1.798
batch-5-learning-56-regular-56,4408.0,1.0466,0.19864,0.2622,3340.0,0.3974,9.932,0.7962,5.5196,0.0014374,0.6166,2.1564,0.0006382,1.594,39.82,2.294,2100.0,1.852
batch-5-learning-23-regular-89,4298.0,1.038,0.196,0.255,3298.0,0.3922,9.802,0.7944,5.6064,0.0014924,0.6168,2.156,0.0006554,1.59,39.74,2.265,2100.0,1.854
batch-4-learning-56-regular-78,4412.0,1.0496,0.19612,0.262,3296.0,0.392,9.786,0.7928,5.5138,0.0014562,0.6106,2.1772,0.0006488,1.588,39.66,2.269,2100.0,1.87
batch-3-learning-1-regular-45,4034.0,1.0116,0.18322,0.24,3082.0,0.3664,9.162,0.7906,5.0768,0.001508,0.6302,1.9296,0.0006454,1.578,39.5,2.122,2100.0,1.818
batch-3-learning-56-regular-89,3888.0,1.0008,0.17812,0.2314,2996.0,0.3568,8.926,0.7916,4.942,0.0015206,0.6244,1.9106,0.000658,1.586,39.58,2.1222,2100.0,1.792
batch-4-learning-1-regular-34,4278.0,1.038,0.19064,0.2546,3202.0,0.3808,9.528,0.7874,5.4386,0.001488,0.6132,2.1448,0.0006546,1.574,39.38,2.251,2100.0,1.844
batch-5-learning-100-regular-67,4010.0,1.012,0.18676,0.2386,3138.0,0.3732,9.33,0.797,5.3152,0.0015244,0.6116,2.1464,0.000686,1.594,39.82,2.2046,2100.0,1.824
batch-3-learning-67-regular-89,4092.0,1.0214,0.1846,0.2438,3106.0,0.3696,9.244,0.7888,4.9932,0.0014568,0.6184,1.9608,0.000648,1.576,39.4,2.1558,2100.0,1.808
batch-1-learning-1-regular-89,4042.0,1.0206,0.17736,0.241,2982.0,0.3544,8.866,0.7782,3.957,0.0013416,0.6312,1.6768,0.00061312,1.556,38.94,1.852,2100.0,1.646
batch-3-learning-34-regular-100,4132.0,1.0206,0.18624,0.2454,3128.0,0.372,9.306,0.7888,5.0576,0.0014672,0.6194,1.965,0.0006512,1.578,39.46,2.1446,2100.0,1.82
batch-5-learning-45-regular-89,4106.0,1.0148,0.18966,0.2442,3190.0,0.379,9.49,0.7982,5.1586,0.0014508,0.615,1.9916,0.000631,1.598,39.92,2.251,2100.0,1.82
batch-4-learning-1-regular-100,4114.0,1.0184,0.18544,0.245,3116.0,0.3708,9.272,0.7922,5.2012,0.0014868,0.6102,2.1134,0.0006614,1.584,39.62,2.231,2100.0,1.824
batch-4-learning-89-regular-67,4122.0,1.0206,0.18626,0.2446,3130.0,0.3724,9.316,0.79,5.2544,0.0015028,0.6134,2.108,0.000666,1.58,39.48,2.215,2100.0,1.832
batch-3-learning-56-regular-12,4334.0,1.038,0.19338,0.2582,3250.0,0.3862,9.676,0.7934,5.3314,0.0014488,0.6214,2.0178,0.0006328,1.586,39.68,2.2068,2100.0,1.838
batch-4-learning-12-regular-45,4134.0,1.0216,0.18636,0.2454,3134.0,0.373,9.324,0.7898,5.3128,0.0015008,0.6078,2.161,0.000678,1.578,39.52,2.2142,2100.0,1.836
batch-4-learning-100-regular-34,4170.0,1.0206,0.18762,0.2476,3156.0,0.3756,9.378,0.7932,5.1162,0.0014406,0.613,2.036,0.0006346,1.584,39.68,2.251,2100.0,1.838
batch-2-learning-89-regular-34,4316.0,1.038,0.1909,0.2572,3210.0,0.382,9.556,0.789,4.5456,0.0013588,0.6294,1.8212,0.0006132,1.578,39.4,2.0566,2100.0,1.766
batch-3-learning-23-regular-34,4436.0,1.054,0.1947,0.2638,3276.0,0.39,9.74,0.789,5.2246,0.0014522,0.6204,2.0292,0.0006494,1.578,39.48,2.2038,2100.0,1.834
batch-4-learning-1-regular-45,3748.0,0.9842,0.17428,0.2228,2932.0,0.349,8.718,0.7954,5.0018,0.0015748,0.6162,2.0238,0.0006864,1.59,39.78,2.1428,2100.0,1.802
batch-1-learning-1-regular-67,4270.0,1.0466,0.18494,0.2542,3108.0,0.37,9.258,0.7826,4.1914,0.0013144,0.643,1.6816,0.000581,1.566,39.14,1.8746,2100.0,1.652
batch-5-learning-89-regular-34,4220.0,1.0294,0.19266,0.2512,3242.0,0.3856,9.628,0.7954,5.326,0.0014616,0.6164,2.0862,0.000645,1.594,39.76,2.2684,2100.0,1.838
batch-4-learning-78-regular-34,4214.0,1.0208,0.18984,0.2502,3190.0,0.3796,9.502,0.796,5.4264,0.0014936,0.6124,2.2016,0.0006698,1.588,39.78,2.243,2100.0,1.852
batch-1-learning-78-regular-78,3674.0,0.9808,0.1663,0.2188,2796.0,0.3328,8.328,0.7856,4.3144,0.0015672,0.6522,1.6454,0.00064,1.57,39.26,1.8568,2100.0,1.652
batch-2-learning-45-regular-67,4236.0,1.0322,0.18846,0.2516,3166.0,0.3766,9.412,0.7898,4.6416,0.0014104,0.6402,1.7548,0.0006038,1.58,39.48,2.051,2100.0,1.768
batch-5-learning-1-regular-34,3684.0,0.9798,0.17594,0.2188,2958.0,0.3518,8.792,0.8034,4.9318,0.0015418,0.6084,2.0156,0.0006902,1.608,40.18,2.139,2100.0,1.7844
batch-4-learning-100-regular-1,4178.0,1.0294,0.18826,0.249,3162.0,0.3764,9.41,0.7896,5.5732,0.0015566,0.6242,2.1538,0.0006652,1.58,39.46,2.2424,2100.0,1.84
batch-3-learning-34-regular-45,4294.0,1.038,0.19086,0.255,3208.0,0.3816,9.534,0.7904,5.245,0.0014784,0.6262,1.9882,0.0006406,1.58,39.48,2.1862,2100.0,1.832
batch-3-learning-100-regular-12,4224.0,1.0296,0.18964,0.2516,3186.0,0.3794,9.47,0.7896,5.196,0.001469,0.6286,1.9888,0.0006408,1.578,39.48,2.1672,2100.0,1.838
batch-1-learning-45-regular-78,4218.0,1.046,0.18314,0.2506,3080.0,0.3664,9.17,0.7784,4.1626,0.0013444,0.636,1.7272,0.0006022,1.558,38.94,1.878,2100.0,1.66
batch-5-learning-23-regular-23,3924.0,1.0098,0.18392,0.2332,3090.0,0.368,9.196,0.795,4.9086,0.0015206,0.609,2.09,0.000698,1.592,39.76,2.1908,2100.0,1.798
batch-3-learning-45-regular-78,4094.0,1.0258,0.18438,0.243,3100.0,0.3692,9.23,0.7848,5.0758,0.0014916,0.6234,1.957,0.0006544,1.568,39.2,2.1382,2100.0,1.816
batch-4-learning-100-regular-45,4240.0,1.0294,0.19038,0.2522,3198.0,0.3804,9.524,0.793,5.4282,0.0014882,0.6142,2.1552,0.0006564,1.584,39.62,2.2262,2100.0,1.85
batch-4-learning-100-regular-100,4298.0,1.0322,0.19174,0.2552,3224.0,0.3834,9.586,0.7918,5.3368,0.0014528,0.6116,2.1498,0.0006482,1.586,39.58,2.2596,2100.0,1.846
batch-4-learning-56-regular-12,4092.0,1.0202,0.18654,0.2438,3132.0,0.3726,9.31,0.7902,5.339,0.0015962,0.6052,2.3522,0.0007498,1.582,39.56,2.2098,2100.0,1.834
batch-2-learning-100-regular-78,4278.0,1.04,0.18914,0.2546,3180.0,0.3782,9.45,0.7834,4.9222,0.001422,0.6354,1.8018,0.0006144,1.566,39.16,2.0578,2100.0,1.766
batch-1-learning-100-regular-100,4140.0,1.0294,0.18194,0.246,3060.0,0.364,9.098,0.789,4.007,0.0013112,0.6256,1.74,0.00061,1.576,39.4,1.8636,2100.0,1.644
batch-4-learning-78-regular-89,4312.0,1.0372,0.19224,0.2564,3228.0,0.3842,9.606,0.7914,5.3376,0.001447,0.612,2.1256,0.0006442,1.584,39.6,2.2574,2100.0,1.846
batch-4-learning-34-regular-100,3708.0,0.9802,0.17384,0.2204,2924.0,0.3478,8.702,0.7974,4.716,0.0015416,0.604,2.0256,0.0006994,1.594,39.9,2.1398,2100.0,1.792
batch-3-learning-78-regular-78,4070.0,1.0006,0.2021,0.2422,3398.0,0.4042,10.112,0.8928,4.9738,0.0014492,0.6212,1.9596,0.0006422,1.784,44.64,2.1454,2100.0,1.806
batch-3-learning-78-regular-1,4092.0,1.0208,0.18444,0.244,3096.0,0.3682,9.214,0.7844,5.065,0.001469,0.6168,1.9768,0.0006546,1.57,39.22,2.1542,2100.0,1.808
batch-2-learning-34-regular-45,3578.0,0.9712,0.16994,0.213,2856.0,0.3402,8.5,0.792,4.6616,0.0015676,0.6344,1.8026,0.000662,1.584,39.6,1.9748,2100.0,1.7216
batch-4-learning-23-regular-67,4284.0,1.041,0.19004,0.2548,3198.0,0.3804,9.508,0.7854,5.3244,0.0014578,0.6124,2.1258,0.0006488,1.572,39.28,2.249,2100.0,1.842
batch-5-learning-45-regular-1,4144.0,1.0206,0.19274,0.247,3238.0,0.3856,9.636,0.8014,5.0014,0.0014358,0.6096,2.0572,0.0006476,1.604,40.06,2.2492,2100.0,1.83
batch-5-learning-89-regular-100,4314.0,1.0384,0.19768,0.2564,3322.0,0.3954,9.88,0.7996,5.1204,0.00143,0.6116,2.0876,0.000646,1.598,39.94,2.2752,2100.0,1.848
batch-4-learning-23-regular-1,4440.0,1.0466,0.19662,0.2642,3308.0,0.3934,9.85,0.79,5.4352,0.0014248,0.611,2.1658,0.0006356,1.58,39.5,2.3028,2100.0,1.864
batch-1-learning-100-regular-45,4210.0,1.0466,0.18424,0.2502,3100.0,0.3688,9.218,0.783,4.5172,0.001496,0.6846,1.7282,0.00060468,1.566,39.12,1.8686,2100.0,1.652
batch-4-learning-67-regular-1,4460.0,1.054,0.19672,0.2658,3304.0,0.3932,9.822,0.7904,5.537,0.0014532,0.6082,2.215,0.000658,1.582,39.52,2.2916,2100.0,1.858
batch-2-learning-34-regular-34,4368.0,1.0456,0.19166,0.2592,3222.0,0.3836,9.586,0.786,4.5062,0.0013416,0.6288,1.7898,0.0006026,1.57,39.28,2.0544,2100.0,1.772
batch-1-learning-12-regular-78,4178.0,1.046,0.18258,0.2488,3070.0,0.3654,9.134,0.7788,3.9464,0.0012748,0.644,1.5076,0.0005466,1.558,38.94,1.875,2100.0,1.656
batch-5-learning-23-regular-1,4052.0,1.012,0.18808,0.2408,3162.0,0.3762,9.398,0.8004,5.195,0.0014636,0.609,2.0428,0.0006484,1.6,40.0,2.2176,2100.0,1.824
batch-1-learning-23-regular-89,4152.0,1.0324,0.18208,0.2468,3064.0,0.364,9.126,0.7782,3.7032,0.0011952,0.6308,1.45,0.000522,1.558,38.96,1.8728,2100.0,1.652
batch-1-learning-34-regular-12,4190.0,1.0324,0.18344,0.2496,3088.0,0.3672,9.17,0.7872,4.0416,0.0012994,0.6316,1.7306,0.0005974,1.574,39.4,1.8816,2100.0,1.652
batch-3-learning-56-regular-100,4144.0,1.0204,0.18696,0.2468,3142.0,0.374,9.35,0.7922,5.1954,0.0014806,0.618,2.005,0.000657,1.582,39.58,2.1672,2100.0,1.818
batch-3-learning-12-regular-23,4256.0,1.0324,0.1905,0.2538,3198.0,0.3808,9.508,0.7908,5.1424,0.0014414,0.6226,1.963,0.00063,1.582,39.5,2.1932,2100.0,1.826
batch-3-learning-67-regular-56,4250.0,1.0376,0.1904,0.2534,3202.0,0.3812,9.526,0.7874,4.7506,0.001392,0.6162,1.9448,0.000632,1.576,39.4,2.1654,2100.0,1.828
batch-5-learning-78-regular-23,4154.0,1.0206,0.19294,0.2468,3244.0,0.3858,9.636,0.8014,5.0522,0.0014522,0.608,2.094,0.0006598,1.604,40.06,2.2454,2100.0,1.83
batch-4-learning-67-regular-100,3770.0,0.9834,0.17478,0.2242,2938.0,0.3498,8.738,0.7962,5.0082,0.0015586,0.6112,2.0418,0.0006886,1.592,39.78,2.1692,2100.0,1.794
batch-4-learning-45-regular-56,3970.0,1.0022,0.18264,0.2366,3076.0,0.3658,9.15,0.7964,4.7618,0.0014478,0.6006,2.0498,0.0006644,1.594,39.84,2.1872,2100.0,1.822
batch-1-learning-23-regular-67,4108.0,1.0294,0.18034,0.244,3032.0,0.3606,9.022,0.7804,4.1236,0.0013476,0.6468,1.6416,0.00059142,1.56,39.06,1.8576,2100.0,1.648
batch-5-learning-34-regular-45,4220.0,1.0378,0.19272,0.2514,3242.0,0.3854,9.644,0.7932,5.3844,0.0014842,0.5894,2.0974,0.000664,1.584,39.64,2.259,2100.0,1.836
batch-2-learning-1-regular-12,3772.0,0.9866,0.1746,0.2244,2936.0,0.3492,8.72,0.7944,4.611,0.0015066,0.6348,1.769,0.0006472,1.59,39.78,2.0268,2100.0,1.75
batch-3-learning-12-regular-89,4294.0,1.0382,0.1908,0.2558,3210.0,0.382,9.548,0.7866,5.226,0.0014764,0.6246,1.9684,0.0006348,1.572,39.36,2.1912,2100.0,1.83
batch-2-learning-45-regular-89,4260.0,1.0294,0.18908,0.253,3178.0,0.378,9.458,0.79,4.869,0.0014168,0.6344,1.8194,0.000616,1.582,39.52,2.0664,2100.0,1.768
batch-4-learning-67-regular-78,4156.0,1.0284,0.18676,0.2476,3142.0,0.3736,9.35,0.7864,4.6294,0.0012862,0.6006,1.7934,0.0005622,1.572,39.34,2.2316,2100.0,1.828
batch-4-learning-45-regular-23,4316.0,1.038,0.19174,0.2566,3224.0,0.3838,9.586,0.791,5.4284,0.0014746,0.614,2.1418,0.0006524,1.58,39.5,2.2692,2100.0,1.846
