,AFREQ,EXEC,FREQ,INST,INSTnom,IPC,L2HIT,L2MPI,L3HIT,MEM,PhysIPC%
1854,-0.2479510791415797,-0.23453087729958463,0.27862083079655664,0.6820042355974383,-0.2328007739520564,-0.4013266089277007,-0.10529428300650635,0.5820205728367998,0.9676381103911317,1.0038188427582948,-0.4014930300969685
1855,-0.044650907188836714,-0.03445666022669982,0.004657266057676253,0.03854003886175734,-0.035561155356130865,-0.0201984586573302,0.12388499610871043,-0.09919459230924825,0.01704189257056878,2.81274840726534,-0.018263548059970023
1856,,,,,,,,,,,
1857,,,,,,,,,,,
1858,,,,,,,,,,,
1859,0.018471231677500838,0.17872289826256293,0.3414689252195945,0.13704280011982836,0.1787200529757259,-0.1208797662903219,-0.13507172098997566,0.3336409695062313,-0.0238864046381636,0.010075612006538077,-0.1216457605932619
1860,,,,,,,,,,,
1861,-0.01025003239581959,-0.09481347963780302,-0.12280312847250674,-0.030461782526399243,-0.09522398821960328,0.032064875728210054,-0.15830063171810946,1.6860227179645808,0.13784131224878904,0.02527481946992653,0.03168716914933245
1862,-0.2593142744493469,-0.16611479914943417,0.06189929205646039,0.2780518916620526,-0.16575335686668974,-0.1964161547615512,-0.03812012362793831,-0.041161832936695855,-0.0282860031348896,1.433534571780197,-0.19668671839439822
1863,,,,,,,,,,,
1864,,,,,,,,,,,
1865,,,,,,,,,,,
1866,,,,,,,,,,,
1867,,,,,,,,,,,
1868,,,,,,,,,,,
1869,-0.011958253821103743,0.07357774183668936,-0.11223777326718296,-0.1746010369700021,0.07366013085174389,0.20916608382368923,3.573312866314071,-0.888809152823613,-0.10490983260087246,0.11340936804220274,0.20981055407242094
1870,-0.016209147844455932,-0.23026213413274554,-0.44780211886710813,-0.2852960738612492,-0.2298320701376852,0.40185570513731994,-0.7791763020128286,0.5873275265786607,0.04092549069438408,0.10600329284166884,0.40049305358543213
1871,,,,,,,,,,,
1872,,,,,,,,,,,
1873,-0.024359023604919188,0.25167923844399154,0.7359529655632341,0.39578978606463183,0.2502601760528416,-0.28424601571659436,1.8856797231153755,-0.4520119423046126,-0.006270439819650256,-0.1249389277268009,-0.2839692566591047
1874,,,,,,,,,,,
1875,,,,,,,,,,,
1876,0.03252317896762433,0.05488100175647225,0.06722715442331326,0.015230244143776321,0.053777153726895725,-0.01545340619906198,-0.010581035190245013,-0.07583870294509701,0.40607827588371714,-0.11640147166736535,-0.015438891730305482
1877,,,,,,,,,,,
1878,,,,,,,,,,,
1879,,,,,,,,,,,
1880,,,,,,,,,,,
1881,0.0044076813467971735,0.5539652310632621,0.7002544673259518,0.10573599529270168,0.552282143005075,-0.08822413485569591,2.506885330113672,-0.909552000641263,-0.012868853952347608,-0.5410248584285239,-0.08796619456923704
1882,,,,,,,,,,,
1883,,,,,,,,,,,
1884,-0.03981763974896373,0.3519260209209098,0.6689961777305559,0.23545782066592139,0.351060383871693,-0.19374636935905185,1.2886074534506864,-0.8591409441555933,-0.4410182162068558,-0.16071489308309359,-0.1927121340519326
1885,,,,,,,,,,,
1886,,,,,,,,,,,
1887,,,,,,,,,,,
1888,-0.0014219807668719255,-0.10726631105379666,-0.09237946772236758,0.021395719846778186,-0.10618755034676099,-0.012821296580608642,0.37954950775009894,-0.31996764235628894,-0.14466404779260736,-0.2617465647416333,-0.013256965598605624
1889,-0.23823479172348827,-0.14135344444686368,-0.10083453062683248,0.051518301990755834,-0.14261502907706713,-0.04601784222878259,4.8677069813128675,-0.9332828039646835,-0.028457465988194715,-0.30178755986528094,-0.04615215029861882
1890,,,,,,,,,,,
1891,,,,,,,,,,,
1892,,,,,,,,,,,
1893,,,,,,,,,,,
1894,,,,,,,,,,,
1895,,,,,,,,,,,
1896,,,,,,,,,,,
1897,,,,,,,,,,,
1898,,,,,,,,,,,
1899,,,,,,,,,,,
1900,-0.2662848340183751,-0.22049298844728615,0.07373117344675982,0.3723734925495414,-0.2207545776947281,-0.2739648637101848,-0.10516382093945477,3.397984761351909,0.8043894159010048,1.897015474245873,-0.2740187431933897
1901,,,,,,,,,,,
1902,,,,,,,,,,,
1903,,,,,,,,,,,
1904,-0.04532735675357202,0.042088835081627855,0.011329105802032072,-0.02794932105260467,0.045241209697111755,0.03764219331996948,-0.031410140053819625,0.6211225833266044,0.20492058006308606,1.2062133942187574,0.038622272261729554
1905,,,,,,,,,,,
1906,,,,,,,,,,,
1907,,,,,,,,,,,
1908,,,,,,,,,,,
1909,,,,,,,,,,,
1910,-0.22423471755818486,-0.16896142077469445,-0.15286282084104202,0.0209528048525237,-0.16897688015408635,-0.021576435625706304,0.4028097893072136,-0.901451905441567,-0.08658972089811148,0.6489390155458805,-0.020519357054454932
1911,-0.25803712453183075,-0.46630162854678825,-0.3860114227482261,0.1539761625139935,-0.4657865666052999,-0.12419318144407254,-0.011885154564641206,0.5340436411136493,0.029605029456061433,2.358459815886634,-0.12463898424690066
1912,,,,,,,,,,,
1913,0.025599620333144765,0.22866730153140136,0.1599476574851212,-0.05982438919655898,0.22914755849210955,0.0689888790829709,-0.7850223975747405,5.951011277263118,0.33717217581454456,-0.4213904874988511,0.06741904777272605
1914,,,,,,,,,,,
1915,,,,,,,,,,,
1916,,,,,,,,,,,
1917,,,,,,,,,,,
1918,,,,,,,,,,,
1919,,,,,,,,,,,
1920,,,,,,,,,,,
1921,-0.03826540743193908,-0.11607032899881918,0.024085900711584157,0.15302186400313394,-0.11506785946202897,-0.11618446222077543,0.11524270327647626,0.15975972521272286,-0.03424216731462613,3.3876558104530523,-0.11605525107925746
1922,0.013868246760015822,0.4350196756636465,0.6756362698657402,0.17345281821949457,0.4351855462211087,-0.14637911174395024,2.4673337031514158,-0.7993249969326296,-0.061146482958275176,0.22002017154097722,-0.14667174569364175
1923,,,,,,,,,,,
1924,,,,,,,,,,,
1925,,,,,,,,,,,
1926,,,,,,,,,,,
1927,,,,,,,,,,,
1928,,,,,,,,,,,
1929,,,,,,,,,,,
1930,,,,,,,,,,,
1931,-0.2595697623953111,0.08871722867539286,0.10812138791909634,0.011397312756880162,0.0884710121092068,-0.019464451647646062,2.0456412668773685,-0.8680540226736125,-0.08061606776391757,2.613011689126334,-0.01726350968982225
1932,-0.251227825807009,-0.29353728588657496,-0.26816323947058385,0.02702481819237734,-0.29436266751723883,-0.020938427357027355,0.11490413233232394,0.09840057047606626,0.05901005179293157,1.789420707924366,-0.019045980805896593
1933,0.006656837422438865,-0.16378567636606087,-0.03948502162923384,0.1453272334422773,-0.1636412736690915,-0.12491032806481447,-0.21763132808192742,1.69357725047891,0.013367222792759658,0.46136663574997405,-0.12598736280513548
1934,0.0427021623408059,-0.060430956309138174,-0.001987846184610134,0.05970815526194808,-0.05906268477943173,-0.057445193891592805,2.83727808879958,-0.016555139461088022,-0.008901939888185561,0.15513094015592824,-0.05685284876057637
1935,,,,,,,,,,,
1936,-0.2538923010179501,-0.0033996305451062573,0.47723492335365353,0.4858736689215735,-0.005242010430990995,-0.32657195235984265,2.6588899317909065,-0.8674381612407658,-0.09523257256078226,0.6445315918005061,-0.3274977156401509
1937,,,,,,,,,,,
1938,,,,,,,,,,,
1939,,,,,,,,,,,
1940,,,,,,,,,,,
1941,-0.0011997090642623682,-0.04544721731385873,-0.3576357543988651,-0.3233715843142666,-0.046818035558837276,0.487416691803615,0.1967464328488686,-0.7484856153475113,-0.40495802452945867,0.4834220345136134,0.48614284930683377
1942,0.04172863022132556,-0.09243913882683621,-0.3546071089896861,-0.2864589582573051,-0.09281126132305072,0.40828016072910867,0.3920568802571763,-0.5301260781978727,-0.40541329180653135,0.5663795543441216,0.4092977890503605
1943,,,,,,,,,,,
1944,,,,,,,,,,,
1945,,,,,,,,,,,
1946,,,,,,,,,,,
1947,,,,,,,,,,,
1948,,,,,,,,,,,
1949,,,,,,,,,,,
1950,,,,,,,,,,,
1951,,,,,,,,,,,
1952,,,,,,,,,,,
1953,,,,,,,,,,,
1954,,,,,,,,,,,
1955,-0.2488036779023058,0.14175852545841436,0.2595272899363674,0.10450217684754698,0.14137532671536712,-0.09014393733168123,2.3081507401424677,-0.9431893012639604,-0.17427965602123105,2.0766366980011473,-0.09129668792033593
1956,,,,,,,,,,,
1957,0.02224253851448948,-0.13959092501476655,-0.08643471592838771,0.06356158541028013,-0.14106755467347523,-0.056253831518112855,0.1444547043493293,0.006544787975019095,-0.19361446191827267,0.38680752753941383,-0.055812973072560126
1958,,,,,,,,,,,
1959,-0.2338896805484532,-0.4822450614348229,-0.36062274665688937,0.23386678846565415,-0.48233337101184154,-0.18525575239709488,0.1891706328850248,0.008187290595877427,-0.04567893554404059,3.001568788304587,-0.18534239927104937
1960,-0.03485580596398018,-0.033296510911436566,0.02305151606380546,0.05239424302672872,-0.031906560909349756,-0.05031536377063105,0.0716699137599351,-0.23300232350081648,0.05486988068389305,2.1021691815825365,-0.05120915948304279
1961,,,,,,,,,,,
1962,,,,,,,,,,,
1963,-0.003092869506908781,0.13652048785327753,0.15430405989196397,0.01974617208496257,0.13561939448248825,-0.01803380798288152,0.047711147971299266,-0.44622584181517805,-0.114175125142184,0.19742085363648865,-0.016611793956734712
1964,,,,,,,,,,,
1965,,,,,,,,,,,
1966,-0.25562955245534263,-0.43743206459466993,-0.42636370519705885,0.01656992229673812,-0.43651909631046576,0.02955852166573342,0.03289342569683836,0.490799209376338,0.2781811899963994,3.5721435860745117,0.029175343948473865
1967,,,,,,,,,,,
1968,0.019342957278883778,-0.07355650943784556,0.27773523265751654,0.3830444961369368,-0.07470392789703065,-0.27882492329535763,-0.23589747496589342,3.5259996706995844,0.06804495684031799,-0.01801092750241509,-0.2783331688411597
1969,,,,,,,,,,,
1970,,,,,,,,,,,
1971,-0.23693632702947823,-0.23108636840617802,0.2536386364807702,0.627501786777734,-0.2316018538936789,-0.38686542947473396,-0.05490436408784616,7.844496427506447,1.2856268170103398,-0.15287665096339348,-0.386597527610274
1972,,,,,,,,,,,
1973,-0.2521003353212989,-0.3114432851672246,-0.3178038269512306,-0.011923843866263557,-0.31064262830124756,0.015537051215218402,0.24783237030424002,-0.42825796032217694,-0.03636839322378716,2.6628855849679987,0.015573352880232446
1974,,,,,,,,,,,
1975,,,,,,,,,,,
1976,,,,,,,,,,,
1977,,,,,,,,,,,
1978,,,,,,,,,,,
1979,,,,,,,,,,,
1980,,,,,,,,,,,
1981,0.041019332772440256,-0.2857437408786306,-0.4427737377767187,-0.22066807211748424,-0.286753130531989,0.2845013478634929,-0.6473174831250819,2.6997084391890493,-0.0004511770347337421,0.17572844650836608,0.2843284320618344
1982,,,,,,,,,,,
1983,,,,,,,,,,,
1984,,,,,,,,,,,
1985,0.01280300500899448,-0.3215576548038885,-0.17027665243031395,0.21807034991334054,-0.3209895701970845,-0.17664743094565347,-0.7136117912883654,8.843152437952826,0.051004077627139224,0.14242192665436104,-0.17800856647349872
1986,,,,,,,,,,,
1987,-0.2505773984740625,-0.0905521061589586,0.14783899555749067,0.26572488116292686,-0.09042437902711442,-0.19759460120920788,0.43006807212963966,-0.6338456107275957,-0.0039014342558782444,1.6702156504926362,-0.19741422731838054
1988,-0.08315231125913491,-0.11902796935263564,0.05783229999421284,0.1975936053709404,-0.11868583271410668,-0.16498060157254033,-0.018478635842615408,-1.740624914049803,0.5735552460588478,1.997460751038454,-0.1637626202210091
1989,0.005090811321112482,0.3766090154216149,0.7572414977879863,0.2814444747038266,0.37798108179556605,-0.2202630196463124,2.0216292762184267,-0.8088377984590992,-0.40064354348954456,0.36314644891335257,-0.2199788253152829
1990,,,,,,,,,,,
1991,,,,,,,,,,,
1992,,,,,,,,,,,
1993,,,,,,,,,,,
1994,,,,,,,,,,,
1995,0.010348820008025039,-0.2058782603679351,0.014917200242521321,0.2851916667973664,-0.20573060538149887,-0.21641940193303874,-0.803885743729335,52.27980132948341,1.4927952930705688,-0.14376915364304446,-0.21611719098344462
1996,-0.20401885798190217,0.14437268902248726,0.3019326364960304,0.14298366240880336,0.14405939332096904,-0.1224362535139294,-0.04605550297698301,-0.374169276493204,0.017945420314225264,2.0320343029498407,-0.12112059174496978
1997,,,,,,,,,,,
1998,-0.21125689526117827,-0.2579833643804241,-0.16344550685723996,0.11635190923906619,-0.2582249725685816,-0.10397292651197218,0.18474819722883515,-0.65209219758843,-0.0832714211105456,1.5303835784141149,-0.10374138285863882
1999,,,,,,,,,,,
2000,0.01379303997000641,-0.1385541441756568,0.13386883522429072,0.316978165025343,-0.138103813092734,-0.2386607304411703,-0.738891766088594,8.556505570434018,0.10340593291389961,-0.24519360609516425,-0.23800461466004083
2001,,,,,,,,,,,
2002,,,,,,,,,,,
2003,,,,,,,,,,,
2004,,,,,,,,,,,
2005,-0.26339726956391113,-0.312051474558451,-0.34337554843538026,-0.046654560308631056,-0.31310481137115465,0.05202589786628541,-0.14157313601160865,1.8290161918389016,0.7460887473312323,2.5259502480674434,0.051977087613375744
2006,-0.07110880470843013,-0.11941236385785267,0.024506422214731385,0.16367740649327106,-0.11849303327545267,-0.14357436620623212,-0.6889431781145753,4.0200441084346314,0.34414770658523225,1.4504253301934553,-0.14552174240431956
2007,,,,,,,,,,,
2008,,,,,,,,,,,
2009,,,,,,,,,,,
2010,,,,,,,,,,,
2011,,,,,,,,,,,
2012,-0.00027137087305902086,-0.23832893157834087,-0.4028691700065651,-0.20425624655952887,-0.2357771925033477,0.26775186884629865,0.7513260392031944,-0.10243349566834643,-0.0039027172435029678,0.14651716989776958,0.26780185964888753
2013,,,,,,,,,,,
2014,,,,,,,,,,,
2015,,,,,,,,,,,
2016,,,,,,,,,,,
2017,-0.22366070970140398,-0.1747845154603451,0.1504816998076621,0.4038549519507052,-0.1755753957125126,-0.28309171273165973,-0.18842397289149648,2.5558271179286174,0.4217966109076226,1.933276586124469,-0.28326933311651853
2018,,,,,,,,,,,
2019,,,,,,,,,,,
2020,,,,,,,,,,,
2021,,,,,,,,,,,
2022,,,,,,,,,,,
2023,,,,,,,,,,,
2024,,,,,,,,,,,
2025,,,,,,,,,,,
2026,,,,,,,,,,,
2027,,,,,,,,,,,
2028,-0.028836793734415375,0.4826293905198147,0.44227528537240846,-0.026051552156101075,0.4834884501335593,0.0345107607331786,2.6667845585677243,-0.9628637371921782,-0.4414143877559708,-0.11023554128284266,0.033476331554655424
2029,-0.260043654237539,-0.22431034931724553,0.17916891219245742,0.528389307235155,-0.2250424569749807,-0.33981811096956727,0.12837221336465557,0.16474822586193472,0.2082039540577975,1.0624419972808363,-0.3395208864968209
2030,,,,,,,,,,,
2031,,,,,,,,,,,
2032,,,,,,,,,,,
2033,0.05392923830352973,0.17340739991197016,0.1276975406954517,-0.03870107640186593,0.17108853183330772,0.03892965244629565,3.3269650191495503,-0.9238664281791922,-0.4126584321842651,-0.13361151447662892,0.039143623512643076
2034,,,,,,,,,,,
2035,,,,,,,,,,,
2036,0.053312433144774296,0.01808817050322764,0.5537861691837149,0.5362498001563364,0.018918591749964322,-0.351420295662681,-0.1152682954259775,6.400910599697004,0.6363061316194798,-0.25735614697285975,-0.35120115348686815
2037,,,,,,,,,,,
2038,0.0035672094831860775,-0.06323212857761062,-0.1152360312345221,-0.056590434550403634,-0.06295492585247017,0.06205058234649101,-0.6949069079309564,1.1894200722777657,0.011212106108297402,-0.32831771006472465,0.0625240765099249
2039,,,,,,,,,,,
2040,-0.2306709043824498,-0.3396956356519922,-0.22476618002851376,0.17312773787619268,-0.33861145820019845,-0.14738931511564968,-0.5869933292430152,7.858920875317978,1.4596910371070004,2.064568103758362,-0.14684333681322917
2041,,,,,,,,,,,
2042,-0.02384942874719036,0.3553568869056847,0.4062580956241238,0.03744733915304138,0.35609165233619783,-0.029348434429819617,2.2203850175044715,-0.8323468549440586,-0.10298417756234875,-0.2671340917441239,-0.02879814726088466
2043,,,,,,,,,,,
2044,,,,,,,,,,,
2045,,,,,,,,,,,
2046,,,,,,,,,,,
2047,,,,,,,,,,,
2048,0.002230837119911695,0.3260133470377411,0.5250538071911611,0.1568215912661306,0.3267497948738915,-0.13220298833143196,2.405339914389695,-0.7969270374722648,-0.0669172258337312,-0.28313535650775884,-0.13293444871120486
2049,0.03204974347448102,0.09123962856187452,0.045628537039818756,-0.04915889093866112,0.09110869968107277,0.047557802453773196,-0.0832747042528659,-0.09097392963016614,-0.010002396585396048,-0.055974998350718466,0.04643601169635407
2050,,,,,,,,,,,
2051,,,,,,,,,,,
2052,,,,,,,,,,,
2053,,,,,,,,,,,
2054,,,,,,,,,,,
2055,,,,,,,,,,,
2056,-0.021921815392876545,-0.03700124791298777,-0.08779185631925919,-0.05373566099023887,-0.03633968988445176,0.05740070525146428,-0.7920189581476669,5.862799645615499,0.31779663768440336,-0.22435372862853986,0.05935247759401587
2057,,,,,,,,,,,
2058,-0.2683168191286351,-0.3019163689287608,-0.04533630969278797,0.3737466158425189,-0.3018644696619657,-0.271212047648612,0.3668221385005198,-0.7532215606503424,0.05850355007966756,-0.03707052737944944,-0.27115679037178736
2059,,,,,,,,,,,
2060,0.02057611803160132,0.11019405591194183,0.05898192328365216,-0.04001425083839919,0.11058973960365828,0.05055542031887783,-0.20249921549770306,1.466698435685344,0.22220935595178207,-0.3366112124445054,0.04965079040994404
2061,,,,,,,,,,,
2062,,,,,,,,,,,
2063,,,,,,,,,,,
2064,,,,,,,,,,,
2065,,,,,,,,,,,
2066,,,,,,,,,,,
2067,-0.01595192367144922,0.2233342087788065,0.5904893109529509,0.3097242456849051,0.22374765882663633,-0.235940636347036,-0.31102836492875646,0.8137605418770247,0.05694446716451513,-0.2500599921202147,-0.2352229549618788
2068,,,,,,,,,,,
2069,,,,,,,,,,,
2070,-0.03518665158265865,0.12792205607700452,-0.1134234203038659,-0.21752512976135038,0.12825879435148962,0.2845451107742874,0.1247538978905929,-0.5585299621200971,-0.03557221190030599,-0.2509584280511249,0.28524263440473424
2071,,,,,,,,,,,
2072,,,,,,,,,,,
2073,,,,,,,,,,,
2074,,,,,,,,,,,
2075,-0.22536594316404437,-0.4234394649944989,-0.06199712007152863,0.6236044674087522,-0.42273245209932936,-0.38033209720762684,-0.6868344940280964,11.162768716823084,0.14970059088976173,2.0046309085177207,-0.37970146527774923
2076,0.02209490473013974,-0.13292854588646014,-0.31529698985298327,-0.21073657323994482,-0.13116181914341526,0.26548570048345843,-0.7344825482580261,8.165510461332643,0.1847295520311231,0.3153703652920787,0.2658924249502081
2077,,,,,,,,,,,
2078,-0.01363766178236722,-0.12511037078544787,0.019560039987328776,0.1685685785373586,-0.12564901207258186,-0.14667917538613723,-0.22368408525921188,3.524769600547317,0.3836139161348115,-0.03792904808366752,-0.14612924268839517
2079,,,,,,,,,,,
2080,,,,,,,,,,,
2081,,,,,,,,,,,
2082,,,,,,,,,,,
2083,-0.22897747874053537,-0.02152959162419811,0.29947479580214,0.3259570634522155,-0.01995667297599449,-0.23120807623044382,-0.15270346132178772,0.10550907454422678,0.01042452301950551,1.0044069102521151,-0.2311497650050129
2084,,,,,,,,,,,
2085,,,,,,,,,,,
2086,,,,,,,,,,,
2087,,,,,,,,,,,
2088,,,,,,,,,,,
2089,,,,,,,,,,,
2090,,,,,,,,,,,
2091,,,,,,,,,,,
2092,,,,,,,,,,,
2093,,,,,,,,,,,
2094,,,,,,,,,,,
2095,,,,,,,,,,,
2096,,,,,,,,,,,
2097,,,,,,,,,,,
2098,,,,,,,,,,,
2099,,,,,,,,,,,
2100,,,,,,,,,,,
2101,,,,,,,,,,,
2102,-0.020388132126380284,-0.012051536678236708,-0.0267288900903778,-0.016412929222428253,-0.01006012120270521,0.01987094630882553,0.16984834225434361,-0.1335235575313451,-0.0022137468342809698,-0.1182428869558474,0.020179620732681758
2103,,,,,,,,,,,
2104,,,,,,,,,,,
2105,,,,,,,,,,,
2106,,,,,,,,,,,
2107,,,,,,,,,,,
2108,,,,,,,,,,,
2109,-0.2339569502100596,-0.416027418773394,-0.3745518655329912,0.07522887030705082,-0.41583782768503247,-0.0625560255782117,0.05121532118115011,0.09609993343084422,-0.018643310138303726,2.3837987001713814,-0.06326896854203977
2110,,,,,,,,,,,
2111,,,,,,,,,,,
2112,0.03506131043190393,0.281941608105051,0.6309055810381636,0.2750196795772901,0.2825887606858587,-0.21352985937955482,0.024861121376047974,0.5301325817607989,0.02595584598986259,-0.42329791756407753,-0.2138558716166159
2113,,,,,,,,,,,
2114,0.045816907497539895,-0.14454321184806698,-0.14855097430251346,-0.005247020527987615,-0.14469542077718733,0.01140515790001819,-0.04967137038731903,0.46247635115416147,-0.041852342510742255,0.02739328305499296,0.012873952433747763
2115,,,,,,,,,,,
2116,,,,,,,,,,,
2117,,,,,,,,,,,
2118,,,,,,,,,,,
2119,,,,,,,,,,,
2120,,,,,,,,,,,
2121,-0.0191548593047331,-0.015221102602249065,-0.07923564709422962,-0.06551111844425717,-0.01649202909521736,0.07185855873209625,-0.7743448057413873,5.4050967406087205,0.15282924181551388,-0.0906537712817234,0.07189193113331663
2122,,,,,,,,,,,
2123,,,,,,,,,,,
2124,,,,,,,,,,,
2125,,,,,,,,,,,
2126,,,,,,,,,,,
2127,,,,,,,,,,,
2128,-0.00451376916204886,-0.10083671148860356,0.34164376329071194,0.48868184469032544,-0.09929250289673729,-0.3254523408556768,-0.2191550660371947,15.697529749261198,1.2509791795720075,-0.2945260142417018,-0.32479026089258695
2129,,,,,,,,,,,
2130,,,,,,,,,,,
2131,,,,,,,,,,,
2132,,,,,,,,,,,
2133,0.022616465201865332,0.34907657364879163,0.15449142700851198,-0.14915748463055398,0.35158683651288664,0.1662469865590375,0.0645014745682264,-0.40687904590802265,0.23445886645982708,-0.36151046390511093,0.16732020368791992
2134,,,,,,,,,,,
2135,,,,,,,,,,,
2136,,,,,,,,,,,
2137,,,,,,,,,,,
2138,,,,,,,,,,,
2139,,,,,,,,,,,
2140,-0.0007619441722382954,-0.015889282807532632,-0.013809874475779499,0.003513307209197227,-0.015908863573674582,0.0009914047106818202,-0.002641619573730675,0.2678836347571524,0.05776603031014129,0.0803266824266661,0.000992388773676634
2141,-0.26753756203510787,0.00953472296480276,0.4516173808720802,0.4376702905638909,0.008103630099082456,-0.30209031952968374,1.8042223170738987,-0.5436606923554995,-0.023298799404201428,2.1537026791851708,-0.3015762932233259
2142,-0.015300975816332591,-0.12646544904019127,-0.3637115878549885,-0.2662985063422259,-0.12508102813900515,0.36967674235679726,-0.48004898809215624,0.5139648777067239,-0.02993335579627198,0.36837335390957743,0.37122423600323773
2143,,,,,,,,,,,
2144,,,,,,,,,,,
2145,0.00021792894044451167,-0.0542640866333506,-0.12017439545063811,-0.06860448788224996,-0.05423239436523229,0.07861445950329737,-0.6539657227863217,1.1676272223514716,0.009793513689487648,0.06240444512081628,0.07800875975287622
2146,-0.011300344618133215,0.16638021740537093,0.34217534018016216,0.1543330810764715,0.16619229690146078,-0.13073404538431532,-0.07012352042640597,-0.2620514819223544,-0.06051796682098024,-0.18329506199293413,-0.12990179984592493
2147,-0.2497843045910427,-0.15829754034960117,-0.07957123682558859,0.09695038359007915,-0.15843806636910612,-0.08723725993418266,2.7088305760300306,-0.8605907592373775,-0.06771515783039049,2.318223942397832,-0.08669964346269884
2148,,,,,,,,,,,
2149,-0.01706643295915454,0.028132094748063538,0.08192071282875342,0.05390844926832513,0.025244481397914402,-0.056628424613312696,-0.08481044618062596,0.4315903005800687,0.044785431617330174,0.11820199449044579,-0.056108148962936595
2150,,,,,,,,,,,
2151,0.037909073808042586,-0.07000198260218783,0.07998111753705027,0.16024167893060762,-0.06748846499578973,-0.13921448292419691,-0.82292845643975,6.755529259587289,0.10738546130059895,-0.07999543234632162,-0.14006156487105798
2152,,,,,,,,,,,
2153,-0.034302139966865076,-0.09055217075687945,0.35557153527167124,0.4970903289863816,-0.08986679069826031,-0.3325244584340394,-0.808168188734452,53.655489159589955,1.5792582293270083,-0.2688428047175351,-0.33272122514228375
2154,,,,,,,,,,,
2155,,,,,,,,,,,
2156,,,,,,,,,,,
2157,,,,,,,,,,,
2158,,,,,,,,,,,
2159,,,,,,,,,,,
2160,,,,,,,,,,,
2161,,,,,,,,,,,
2162,,,,,,,,,,,
2163,,,,,,,,,,,
2164,-0.005942487814947571,0.10804370557560586,-0.31167691454936425,-0.37534677555163903,0.11003414818908501,0.6193645668948822,0.05236110680062328,-0.7288066860978993,-0.35007236571917844,0.3262761312664596,0.6215003741560626
2165,0.021019251775197877,-0.1665003385803428,0.3177068311078359,0.5798779642222718,-0.16752857665608992,-0.36644284435082647,-0.2731011320339483,25.792277926723127,1.0144640233167608,0.023463822025757603,-0.36570344201219823
2166,0.03680338548098137,-0.15866069735819663,-0.3589164300812709,-0.23725855579370098,-0.15963669371050607,0.31001187202553404,0.3725332667817263,-0.42491349302251313,-0.024605990389728303,0.11456422212063258,0.3097983742144378
2167,,,,,,,,,,,
2168,,,,,,,,,,,
2169,-0.006319641273263649,0.2794504124399048,0.5145512598657725,0.18279268044728877,0.28021728740682467,-0.15026672387953918,2.199573281976744,-0.742863738523388,-0.03588798616133883,0.20396796041627635,-0.15081344313840117
2170,,,,,,,,,,,
2171,,,,,,,,,,,
2172,,,,,,,,,,,
2173,,,,,,,,,,,
2174,,,,,,,,,,,
2175,,,,,,,,,,,
2176,,,,,,,,,,,
2177,-0.22319502369973673,-0.3252434089017869,-0.426515597824498,-0.14242166782660273,-0.3252372262327111,0.1673424098565282,0.07927182237567433,-0.5334511353669369,-0.027392637200808104,2.467387990522103,0.16766428603829514
2178,,,,,,,,,,,
2179,,,,,,,,,,,
2180,,,,,,,,,,,
2181,,,,,,,,,,,
2182,,,,,,,,,,,
2183,-0.27283537879247355,-0.06765991164366296,-0.09897139923859626,-0.030952606940505643,-0.06795107173208238,0.03639462365023436,-0.1890216616282436,-0.3729634658381953,0.013769757271791876,1.7601021140573365,0.03795918897076782
2184,,,,,,,,,,,
2185,,,,,,,,,,,
2186,-0.008409173416993914,-0.07502056539889113,0.2910681159432719,0.4000090059231867,-0.07522943701055343,-0.28315437006586014,0.1573868022638129,-0.12271712262689688,-0.003311380707173462,-0.2318204221657267,-0.28259378091681775
2187,,,,,,,,,,,
2188,,,,,,,,,,,
2189,0.022865491306223687,0.019980765107112018,0.017654525416409942,-0.0009313891708625905,0.021992453325064203,0.0035578345812295738,-0.025881853647823624,0.0659365772615104,0.02292352143850802,-0.1828121366821616,0.004438734126113309
2190,,,,,,,,,,,
2191,-0.14709997421065313,-0.16669876374648143,0.018370325510640245,0.24193456861747983,-0.16768326513531046,-0.18304090693266156,-0.6753022606895966,1.5964110996970335,0.03536142200572307,0.8595136829401785,-0.1822849758147411
2192,0.0012127639090262641,0.38992353647946765,0.5024797757296178,0.07357717579524664,0.3901557328092056,-0.06991562141187746,2.454198064195463,-0.9283931367108661,-0.5355902635041698,-0.013040280785499044,-0.06907028418339113
2193,,,,,,,,,,,
2194,,,,,,,,,,,
2195,-0.2613870245520787,-0.18706909152017934,-0.07825989914874171,0.1413098917922197,-0.1874663282590283,-0.1188997181759008,3.8328051669442424,-0.9895041518464986,-0.13553223214314689,0.7745228848869393,-0.1187974286173968
2196,,,,,,,,,,,
2197,,,,,,,,,,,
2198,-0.27544873632679606,-0.24927579978090167,0.0049202310222618735,0.3424566134008652,-0.2488345242840659,-0.23701956254488937,-0.6699860028633965,24.966602988015197,0.9709851788072248,0.9933837514742103,-0.2363795193016769
2199,,,,,,,,,,,
2200,0.007092589764865012,0.05485400446966674,0.023897762282780823,-0.026865106214177727,0.054980552964518266,0.030864542601742845,-0.047701419723298145,0.1690777412692532,0.01742470042123054,-0.1649679542520198,0.030832787577676844
2201,,,,,,,,,,,
