num,app,config,exec,ind_exec,slowdown_p,slowdown_gt
4,facedetect,eyes-0-pyramid-25-selectivity-0,8.112881183624268,5.65380501745,0.8884933052367426,1.434941806196806
4,nn,batch-2-learning-89-regular-45,3.69385027885437,2.6937341690100003,1.2661799818161832,1.3712749837568166
4,svm,batch-5-learning-45-regular-23,4.6726179122924805,3.31168484688,1.2236849466245008,1.4109488457800086
5,bodytrack,layer-5-particle-4000,11.956957578659058,8.77696895598,-0.3715686330927719,1.3623105696998554
5,swaptions,num-600000,18.21841263771057,13.1856048107,1.5113236551278295,1.3816895697440055
5,ferret,hash-8-itr-25-probe-16,2.18056583404541,2.00222611428,0.9917715544887917,1.089070719082865
5,nn,batch-2-learning-89-regular-45,4.508064031600952,2.6937341690100003,1.3671439260065,1.673537085976733
5,svm,batch-2-learning-45-regular-23,4.188292503356934,2.54704880714,2.874927747637417,1.6443707288278602
5,bodytrack,layer-5-particle-100,1.6889123916625977,0.867403030395,1.3143801844193885,1.9470907207846586
5,swaptions,num-300000,9.852617979049683,6.66946387291,2.260133220358111,1.4772728613268309
5,facedetect,eyes-0-pyramid-25-selectivity-1,39.10584378242493,27.3176190853,1.2633871319311125,1.4315246017713286
5,ferret,hash-8-itr-17-probe-8,1.9946503639221191,1.859779834748,1.0597756407367003,1.0725196212230113
5,svm,batch-5-learning-45-regular-23,4.494778871536255,3.31168484688,1.0536347589950008,1.357248373368278
5,bodytrack,layer-5-particle-4000,12.980242252349854,8.77696895598,0.9033057173702423,1.4788980475436277
5,swaptions,num-600000,18.950042247772217,13.1856048107,1.662316074061743,1.4371765664017497
5,facedetect,eyes-0-pyramid-25-selectivity-0,6.695530414581299,5.65380501745,0.9944078962245517,1.1842520910990209
5,ferret,hash-8-itr-25-probe-16,2.1366405487060547,2.00222611428,1.058746415506257,1.0671324949102414
5,nn,batch-1-learning-34-regular-67,3.0019142627716064,2.59678077698,1.2113117842305712,1.1560137418541614
5,swaptions,num-300000,11.19544243812561,6.66946387291,2.0917415393613945,1.6786120521020005
5,facedetect,eyes-0-pyramid-25-selectivity-0,9.553283452987671,5.65380501745,0.7724332229447283,1.6897086870704339
5,ferret,hash-8-itr-4-probe-20,2.2209177017211914,2.39939308166,0.9838253765160192,0.925616448049716
5,nn,batch-2-learning-89-regular-45,3.3492743968963623,2.6937341690100003,1.5355763994928684,1.2433574312669784
5,svm,batch-5-learning-45-regular-23,5.502481460571289,3.31168484688,1.7383813634281404,1.6615353558643358
5,bodytrack,layer-5-particle-4000,14.145178079605103,8.77696895598,0.48410321220914204,1.611624485690768
5,swaptions,num-300000,10.503239393234253,6.66946387291,2.089787082253829,1.5748251423770756
5,facedetect,eyes-0-pyramid-25-selectivity-0,7.403500556945801,5.65380501745,0.6881605774863797,1.3094722110323067
5,nn,batch-2-learning-89-regular-45,3.1937077045440674,2.6937341690100003,1.3287192012289344,1.185606115587054
5,svm,batch-5-learning-45-regular-23,5.1044018268585205,3.31168484688,1.1605516163208596,1.541330791686737
5,bodytrack,layer-5-particle-4000,13.532504320144653,8.77696895598,0.038621626833781675,1.5418197771936486
5,facedetect,eyes-0-pyramid-25-selectivity-0,8.256103992462158,5.65380501745,0.389827433768266,1.4602739158814955
5,ferret,hash-8-itr-25-probe-16,2.2601232528686523,2.00222611428,0.9915458606331331,1.1288052017448549
5,nn,batch-2-learning-89-regular-45,4.2370665073394775,2.6937341690100003,1.3805222975413045,1.5729341655478506
5,svm,batch-2-learning-45-regular-23,3.0516183376312256,2.54704880714,2.9253815428431222,1.198099670911996
6,bodytrack,layer-5-particle-4000,17.11267066001892,8.77696895598,0.8244986073926515,1.949724414640839
6,swaptions,num-300000,13.231320858001709,6.66946387291,2.246547738606198,1.9838657364566636
6,facedetect,eyes-0-pyramid-25-selectivity-0,8.827112436294556,5.65380501745,0.8711936395725386,1.5612693414524212
6,ferret,hash-8-itr-25-probe-16,3.735666513442993,2.00222611428,0.9572800947279954,1.8657565630574837
6,nn,batch-2-learning-89-regular-45,3.834632635116577,2.6937341690100003,1.3519591006374303,1.4235378825542682
6,svm,batch-5-learning-45-regular-23,5.41392970085144,3.31168484688,1.32274023710876,1.6347961690714636
