Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-4-learning-45-regular-3,4.81e+05,1.01,96.1,0,3.41,0,0,0,0,0,0,0,0,0,0.974,0.969,4.83e+05,1.95,48.7,1.01,0.776,279,0.000578,0.567,88.4,0.000183,2.01,50.3,89.7,6.2e+04,107,3.90019238579
batch-4-learning-45-regular-3,3.83e+05,1.01,99.9,0,0.147,0,0,0,0,0,0,0,0,0,1.03,1.01,3.9e+05,2.05,51.3,1.02,0.776,202,0.000519,0.575,65,0.000167,2.03,50.8,66.5,4.75e+04,75.8,2.98578456678
batch-4-learning-45-regular-3,4.6e+05,1.01,100,0,0.044,0,0,0,0,0,0,0,0,0,1.02,1.01,4.65e+05,2.04,51.1,1.01,0.786,152,0.000326,0.507,65,0.00014,2.02,50.6,54.3,5.69e+04,86.1,3.54328742058
batch-4-learning-45-regular-3,1.49e+05,1.03,72.1,0,25.9,0,0,0,0,0,0,0,0,0,0.95,0.745,1.9e+05,1.9,47.5,1.27,0.815,96.9,0.000511,0.626,33.2,0.000175,2.55,63.7,30.5,2.49e+04,41.9,1.56017216944
batch-4-learning-45-regular-3,4.76e+05,1,100,0,0.04,0,0,0,0,0,0,0,0,0,1.06,1,5e+05,2.11,52.8,1.05,0.776,134,0.000268,0.54,54.2,0.000108,2.1,52.6,46.2,5.92e+04,72.3,3.69151538337
batch-4-learning-45-regular-3,3.03e+05,1.01,99.9,0,0.0649,0,0,0,0,0,0,0,0,0,1.08,1.01,3.24e+05,2.17,54.2,1.07,0.757,111,0.000343,0.496,50.7,0.000156,2.14,53.6,32.5,3.74e+04,53.8,2.35714891296
batch-4-learning-45-regular-3,3.58e+05,1.01,99.9,0,0.0559,0,0,0,0,0,0,0,0,0,0.943,1.01,3.35e+05,1.89,47.1,0.937,0.767,184,0.000549,0.471,80.4,0.00024,1.87,46.8,60,4.44e+04,87.4,2.80344556704
batch-4-learning-45-regular-3,2.11e+05,1.01,85.4,0,14.3,0,0,0,0,0,0,0,0,0,0.89,0.864,2.18e+05,1.78,44.5,1.03,0.778,154,0.000708,0.606,46.7,0.000215,2.06,51.5,49.2,3.06e+04,55.5,1.957581125
batch-4-learning-45-regular-1,3.34e+05,1.01,96.9,0,2.79,0,0,0,0,0,0,0,0,0,0.961,0.977,3.29e+05,1.92,48,0.984,0.782,187,0.000568,0.574,61.6,0.000187,1.97,49.2,58.9,4.28e+04,75.8,2.67691472045
batch-4-learning-45-regular-1,4.3e+05,1,100,0,0.0476,0,0,0,0,0,0,0,0,0,1.06,1,4.58e+05,2.13,53.2,1.06,0.78,120,0.000261,0.526,49.9,0.000109,2.13,53.2,40.1,5.38e+04,66.1,3.336221002
batch-4-learning-45-regular-1,1.02e+05,1.05,63.3,0,32.3,0,0,0,0,0,0,0,0,0,0.944,0.661,1.45e+05,1.89,47.2,1.43,0.758,75.9,0.000522,0.615,26.1,0.00018,2.86,71.4,21.4,1.92e+04,30.2,1.20670437775
batch-4-learning-45-regular-1,3.2e+05,1.01,99.3,0,0.742,0,0,0,0,0,0,0,0,0,0.993,1.01,3.16e+05,1.99,49.7,0.986,0.762,140,0.000444,0.448,68.9,0.000218,1.97,49.3,48.7,3.98e+04,84.6,2.49152319178
batch-4-learning-45-regular-1,3.99e+05,1.02,99.9,0,0.0661,0,0,0,0,0,0,0,0,0,0.985,1.02,3.87e+05,1.97,49.3,0.968,0.78,171,0.000442,0.499,71.8,0.000186,1.94,48.4,59.5,4.9e+04,86.4,3.04236361037
batch-4-learning-45-regular-1,2.94e+05,1.02,99.9,0,0.055,0,0,0,0,0,0,0,0,0,1.11,1.02,3.19e+05,2.23,55.7,1.09,0.755,104,0.000327,0.519,45,0.000141,2.18,54.4,31.5,3.59e+04,55.7,2.24591762088
batch-4-learning-45-regular-1,3.85e+05,1.05,99.9,0,0.0597,0,0,0,0,0,0,0,0,0,1.08,1.04,3.98e+05,2.16,54.1,1.04,0.754,132,0.000332,0.48,61,0.000153,2.07,51.8,42.9,4.6e+04,70.8,2.84159887107
batch-4-learning-45-regular-1,4.18e+05,1,99.9,0,0.0516,0,0,0,0,0,0,0,0,0,0.97,1,4.04e+05,1.94,48.5,0.968,0.766,190,0.00047,0.453,87,0.000215,1.94,48.4,64.1,5.21e+04,96.9,3.25544763598
batch-4-learning-45-regular-1,3.29e+05,1.02,98.9,0,1.08,0,0,0,0,0,0,0,0,0,1.04,1,3.42e+05,2.09,52.2,1.04,0.776,163,0.000477,0.575,54.1,0.000158,2.08,52,50.2,4.09e+04,63.1,2.54098314496
batch-4-learning-45-regular-1,1.94e+05,0.999,91.5,0,6.92,0,0,0,0,0,0,0,0,0,0.881,0.915,1.87e+05,1.76,44.1,0.963,0.769,164,0.000879,0.63,46.2,0.000247,1.93,48.2,49.4,2.65e+04,52,1.69669474384
batch-2-learning-78-regular-4,4.27e+05,1.05,99.9,0,0.0558,0,0,0,0,0,0,0,0,0,1.06,1.04,4.35e+05,2.13,53.2,1.02,0.777,140,0.000323,0.46,66.2,0.000152,2.04,50.9,54.3,5.11e+04,85.7,3.39816050796
batch-2-learning-78-regular-4,3.69e+05,1.02,99.9,0,0.0628,0,0,0,0,0,0,0,0,0,0.996,1.02,3.61e+05,1.99,49.8,0.978,0.777,146,0.000403,0.489,62.6,0.000173,1.96,48.9,53,4.53e+04,79.8,3.03337655139
batch-2-learning-78-regular-4,2.34e+05,1,98.1,0,1.88,0,0,0,0,0,0,0,0,0,0.943,0.986,2.24e+05,1.89,47.1,0.956,0.786,161,0.00072,0.599,49.1,0.000219,1.91,47.8,50.6,2.97e+04,58.8,1.99674584023
batch-2-learning-78-regular-4,2.71e+05,1.01,99.9,0,0.0775,0,0,0,0,0,0,0,0,0,0.972,1.01,2.61e+05,1.94,48.6,0.963,0.773,141,0.000541,0.47,64.9,0.000248,1.93,48.2,48.2,3.36e+04,70.6,2.26857276451
batch-2-learning-78-regular-4,9.67e+04,1.05,62.7,0,31.2,0,0,0,0,0,0,0,0,0,0.929,0.656,1.37e+05,1.86,46.4,1.42,0.759,63.6,0.000464,0.556,25.8,0.000188,2.83,70.8,20,1.84e+04,28.3,1.24764118351
batch-2-learning-78-regular-4,2.4e+05,1.01,99.9,0,0.0982,0,0,0,0,0,0,0,0,0,0.984,1.01,2.35e+05,1.97,49.2,0.979,0.774,117,0.000499,0.452,56.3,0.000239,1.96,49,41.8,2.99e+04,68.6,2.05107596241
batch-2-learning-78-regular-4,3.32e+05,1.02,99.9,0,0.0699,0,0,0,0,0,0,0,0,0,1.11,1.02,3.63e+05,2.21,55.4,1.09,0.716,92.3,0.000254,0.413,49,0.000135,2.18,54.5,31.8,4.09e+04,56,2.74800944666
batch-2-learning-78-regular-4,1.66e+05,0.994,86.4,0,13.1,0,0,0,0,0,0,0,0,0,0.856,0.859,1.65e+05,1.71,42.8,0.997,0.771,139,0.000843,0.603,41.2,0.00025,1.99,49.9,43.6,2.41e+04,47.5,1.66484261137
batch-2-learning-78-regular-4,3.37e+05,1.01,99.9,0,0.0649,0,0,0,0,0,0,0,0,0,1.1,1.01,3.66e+05,2.19,54.8,1.09,0.747,96.3,0.000263,0.47,45.2,0.000123,2.17,54.4,34,4.17e+04,57,2.77854569403
batch-2-learning-78-regular-4,3.26e+05,1.02,99.3,0,0.645,0,0,0,0,0,0,0,0,0,1.06,1.01,3.44e+05,2.13,53.2,1.05,0.803,139,0.000405,0.556,52.3,0.000152,2.11,52.7,51.6,4.04e+04,65.4,2.73811200006
batch-2-learning-78-regular-5,2.33e+05,1.01,90.2,0,8.35,0,0,0,0,0,0,0,0,0,0.863,0.908,2.21e+05,1.73,43.1,0.95,0.779,168,0.00076,0.564,54.7,0.000247,1.9,47.5,56.2,3.2e+04,63.9,2.1097820263
batch-2-learning-78-regular-5,9.01e+04,1.05,60.9,0,33.7,0,0,0,0,0,0,0,0,0,0.926,0.637,1.31e+05,1.85,46.3,1.46,0.754,59.4,0.000453,0.544,24.9,0.00019,2.91,72.8,19.5,1.77e+04,27.8,1.15740052686
batch-2-learning-78-regular-5,4.58e+05,1,100,0,0.0367,0,0,0,0,0,0,0,0,0,1.09,1,5e+05,2.19,54.7,1.09,0.76,115,0.000231,0.48,54.4,0.000109,2.18,54.6,41.2,5.7e+04,76.3,3.66626981126
batch-2-learning-78-regular-5,3.63e+05,1.02,100,0,0.0375,0,0,0,0,0,0,0,0,0,1.08,1.02,3.84e+05,2.15,53.8,1.06,0.751,115,0.000299,0.441,58.3,0.000152,2.12,52.9,41.2,4.46e+04,71,2.88328276905
batch-2-learning-78-regular-5,3.84e+05,1.02,99.9,0,0.0656,0,0,0,0,0,0,0,0,0,0.993,1.02,3.74e+05,1.99,49.6,0.974,0.777,141,0.000377,0.475,63.4,0.000169,1.95,48.7,51.5,4.71e+04,81.7,3.03931140672
batch-2-learning-78-regular-5,3.26e+05,1,99.9,0,0.0836,0,0,0,0,0,0,0,0,0,0.965,1,3.14e+05,1.93,48.3,0.963,0.764,139,0.000443,0.425,70.8,0.000225,1.93,48.2,48.7,4.06e+04,85,2.63178793957
batch-2-learning-78-regular-5,2.4e+05,1,98.7,0,1.26,0,0,0,0,0,0,0,0,0,1.01,0.991,2.45e+05,2.02,50.6,1.02,0.797,122,0.000499,0.555,44.5,0.000181,2.04,51,42.9,3.03e+04,51.9,1.96866942066
batch-2-learning-78-regular-5,2.59e+05,1.01,98,0,1.98,0,0,0,0,0,0,0,0,0,0.977,0.991,2.55e+05,1.95,48.8,0.985,0.785,167,0.000655,0.577,53,0.000208,1.97,49.3,59.2,3.26e+04,64.5,2.12612968645
batch-2-learning-78-regular-5,5e+05,1.05,100,0,0.0394,0,0,0,0,0,0,0,0,0,1.04,1.04,4.98e+05,2.08,52,0.996,0.762,165,0.000331,0.454,76.7,0.000154,1.99,49.8,61.1,5.98e+04,98.7,3.85404203106
batch-2-learning-78-regular-5,3.32e+05,1,99.9,0,0.0567,0,0,0,0,0,0,0,0,0,0.95,1,3.15e+05,1.9,47.5,0.948,0.763,143,0.000454,0.422,72.5,0.00023,1.9,47.4,47.3,4.14e+04,79.7,2.67743141751
batch-1-learning-23-regular-1,3.24e+05,1.02,100,0,0.0393,0,0,0,0,0,0,0,0,0,0.956,1.01,3.06e+05,1.91,47.8,0.943,0.761,139,0.000455,0.439,63.9,0.000209,1.89,47.1,49.6,3.99e+04,77.5,2.81170447632
batch-1-learning-23-regular-1,2.26e+05,1.01,100,0,0.0391,0,0,0,0,0,0,0,0,0,1.11,1.01,2.47e+05,2.21,55.3,1.09,0.752,72.7,0.000294,0.439,37.1,0.00015,2.19,54.7,26.1,2.79e+04,45.3,1.98837334454
batch-1-learning-23-regular-1,1.78e+05,1.02,85.8,0,13.8,0,0,0,0,0,0,0,0,0,0.935,0.876,1.9e+05,1.87,46.7,1.07,0.777,99.8,0.000526,0.55,34.6,0.000183,2.13,53.4,35.2,2.53e+04,45.2,1.8224729968
batch-1-learning-23-regular-1,3.3e+05,1.05,99.9,0,0.0706,0,0,0,0,0,0,0,0,0,1.1,1.04,3.48e+05,2.2,54.9,1.05,0.743,112,0.000323,0.453,51.7,0.000149,2.1,52.6,41.6,3.95e+04,67.8,2.77246561365
batch-1-learning-23-regular-1,2.5e+05,1.01,96.8,0,3.08,0,0,0,0,0,0,0,0,0,1,0.975,2.57e+05,2.01,50.2,1.03,0.793,132,0.000515,0.556,46.7,0.000182,2.06,51.5,43.8,3.21e+04,55.9,2.29330395681
batch-1-learning-23-regular-1,3.04e+05,1.01,98.8,0,1.24,0,0,0,0,0,0,0,0,0,0.954,0.993,2.92e+05,1.91,47.7,0.961,0.745,121,0.000412,0.377,65.7,0.000225,1.92,48,45,3.82e+04,84.6,2.68447360241
batch-1-learning-23-regular-1,2.13e+05,1,92.2,0,7.24,0,0,0,0,0,0,0,0,0,0.863,0.923,2e+05,1.73,43.1,0.935,0.763,174,0.000875,0.58,52.4,0.000263,1.87,46.7,55.6,2.89e+04,58.4,2.06092218136
batch-1-learning-23-regular-1,3.03e+05,1.01,99.9,0,0.0802,0,0,0,0,0,0,0,0,0,1.1,1.01,3.28e+05,2.19,54.8,1.08,0.717,82.6,0.000252,0.431,41.9,0.000128,2.16,54.1,32.2,3.74e+04,51.8,2.64730250567
batch-1-learning-23-regular-1,1.1e+05,1.05,66.3,0,33.4,0,0,0,0,0,0,0,0,0,0.858,0.693,1.37e+05,1.72,42.9,1.24,0.707,70.1,0.000512,0.486,32.8,0.000239,2.48,61.9,25.3,1.99e+04,39.5,1.4268218642
batch-1-learning-23-regular-1,3.18e+05,1,99.9,0,0.0721,0,0,0,0,0,0,0,0,0,0.959,1,3.03e+05,1.92,48,0.955,0.763,142,0.000467,0.427,68.2,0.000225,1.91,47.8,53.7,3.95e+04,76.4,2.78954374646
batch-2-learning-78-regular-1,9.19e+04,1.04,63.7,0,33.1,0,0,0,0,0,0,0,0,0,0.918,0.663,1.27e+05,1.84,45.9,1.39,0.74,70.5,0.000554,0.571,25.6,0.000201,2.77,69.3,22.7,1.73e+04,29.9,1.22444120985
batch-2-learning-78-regular-1,2.48e+05,1.01,99.9,0,0.0933,0,0,0,0,0,0,0,0,0,1.16,1.01,2.85e+05,2.33,58.1,1.15,0.744,84.2,0.000296,0.458,41.1,0.000144,2.3,57.5,29.1,3.06e+04,51,2.08901196335
batch-2-learning-78-regular-1,9.07e+04,1.05,60.9,0,33.6,0,0,0,0,0,0,0,0,0,0.908,0.637,1.29e+05,1.82,45.4,1.43,0.75,61.3,0.000474,0.555,24.8,0.000192,2.85,71.3,19.3,1.78e+04,28.5,1.23225108192
batch-2-learning-78-regular-1,4.18e+05,1,97,0,2.54,0,0,0,0,0,0,0,0,0,0.927,0.975,3.98e+05,1.85,46.4,0.951,0.776,231,0.00058,0.571,71.4,0.000179,1.9,47.6,77.3,5.37e+04,90.8,3.69678859364
batch-2-learning-78-regular-1,4.41e+05,1,99.9,0,0.0531,0,0,0,0,0,0,0,0,0,0.983,1,4.32e+05,1.97,49.2,0.981,0.738,180,0.000417,0.385,96,0.000222,1.96,49.1,63.6,5.5e+04,111,3.71723825506
batch-2-learning-78-regular-1,2.23e+05,1.01,99.9,0,0.0804,0,0,0,0,0,0,0,0,0,1.13,1.01,2.48e+05,2.26,56.5,1.12,0.767,83.5,0.000336,0.525,35.4,0.000143,2.23,55.8,29.1,2.75e+04,47.5,1.87605626982
batch-2-learning-78-regular-1,2.81e+05,1.01,98.7,0,1.27,0,0,0,0,0,0,0,0,0,1.01,0.995,2.85e+05,2.02,50.5,1.01,0.782,138,0.000483,0.576,46.2,0.000162,2.03,50.7,51.1,3.53e+04,59.2,2.47221122398
batch-2-learning-78-regular-1,2.52e+05,1.01,99.9,0,0.0527,0,0,0,0,0,0,0,0,0,1,1.01,2.5e+05,2,50.1,0.991,0.787,125,0.000499,0.515,51.2,0.000205,1.98,49.5,44.7,3.12e+04,64.3,2.16809116886
batch-2-learning-78-regular-1,3.02e+05,1.01,99.2,0,0.764,0,0,0,0,0,0,0,0,0,0.988,1.01,2.97e+05,1.98,49.4,0.982,0.725,124,0.000419,0.371,69.7,0.000235,1.96,49.1,43.8,3.76e+04,84.7,2.56099037417
batch-2-learning-78-regular-1,2.92e+05,1.04,99.9,0,0.0843,0,0,0,0,0,0,0,0,0,1.07,1.04,3.01e+05,2.13,53.4,1.03,0.764,117,0.000387,0.497,48.9,0.000163,2.06,51.5,43.3,3.52e+04,63,2.41624269877
batch-2-learning-78-regular-2,3.19e+05,1.05,99.9,0,0.0692,0,0,0,0,0,0,0,0,0,1.11,1.04,3.41e+05,2.23,55.7,1.07,0.752,92.8,0.000272,0.464,45,0.000132,2.13,53.4,32.7,3.82e+04,56.3,2.53505453272
batch-2-learning-78-regular-2,4.16e+05,1.02,99.9,0,0.051,0,0,0,0,0,0,0,0,0,0.967,1.02,3.96e+05,1.93,48.4,0.953,0.772,162,0.000408,0.449,75.8,0.000191,1.91,47.7,59,5.12e+04,90.6,3.37453630695
batch-2-learning-78-regular-2,3.12e+05,1.01,93.8,0,6.17,0,0,0,0,0,0,0,0,0,0.991,0.949,3.25e+05,1.98,49.6,1.04,0.806,165,0.000506,0.537,60.5,0.000186,2.09,52.2,58.2,4.1e+04,72.7,2.74600800054
batch-2-learning-78-regular-2,2.59e+05,1.01,99.9,0,0.0792,0,0,0,0,0,0,0,0,0,1.07,1.01,2.74e+05,2.13,53.3,1.06,0.778,89.4,0.000326,0.498,40.9,0.000149,2.11,52.8,31.3,3.2e+04,51.7,2.12058815105
batch-2-learning-78-regular-2,9.14e+04,1.05,61.1,0,33.8,0,0,0,0,0,0,0,0,0,0.925,0.639,1.32e+05,1.85,46.2,1.45,0.75,61.6,0.000466,0.541,25.7,0.000195,2.89,72.4,19.5,1.79e+04,28.5,1.22390898179
batch-2-learning-78-regular-2,3.11e+05,1,99.9,0,0.0749,0,0,0,0,0,0,0,0,0,0.953,1,2.95e+05,1.91,47.7,0.949,0.767,130,0.000442,0.412,68.2,0.000231,1.9,47.5,46.9,3.87e+04,81.6,2.57875848189
batch-2-learning-78-regular-2,1.69e+05,1.02,84.6,0,15.4,0,0,0,0,0,0,0,0,0,0.897,0.862,1.76e+05,1.79,44.9,1.04,0.765,135,0.000768,0.604,40.2,0.000229,2.08,52,43.4,2.45e+04,47.9,1.65960361107
batch-2-learning-78-regular-2,3.67e+05,1,99.9,0,0.0518,0,0,0,0,0,0,0,0,0,0.938,1,3.43e+05,1.88,46.9,0.934,0.769,140,0.000407,0.407,74.4,0.000217,1.87,46.7,50,4.57e+04,87.6,3.0275154286
batch-2-learning-78-regular-2,2.47e+05,1.05,99.9,0,0.111,0,0,0,0,0,0,0,0,0,1.1,1.04,2.6e+05,2.2,55,1.05,0.785,94,0.000361,0.504,40.6,0.000156,2.11,52.7,36.8,2.95e+04,56.4,1.95422763908
batch-2-learning-78-regular-2,2.97e+05,1.01,98.5,0,1.52,0,0,0,0,0,0,0,0,0,1.02,0.995,3.05e+05,2.04,51.1,1.03,0.772,176,0.000578,0.57,56.6,0.000186,2.05,51.3,55.1,3.73e+04,66.7,2.50299881538
batch-2-learning-78-regular-3,2.73e+05,1.01,99.9,0,0.0646,0,0,0,0,0,0,0,0,0,1.12,1.01,3.02e+05,2.24,55.9,1.1,0.731,89.2,0.000295,0.434,45.4,0.00015,2.21,55.2,29.7,3.38e+04,52.2,2.1648314623
batch-2-learning-78-regular-3,2.82e+05,1.01,98.7,0,1.32,0,0,0,0,0,0,0,0,0,0.986,0.997,2.79e+05,1.97,49.3,0.989,0.752,121,0.000435,0.4,63.9,0.000229,1.98,49.4,41.9,3.54e+04,81,2.3021327387
batch-2-learning-78-regular-3,3.38e+05,1.01,100,0,0.0485,0,0,0,0,0,0,0,0,0,0.94,1.01,3.16e+05,1.88,47,0.935,0.749,149,0.000473,0.41,76.9,0.000244,1.87,46.7,51.3,4.2e+04,83.8,2.74780411296
batch-2-learning-78-regular-3,2.35e+05,1,98.1,0,1.92,0,0,0,0,0,0,0,0,0,1.02,0.985,2.44e+05,2.05,51.2,1.04,0.784,130,0.000532,0.56,44.1,0.00018,2.08,51.9,44.9,2.99e+04,51.4,1.94002638096
batch-2-learning-78-regular-3,2.84e+05,1.01,99.9,0,0.0864,0,0,0,0,0,0,0,0,0,1.14,1.01,3.21e+05,2.28,57,1.13,0.766,83.2,0.000259,0.508,36.8,0.000115,2.26,56.5,30,3.51e+04,52.2,2.25365051762
batch-2-learning-78-regular-3,4.49e+05,1.01,99.9,0,0.0567,0,0,0,0,0,0,0,0,0,0.993,1.01,4.41e+05,1.99,49.7,0.983,0.77,157,0.000355,0.448,75.4,0.000171,1.97,49.1,54,5.55e+04,94.9,3.57056395118
batch-2-learning-78-regular-3,8.42e+04,1.05,59.5,0,35.3,0,0,0,0,0,0,0,0,0,0.929,0.621,1.26e+05,1.86,46.5,1.5,0.75,59.4,0.000472,0.552,24.1,0.000192,2.99,74.8,18.7,1.69e+04,27.2,1.09243388919
batch-2-learning-78-regular-3,3.6e+05,1,76.2,0,18.1,0,0,0,0,0,0,0,0,0,0.859,0.765,4.05e+05,1.72,42.9,1.12,0.745,263,0.000651,0.585,78.5,0.000194,2.25,56.2,85.1,5.89e+04,104,3.77440085659
batch-2-learning-78-regular-3,4.71e+05,1.05,100,0,0.0481,0,0,0,0,0,0,0,0,0,1.05,1.04,4.72e+05,2.09,52.4,1,0.76,141,0.000299,0.453,66.2,0.00014,2.01,50.1,51,5.63e+04,85.1,3.59308423521
batch-2-learning-78-regular-3,3.43e+05,1.02,94,0,5.99,0,0,0,0,0,0,0,0,0,1.01,0.955,3.63e+05,2.02,50.5,1.06,0.757,216,0.000596,0.551,69.7,0.000192,2.12,52.9,65.4,4.49e+04,86.5,2.9030538507
batch-3-learning-12-regular-5,3.85e+05,1,98.9,0,1.09,0,0,0,0,0,0,0,0,0,1.04,0.992,4.04e+05,2.08,52,1.05,0.783,182,0.00045,0.585,61.3,0.000152,2.1,52.4,59.7,4.85e+04,74.2,3.1478492456
batch-3-learning-12-regular-5,2.92e+05,1.01,99.9,0,0.069,0,0,0,0,0,0,0,0,0,1.1,1.01,3.18e+05,2.2,55.1,1.09,0.717,101,0.000316,0.479,46.4,0.000146,2.18,54.5,28.9,3.61e+04,51.8,2.36199108691
batch-3-learning-12-regular-5,3.89e+05,1.02,99.9,0,0.0559,0,0,0,0,0,0,0,0,0,0.978,1.02,3.74e+05,1.96,48.9,0.962,0.754,178,0.000475,0.451,81.3,0.000217,1.92,48.1,56,4.78e+04,86.6,3.07755109957
batch-3-learning-12-regular-5,4.44e+05,1.01,100,0,0.0305,0,0,0,0,0,0,0,0,0,1.07,1.01,4.7e+05,2.14,53.6,1.06,0.734,118,0.00025,0.53,48.3,0.000103,2.12,52.9,38.1,5.49e+04,65.6,3.5142620943
batch-3-learning-12-regular-5,1.63e+05,1.05,67.2,0,30.3,0,0,0,0,0,0,0,0,0,0.926,0.702,2.15e+05,1.85,46.3,1.32,0.747,112,0.000523,0.568,43.1,0.000201,2.64,65.9,33,2.9e+04,53.1,1.91252844165
batch-3-learning-12-regular-5,1.17e+05,1.02,76.9,0,22.5,0,0,0,0,0,0,0,0,0,0.945,0.787,1.4e+05,1.89,47.3,1.2,0.718,114,0.00081,0.651,30.6,0.000218,2.4,60.1,30.3,1.85e+04,35.5,1.23620422787
batch-3-learning-12-regular-5,3.84e+05,1,98.9,0,1.11,0,0,0,0,0,0,0,0,0,0.959,0.989,3.72e+05,1.92,47.9,0.97,0.724,150,0.000403,0.408,76.8,0.000206,1.94,48.5,49,4.86e+04,95.5,3.13639875664
batch-3-learning-12-regular-5,3.74e+05,1.02,97.6,0,2.39,0,0,0,0,0,0,0,0,0,0.99,0.994,3.73e+05,1.98,49.5,0.996,0.76,216,0.000581,0.574,69.3,0.000186,1.99,49.8,70.7,4.7e+04,83.2,3.06163484297
batch-3-learning-12-regular-5,3.23e+05,1.05,99.9,0,0.0515,0,0,0,0,0,0,0,0,0,1.06,1.04,3.28e+05,2.12,53,1.01,0.762,144,0.000441,0.527,56.9,0.000174,2.03,50.7,47.3,3.86e+04,69.2,2.47837207587
batch-3-learning-12-regular-5,4.5e+05,1,100,0,0.0479,0,0,0,0,0,0,0,0,0,0.976,1,4.39e+05,1.95,48.8,0.975,0.763,180,0.000411,0.501,75.8,0.000173,1.95,48.7,63.3,5.62e+04,95.6,3.60141651797
batch-1-learning-1-regular-1,2.01e+05,0.998,98.8,0,1.14,0,0,0,0,0,0,0,0,0,1,0.987,2.04e+05,2.01,50.1,1.02,0.797,126,0.000619,0.573,42.6,0.000209,2.03,50.8,42.2,2.54e+04,48.9,1.69128138244
batch-1-learning-1-regular-1,2.53e+05,1.01,99.9,0,0.0836,0,0,0,0,0,0,0,0,0,1,1.01,2.5e+05,2,50,0.989,0.77,117,0.000469,0.467,51.9,0.000208,1.98,49.4,43.5,3.12e+04,63.3,2.01361804318
batch-1-learning-1-regular-1,3.01e+05,1.01,100,0,0.0459,0,0,0,0,0,0,0,0,0,0.957,1.01,2.84e+05,1.91,47.8,0.945,0.762,111,0.000391,0.388,60.7,0.000214,1.89,47.3,40.6,3.71e+04,78.6,2.3976616719
batch-1-learning-1-regular-1,2.04e+05,1.05,99.9,0,0.0997,0,0,0,0,0,0,0,0,0,1.13,1.04,2.21e+05,2.26,56.6,1.08,0.759,77.9,0.000352,0.444,39.7,0.00018,2.17,54.2,27.4,2.44e+04,46.1,1.59183265833
batch-1-learning-1-regular-1,1.19e+05,1.05,71,0,28.9,0,0,0,0,0,0,0,0,0,0.957,0.742,1.53e+05,1.91,47.8,1.29,0.779,70.2,0.000458,0.529,30.5,0.000199,2.58,64.5,23.7,2e+04,35.8,1.33680409741
batch-1-learning-1-regular-1,1.07e+05,1,74.1,0,24.4,0,0,0,0,0,0,0,0,0,0.865,0.744,1.24e+05,1.73,43.2,1.16,0.737,89.7,0.000723,0.56,30.7,0.000248,2.32,58.1,30.6,1.79e+04,35.2,1.19147216022
batch-1-learning-1-regular-1,2.39e+05,1.05,99.9,0,0.0741,0,0,0,0,0,0,0,0,0,1.04,1.04,2.38e+05,2.08,52,0.996,0.782,115,0.000482,0.511,46.4,0.000195,1.99,49.8,39.1,2.86e+04,56.5,1.87960601014
batch-1-learning-1-regular-1,3e+05,1.01,99.9,0,0.0746,0,0,0,0,0,0,0,0,0,1.1,1.01,3.26e+05,2.19,54.9,1.08,0.762,80.4,0.000247,0.475,37.6,0.000115,2.17,54.2,31,3.71e+04,49.5,2.39852969022
batch-1-learning-1-regular-1,3.33e+05,1,99.9,0,0.0809,0,0,0,0,0,0,0,0,0,0.981,1,3.25e+05,1.96,49,0.977,0.74,130,0.0004,0.399,67.8,0.000209,1.95,48.9,50.2,4.14e+04,76.6,2.66866533028
batch-1-learning-1-regular-1,1.22e+05,1.05,76.6,0,22,0,0,0,0,0,0,0,0,0,1.08,0.801,1.63e+05,2.15,53.8,1.34,0.717,63.6,0.000389,0.56,23.4,0.000143,2.69,67.2,22.4,1.9e+04,30.2,1.25376397313
batch-2-learning-1-regular-1,4.5e+05,1.05,99.9,0,0.0514,0,0,0,0,0,0,0,0,0,1.06,1.04,4.56e+05,2.12,52.9,1.01,0.756,151,0.000332,0.455,70.3,0.000154,2.03,50.7,55.3,5.38e+04,88.2,3.62689203127
batch-2-learning-1-regular-1,5.89e+05,1.01,100,0,0.0218,0,0,0,0,0,0,0,0,0,1.14,1.01,6.63e+05,2.28,57,1.13,0.745,165,0.000248,0.457,80.1,0.000121,2.25,56.3,58.7,7.28e+04,112,4.90256104553
batch-2-learning-1-regular-1,2.74e+05,1.01,99,0,0.957,0,0,0,0,0,0,0,0,0,0.932,1,2.56e+05,1.86,46.6,0.932,0.776,159,0.00062,0.542,55.8,0.000218,1.86,46.6,55.8,3.43e+04,64.7,2.36449140005
batch-2-learning-1-regular-1,3.06e+05,1.01,100,0,0.0365,0,0,0,0,0,0,0,0,0,1.13,1.01,3.41e+05,2.26,56.4,1.11,0.743,87.8,0.000257,0.447,43.6,0.000128,2.23,55.7,29.6,3.78e+04,57.7,2.59142401969
batch-2-learning-1-regular-1,3.52e+05,1.02,98.9,0,0.993,0,0,0,0,0,0,0,0,0,0.983,1.01,3.44e+05,1.97,49.2,0.977,0.789,165,0.000479,0.568,56.5,0.000164,1.95,48.8,60.2,4.37e+04,70.6,2.95389516233
