Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-4-learning-34-regular-2,1.29e+05,1.03,76.3,0,22,0,0,0,0,0,0,0,0,0,1.05,0.786,1.72e+05,2.1,52.4,1.33,0.757,76.9,0.000446,0.558,29.9,0.000174,2.67,66.7,33,2.06e+04,38.9,1.16672015035
batch-4-learning-34-regular-2,1.38e+05,1.02,75.5,0,21,0,0,0,0,0,0,0,0,0,0.674,0.771,1.21e+05,1.35,33.7,0.874,0.741,135,0.00112,0.547,47.5,0.000394,1.75,43.7,52.5,2.23e+04,52.4,1.27347642549
batch-4-learning-34-regular-2,1.79e+05,1.01,91.5,0,8.17,0,0,0,0,0,0,0,0,0,0.986,0.921,1.91e+05,1.97,49.3,1.07,0.742,106,0.000555,0.456,48.6,0.000254,2.14,53.6,48.2,2.42e+04,60.4,1.37703536112
batch-4-learning-34-regular-2,1.28e+05,1.01,72.5,0,26.5,0,0,0,0,0,0,0,0,0,0.584,0.732,1.02e+05,1.17,29.2,0.797,0.707,107,0.00105,0.447,50.4,0.000492,1.59,39.9,42.4,2.19e+04,69.1,1.2953057988
batch-1-learning-100-regular-3,1.31e+05,1.05,86.4,0,13.4,0,0,0,0,0,0,0,0,0,0.852,0.903,1.24e+05,1.7,42.6,0.944,0.746,98.8,0.000796,0.406,44.2,0.000356,1.89,47.2,40.4,1.82e+04,49.9,1.36462010604
batch-1-learning-100-regular-3,1.37e+05,0.987,92.4,0,7.57,0,0,0,0,0,0,0,0,0,1.09,0.913,1.64e+05,2.18,54.4,1.19,0.662,55.4,0.000339,0.334,33.5,0.000205,2.38,59.6,26.6,1.88e+04,42.4,1.33814045017
batch-1-learning-100-regular-3,1.25e+05,1.05,89.1,0,10.8,0,0,0,0,0,0,0,0,0,1.08,0.931,1.45e+05,2.16,53.9,1.16,0.702,51.6,0.000356,0.36,30,0.000207,2.32,57.9,24.4,1.68e+04,39.7,1.20400240899
batch-1-learning-100-regular-3,1.53e+05,1.05,99.9,0,0.13,0,0,0,0,0,0,0,0,0,1.23,1.04,1.8e+05,2.46,61.4,1.18,0.712,50.1,0.000278,0.36,29.5,0.000164,2.35,58.9,25.7,1.83e+04,38,1.31853822861
batch-1-learning-100-regular-3,1.57e+05,1.01,99.9,0,0.0826,0,0,0,0,0,0,0,0,0,1.05,1.01,1.63e+05,2.11,52.7,1.04,0.743,60.8,0.000373,0.347,34.5,0.000211,2.08,52.1,30,1.94e+04,51.4,1.38552609361
batch-1-learning-100-regular-3,1.25e+05,1.05,88,0,12,0,0,0,0,0,0,0,0,0,1.07,0.92,1.46e+05,2.15,53.7,1.17,0.691,48.1,0.00033,0.354,27.7,0.00019,2.33,58.4,24.1,1.7e+04,39.6,1.23477455141
batch-1-learning-100-regular-3,1.41e+05,1.02,82.7,0,17.1,0,0,0,0,0,0,0,0,0,0.657,0.845,1.09e+05,1.31,32.8,0.777,0.737,128,0.00117,0.434,54.6,0.000498,1.55,38.9,49.2,2.08e+04,59.2,1.55422198989
batch-1-learning-100-regular-3,1.02e+05,1.03,72.1,0,27.8,0,0,0,0,0,0,0,0,0,0.866,0.744,1.19e+05,1.73,43.3,1.16,0.725,66,0.000553,0.389,36,0.000302,2.33,58.2,29.5,1.72e+04,43.9,1.2198631014
batch-1-learning-100-regular-3,1e+05,1.01,75.6,0,22.8,0,0,0,0,0,0,0,0,0,0.927,0.767,1.21e+05,1.85,46.4,1.21,0.682,48.1,0.000397,0.395,26.2,0.000216,2.42,60.5,22.5,1.64e+04,37.7,1.18482661481
batch-1-learning-100-regular-3,1.23e+05,0.995,84.5,0,14.4,0,0,0,0,0,0,0,0,0,0.957,0.84,1.4e+05,1.91,47.9,1.14,0.74,70.3,0.000502,0.425,34.5,0.000246,2.28,57,30.5,1.83e+04,42.4,1.32859448522
batch-1-learning-100-regular-3,9.78e+04,0.985,73.9,0,25.1,0,0,0,0,0,0,0,0,0,1.01,0.728,1.36e+05,2.02,50.5,1.39,0.711,46.5,0.000343,0.451,23.1,0.00017,2.77,69.4,23.3,1.68e+04,31.7,1.19559367753
batch-1-learning-100-regular-3,6.41e+04,1.05,49.3,0,44.4,0,0,0,0,0,0,0,0,0,0.611,0.516,7.6e+04,1.22,30.6,1.19,0.611,49.2,0.000647,0.32,30.4,0.0004,2.37,59.3,22.6,1.56e+04,40.3,1.13464931783
batch-1-learning-100-regular-3,1.22e+05,1.04,73.6,0,24.3,0,0,0,0,0,0,0,0,0,0.679,0.763,1.08e+05,1.36,33.9,0.889,0.719,113,0.00105,0.495,42.5,0.000392,1.78,44.4,43,1.99e+04,48.6,1.47734820001
batch-1-learning-100-regular-3,1.03e+05,1.05,67.1,0,30.7,0,0,0,0,0,0,0,0,0,0.564,0.701,8.27e+04,1.13,28.2,0.805,0.659,75.2,0.00091,0.35,41.1,0.000498,1.61,40.2,31.5,1.83e+04,59.1,1.34400602528
batch-1-learning-100-regular-3,1.06e+05,1.05,75.2,0,23.6,0,0,0,0,0,0,0,0,0,0.96,0.786,1.29e+05,1.92,48,1.22,0.674,45.8,0.000353,0.39,24.3,0.000188,2.44,61.1,23.2,1.69e+04,40.7,1.27766353536
batch-2-learning-1-regular-1,7.51e+04,0.992,56.1,0,37.6,0,0,0,0,0,0,0,0,0,0.627,0.557,8.46e+04,1.25,31.3,1.13,0.681,62.5,0.000738,0.36,37.2,0.00044,2.25,56.3,27.7,1.69e+04,42.2,1.20243649991
batch-2-learning-1-regular-1,1.31e+05,0.989,88.9,0,10.6,0,0,0,0,0,0,0,0,0,1.05,0.879,1.57e+05,2.11,52.7,1.2,0.726,54.8,0.000349,0.407,30.1,0.000191,2.4,60,25.8,1.86e+04,40.7,1.29919707657
batch-2-learning-1-regular-1,1.58e+05,1.03,92.8,0,7.21,0,0,0,0,0,0,0,0,0,0.944,0.957,1.56e+05,1.89,47.2,0.986,0.771,94.7,0.000608,0.431,45.1,0.000289,1.97,49.3,40.2,2.06e+04,53.8,1.44857063273
batch-2-learning-1-regular-1,1.43e+05,1.01,83.3,0,13.7,0,0,0,0,0,0,0,0,0,0.639,0.845,1.08e+05,1.28,32,0.756,0.732,138,0.00127,0.47,53.6,0.000494,1.51,37.8,51,2.13e+04,58.5,1.50319911332
batch-2-learning-1-regular-1,1.07e+05,0.998,73.1,0,26.7,0,0,0,0,0,0,0,0,0,0.874,0.73,1.29e+05,1.75,43.7,1.2,0.738,75.5,0.000587,0.402,39.3,0.000306,2.4,59.9,32.1,1.84e+04,44.6,1.30613246931
batch-2-learning-1-regular-1,1.08e+05,1.05,71.5,0,26.8,0,0,0,0,0,0,0,0,0,0.591,0.747,8.52e+04,1.18,29.5,0.79,0.689,83.3,0.000978,0.403,41,0.000482,1.58,39.5,33.6,1.8e+04,58,1.3075005523
batch-2-learning-1-regular-1,1.08e+05,1.05,77.1,0,22.9,0,0,0,0,0,0,0,0,0,1.06,0.806,1.42e+05,2.12,52.9,1.31,0.676,52.6,0.000369,0.437,24.9,0.000175,2.63,65.7,24.3,1.68e+04,39.5,1.21299146325
batch-2-learning-1-regular-1,1.58e+05,1.03,99.8,0,0.158,0,0,0,0,0,0,0,0,0,1.2,1.03,1.84e+05,2.4,60,1.16,0.757,54.7,0.000298,0.406,30.6,0.000167,2.33,58.2,27.1,1.91e+04,38.5,1.34112630339
batch-2-learning-1-regular-1,1.6e+05,0.991,99.9,0,0.116,0,0,0,0,0,0,0,0,0,1.06,0.989,1.72e+05,2.12,52.9,1.07,0.752,65.8,0.000383,0.391,35.6,0.000207,2.14,53.5,30.9,2.03e+04,52,1.45062994303
batch-2-learning-1-regular-1,1.49e+05,1.05,94.4,0,5.56,0,0,0,0,0,0,0,0,0,1.11,0.987,1.68e+05,2.23,55.7,1.13,0.732,62.1,0.00037,0.42,31.8,0.000189,2.26,56.5,30.2,1.89e+04,45.6,1.35341238985
batch-2-learning-1-regular-1,1.02e+05,1.04,70.5,0,27.3,0,0,0,0,0,0,0,0,0,0.833,0.731,1.16e+05,1.67,41.6,1.14,0.689,66.4,0.000573,0.373,37.2,0.000321,2.28,57,28.9,1.74e+04,43.7,1.24648877214
batch-2-learning-1-regular-1,1.3e+05,1.05,88.3,0,11.7,0,0,0,0,0,0,0,0,0,1.13,0.923,1.59e+05,2.26,56.6,1.23,0.693,51.3,0.000321,0.394,28,0.000176,2.45,61.3,24.8,1.76e+04,39.6,1.27633568431
batch-2-learning-1-regular-1,1.33e+05,1.01,76.8,0,19.7,0,0,0,0,0,0,0,0,0,0.714,0.778,1.22e+05,1.43,35.7,0.918,0.762,133,0.00109,0.539,45.1,0.000368,1.84,45.9,51.3,2.14e+04,51.3,1.54634000136
batch-2-learning-1-regular-1,1.02e+05,1.02,75.2,0,24.4,0,0,0,0,0,0,0,0,0,0.957,0.77,1.26e+05,1.91,47.9,1.24,0.669,51.6,0.000409,0.409,27,0.000214,2.49,62.1,23,1.65e+04,38.6,1.19139928819
batch-2-learning-1-regular-1,1.06e+05,1.02,75.8,0,22.6,0,0,0,0,0,0,0,0,0,1.02,0.773,1.39e+05,2.03,50.8,1.31,0.693,58.1,0.000419,0.483,25.8,0.000186,2.63,65.6,27.2,1.71e+04,33.6,1.25324469294
batch-2-learning-1-regular-3,1.58e+05,1.03,95.6,0,4.43,0,0,0,0,0,0,0,0,0,0.983,0.987,1.57e+05,1.97,49.1,0.995,0.758,91.4,0.000581,0.427,42.4,0.000269,1.99,49.8,40.6,2e+04,51.8,1.40589797302
batch-2-learning-1-regular-3,1.38e+05,1.01,92.6,0,7.1,0,0,0,0,0,0,0,0,0,1.07,0.94,1.57e+05,2.14,53.4,1.14,0.724,60.2,0.000383,0.402,33.7,0.000215,2.27,56.8,26.9,1.84e+04,41.8,1.32159074648
batch-2-learning-1-regular-3,1.37e+05,1.05,90.7,0,9.26,0,0,0,0,0,0,0,0,0,1.08,0.948,1.56e+05,2.15,53.8,1.14,0.769,51.4,0.00033,0.379,29.9,0.000193,2.27,56.8,26.7,1.8e+04,41.6,1.24732945694
batch-2-learning-1-regular-3,1.08e+05,1.02,75.9,0,23.9,0,0,0,0,0,0,0,0,0,0.925,0.772,1.29e+05,1.85,46.3,1.2,0.693,54.4,0.000421,0.433,27.5,0.000213,2.4,59.9,24.9,1.74e+04,41.3,1.20714002279
batch-2-learning-1-regular-3,1.62e+05,0.994,99.8,0,0.168,0,0,0,0,0,0,0,0,0,1.09,0.993,1.77e+05,2.17,54.3,1.09,0.708,59.3,0.000335,0.325,34.9,0.000197,2.19,54.7,29.8,2.04e+04,51.2,1.39923466297
batch-2-learning-1-regular-3,1.02e+05,0.992,68.8,0,28,0,0,0,0,0,0,0,0,0,0.67,0.682,1e+05,1.34,33.5,0.982,0.725,101,0.001,0.515,37.6,0.000375,1.96,49.1,38.2,1.87e+04,43.6,1.30309937738
batch-2-learning-1-regular-3,1.31e+05,0.994,78.8,0,20.4,0,0,0,0,0,0,0,0,0,0.589,0.783,9.85e+04,1.18,29.4,0.751,0.732,98.9,0.001,0.396,48.5,0.000492,1.5,37.6,41.1,2.09e+04,65.2,1.47934669019
batch-2-learning-1-regular-3,1.57e+05,1.04,99.9,0,0.15,0,0,0,0,0,0,0,0,0,1.23,1.04,1.85e+05,2.46,61.5,1.18,0.733,50.4,0.000273,0.395,28.2,0.000152,2.36,59,26.4,1.88e+04,38.9,1.30371747121
batch-2-learning-1-regular-3,1.35e+05,1.01,81.7,0,17.1,0,0,0,0,0,0,0,0,0,0.659,0.826,1.08e+05,1.32,33,0.798,0.752,118,0.00109,0.444,52.1,0.000482,1.6,39.9,48.6,2.05e+04,57.7,1.44401278888
batch-2-learning-1-regular-3,1.15e+05,1.02,77,0,22.6,0,0,0,0,0,0,0,0,0,0.826,0.784,1.22e+05,1.65,41.3,1.05,0.743,80.8,0.000665,0.398,42,0.000346,2.11,52.7,34.7,1.84e+04,47.6,1.31840239499
batch-2-learning-1-regular-3,9.3e+04,1.03,70.3,0,29.5,0,0,0,0,0,0,0,0,0,0.984,0.723,1.26e+05,1.97,49.2,1.36,0.721,50.1,0.000396,0.49,23,0.000182,2.72,68,23.1,1.61e+04,30.2,1.09935585837
batch-2-learning-1-regular-3,1.01e+05,1.05,75,0,24.4,0,0,0,0,0,0,0,0,0,1.05,0.784,1.35e+05,2.1,52.5,1.34,0.636,51.9,0.000385,0.393,28.8,0.000214,2.68,66.9,22.4,1.6e+04,36.6,1.18848876567
batch-2-learning-1-regular-3,8.2e+04,1.05,52.4,0,43.2,0,0,0,0,0,0,0,0,0,0.63,0.548,9.43e+04,1.26,31.5,1.15,0.638,66.4,0.000705,0.355,39.2,0.000416,2.3,57.5,28,1.87e+04,49.3,1.33653520062
batch-2-learning-1-regular-3,1.26e+05,1.05,87.7,0,12.3,0,0,0,0,0,0,0,0,0,1.08,0.916,1.49e+05,2.16,54,1.18,0.667,49.3,0.000331,0.381,27.5,0.000185,2.36,59,24.3,1.72e+04,40.2,1.22265261421
batch-2-learning-1-regular-3,1.1e+05,0.99,75.7,0,23.6,0,0,0,0,0,0,0,0,0,0.803,0.749,1.18e+05,1.61,40.2,1.07,0.716,79,0.000667,0.408,39.7,0.000335,2.14,53.6,33.9,1.84e+04,47.2,1.25398004094
batch-2-learning-1-regular-2,1.33e+05,1.05,89.1,0,10.9,0,0,0,0,0,0,0,0,0,1.13,0.931,1.61e+05,2.25,56.3,1.21,0.695,52,0.000323,0.363,30.2,0.000187,2.42,60.5,25.3,1.79e+04,41.4,1.29483498458
batch-2-learning-1-regular-2,1.29e+05,1.03,78.2,0,18.8,0,0,0,0,0,0,0,0,0,0.69,0.806,1.11e+05,1.38,34.5,0.856,0.743,134,0.00121,0.541,45.2,0.000408,1.71,42.8,49.7,2.01e+04,48.6,1.48786534634
batch-2-learning-1-regular-2,1.28e+05,1.02,87.9,0,12.1,0,0,0,0,0,0,0,0,0,1.09,0.896,1.55e+05,2.17,54.3,1.21,0.69,49.8,0.000321,0.372,28.3,0.000183,2.42,60.5,25,1.79e+04,40,1.27165638221
batch-2-learning-1-regular-2,1.27e+05,0.986,78.8,0,19.2,0,0,0,0,0,0,0,0,0,0.653,0.777,1.07e+05,1.31,32.7,0.84,0.736,120,0.00113,0.46,49.7,0.000465,1.68,42,46.1,2.04e+04,55.6,1.47805496471
batch-2-learning-1-regular-2,9.2e+04,0.981,71.3,0,28.3,0,0,0,0,0,0,0,0,0,1.02,0.699,1.35e+05,2.04,51.1,1.46,0.67,48.4,0.00036,0.457,23.1,0.000172,2.92,73.1,23.5,1.65e+04,28.5,1.24746129446
batch-2-learning-1-regular-2,1.44e+05,0.995,93,0,6.97,0,0,0,0,0,0,0,0,0,1.05,0.925,1.63e+05,2.1,52.4,1.13,0.732,58.2,0.000357,0.408,31.6,0.000194,2.26,56.6,29.7,1.94e+04,45.2,1.37010295545
batch-2-learning-1-regular-2,1.04e+05,1.03,75.5,0,24,0,0,0,0,0,0,0,0,0,0.96,0.778,1.28e+05,1.92,48,1.23,0.666,52.2,0.000407,0.41,27.4,0.000214,2.47,61.7,23.8,1.67e+04,39.4,1.23476245284
batch-2-learning-1-regular-2,8e+04,1.01,56.4,0,37.8,0,0,0,0,0,0,0,0,0,0.65,0.572,9.09e+04,1.3,32.5,1.14,0.676,64.4,0.000709,0.367,37.8,0.000416,2.27,56.9,27.6,1.75e+04,45,1.30088731667
batch-2-learning-1-regular-2,1.03e+05,0.994,75.4,0,24.3,0,0,0,0,0,0,0,0,0,0.945,0.75,1.3e+05,1.89,47.3,1.26,0.65,51.1,0.000394,0.398,27.6,0.000213,2.52,63,23.1,1.71e+04,38.9,1.29250317134
batch-2-learning-1-regular-2,1.61e+05,1,96.4,0,3.59,0,0,0,0,0,0,0,0,0,0.955,0.967,1.59e+05,1.91,47.8,0.988,0.771,97.7,0.000616,0.458,42.6,0.000268,1.98,49.4,44.4,2.07e+04,54.4,1.48236166381
batch-2-learning-1-regular-2,1.15e+05,1.04,72.5,0,25.9,0,0,0,0,0,0,0,0,0,0.61,0.751,9.32e+04,1.22,30.5,0.812,0.692,91.2,0.000979,0.378,46.8,0.000502,1.62,40.6,35.9,1.91e+04,59.9,1.39697092971
batch-2-learning-1-regular-2,1.1e+05,1.03,73.6,0,25.3,0,0,0,0,0,0,0,0,0,0.84,0.756,1.22e+05,1.68,42,1.11,0.685,74.6,0.000611,0.379,40,0.000328,2.22,55.6,32.4,1.81e+04,46.3,1.29563645769
batch-2-learning-1-regular-2,1.54e+05,0.994,99.8,0,0.153,0,0,0,0,0,0,0,0,0,1.19,0.993,1.84e+05,2.37,59.3,1.19,0.684,51.5,0.000281,0.361,30.5,0.000166,2.39,59.7,26.4,1.93e+04,37.7,1.38347054483
batch-2-learning-1-regular-2,1.69e+05,1,82,0,17.2,0,0,0,0,0,0,0,0,0,0.826,0.821,1.7e+05,1.65,41.3,1.01,0.715,121,0.000712,0.389,61.1,0.00036,2.01,50.3,47.5,2.57e+04,66.3,1.91207254212
batch-2-learning-1-regular-2,1.63e+05,1,99.9,0,0.13,0,0,0,0,0,0,0,0,0,1.11,0.999,1.81e+05,2.22,55.5,1.11,0.657,60.4,0.000334,0.317,36.1,0.000199,2.22,55.6,29.4,2.04e+04,52.1,1.48250435058
batch-2-learning-1-regular-5,1.03e+05,1.02,75.8,0,24.2,0,0,0,0,0,0,0,0,0,0.925,0.771,1.24e+05,1.85,46.3,1.2,0.707,52.8,0.000425,0.434,26.9,0.000217,2.4,60,24.3,1.68e+04,38.8,1.21732298102
batch-2-learning-1-regular-5,1.02e+05,0.989,72.2,0,27.7,0,0,0,0,0,0,0,0,0,0.744,0.714,1.06e+05,1.49,37.2,1.04,0.732,69.5,0.000654,0.39,37.2,0.00035,2.08,52.1,30.9,1.79e+04,45.6,1.25918352436
batch-2-learning-1-regular-5,1.03e+05,1.03,75.4,0,24.6,0,0,0,0,0,0,0,0,0,0.999,0.775,1.33e+05,2,50,1.29,0.691,54.2,0.000407,0.485,25.6,0.000192,2.58,64.4,26,1.67e+04,34.2,1.20319400963
batch-2-learning-1-regular-5,1.54e+05,1,90.4,0,9.29,0,0,0,0,0,0,0,0,0,1.05,0.905,1.79e+05,2.09,52.3,1.16,0.719,65.9,0.000369,0.374,37.9,0.000212,2.31,57.9,30.2,2.13e+04,47.6,1.53727515755
batch-2-learning-1-regular-5,9.63e+04,0.983,65.1,0,32.9,0,0,0,0,0,0,0,0,0,0.575,0.64,8.66e+04,1.15,28.8,0.899,0.675,73.6,0.000849,0.361,40.8,0.000471,1.8,45,30.9,1.88e+04,57.7,1.37475936311
batch-2-learning-1-regular-5,1.27e+05,0.997,82,0,17.6,0,0,0,0,0,0,0,0,0,0.682,0.818,1.06e+05,1.36,34.1,0.834,0.741,128,0.00121,0.534,43.3,0.000409,1.67,41.7,47.7,1.94e+04,48.4,1.44015656166
batch-2-learning-1-regular-5,1.28e+05,1.05,87.4,0,12.5,0,0,0,0,0,0,0,0,0,1.05,0.914,1.47e+05,2.09,52.4,1.15,0.706,48.1,0.000328,0.387,26.1,0.000178,2.29,57.3,24.5,1.75e+04,40.2,1.28112850615
batch-2-learning-1-regular-5,1.6e+05,0.997,99.9,0,0.101,0,0,0,0,0,0,0,0,0,1.06,0.995,1.71e+05,2.12,53.1,1.07,0.736,63.6,0.000372,0.365,36.3,0.000212,2.13,53.3,29.7,2.01e+04,51.5,1.48199393714
batch-2-learning-1-regular-5,1.19e+05,1.05,76.1,0,23.8,0,0,0,0,0,0,0,0,0,1.07,0.795,1.6e+05,2.13,53.3,1.34,0.681,55.6,0.000348,0.418,28.4,0.000178,2.68,67,25.9,1.87e+04,43.2,1.32628035015
batch-2-learning-1-regular-5,8.14e+04,1.01,57.5,0,37.3,0,0,0,0,0,0,0,0,0,0.555,0.579,7.8e+04,1.11,27.8,0.959,0.636,67.2,0.000861,0.34,39.9,0.000511,1.92,47.9,30.2,1.76e+04,46.3,1.33790768183
batch-2-learning-1-regular-5,1.36e+05,1.04,84.5,0,15.5,0,0,0,0,0,0,0,0,0,0.845,0.875,1.31e+05,1.69,42.3,0.966,0.72,90.6,0.000692,0.39,45.6,0.000348,1.93,48.3,41.2,1.94e+04,53,1.40487129245
batch-2-learning-1-regular-5,1.17e+05,1.01,75,0,24.6,0,0,0,0,0,0,0,0,0,0.662,0.758,1.02e+05,1.32,33.1,0.874,0.743,95.5,0.000933,0.41,46.6,0.000455,1.75,43.7,41.1,1.93e+04,53.4,1.43720245096
batch-2-learning-1-regular-5,1.6e+05,1.03,94,0,6,0,0,0,0,0,0,0,0,0,0.955,0.97,1.57e+05,1.91,47.7,0.984,0.764,103,0.000653,0.472,44.6,0.000283,1.97,49.2,43.6,2.06e+04,54.3,1.47380389152
batch-2-learning-1-regular-5,1.42e+05,1.05,90.9,0,9.06,0,0,0,0,0,0,0,0,0,1.15,0.95,1.71e+05,2.29,57.3,1.21,0.753,57.6,0.000336,0.421,30.6,0.000179,2.41,60.3,28,1.87e+04,43.3,1.33514177505
batch-2-learning-1-regular-5,1.56e+05,1.03,99.8,0,0.164,0,0,0,0,0,0,0,0,0,1.22,1.02,1.87e+05,2.45,61.2,1.19,0.71,49.7,0.000266,0.38,28.6,0.000153,2.39,59.7,24.6,1.91e+04,36.6,1.35551678584
batch-2-learning-1-regular-4,1.56e+05,1.03,99.8,0,0.172,0,0,0,0,0,0,0,0,0,1.22,1.03,1.85e+05,2.45,61.2,1.19,0.685,51,0.000275,0.373,29.4,0.000159,2.38,59.4,26,1.89e+04,38.7,1.35075053663
batch-2-learning-1-regular-4,1.25e+05,1.04,88,0,10.6,0,0,0,0,0,0,0,0,0,1.1,0.92,1.49e+05,2.2,54.9,1.19,0.689,54,0.000362,0.419,28.7,0.000193,2.39,59.7,24.2,1.7e+04,39.4,1.26752481699
batch-2-learning-1-regular-4,1.45e+05,1.05,92.7,0,7.25,0,0,0,0,0,0,0,0,0,1.11,0.969,1.66e+05,2.22,55.4,1.14,0.711,58.2,0.000351,0.429,30,0.000181,2.29,57.2,28.4,1.87e+04,46.3,1.34184618065
batch-2-learning-1-regular-4,1.43e+05,0.986,85.1,0,14.9,0,0,0,0,0,0,0,0,0,0.678,0.839,1.16e+05,1.36,33.9,0.808,0.749,139,0.0012,0.45,57.3,0.000496,1.62,40.4,52.3,2.13e+04,59.3,1.53590295908
batch-2-learning-1-regular-4,1.12e+05,0.996,73.6,0,26.2,0,0,0,0,0,0,0,0,0,0.812,0.733,1.24e+05,1.62,40.6,1.11,0.739,79.8,0.000645,0.413,40.2,0.000325,2.22,55.4,33.7,1.9e+04,48.1,1.35444965138
batch-2-learning-1-regular-4,1.11e+05,0.987,71.3,0,25.9,0,0,0,0,0,0,0,0,0,0.706,0.703,1.11e+05,1.41,35.3,1,0.762,110,0.000987,0.531,39.9,0.000358,2.01,50.2,44.5,1.98e+04,46.2,1.43663059566
batch-2-learning-1-regular-4,1.45e+05,1.01,93.8,0,6.23,0,0,0,0,0,0,0,0,0,0.953,0.943,1.46e+05,1.91,47.6,1.01,0.765,91.3,0.000624,0.437,43,0.000293,2.02,50.5,39,1.92e+04,50,1.40346377682
batch-2-learning-1-regular-4,1.05e+05,0.992,78,0,21.8,0,0,0,0,0,0,0,0,0,0.914,0.773,1.24e+05,1.83,45.7,1.18,0.723,51.4,0.000414,0.447,25.7,0.000207,2.36,59.1,24.4,1.7e+04,40.4,1.29445180947
batch-2-learning-1-regular-4,8.22e+04,0.976,59.9,0,36.1,0,0,0,0,0,0,0,0,0,0.55,0.584,7.74e+04,1.1,27.5,0.941,0.632,66.2,0.000856,0.346,39.5,0.000511,1.88,47.1,30.2,1.76e+04,46.4,1.28212047309
batch-2-learning-1-regular-4,1.03e+05,0.981,75.5,0,23.7,0,0,0,0,0,0,0,0,0,0.919,0.74,1.28e+05,1.84,46,1.24,0.684,50.3,0.000393,0.416,26.5,0.000207,2.48,62.1,23.8,1.74e+04,39.3,1.2664018004
batch-2-learning-1-regular-4,1.61e+05,1.02,99.9,0,0.141,0,0,0,0,0,0,0,0,0,1.12,1.02,1.77e+05,2.25,56.2,1.1,0.709,58.2,0.000328,0.334,33.7,0.00019,2.2,55,29.6,1.97e+04,49.9,1.45285047296
batch-2-learning-1-regular-4,1.56e+05,1,74.1,0,25.8,0,0,0,0,0,0,0,0,0,0.872,0.742,1.83e+05,1.74,43.6,1.17,0.758,105,0.000575,0.389,57.5,0.000314,2.35,58.7,43.6,2.63e+04,63.6,1.86745081934
batch-2-learning-1-regular-4,1.03e+05,1.03,74.3,0,25.1,0,0,0,0,0,0,0,0,0,1.06,0.765,1.43e+05,2.13,53.1,1.39,0.732,52.8,0.00037,0.472,25,0.000175,2.78,69.5,24.1,1.68e+04,31.7,1.18897416866
batch-2-learning-1-regular-4,9.99e+04,0.996,69,0,30.1,0,0,0,0,0,0,0,0,0,0.591,0.687,8.6e+04,1.18,29.6,0.861,0.692,79.3,0.000922,0.405,39,0.000454,1.72,43,32.1,1.82e+04,56.5,1.3187166454
batch-2-learning-1-regular-4,1.33e+05,1.03,88.1,0,11.9,0,0,0,0,0,0,0,0,0,1.13,0.91,1.65e+05,2.25,56.4,1.24,0.711,50.3,0.000306,0.388,27.6,0.000168,2.48,62,25.3,1.82e+04,40.9,1.32898788496
batch-2-learning-34-regular-1,1.59e+05,1.02,86.7,0,12.6,0,0,0,0,0,0,0,0,0,0.723,0.888,1.29e+05,1.45,36.1,0.813,0.758,161,0.00125,0.554,52.7,0.000407,1.63,40.7,60.1,2.24e+04,56.9,1.58808239346
batch-2-learning-34-regular-1,1.19e+05,0.99,66.1,0,31.9,0,0,0,0,0,0,0,0,0,0.644,0.654,1.17e+05,1.29,32.2,0.984,0.732,105,0.000897,0.418,50.3,0.000429,1.97,49.2,43.1,2.28e+04,60.8,1.5960415428
batch-2-learning-34-regular-1,1.03e+05,1,74.3,0,25.6,0,0,0,0,0,0,0,0,0,0.822,0.743,1.14e+05,1.64,41.1,1.11,0.681,69.9,0.000612,0.387,38.6,0.000338,2.21,55.3,31.5,1.74e+04,44.5,1.22984906746
batch-2-learning-34-regular-1,7.22e+04,1.05,51.5,0,42.2,0,0,0,0,0,0,0,0,0,0.618,0.538,8.29e+04,1.24,30.9,1.15,0.644,60.8,0.000733,0.349,36.4,0.000439,2.29,57.4,25.9,1.68e+04,43.1,1.26169068135
batch-2-learning-34-regular-1,1.28e+05,1.05,87.6,0,11.4,0,0,0,0,0,0,0,0,0,1.1,0.915,1.54e+05,2.2,55,1.2,0.696,49.8,0.000324,0.401,27,0.000175,2.4,60,24.6,1.75e+04,40.2,1.24758245159
batch-2-learning-34-regular-1,1.08e+05,1.05,74.5,0,23.4,0,0,0,0,0,0,0,0,0,0.983,0.779,1.37e+05,1.97,49.2,1.26,0.639,50.7,0.000371,0.42,25.7,0.000188,2.52,63.1,23.8,1.74e+04,41.3,1.23824836455
batch-2-learning-34-regular-1,1.61e+05,0.997,99.9,0,0.0785,0,0,0,0,0,0,0,0,0,1.06,0.997,1.71e+05,2.11,52.8,1.06,0.737,63.7,0.000373,0.373,35.2,0.000207,2.12,53,30.8,2.02e+04,52.3,1.40218467211
batch-2-learning-34-regular-1,1.34e+05,1.05,90.5,0,9.28,0,0,0,0,0,0,0,0,0,1.09,0.945,1.54e+05,2.18,54.4,1.15,0.716,55.5,0.000359,0.419,29.5,0.000191,2.3,57.6,27,1.77e+04,41.8,1.26027169451
