,EXEC,FREQ,MEM,GT,Pred
3885,0.3539317319857243,0.527405247813352,0.6442472266244057,1.04531309716,1.0781704044837035
2528,0.3670037926681846,0.6034985422739848,0.690940306393027,1.0927750256200002,1.088326261181612
4190,0.24591656131541323,0.3425207445615225,0.6767036450079239,1.0356351577299998,1.0249870716672693
5753,0.3654614412145777,0.35099798161018714,0.6675752773375594,1.01694922344,1.0289138707928687
385,0.26852085967198114,0.47045301637166737,0.7133386159540412,1.09646500327,1.051666464691691
4614,0.24576485461503358,0.3483740749046481,0.6796513470681458,1.0314378572799998,1.026305970251052
389,0.3492288242739551,0.3566494729759636,0.6627575277337561,1.0279433733499999,1.0301046443262871
6251,0.365309734514198,0.3768333707108795,0.6450713153724248,1.0391914826200002,1.0360038736973323
7287,0.7661188369172343,0.7304552590266057,0.5788589540412045,1.15843396248,1.2004496841697438
7290,0.3495322376747144,0.5336622561111759,0.610364500792393,1.08325508155,1.0929634569116367
3880,0.6669676720264652,0.979063210841671,0.5685759565309034,1.3585954463999999,1.374375322683651
3789,0.2460682680157929,0.3491814308140448,0.6846275752773376,1.01379895941,1.0271042729982052
7862,0.24637168141655216,0.34696120206320397,0.6690649762282093,1.03090496265,1.025005010054298
6238,0.26738305941913376,0.4638932496078197,0.7437665081870047,1.06364920401,1.0545892553359364
7015,0.24834386852148765,0.34958510876874305,0.6789857369255151,1.0178711534,1.0265673437086382
2751,0.2475853350195894,0.35261269342898044,0.6876703645007924,1.02008482699,1.0281561729258208
5218,0.646080910241836,0.9869925992373866,0.5344889064976229,1.43186133565,1.42920731621459
7532,0.24485461441275566,0.3449428122897124,0.6317908082408875,1.0287984644,1.0238810935283065
5758,0.24621997471617252,0.35019062570079057,0.6861806656101428,1.03719234391,1.0274917736547795
6627,0.36606826801609627,0.35564027808921783,0.6666561014263075,1.04480724843,1.0298736049433308
5642,0.9243272530263574,0.9257200525423946,0.49241566674167997,1.3564519421799999,1.4394502742704138
3739,0.24637168141655216,0.3518053375195838,0.6462757527733756,1.07781444379,1.0250817368889475
2221,0.24773704171996902,0.35402556627042453,0.6898890649762283,1.05500391455,1.0287129179294787
2222,0.6758533501913423,0.9807932592186611,0.5853067692995245,1.32777872505,1.3526421292486837
5227,0.40050568900227695,0.7289751065257088,0.6450607501315373,1.1665997197799998,1.1535247396473647
6249,0.24637168141655216,0.35019062570079057,0.6842789223454834,1.03460011239,1.0272327307679627
3735,0.24879898862262656,0.3511998205875363,0.675594294770206,1.0347499660100001,1.0264968844619087
5537,0.3574209860944562,0.34575016819910903,0.5841204437400951,1.00901072622,1.0395233503268466
4191,0.24697850821807077,0.3516034985422346,0.6843740095087164,1.0287129785,1.0275034883584286
743,0.9384143037748128,0.9225482971839065,0.5705003395974643,1.2916378994600002,1.3095824920455328
514,0.3738305941852689,0.6329333931377402,0.7146856840998416,1.07961558504,1.0912398321416479
7611,0.90682680151936,0.9393081408386478,0.5399564183835183,1.40221745951,1.37291859245334
5064,0.3533249051842057,0.517313298945894,0.6247226624405705,1.04594898371,1.0815898532800077
6253,0.24682680151769115,0.35079614263283804,0.690174326465927,1.02367492778,1.0282178603371368
978,0.34892541087319584,0.5086342229198803,0.5743898573692552,1.07469241228,1.1013039237814737
7614,0.7848654506037546,0.782702720019984,0.5779261942488114,1.29074055281,1.230076243368316
6252,0.9438324002223613,0.9242783455608966,0.532261716096672,1.3990076530700002,1.3687625572464177
1562,0.24895069532300623,0.3548329221798212,0.6806973058637085,1.02246052259,1.0276764485444452
3886,0.24591656131541323,0.3471630410405531,0.6842155309033281,1.0306512785100002,1.0267182155070396
3162,0.4031605562589208,0.7224153397618611,0.6509244585324881,1.13150402529,1.1474936718732904
394,0.8222503160577049,0.7705202960304137,0.6125462229270998,1.1804557772600002,1.1801511850063668
5067,0.2472819216188301,0.34857591388199727,0.6748969889064977,1.0143464096700001,1.0258881599926957
1012,0.6530973451343948,0.9816943260819712,0.5316362916006339,1.42450987623,1.4299063381723016
2748,0.3977243994950639,0.7289751065257088,0.6238246170095089,1.1400927032400001,1.167181872766868
5531,0.24895069532300623,0.35099798161018714,0.6845324881141046,1.00658534881,1.0275284099872874
7289,0.9557522123917972,0.9203857367121642,0.48614444192868467,1.40854874155,1.4423564131085158
5540,0.9427487809328515,0.9248550283538995,0.5098256735340729,1.3413043950299999,1.406457035083343
6635,0.24621997471617252,0.3483740749046481,0.6830110935023772,1.0451499207700001,1.026761553575705
4484,0.24879898862262656,0.35382372729307543,0.6790491283676705,1.01412193755,1.0273119646603601
7293,0.3519595448807888,0.35402556627042453,0.6526782884310619,1.02392099747,1.02985174978331
386,0.2456131479146539,0.34776855797260064,0.6869413629160064,1.03531970744,1.027194661843792
7864,0.3668268015179945,0.35301637138367875,0.6651664025356576,1.02093299206,1.0293290314300958
3776,0.4024020227570225,0.7320026911859462,0.6674062334928684,1.1112096545899999,1.1420126836328486
6234,0.9264944916053768,0.9264409060326388,0.5711116142171156,1.32414739517,1.3133831392325903
5217,0.36591656131571665,0.35382372729307543,0.6678605388272584,1.03112469793,1.0294947310402363
5539,0.3668268015179945,0.35301637138367875,0.6522979397781299,1.02321849618,1.0297371437333325
7563,0.24576485461503358,0.3459520071764582,0.6760697305863709,1.03202176677,1.0254814496802775
7552,0.35180783818040917,0.3491814308140448,0.6616798732171157,1.0428313117399999,1.0285533756413785
6191,0.2495575221245248,0.3511998205875363,0.6834231378763868,1.00686692528,1.0274444477830218
7533,0.7849557522118458,0.7462996187485147,0.5302958267305864,1.26072460942,1.2654822128717618
7528,0.34361567635990803,0.5272034088360028,0.5978446909667195,1.0451891765799999,1.0959647974490052
7521,0.34725663716901967,0.5475891455482678,0.6262757527733755,1.04922621793,1.0909478785178608
3721,0.24925410872376555,0.3524108544516313,0.6845641838351824,1.00347773264,1.0277751212358521
4267,0.2445512010119964,0.34615384615380734,0.6765768621236133,1.0462644655,1.0255045661218412
5107,0.24773704171996902,0.35099798161018714,0.6968621236133122,1.03074876988,1.0294253601351513
5229,0.9166877370440372,0.9361544068175672,0.5378169572107766,1.42860792818,1.3726549972964828
1015,0.24940581542414517,0.3552366001345195,0.694580031695721,1.03281852266,1.0297214728733368
977,0.3678887484206521,0.3554384391118687,0.6509667194928684,1.02074863976,1.0303750189559948
3742,0.24864728192224692,0.3514016595648855,0.6776545166402536,1.01599629431,1.0267398520542381
6929,0.24879898862262656,0.3548329221798212,0.6791442155309034,1.00605585741,1.0274933083571598
1556,0.24819216182110798,0.34756671899525143,0.6780665610142632,1.02720189274,1.0261144341478998
741,0.3774968394449495,0.4672572325633026,0.7010565240364501,1.08249187565,1.0527580620172048
3712,0.3666750948176149,0.34474097331236325,0.6512519809825674,1.0268279131,1.0279170958287118
976,0.3618204804054661,0.5324512222470809,0.6176862123613313,1.0384403526000001,1.0901247159061513
5532,0.35378002528534463,0.5152949091724025,0.611473851030111,1.0951729003100001,1.086193641228096
4265,0.36273072060774403,0.3810719892352118,0.6588272583201269,1.01371722546,1.0357471188797818
4621,0.2695322376742593,0.46893922404154864,0.7459059693597465,1.05798265971,1.0557357384208883
7869,0.9119739931426346,0.9310543683716157,0.5981661761378765,1.29175391396,1.2808410267354842
7013,0.24804045512072834,0.34978694774609226,0.679556259904913,1.01067020007,1.0266518598529348
7601,0.36156763590508617,0.4696120206320398,0.7118594823026941,1.07073477698,1.0532545562215554
1020,0.3654614412145777,0.3493832697913939,0.651664025356577,1.02654324791,1.0289430729168911
1008,0.3781289506962785,0.5052702399643972,0.7186476492329635,1.05118738034,1.0602974054697563
6887,0.3530214917834464,0.5308365104282877,0.6232646592709985,1.05353120177,1.0867358210454197
980,0.24864728192224692,0.35402556627042453,0.6743581616481776,1.02160839221,1.0268601038762495
4266,0.35180783818040917,0.35301637138367875,0.6683993660855785,1.0064107266700002,1.0293665228281355
7760,0.617337908616226,0.9777656745584237,0.5410459587955626,1.3829694859200001,1.4117609528020636
3730,0.3446776232625656,0.521148239515528,0.6434865293185421,1.0421303825,1.0759911970708387
6187,0.24940581542414517,0.35422740524777374,0.6827258320126783,1.0048346482100001,1.0278425260181252
5690,0.6620101137816993,0.9752607086789667,0.5390847860538828,1.43763618938,1.4142195192354459
4620,0.9546685931022876,0.9213949315989098,0.5518225039619652,1.3590904405700002,1.3340826085785498
738,0.3496839443750941,0.3574568288853603,0.6725198098256735,1.0153563745899998,1.0303315709044396
4185,0.7523388116324965,0.784144427001482,0.6043053354453249,1.2066838665100001,1.2054741826893678
7264,0.3589127686484423,0.5992935635788743,0.6485736925515057,1.12733996536,1.100459621962774
4555,0.6640960809119194,0.9686588921278348,0.5326730058114105,1.31116941686,1.4191333396925219
1558,0.2472819216188301,0.3493832697913939,0.6667511885895405,1.02800915948,1.0253191153575612
396,0.6285398230104389,0.9834604171337763,0.6287638668779716,1.43666464527,1.3009726709332334
2541,0.36586599241533724,0.5989571652836287,0.6866877971473851,1.1055830798200001,1.0880684181125608
3738,0.24834386852148765,0.34998878672344136,0.6851980982567354,1.01110406625,1.0274280219339238
5058,0.24697850821807077,0.3455483292217599,0.6727099841521395,1.02382664866,1.02512581939529
3727,0.24621997471617252,0.34615384615380734,0.6705863708399368,1.0302389599700001,1.0249856121862728
4262,0.24667509481731148,0.3514016595648855,0.6815847860538827,1.03187283092,1.027092700670034
2997,0.3495322376747144,0.3524108544516313,0.6595879556259905,1.0313318141299999,1.0292506868878264
4487,0.2503160556264231,0.35604395604391614,0.683676703645008,1.02058176299,1.0283056607995167
3671,0.24546144121427427,0.3479703969499498,0.6840253565768623,1.02464358985,1.0267962282686487
1425,0.6781289506970372,0.9718546759361997,0.4752377179080825,1.56986978646,1.5152644853674424
6378,0.24788874842034866,0.34958510876874305,0.6780348652931854,1.0275387798200002,1.026433439784383
5684,0.36470290771267944,0.3532182103610279,0.6665610142630745,1.02532831441,1.0293755778241502
3566,0.24788874842034866,0.3516034985422346,0.6738193343898574,1.0244782276200002,1.0263415261898665
7564,0.24621997471617252,0.3487777528593464,0.6814580031695722,1.01619359324,1.0266229531582254
7613,0.36621997471647594,0.35564027808921783,0.6651664025356578,1.00817047854,1.0298848275901902
5536,0.24788874842034866,0.3483740749046481,0.6765451664025357,1.02429266117,1.026062706319813
3966,0.25046776232680273,0.3562457950212653,0.6833597464342315,1.02449536427,1.0283074696722458
4550,0.25046776232680273,0.35866786274945517,0.6897622820919176,1.01609119354,1.029548894374201
6189,0.2495575221245248,0.35564027808921783,0.6800000000000002,1.0080333133600001,1.0277654452073475
4557,0.3519595448807888,0.355842117066567,0.6556576862123614,1.0137769193100001,1.0301293090964307
6714,0.26573957016476807,0.4643978470511926,0.7470945589017433,1.04757096996,1.0552742120635996
3884,0.27218710493090315,0.4712940121102858,0.7506075013217115,1.05562121677,1.0570462183026015
7553,0.2691529709233102,0.4723032069970316,0.7184099313264659,1.08292983236,1.0524123099765166
5535,0.2495575221245248,0.35261269342898044,0.6873851030110935,1.00650870038,1.028212069646557
513,0.3727433628328009,0.38793451446508326,0.6562916006339143,1.02574440843,1.0376056599733987
4178,0.24697850821807077,0.35503476115717036,0.6942630744849445,1.0251047951999999,1.0295269769724498
7525,0.38366624526013576,0.663444718546685,0.5973692551505547,1.0638242229200001,1.1553682312350602
3743,0.34907711757357546,0.5104507737160227,0.5891600633914422,1.07393496615,1.0943141998021955
3876,0.36573957016552655,0.4701166180754127,0.7121764395134706,1.048016022,1.0533247912658528
4186,0.24804045512072834,0.3562457950212653,0.6944532488114105,1.03180613261,1.029788322834712
7602,0.24864728192224692,0.35200717649693297,0.6944532488114105,1.01644818602,1.0291876023619442
5109,0.24743362831920973,0.34998878672344136,0.6854516640253567,1.03050406088,1.0274176829921045
4258,0.6608994040112792,0.9774773331619223,0.5202399818890651,1.39701304762,1.4446454442055563
3887,0.36136536030432714,0.3459520071764582,0.6582884310618068,1.0400862480700002,1.027936661535018
7867,0.2753476611890654,0.47263960529227717,0.7639989434770206,1.0696493228200001,1.0603295499705316
6228,0.26599241466590645,0.46103386409470054,0.7171949286846276,1.0920004679000002,1.0502416697159593
4486,0.3492288242739551,0.35422740524777374,0.6529635499207608,1.0109312098299998,1.0298531318320676
2746,0.3690265486734995,0.460697465799455,0.6396460644484945,1.1252034816299998,1.0597710224151182
3003,0.24667509481731148,0.3489795918366956,0.6631695721077654,1.04926719324,1.0249718462338466
7294,0.24652338811693184,0.34696120206320397,0.6704595879556262,1.0221160679799999,1.0251349947839459
3725,0.344070796461047,0.5183224938326397,0.6170206022187005,1.0712143297299999,1.0843403371753073
749,0.40202275600607346,0.7383942588026758,0.658293713681458,1.13825328075,1.14955970632563
7272,0.3777496839453294,0.4758353891006419,0.672873745378764,1.11215279085,1.0574079534042826
4490,0.8039190897593019,0.7178739627715051,0.4994981510824089,1.27669161912,1.2857896500526083
990,0.8385587863485173,0.7451222247136415,0.528446909667195,1.3008472303299998,1.2614416536296331
1022,0.24849557522186727,0.35422740524777374,0.6932488114104596,1.0219176354200001,1.029309262653532
3846,0.26877370417236107,0.47078941466691293,0.7444796619128368,1.06760282441,1.055695911803725
5112,0.27041719342672677,0.4687710248934214,0.7466719492868463,1.06347495678,1.0558845720920307
