,EXEC,FREQ,MEM,GT,Pred
2649,0.24743362831920973,0.35200717649693297,0.6855467511885895,1.04988899035,1.0498104911488468
4405,0.26864728192255033,0.46793002915480286,0.74511357633439,1.08030131157,1.073833221653314
3023,0.653964240565244,0.9842533559736506,0.6099841521394612,1.31122112192,1.3465264482057333
4471,0.34907711757357546,0.3471630410405531,0.6554041204437402,1.03973603824,1.0455783146058444
766,0.9189091565863943,0.9304776855796222,0.5627122481315372,1.36390175853,1.3576060133441015
7000,0.35752212389445653,0.5984525678402558,0.6491019545689383,1.1674155161700002,1.1148303978971283
4365,0.3495322376747144,0.5294236375868435,0.6289381933438986,1.0805178603499999,1.0975010639924463
6993,0.3552465233887618,0.5594303655524154,0.6254358161648178,1.1512014775700001,1.1096100940921017
549,0.6899810366641973,0.9738730657096912,0.45590332805071315,1.60166190544,1.5688897609014139
7781,0.3677370417202725,0.34736488001790233,0.653755942947702,1.033208277,1.0453706456715124
4726,0.24804045512072834,0.35099798161018714,0.6767353407290017,1.04890337777,1.048368246780825
6150,0.24591656131541323,0.3487777528593464,0.6841521394611728,1.05543180221,1.0491637553642967
5034,0.3668268015179945,0.3838977349181001,0.6514421553090333,1.03715568192,1.0525715181534896
5051,0.26738305941913376,0.4632204530163194,0.7197041732694136,1.09979946748,1.0701872481803947
4725,0.803828788151211,0.777656745586255,0.4939551731949287,1.4215772672100002,1.3503068902320878
7422,0.3499873577758534,0.528818120654796,0.6180031695721078,1.06683925737,1.1011393432810794
6994,0.8043705977997583,0.7716015762657802,0.5955625990491284,1.290366293,1.2187236031474373
5053,0.35347661188458535,0.3481722359272989,0.6619017432646594,1.04522925867,1.0457856240712873
1959,0.35059418457737196,0.3505943036554888,0.6573058637083995,1.04539015283,1.0461788967815548
7500,0.24637168141655216,0.3481722359272989,0.6798415213946118,1.0475404067,1.0484091648085614
2854,0.3513527180792702,0.3528145324063296,0.6507131537242472,1.0313415319700001,1.0466042994750004
5035,0.3681921618214114,0.35402556627042453,0.6604120443740095,1.02793965922,1.046503281955519
2860,0.6781289506970372,0.9728638708229456,0.5231378763866879,1.3830223284399998,1.4583972398087452
6157,0.3997471555003787,0.730657098003955,0.6822239830966719,1.11335399874,1.1507451990540107
2645,0.40113780025360596,0.7395716528365396,0.6352879027987322,1.16439397526,1.1820804583103155
6842,0.3636409608100219,0.37400762502799123,0.6330586370839937,1.0514461419,1.0520564038401106
3018,0.39860935524753127,0.720565149136497,0.6619387216053884,1.13598337698,1.1572223165475168
7741,0.25653603034198874,0.35261269342898044,0.6518858954041206,1.0741132175299999,1.0463475076916189
3014,0.24788874842034866,0.35342004933837706,0.6946117274167988,1.0446801517,1.0515451571156238
5050,0.24682680151769115,0.34756671899525143,0.6845007923930271,1.03058100609,1.0490532502788603
4469,0.8246523388162447,0.7614375420497016,0.5865557316434231,1.2222069462799998,1.2214010718001553
5359,0.9600866895422507,0.9117354948262042,0.5173873669904914,1.4304941427000002,1.412029040860742
5792,0.24682680151769115,0.35342004933837706,0.68716323296355,1.03064313837,1.0502647389549353
6844,0.3484702907720568,0.34978694774609226,0.648716323296355,1.04978852189,1.0460893456533498
4291,0.3814159292042515,0.4827315541597351,0.7027469624944532,1.08963989087,1.0689319763785274
7922,0.26725663716856457,0.4645660461983108,0.7453512942424724,1.10235768049,1.0735060727048624
4464,0.24773704171996902,0.35200717649693297,0.6950871632329636,1.0465182315000001,1.0514643590793962
6836,0.7941845764874695,0.7602601480148283,0.5315372424722663,1.3459149119,1.288065071205106
4476,0.36510745891343904,0.607535321820968,0.683676703645008,1.11305819963,1.1060398548454375
4473,0.39039190897721976,0.7232563355014888,0.6237982039096672,1.17262197548,1.1816429021981687
5456,0.37522123893925474,0.6031621439787392,0.7205493924976228,1.0791825197299998,1.0952675730748953
6068,0.3493805309743348,0.35342004933837706,0.6659270998415214,1.06174260388,1.04683766032116
6047,0.24879898862262656,0.35220901547428207,0.6801584786053884,1.03646068218,1.0490159219403532
3046,0.40404551201138833,0.7350302758461836,0.6554939249873218,1.14508844611,1.16724764297956
6036,0.2495575221245248,0.3548329221798212,0.68202852614897,1.04324232006,1.0496523800308812
7821,0.24895069532300623,0.35644763399861445,0.6638351822503963,1.09172846111,1.0477908344748854
4210,0.6169044609011806,0.968971261974213,0.463210323748019,1.4657526737200002,1.5475568996217808
4356,0.36606826801609627,0.34736488001790233,0.6553090332805072,1.0327626917000001,1.045384074255219
5803,0.24743362831920973,0.34978694774609226,0.6889381933438986,1.03822142205,1.0500838933941998
4457,0.2471302149184504,0.3463556851311565,0.6726148969889065,1.0415768058900001,1.0471367294214566
7094,0.33678887484282377,0.5086342229198803,0.5991125198098257,1.08785362795,1.1004886546097743
7739,0.2697850821753977,0.47078941466691293,0.7367934495515056,1.09263373753,1.0730319336331569
6037,0.3513527180792702,0.5463781116841729,0.6494136291600633,1.06251601422,1.0966897774599293
3052,0.36624525916628636,0.6028257456824846,0.6763866877971474,1.1174539556799998,1.1067113863561282
7737,0.24576485461503358,0.35099798161018714,0.6887480190174327,1.0283704674299998,1.0502223051605677
6484,0.35924146649901206,0.5199372056514331,0.6099207606973059,1.0762743886,1.1011276979065974
3009,0.2678887484206521,0.46793002915480286,0.7412308505007924,1.08688083765,1.0733032124364694
6074,0.24591656131541323,0.3459520071764582,0.681743264659271,1.05112452946,1.0483980039265341
1964,0.2475853350195894,0.35342004933837706,0.6802852614896989,1.05138116836,1.049211326011765
4220,0.8394437421032604,0.7466360170437601,0.5437400950871633,1.29259170928,1.2622698005705217
7497,0.2471302149184504,0.3524108544516313,0.6860855784469098,1.03562199698,1.049953271882627
3117,0.36606826801609627,0.36997084548100806,0.6136925515055468,1.06211151388,1.0536929129795187
7932,0.36573957016552655,0.6033303431258575,0.7204173269952457,1.07377900213,1.095877497268002
7731,0.7828065739589959,0.7801076474544988,0.6397253037496039,1.2007855179,1.1794849638742142
5352,0.6455120101154123,0.9814420273602847,0.5196117274167987,1.4741192035600001,1.470313240559686
5804,0.2460682680157929,0.3463556851311565,0.6800316957210778,1.05845268684,1.048186397393854
5055,0.268141592921032,0.46793002915480286,0.7189381933438986,1.10984338239,1.0708859684534469
6998,0.2460682680157929,0.34615384615380734,0.6891917591125198,1.03954804105,1.0496833501683716
6046,0.24576485461503358,0.3471630410405531,0.6486846275752775,1.07585169174,1.0449897581482048
3008,0.8097886942397214,0.7741966488322748,0.5168892913755944,1.40537826222,1.3162342711749953
1956,0.2460682680157929,0.3554384391118687,0.687892234548336,1.0490558651100002,1.0506584058751434
5468,0.24546144121427427,0.3449428122897124,0.6825990491283677,1.04218529295,1.0484019122847157
4300,0.24788874842034866,0.35604395604391614,0.6885895404120443,1.0500589454,1.050835781545152
1953,0.3659924146659065,0.6038349405692304,0.6662968832535658,1.15444464122,1.1103872534478916
7092,0.6768647281936204,0.9639493159903607,0.5104331748541997,1.3500666530899998,1.4704538287206852
3022,0.24834386852148765,0.35402556627042453,0.687797147385103,1.04902382873,1.0504350546891994
7003,0.36591656131571665,0.35019062570079057,0.6672900158478606,1.0266778146100002,1.0459950219095602
4466,0.25016434892604344,0.36209912536439093,0.6997464342313788,1.0296216120100001,1.0535110837080208
6034,0.9401480946395454,0.8996251561852546,0.4903328050713154,1.4069175686000002,1.4482349039830469
5355,0.3656131479149574,0.35301637138367875,0.6645641838351822,1.0463446887,1.0464117773633448
6843,0.2503160556264231,0.35261269342898044,0.6900158478605389,1.04701446831,1.0506001292408251
5799,0.36424778761154053,0.37279659116389635,0.6354992076069731,1.0469513177,1.0515304601154256
