,EXEC,MEM,L3HIT,GT,Pred
5254,0.8781676413283209,0.4054989877334425,0.8028781793845382,1.19456525328,1.1947460166280217
3474,0.2703982177669173,0.869477194237181,0.5180722891566265,1.30207308627,1.2649612626436677
7964,0.5137844611528821,0.4639657020366073,0.8040160642570281,1.08734010721,1.0769665141694111
2985,0.2277360066833751,0.8933190425155032,0.5267068273092369,1.15814054339,1.2951912865034245
4226,0.41785018100835414,0.42112957008428764,0.9968206157961846,1.22034736158,1.2196765192175556
3146,0.4940685045948204,0.462240085745074,0.7006024096385542,1.06411932968,1.0552306467598611
2957,0.9055973266499583,0.32411575562712547,0.9859437751004015,1.5258398972100002,1.5362483370887583
4959,0.41971595655806176,0.4792211504110322,0.6224899598393574,1.01183099988,1.0432251712631233
3232,0.2883876357560568,0.4923508395857422,0.6849397590361446,1.0340251988,1.030781644589283
2958,0.2683096630467836,0.8969870191734179,0.5060240963855421,1.26654771851,1.3155961675605932
3182,0.26427179058730155,0.8821900678817014,0.5217536813925703,1.30642603815,1.2761421074522632
3928,0.16476190476190475,0.4717184708826266,0.771285140562249,1.03918821234,1.0356382125144075
4088,0.2677527151211362,0.9078242229370874,0.5468540829989961,1.30863016593,1.267381820463322
7669,0.28671679197994987,0.4884744551627326,0.6849397590361446,1.0387255439,1.032981606414035
7303,0.4177109440267335,0.4758449446232496,0.6403614457831326,1.0322616698,1.0435351900043393
2973,0.12745196324143693,0.42532690246531807,0.8032128514056225,1.0346842835799999,1.0757642812737431
2984,0.29239766081871343,0.502554483744374,0.6835341365461847,1.03004851988,1.0253808256723622
2976,0.4245335561127819,0.4164612361559187,0.9966532797861447,1.19638415431,1.2292248497162779
7262,0.1630409356725146,0.4692425866382527,0.7937751004016064,1.04024420452,1.038345030423942
3619,0.14895572263993315,0.44758485173292156,0.8048192771084337,1.05738809245,1.0572013836516023
4693,0.4942355889724311,0.4434833869240598,0.8688755020080321,1.09359716929,1.125228252972955
5381,0.8742690058479532,0.30376473740632504,0.9890813253012049,1.56876133018,1.5786240679980343
2632,0.28654970760233917,0.49495176848892275,0.6608433734939759,1.02314269345,1.0328367838694743
7626,0.8509816207184627,0.30256118256530995,0.9923443775100401,1.58885711928,1.5783880077135741
7667,0.29156223893065997,0.5002036441588067,0.6783132530120481,1.03285233961,1.0273812035678693
1707,0.26134781397911444,0.8878170775280056,0.5727911646586346,1.22405940891,1.2106899165970404
6503,0.4370300751879699,0.3148311897107234,0.9964859437751005,1.55009992912,1.4254740003907311
7464,0.2912280701754386,0.4958770989640929,0.6813253012048193,1.03523193192,1.0292736164041703
7850,0.29005847953216374,0.49547695605591124,0.6845381526104417,1.03400656062,1.0290859368033392
7578,0.6548036758563075,0.4501607717043409,0.8116465863453816,1.06071521634,1.1103934908608615
6334,0.907268170426065,0.3387817077521753,0.9882386689618474,1.51692596741,1.505715719808205
3911,0.4262043998888888,0.41687805168485775,0.9971552878182731,1.2288168908700001,1.2292771127538984
7034,0.2883876357560568,0.49347624151500297,0.6957831325301205,1.02097025978,1.0289605438666751
3624,0.28972431077694233,0.49495176848892275,0.6730923694779116,1.03124790816,1.030901705140718
6508,0.28738512949039263,0.4946766702395479,0.6710843373493975,1.04203599251,1.0313548387508262
4317,0.16775271512113618,0.4734941050376826,0.7759036144578314,1.02409443244,1.0345516349707915
4497,0.29256474519632414,0.4993783494106822,0.6801204819277108,1.03684837611,1.0275492515585778
2964,0.3984962406015038,0.52818863879976,0.9909638554216867,1.08877214808,1.049206520030431
2630,0.26719576719548865,0.8776050970596203,0.5153949129849398,1.2965798527299999,1.2791098302819164
6026,0.8405272440350877,0.2993985947371559,0.9880633645692771,1.69604539063,1.5771180550223727
3623,0.8664717348955723,0.40950041681525884,0.7416331994648595,1.1744978429000001,1.149201928444362
7962,0.8888888888888888,0.44816005716343266,0.7590361445783131,1.0797459034399999,1.1082764641949416
5252,0.2694235588972431,0.8557222817671867,0.5853413654618473,1.15932250216,1.1608052514190974
4312,0.8790030632163742,0.4052488984170794,0.8251338688082328,1.20483405423,1.2110790014922364
7849,0.4802005012531328,0.44818506609519404,0.8680722891566266,1.1293619027600001,1.1165344825751187
1250,0.28905597326649957,0.49177563415523107,0.6839357429718875,1.0446524024600001,1.0312236178340157
1696,0.4220551378446115,0.47919614147927087,0.6319277108433734,1.0137021341099999,1.0422218976405877
6794,0.2882205513784461,0.4956270096464793,0.6879518072289157,1.0302461062700001,1.0285843933917773
4122,0.2887218045112782,0.4940264380137528,0.6728915662650603,1.03073555513,1.0314231310996718
7841,0.8905597326649957,0.4422329403359922,0.7670682730923695,1.1458375403399998,1.1204974747254224
5527,0.27457532720718464,0.9219959509347704,0.5689424364126505,1.24150162443,1.2484715747589803
465,0.16220551378446113,0.4669667738479696,0.8014056224899598,1.04734814873,1.0407474717740965
4247,0.8915145005346701,0.3238656663095119,0.9862306368333333,1.53189965736,1.533022861218465
4241,0.2905597326649958,0.5020543051091468,0.6773092369477911,1.02429959871,1.0265820720911039
3240,0.4213868003341687,0.4784458735264303,0.6269076305220883,1.0359892154299999,1.043131633233716
4384,0.2694235588972431,0.895111349292567,0.5798192771084337,1.22551571588,1.2056895840701385
4376,0.2862155388471178,0.4931511254021055,0.6744979919678714,1.0378007734299999,1.0316752087345895
5306,0.5010860484544695,0.45751339764217847,0.8072289156626506,1.07242595682,1.0841044107860716
541,0.8742690058479532,0.4041026557109339,0.7914993306556224,1.21480031144,1.1886714574238841
3628,0.4162071846282372,0.47304394426597823,0.6208835341365462,1.03087159802,1.0467997141006586
2573,0.9187552213868003,0.30342086459460643,0.9914658634538153,1.6226697519,1.596452385239935
364,0.14090782511862993,0.8542634274152747,0.564424364123494,1.15914753244,1.227438260779126
6394,0.6484544695071011,0.42227581279043314,0.8016064257028113,1.13379382112,1.1416265963254648
7631,0.26468950153132825,0.8546802429442139,0.5886880856757027,1.15609324666,1.1570927013119436
5169,0.15605680868838762,0.46063951411234744,0.7991967871485943,1.05138882564,1.0455067331536787
1884,0.26093010303508773,0.9044896987018237,0.5758032128514057,1.15495435589,1.2240653766000207
3031,0.27109440267335005,0.8926104561151814,0.5669344042841364,1.2554712322200001,1.2204971548936796
3909,0.17132832080200502,0.49665237584869476,0.7345381526104418,1.01575318119,1.0206124093179905
1860,0.2723475355054302,0.9157437179956828,0.5341365461847389,1.24283818731,1.2941063976088716
2944,0.6489557226399332,0.4529117541980896,0.7283132530120482,1.06226937035,1.0759637073027566
1821,0.08503202450543024,0.9107419316421618,0.5269410977238955,1.29888950486,1.370271417813172
3141,0.28855472013366745,0.49267595569863976,0.6769076305220884,1.0402727411200001,1.0315961065013202
2946,0.29323308270676696,0.5037549124689188,0.6847389558232932,1.02046006491,1.0245671496364714
7950,0.42857142857142855,0.3354412290103021,0.997991967871486,1.40585472753,1.3824632162453603
6326,0.4172096908939014,0.47344408717415987,0.6234939759036144,1.03157116183,1.0463032589515204
1867,0.421191868560568,0.40060140526434457,0.997991967871486,1.22078807915,1.2572410040364566
7031,0.2895572263993317,0.4990782422295459,0.680722891566265,1.02314005201,1.027639922379182
6547,0.41804511278195483,0.47369417649177337,0.6261044176706828,1.0328017097,1.0459037489388663
4951,0.43995405179615704,0.29613701321911257,0.9978664658634537,1.5281034889200003,1.467057271768284
2986,0.2908939014202172,0.5009038942481248,0.6676706827309238,1.0361771887,1.0287097211558742
2082,0.2706766917293233,0.9149100869353036,0.5466867469879518,1.28912189658,1.2747981831927093
2331,0.2847117794486215,0.46679171132564024,0.6863453815261044,1.02402592439,1.0460892801124244
7304,0.16339181286549706,0.470968202929786,0.7853413654618474,1.03630119772,1.0365202563653382
7941,0.4840434419381788,0.46214005001802866,0.8449799196787149,1.0529111786799998,1.0898808538589655
3915,0.16875522138680032,0.49505180421596817,0.7475903614457832,0.996552809436,1.0202100741986058
2016,0.40484544695071006,0.4636405859237097,0.9963855421686747,1.15033673014,1.1467860525571427
7958,0.17111111111111107,0.4809717756343269,0.7520080321285142,1.0236280928000001,1.0294617881156616
1251,0.4198830409356725,0.4766202215078516,0.6333333333333334,1.04583225069,1.0435922162546394
5257,0.6569757727652464,0.44765987852820566,0.8178714859437751,1.08309613585,1.1167280620775313
4954,0.2267335004177109,0.8955698463740247,0.5479919678714859,1.1392646139899998,1.2665288346709942
534,0.2902255639097744,0.4952768846018204,0.679718875502008,1.02536739826,1.0298130809301953
6117,0.2895572263993317,0.4957270453735247,0.704417670682731,1.03983415612,1.0268080411616525
4234,0.41737677527151207,0.4795462665239298,0.6311244979919679,1.03153096268,1.0422170850720918
282,0.15241436925647453,0.45841371918558715,0.8018072289156626,1.0473922849200001,1.0473593015339588
5386,0.2483987747142857,0.8532213885910515,0.5672690763052208,1.15651936414,1.1884431709289005
4118,0.429287504475355,0.3139514112191189,0.99784853700502,1.52513333492,1.4262094945402242
6558,0.4156223893065998,0.5016374895802078,0.9897925033463855,1.16613061284,1.08847855218793
5530,0.16895572263993316,0.489499821364948,0.7449799196787149,1.02182200252,1.0240145909960854
3625,0.2702589807852966,0.8851077765867758,0.5103748326636547,1.29453041631,1.2940419553859757
4310,0.47719298245614034,0.44986066452320467,0.8293172690763052,1.0950916539,1.0982207875775554
6798,0.4813700918964077,0.4542622365132027,0.8130522088353414,1.11229803624,1.0877554795855795
7311,0.29223057644110273,0.5034548052877826,0.6742971887550201,1.0320060830700002,1.0263300324087756
528,0.17560568086883876,0.480696677384952,0.7556224899598394,1.00714964501,1.0297739939779431
5192,0.501921470342523,0.43755627009661935,0.821285140562249,1.12701063718,1.1132221459898533
7251,0.6392648287385129,0.4745944980351821,0.7664658634538152,1.1531312067200001,1.0634681394212935
3477,0.48989139515455304,0.4615398356557561,0.806425702811245,1.13652347127,1.0781899972909517
4313,0.6524644945697576,0.4478349410505351,0.7937751004016064,1.11280237699,1.1053321938838772
4089,0.29356725146198825,0.5023544122902831,0.6700803212851406,1.0233521091700002,1.0275534873224654
3906,0.28922305764411027,0.5081314755271554,0.6757028112449799,1.03469845794,1.0238169594530042
3027,0.2893901420217209,0.49845301893551214,0.671285140562249,1.02448906631,1.029367728535198
2024,0.47218045112781953,0.448535191139853,0.8849397590361445,1.0917535638200002,1.122580568988885
3643,0.6375939849624059,0.46456591639887984,0.7773092369477912,1.07129281266,1.0778901256727906
6209,0.26357560568086885,0.8996963201146481,0.5746318607761045,1.19128713985,1.2197149122828916
4858,0.29172932330827067,0.5017291889962492,0.6755020080321285,1.04702225151,1.0270174168989512
6538,0.1563408521303258,0.46206502322274456,0.793574297188755,1.0261746596999999,1.043835878789738
3151,0.28972431077694233,0.49710253662039916,0.6612449799196787,1.02382987626,1.0316718069845048
7843,0.6556390977443609,0.4503608431584318,0.815863453815261,1.07988947451,1.1121296918605068
5263,0.2893901420217209,0.4941514826725596,0.6809236947791165,1.03016763829,1.030271312913761
5827,0.4952380952380952,0.4655412647375725,0.7965863453815261,1.06875726894,1.0713609965685558
2674,0.2920634920634921,0.49937834941068215,0.6710843373493975,1.04124207708,1.0289006551973054
4992,0.905119942715121,0.33369060378700743,0.9885255306937751,1.52747622209,1.5171335710101799
4996,0.26134781397911444,0.899279504585709,0.5721218206154619,1.25654290751,1.2235926030632895
6211,0.15550543024227234,0.45746337977865575,0.8080321285140561,1.05791652309,1.0491816576501471
3914,0.152531328320802,0.4586387995714393,0.8006024096385542,1.04474361163,1.0470561194991421
4955,0.1471846282372598,0.44848517327633025,0.7825301204819277,1.05763614183,1.0538229394361918
5389,0.6407685881370092,0.44290818149354877,0.8214859437751004,1.08475454473,1.1228763087166824
4244,0.2691450849348371,0.9122007859953241,0.5481927710843374,1.29565213392,1.2699506599219734
7463,0.1579949874686717,0.4607395498393929,0.8042168674698794,1.04533594494,1.0460765960872025
4995,0.41253132832080197,0.45991425509126826,0.6279116465863454,1.0555442798299999,1.053837990107989
