,EXEC,MEM,L3HIT,GT,Pred
2607,0.28855472013366745,0.49150053590585613,0.6692771084337349,1.03768082792,1.0333648239404418
7665,0.15741019214703425,0.46269024651677837,0.8305220883534137,1.04301939765,1.045527527437034
6670,0.4852130325814536,0.45568774562359976,0.8562248995983935,1.0829853062600001,1.1005612538811906
1604,0.4922305764411027,0.4660664523045609,0.8261044176706827,1.0450317025799998,1.0787015779084541
2685,0.17025898078529658,0.47551982851035207,0.7477911646586346,1.03400445199,1.0341292121733208
1255,0.5099415204678363,0.46221507681331264,0.7949799196787148,1.06955174138,1.077018417863541
7913,0.4329872299799499,0.3390317970697888,0.9908204245552208,1.4934002786899998,1.3676664103182739
4452,0.1637092731829574,0.480696677384952,0.7815261044176707,1.02656545151,1.02820006466413
4507,0.1464160401002506,0.4465844944624675,0.7943775100401607,1.06104623979,1.0577212350153515
4389,0.22690058479532163,0.8970703822797059,0.5267068273092369,1.1812611023000001,1.298930154409825
7033,0.46700083542188797,0.4453590568061612,0.8524096385542169,1.09355387324,1.1112690473261542
7468,0.2709551656917293,0.9405442419919402,0.5619143239628513,1.2710441179799998,1.2863710023313069
1215,0.42055137844611523,0.4773204715971694,0.6251004016064258,1.0284701192499999,1.0433508760298893
3626,0.28989139515455303,0.49730260807448995,0.6837349397590361,1.03354632192,1.0282818862710434
721,0.40334168755221383,0.44861021793513706,0.9961847389558233,1.15657764095,1.1522372295002634
1915,0.25438596491228066,0.893860902703249,0.5317938420351406,1.36958771556,1.2766805061397741
685,0.41966026176524646,0.4260479933315206,0.9953145916997992,1.1802482594900001,1.1955341827909616
5268,0.4837092731829573,0.44613433369076316,0.8401606425702811,1.0825769919,1.108229841173764
7939,0.2907268170426065,0.5000285816364772,0.6787148594377509,1.01904676764,1.0272440594116818
6669,0.2766638819273183,0.9299154459933654,0.5421686746987953,1.2088490161399998,1.299088930828468
5195,0.2908939014202172,0.4940014290819914,0.6684738955823293,1.03733182538,1.0319904220804144
3616,0.4243943191311612,0.4095629391446622,0.997991967871486,1.16976988237,1.2287067248174586
728,0.4188805346700083,0.4786959628440438,0.6315261044176707,1.02409727832,1.0422560900796654
7855,0.26719576719548865,0.8876086697641613,0.5199129852740964,1.36100140859,1.2803322889215303
5254,0.8781676413283209,0.4054989877334425,0.8028781793845382,1.19456525328,1.1977165009129553
7853,0.42105263157894735,0.4794712397286457,0.630722891566265,1.03144216549,1.0417468926366364
4375,0.24979114452798662,0.8557222817671867,0.5779785809909638,1.1685351642,1.1747558012921533
4857,0.17054302422723475,0.4801964987497249,0.7771084337349398,1.0235370390799998,1.0292949873825714
885,0.28888888888888886,0.494326545194889,0.6761044176706827,1.04811471834,1.030923863272684
3238,0.14486215538847116,0.44130760986082224,0.8106425702811245,1.0720815160700001,1.0642750799945728
2086,0.4954051796157059,0.45536262951070217,0.8493975903614458,1.08414163931,1.1000447254600898
3629,0.28538011695906434,0.4805466237943839,0.7000000000000001,1.07550428214,1.0379523781468476
4083,0.16725146198830407,0.47669524830313564,0.7485943775100402,1.01519703021,1.0329907364011126
7668,0.49958228905597324,0.41608610217949843,0.8405287817941767,1.16445976108,1.1534566358501275
274,0.8972431077694236,0.4386816720258802,0.7718875502008032,1.09345071906,1.127304004905912
6398,0.41453634085213026,0.47354412290120523,0.633132530120482,1.0237626654,1.0455961935104563
2946,0.29323308270676696,0.5037549124689188,0.6847389558232932,1.02046006491,1.0242966108178988
4952,0.28989139515455303,0.49652733118988795,0.6755020080321285,1.03077239595,1.0296882284104885
1254,0.6486215538847118,0.444558770989798,0.760441767068273,1.09138062545,1.0988454468855202
4378,0.28421052631578947,0.4830225080387578,0.665863453815261,1.0582093636399998,1.0387774712251217
4392,0.17059314954051794,0.47491961414807965,0.761847389558233,1.02194923491,1.0340673355394816
7849,0.4802005012531328,0.44818506609519404,0.8680722891566266,1.1293619027600001,1.1145077416176434
4951,0.43995405179615704,0.29613701321911257,0.9978664658634537,1.5281034889200003,1.4707089703371972
4848,0.41904761904761906,0.4727938549483647,0.6295180722891567,1.04080331861,1.046091428976944
3174,0.4195488721804511,0.48957484816023206,0.6261044176706828,1.0329173629200001,1.0359876951050124
7941,0.4840434419381788,0.46214005001802866,0.8449799196787149,1.0529111786799998,1.0882064039249058
1871,0.41804511278195483,0.47434440871756856,0.6339357429718875,1.02445065207,1.0449819579969974
846,0.6461152882205513,0.45923901393371175,0.7807228915662651,1.06689062064,1.0865993258311013
6664,0.2934001670843776,0.5027295462667033,0.6680722891566265,1.02025048435,1.0271050964307618
6548,0.1300250626566416,0.4249017506253751,0.7997991967871486,1.09917997055,1.0782430954724467
3144,0.4239169351954887,0.42997499106821363,0.9918244406194778,1.36667854802,1.1876128901191114
3481,0.15104427736006681,0.4494855305467844,0.7983935742971888,1.05226187909,1.0557033612631395
5177,0.22940685045948203,0.8965702036444789,0.5385542168674698,1.18675633638,1.2804444088960836
3921,0.6370927318295738,0.45438728117200944,0.7983935742971888,1.10774710145,1.0983275396378531
6387,0.4183792815371763,0.4769703465525105,0.6349397590361445,1.02084261736,1.0432398079535548
7028,0.8578589330492898,0.3337441943552461,0.9876649454959839,1.47115950271,1.4994752254261587
6029,0.28671679197994987,0.49727759914272857,0.6560240963855422,1.0648224761,1.0318648619038275
1608,0.28905597326649957,0.49565201857824065,0.6831325301204819,1.03654749312,1.0293518789221876
3234,0.26858813700918965,0.8592652137675453,0.5823293172690762,1.18587378654,1.1664457730247664
673,0.26148705096073516,0.8771882815294308,0.5925368139226908,1.18878418544,1.1738794769363257
3037,0.41952102478446107,0.4302578301771813,0.9971552878182731,1.2061675166399999,1.1888411058614732
4252,0.27151211361737676,0.8961533881155398,0.5672690763052208,1.21553640403,1.2239478458244015
5178,0.6486215538847118,0.4669667738479696,0.7895582329317269,1.06184914324,1.0796636109116742
2016,0.40484544695071006,0.4636405859237097,0.9963855421686747,1.15033673014,1.1270928783969385
7309,0.6514619883040935,0.45973919256893875,0.7558232931726908,1.0624146162299999,1.0785146855100578
1205,0.16775271512113618,0.4729188996071715,0.7419678714859439,1.02429796902,1.0362398766918415
