,EXEC,MEM,GT,Pred
1812,0.3376477839412786,0.8359453334249018,1.0391223776106595,1.0418386363242313
924,0.45439009357314963,0.8112286244076639,1.0460082562142807,1.0550432428664829
2463,0.9468406626392366,0.49238600735260085,1.6959023932589603,1.7236473724612362
1116,0.33939019298445394,0.8371057464592779,1.0649201170318614,1.0407465047320374
1275,0.9636353448758894,0.5534326854840553,1.5495113022660452,1.5391554682075266
1455,0.9612578126193864,0.5629389839608916,1.4948943392496754,1.5124812326318193
257,0.6643232179407316,0.7176321115631195,1.1901657993883978,1.1694729595528166
2256,0.3372275452456996,0.8456218666300387,1.0292117107727006,1.0343163925341834
2117,0.6080853925029417,0.681403520820456,1.2339728122269642,1.2358997062563728
834,0.4562111279206589,0.8047112148890869,1.0511762935618096,1.0615944560865898
374,0.45573485739900266,0.8126777007073686,1.033340071357396,1.053501319840819
1548,0.45787039296384874,0.7941053321842921,1.0535873950871228,1.0729604624486964
1535,0.9647766888114186,0.542485436081492,1.5678485837285157,1.5705783248034142
2064,0.45363366392110716,0.8009889430670966,1.0454896919106456,1.0657143285906798
1791,0.4039729860678513,0.7199590364268771,1.1588179461798322,1.1771408596944983
1144,0.45164453409536626,0.801401002678387,1.0471881769133753,1.0654109786422432
753,0.9677731734233739,0.5427049026135923,1.5778657179337334,1.5700439751771573
2136,0.33299714237687006,0.8314676189822123,1.0475088919061282,1.0459517172945696
2111,0.398997539693455,0.7376865974489761,1.1325030307685628,1.1500929483974298
376,0.33647111559365717,0.8475379438225391,1.042952289785522,1.0329617855486775
933,0.9460917801311142,0.49692740883181075,1.7133178854314457,1.7089955094118983
390,0.3341177788984143,0.8522148204106856,1.0376025738330124,1.0298072919758972
1025,0.9447526194878688,0.5554151500583748,1.5469624079429944,1.532982091537654
86,0.33537849498515165,0.8462056177460334,1.0533004705478284,1.0340461590682652
495,0.947848377878635,0.5684455987663183,1.5175377848002185,1.496976639259703
935,0.9519807250518293,0.554531511114163,1.547587873941804,1.535688048704353
784,0.45914466513753993,0.795195296317383,1.0626657145784906,1.0716602350268407
2258,0.4563792233988904,0.7805605339938099,1.0676165683645675,1.0888114091188505
758,0.4604975626155657,0.8173820479362677,1.0352248501743941,1.048559425600056
1150,0.3418574008101116,0.8358695676254063,1.055510481148928,1.0415333180962705
2207,0.6578296472396321,0.7011959539670544,1.2007910592058857,1.1980309520828198
600,0.3349302403765339,0.8488565345786686,1.046210992201271,1.032136327280802
2255,0.9553171656046089,0.5574464166422133,1.5082173387889806,1.5275950138324075
2282,0.3328570628116771,0.8247716502987427,1.0507883945421401,1.0517549039883947
1146,0.3359668291589622,0.8456287342902271,1.042063115731838,1.0344240880949913
1744,0.4547253807904824,0.7808928401319474,1.0610314612431273,1.0885170933200876
1179,0.6797260844159483,0.5967260882788659,1.4524893607592733,1.4203057635888454
2219,0.6919530293206541,0.58723890627606,1.4516975836629744,1.444130285489241
1790,0.3326609514204068,0.8355538767941759,1.047657677011027,1.0425942557765313
1155,0.9465419836728133,0.5440127439885576,1.5598890763850195,1.5655498878574101
379,0.6993572349094286,0.5970057001579557,1.4270370801368757,1.419537524707386
2139,0.6925933930472508,0.5821126884927446,1.4467860329953002,1.4572803497894817
2068,0.4563512074858519,0.7940663415974174,1.0475169466755678,1.0731060542985102
2465,0.9599932761808708,0.5464505642927453,1.5451123528447384,1.5589590873398116
395,0.9715187791883184,0.5438291087270043,1.5704719945637398,1.566913646056065
921,0.40714762348650396,0.7488434235910366,1.13568626694048,1.1334540095860657
1755,0.9337703815767358,0.5340516507764931,1.5726505073716603,1.5942368979139268
722,0.336555163332773,0.8512808186250941,1.0348108486706764,1.0302465935066474
375,0.9056610821613342,0.5513174461460979,1.548114209061635,1.5434505645846959
954,0.4551745391382305,0.805624613694114,1.046893057029191,1.060713357782999
1792,0.33846024541939823,0.8509786415768147,1.0381227640691122,1.0302892654730034
2289,0.6785135775302189,0.561375030436221,1.5029493455056635,1.5122278842945676
2110,0.33495825628957243,0.832250532243664,1.057140488165038,1.045123556716271
2194,0.4557628733120412,0.8063113797129313,1.0341830160457242,1.0599593083771368
2215,0.9613416942562505,0.5280185605981432,1.5661638366083364,1.6131565718191063
2469,0.6568843298115282,0.5953055355016152,1.4116812055787122,1.423964308831612
2170,0.33338936515941053,0.8325252386511911,1.0483063213582553,1.0450302209674862
2206,0.3363590519415028,0.8469404573861681,1.0341328423172391,1.0334127267350666
2280,0.3328850787247157,0.8316255751665403,1.040682846507199,1.0458284647514646
279,0.6749415486177965,0.5737461837660995,1.5058062085664374,1.4791129370155018
372,0.33719952933266095,0.8587734358903919,1.0300791896318064,1.0250480968258504
494,0.45564719470336573,0.7960061232944383,1.0531725054748664,1.0709977906035082
186,0.33792794307166474,0.858388846919854,1.0354714978423163,1.0252357506707028
275,0.9313585768890644,0.5398831900580164,1.5718267509402333,1.5770505725690098
2425,0.9455744196036685,0.541272348510862,1.540922628890748,1.573462185561758
1020,0.3379532477673124,0.8332044723975442,1.0572949520522847,1.0440670908761134
84,0.46028337644168976,0.7993690614123893,1.0514144704884287,1.0670042613150765
1541,0.4056704207990138,0.744523040999931,1.1340632631794645,1.139698352310599
1457,0.6514900463463246,0.7073003227800286,1.1905194975725275,1.1874802516994034
1936,0.3317364262901328,0.8301971018474001,1.0525088782895509,1.0471368658589681
1743,0.9712659647822818,0.49873088442849134,1.6758163921553217,1.704301782125322
88,0.45354961618199124,0.8087081931186042,1.038722800440249,1.0576512940165745
1530,0.3399595486365288,0.8358163986433046,1.0522527578954917,1.0417418713768214
85,0.9730673689322201,0.5497974040244487,1.5590606150833322,1.5497998609367292
1361,0.40381118293372453,0.7371621579436973,1.1492007358468022,1.1505789448369237
1271,0.4054157306804811,0.7508849916651575,1.1304182744630262,1.1306991255969248
922,0.3381520703759736,0.8574960510953914,1.0345258994025477,1.02581039632246
87,0.661647815959465,0.7149116524571505,1.1949912056160719,1.1741272975269141
2135,0.9397844642423565,0.5409610145823316,1.5460242919715868,1.5741804298626603
782,0.3393359686366373,0.8305460232924445,1.0627079238850388,1.0461832036568675
2203,0.9467205944404995,0.49236918859295636,1.6964865918981034,1.7236966331208698
182,0.33968842689744544,0.833603239763309,1.0642029076127038,1.0435852623239157
398,0.45419398218187923,0.8108234324565616,1.0347540268262962,1.0554640368288335
180,0.3401972320277918,0.8603117917725428,1.0299901624433967,1.0237623429255707
937,0.6452394371767868,0.7239463191361288,1.1798441329248646,1.1596902747118105
124,0.4544813712253077,0.7912541455190729,1.058916462733354,1.0764009417659572
2172,0.33716699472397094,0.8159378454599224,1.068934583522476,1.059493081576755
2486,0.33495825628957243,0.8354233912506005,1.0502986777608012,1.04249929657955
394,0.456491287051045,0.8175331364604076,1.0323953004760429,1.048701916092734
950,0.33616384428936286,0.8263257353380989,1.0752404393531592,1.050100748345932
1148,0.45985319661567775,0.8172309594121281,1.034071385772484,1.0487511636777502
531,0.4050359427684337,0.7319027054541338,1.1592880368301584,1.1584199342013717
2426,0.33792794307166474,0.8385275736556554,1.0442592614006496,1.039735440608256
1818,0.4520927887039839,0.7939633266945948,1.0418559966192629,1.0735082594183325
