,EXEC,MEM,INST,L3MISS,L3HIT,GT,Pred
5603,0.17214703425229738,0.48102179349784957,0.6087986310582747,0.26267553584626757,0.7777108433734939,1.01995783701,1.023319337460067
6259,0.5069618490668337,0.48634035965201367,0.4619834186235517,0.2790588814974132,0.8607764390893574,1.16432580966,1.1036657882013148
466,0.26747424115873014,0.8532213885910515,0.6739824715811554,0.49958117763045085,0.5814926372158634,1.22521614114,1.1775463962095323
4081,0.28538011695906434,0.4940764558772755,0.47510067635304404,0.27408721359940874,0.6664658634538152,1.0505934365,1.0521517231709414
6003,0.28888888888888886,0.4987281171848871,0.47415348488799436,0.21475240206947527,0.6680722891566265,1.03398970885,1.0286132346652623
3233,0.4838763575605681,0.4596391568418934,0.40873399313248016,0.23725055432372508,0.8853413654618474,1.05874450175,1.0924161257667004
7616,0.41854636591478694,0.4767452661666583,0.32653217091578657,0.2609312638580932,0.629718875502008,1.03640928296,1.028587784798312
1070,0.40484544695071006,0.4379063951412783,0.660076826528704,0.2720473022912048,0.9971887550200803,1.13495621024,1.1775284451508197
5391,0.4636591478696742,0.453011789925135,0.4217490588715907,0.2600739098300074,0.7861445783132529,1.1061056849200002,1.1091890609591404
2565,0.17348370927318293,0.48159699892836066,0.602691359102043,0.25327420546932744,0.739558232931727,1.02648554904,1.0287057382098022
2545,0.1726315789473684,0.48712397284761955,0.5957803332257274,0.29229859571322986,0.7421686746987951,1.02489802269,1.03614654443863
1814,0.26970203285964905,0.8936524949381542,0.6732180415950488,0.5881744271988174,0.5754685408303213,1.2300601121799999,1.214284888463657
5302,0.40584795321637424,0.4465344765989448,0.33648003630687207,0.2429859571322986,0.6164658634538153,1.06291002715,1.053345475736759
37,0.49986076301837923,0.496989996427473,0.46260472630210037,0.2733431879778271,0.8500669344046186,1.07943281418,1.0867909644289084
362,0.1613533834586466,0.46304037156143735,0.6104293831623615,0.2541906873614191,0.7913654618473895,1.03738451745,1.034489548490685
5166,0.1435421888053467,0.437456234369574,0.5911421769946917,0.24555801921655582,0.8078313253012048,1.08498681435,1.0550991638381424
7845,0.2606516290726817,0.8917768250573033,0.6510508537212418,0.5928800197087953,0.5845046854086345,1.1764755098200002,1.1935830411202875
5269,0.6432748538011696,0.4511111111112723,0.3228391084243983,0.233229859571323,0.7899598393574297,1.08913024536,1.096851759244899
5228,0.9241854636591478,0.3596128081458948,0.42844292971387055,0.20999630450849965,0.9883283132530121,1.46801510329,1.499199894941071
1857,0.15570593149540515,0.46166488031456293,0.6073654025345528,0.2635033259423503,0.8016064257028113,1.02853199214,1.0356356858381606
3431,0.5206070732389306,0.487299035369949,0.4512753597134851,0.27110125646711014,0.8559236947791165,1.12972346903,1.100579065316785
3242,0.27151211361737676,0.9499225914011967,0.7353980654708678,0.6915989159896526,0.5530455153945784,1.2526982222399998,1.303957998814262
7036,0.66265664160401,0.46539121114700444,0.314510470836065,0.2292978566149298,0.8257028112449799,1.06159422316,1.0800315987487423
4317,0.16775271512113618,0.4734941050376826,0.5988711790470396,0.2620546932742055,0.7759036144578314,1.02409443244,1.0300911870222722
5184,0.2883876357560568,0.4930260807432987,0.4708724508997791,0.2690613451589062,0.6680722891566265,1.04083420849,1.0502774195660254
7676,0.4256474519632414,0.3780516851266088,0.6347814889167482,0.17600394185809315,0.9996653279789157,1.3074119559200001,1.2642211867105944
5610,0.14628237259816207,0.44881028938922785,0.6165810132077048,0.25176644493717665,0.8335341365461848,1.06510320169,1.038865789320906
7307,0.4145084934561403,0.4136894128852854,0.688300573237875,0.26215816703621586,0.9969879518072289,1.18090085201,1.2289645270912104
5611,0.45229741019214703,0.4477849231870124,0.4411008023077452,0.25398373983739836,0.891566265060241,1.1309851213,1.1190200832655348
508,0.32957393483709274,0.510536501131122,0.5465837345021463,0.2893569844789357,0.679718875502008,1.08868252415,1.0768092306478059
2747,0.4183792815371763,0.49590210789585415,0.33317813607351865,0.31098300073909835,0.6090361445783132,1.04874136538,1.0393992062898247
6263,0.4301030353659147,0.4394902941532474,0.6565689437676562,0.3041143138699187,0.9958165997319277,1.2527000507200001,1.201404755022015
2741,0.26287942077443605,0.8605156603556129,0.7027327764661335,0.5084503572313378,0.5749665327981928,1.19156981291,1.1935503233461864
1514,0.2907268170426065,0.5026295105396579,0.47557642303879194,0.2839911308203991,0.6650602409638554,1.05540626388,1.050431283496051
5207,0.1707435254803676,0.4956270096464793,0.5908997887009675,0.29963045084996304,0.7566265060240964,1.0410979380299998,1.0247924094422531
4232,0.4768588137009189,0.4504858878172384,0.4219203824123014,0.25439763488543976,0.8606425702811245,1.08474173706,1.1149776120930697
2985,0.2277360066833751,0.8933190425155032,0.6184124601036173,0.5604434589800443,0.5267068273092369,1.15814054339,1.2484766026268572
832,0.41921470342522976,0.4779206859594419,0.33125463522278015,0.2575018477457502,0.6463855421686747,1.02346914235,1.0277454530178978
2625,0.16893901420217208,0.4791461236157481,0.6118674807062983,0.2704508499630451,0.7676706827309236,1.01600297403,1.0296668916477008
5263,0.2893901420217209,0.4941514826725596,0.4720527838216492,0.2612564671101257,0.6809236947791165,1.03016763829,1.0444706260688912
5270,0.2895572263993317,0.49640228653108126,0.47126905549389164,0.2784331116038433,0.671285140562249,1.05447246638,1.050616276384571
1606,0.1729657477025898,0.46671668453035614,0.5573522035985736,0.26847006651884703,0.7803212851405622,1.040141953,1.0390104106853681
2952,0.14302422723475353,0.44108252947497,0.5783411826407066,0.2518847006651885,0.8056224899598393,1.05666546965,1.0526317175373683
2675,0.26399331662489556,0.8926104561151813,0.7230305671048828,0.6197831978314856,0.547858099063253,1.28994006657,1.2532916520091948
6120,0.2858813700918964,0.49545194712414986,0.47097611555116775,0.27039172209903917,0.671285140562249,1.05610122101,1.0473573110065277
275,0.2678919521027569,0.8542634274152747,0.6873015732519477,0.5471544715447154,0.5925368139226908,1.1801946622,1.1662185048935776
6671,0.16404344193817874,0.4763451232584767,0.5883048548781531,0.26823355506282337,0.7548192771084338,1.02568230559,1.0319964347326052
358,0.26956279587886384,0.8965702036444789,0.6873582378379572,0.5753633899970436,0.5778112449799196,1.2390844971600001,1.2172782721233215
6497,0.4756892230576441,0.43860664523059617,0.4263018774480197,0.23547671840354772,0.8263052208835341,1.0967877457,1.1258747838448226
2313,0.4280144806457811,0.47533642967826917,0.6722398912524569,0.336486819413156,0.9954819277108434,1.1859680154999999,1.1498556665233153
3629,0.28538011695906434,0.4805466237943839,0.4819689978021321,0.22604582409460458,0.7000000000000001,1.07550428214,1.0428677650878209
5005,0.2887218045112782,0.4919006788140378,0.47642526749868286,0.26666666666666666,0.6795180722891566,1.03181863286,1.049942189810472
2984,0.29239766081871343,0.502554483744374,0.47462708700737005,0.27677753141167777,0.6835341365461847,1.03004851988,1.0438189692646376
33,0.2748538011695906,0.8701024175312148,0.7039644723130785,0.5482138457753142,0.5791499330652611,1.16382494423,1.1997340346784209
4868,0.28855472013366745,0.49600214362289957,0.4784139550051599,0.2429859571322986,0.6724899598393573,1.01151857032,1.040081719061156
673,0.26148705096073516,0.8771882815294308,0.6426553368543128,0.582976102487805,0.5925368139226908,1.18878418544,1.1713786353999778
3244,0.26956279587886384,0.8951113492913165,0.6639261385035611,0.5800443458980045,0.5880187416335341,1.1974720674500001,1.198757041062732
4124,0.15749373433583957,0.4657413361916633,0.5971055429569078,0.2678492239467849,0.783132530120482,1.01976521451,1.0363274203126416
5278,0.42155388471177946,0.4803215434085317,0.33076929854316073,0.2638285291943829,0.6299196787148594,1.02282041367,1.0296520061232048
7963,0.16586466165413535,0.4756198642373975,0.5894033007112188,0.2587139689578714,0.7608433734939759,1.03101395214,1.0285183287474633
498,0.5140629351152882,0.506680957484997,0.45741002200445896,0.2829514658787879,0.8231258366797188,1.06427415069,1.0843109006687643
5155,0.17258145363408522,0.48189710610949693,0.6065221949945291,0.27074648928307465,0.7532128514056224,1.0215909211399998,1.0313668959510194
7024,0.2300751879699248,0.886066452304711,0.6371625991493836,0.5411086474501109,0.551004016064257,1.16159376876,1.2176673970637752
5190,0.41604010025062654,0.47174347981438786,0.3308651754583481,0.2706577974870658,0.6285140562248996,1.0366433953899998,1.0393697277501979
5186,0.6502923976608187,0.45446230796729353,0.32077489522199576,0.26453806356245385,0.802008032128514,1.08354202364,1.1053980023393883
7581,0.4262043998888888,0.4031856615467678,0.6604434055091423,0.24062576989356987,0.9983266398925702,1.1462594336799998,1.244210046937392
3181,0.8863826232247284,0.3289768667382383,0.44654931127782876,0.14903917220990393,0.9885793172690763,1.5332618950799999,1.5331883187436637
2990,0.14756892230576443,0.4544623079672935,0.5984133464492327,0.26666666666666666,0.746987951807229,1.05289226215,1.053550738025327
682,0.2616262879423559,0.8548886507093086,0.6447082035994762,0.5445183542749445,0.6144578313253012,1.18007440316,1.1317472466181135
2945,0.422890559732665,0.4799964272956342,0.32922632775605987,0.25776792313377683,0.6271084337349399,1.01198419796,1.0270749087181108
4857,0.17054302422723475,0.4801964987497249,0.6016599220956433,0.2690909090909091,0.7771084337349398,1.0235370390799998,1.0258304474753817
352,0.41336675020885544,0.45706323687047407,0.33798500556960376,0.2618477457501848,0.6303212851405623,1.0597379392,1.0531005238380564
7580,0.22639933166248957,0.890818149339368,0.6333044797184489,0.582379896526238,0.5353413654618474,1.17147982348,1.2372082516106913
2739,0.2666388192706767,0.9330415624635345,0.6675552495939071,0.6683419561463415,0.533132530120482,1.31925508855,1.300828460514083
4383,0.6596491228070175,0.4465844944624675,0.3030071953914589,0.24570583887657058,0.8186746987951807,1.09979838834,1.100049848918622
6546,0.9387009189640769,0.3058123436942857,0.4220890034345479,0.14815225424981524,0.9887048192771084,1.6046383275799998,1.5949975801527925
1905,0.15837928153717626,0.4603394069312113,0.6088804937925884,0.2597487065779749,0.8074297188755021,1.0492066374200002,1.0357951116110435
3006,0.2887218045112782,0.5094819578422685,0.47930982588032583,0.29637841832963785,0.6574297188755021,1.05742383125,1.0518955922940663
5174,0.4182121971595656,0.4750696677386477,0.33187088216363714,0.26586844050258684,0.630722891566265,1.03740374086,1.0351166040503048
356,0.4947368421052631,0.44770989639172837,0.39639046912953935,0.24561714708056173,0.8881526104417671,1.0891863725,1.110697472068152
5822,0.1465329991645781,0.44986066452320467,0.5953529212105861,0.2612564671101257,0.8144578313253013,1.07130541289,1.044611282259935
7530,0.1535672514619883,0.46526616648819763,0.5877608992547642,0.2668440502586844,0.7823293172690763,1.05132092343,1.0349191510904434
4902,0.8748955722639933,0.36994462307980347,0.4525278728665472,0.19883592017738358,0.9851907630522088,1.47072401947,1.4631363905523693
7256,0.40183792815371766,0.4343301178994049,0.6603767347856032,0.2556984478935699,0.9975903614457832,1.1332204181,1.1764181718146411
847,0.41520467836257313,0.46168988924632426,0.3344208328831508,0.2653362897265336,0.6315261044176707,1.09154746221,1.0483099518901553
4114,0.8688387635756056,0.44320828867468504,0.26276168843494163,0.25265336289726537,0.727710843373494,1.13808671099,1.1228686074813694
5229,0.5123920913391813,0.4859652256755934,0.4569728668384769,0.2829268292682927,0.8570950468544177,1.12877962392,1.1054771282027385
2742,0.6511278195488721,0.49755269739210345,0.30876085654312263,0.2777235772357724,0.7624497991967871,1.0464894676899998,1.0478953425531248
7569,0.14481203007518798,0.44345837799229854,0.5972055804992685,0.2509977827050998,0.8068273092369478,1.05414648595,1.0497278459128574
1259,0.42121971595655805,0.4785959271169984,0.330857064484982,0.2641537324464154,0.6357429718875501,1.03418372045,1.0307797788588091
5157,0.8762183235839598,0.40591580326363197,0.29010813762618054,0.22005420054249816,0.8067269076305221,1.21552686621,1.2094871070342605
5172,0.2895572263993317,0.4950267952842069,0.47819930030005664,0.2698891352549889,0.6815261044176707,1.04183806212,1.0487184888595942
910,0.2880534670008354,0.4938513754914233,0.4763495616305545,0.262350332594235,0.663855421686747,1.02725142133,1.0496484180694818
6537,0.26956279587886384,0.9167857568186555,0.7090029856620516,0.6129588568617886,0.5701137884869478,1.24100000657,1.2471128031933172
5526,0.8758006126399329,0.4469929736816531,0.2926658267519643,0.2515644247346637,0.7973560910311246,1.12588976426,1.162438896071857
4697,0.2908939014202172,0.5030046445160782,0.474031054029779,0.2713082039911308,0.6728915662650603,1.02697595372,1.0432514413760883
2334,0.28671679197994987,0.46604144337279957,0.48220844990504486,0.2639172209903918,0.6843373493975904,1.0205402618000001,1.0743508965365063
5311,0.16065162907268168,0.46374062165075514,0.6077229047907701,0.21705838876570585,0.8046184738955824,1.02495772925,1.017267540243357
2028,0.29172932330827067,0.4992032868883527,0.47636979869287355,0.27476718403547673,0.6865461847389558,1.02824204559,1.0457488807893365
7250,0.2895572263993317,0.49557699178295656,0.4758020741718002,0.24626755358462676,0.6877510040160643,1.04834360689,1.0378929128706118
2977,0.16643274853801168,0.4774205073242148,0.6044266917751286,0.2686178861788618,0.7194779116465864,1.01884794068,1.04140807297297
2555,0.6574770258980785,0.5000744313438729,0.35043491516206826,0.2924365607287509,0.7779451137881526,1.06845641339,1.0833611180503615
1261,0.28788638262322475,0.49615219721346776,0.4711244347890801,0.26557280118255727,0.6777108433734941,1.06024305052,1.0442288572589047
7522,0.2820384294068505,0.4764701679172834,0.49176075550692944,0.2650406504065041,0.6652610441767068,1.12145612765,1.0691909707602119
1515,0.16160401002506264,0.48814933904983493,0.5899912711906646,0.29371766444937175,0.7431726907630521,1.03539169869,1.0310248374664026
3424,0.3326371484269005,0.5166845301895379,0.5404931291731028,0.29637841832963785,0.6783801874166667,1.0704208387799998,1.0737542696208005
2321,0.15365079365079365,0.4426080743124125,0.6127773645001422,0.22527716186252772,0.7965863453815261,1.04439078065,1.0454935962324707
2900,0.4368063014678363,0.44642729546246745,0.6489914993708633,0.5207475451382114,0.9922547332188755,1.38680418038,1.3021041414639813
4003,0.27429685324394315,0.9017803977618442,0.7044270995676197,0.5745257452579453,0.5558902275773092,1.2537458072399998,1.254845101746739
2601,0.2655249234193817,0.8946945337623774,0.6678107965036522,0.6112589307716186,0.5789825970552208,1.217576131,1.2073470122953014
2314,0.42105263157894735,0.48984994640960694,0.3305073640508306,0.29374722838137474,0.608433734939759,1.05182801446,1.035971332904977
7630,0.29039264828738515,0.5032297249019304,0.47797398988450707,0.23757575757575758,0.684136546184739,1.03968822209,1.030473418479009
1311,0.22639933166248957,0.8680600214365374,0.5861407434883634,0.509830007390983,0.5018072289156627,1.3662084824599998,1.2468168944834581
1094,0.8730158730158729,0.4836935810414375,0.29520961667908713,0.2699926090169993,0.7330990629186748,1.11858767843,1.1186898395347933
2335,0.2632971317184628,0.8753126116473295,0.7114858894716474,0.5722838137472285,0.5401606425702811,1.3029233742200002,1.2462795900624029
5819,0.25048732943441937,0.8917768250573033,0.6254275609380313,0.5470312884951959,0.5953815261044176,1.15777756407,1.1744565510188165
3024,0.9067460317460316,0.3030144694534844,0.4365257449252742,0.15620842572062085,0.9923443775100401,1.5869867858200002,1.6000980923801953
6501,0.4155388471177945,0.47269381922131926,0.325510683656243,0.26267553584626757,0.6255020080321285,1.0498284397600002,1.032117773377762
36,0.3316624895572264,0.5166220078601346,0.539908637806902,0.2917960088691796,0.6822289156626506,1.07948232008,1.0706425233240418
1068,0.881728129849624,0.33801357627825573,0.4485191087624058,0.1448843839087953,0.9893861158925704,1.48296288915,1.5114410528300786
2991,0.4198830409356725,0.4767452661666583,0.3330096237705089,0.2464449371766445,0.6248995983935742,1.03978492315,1.0272940503287453
1099,0.4213868003341687,0.48704894605233545,0.3288054609799408,0.2821286031042129,0.6186746987951807,1.03311985929,1.0312887330889753
4370,0.28888888888888886,0.492976062879776,0.47644719671120234,0.27509238728750923,0.6730923694779116,1.04221698675,1.05350478690503
7925,0.9532163742690059,0.3454983922830816,0.41489854141497234,0.16650036954915004,0.9849397590361446,1.5708342113299998,1.5159192525396539
4273,0.16411027568922304,0.44650946766718347,0.6126610360939618,0.250169992609017,0.7676706827309236,1.03624048825,1.059334344882374
5812,0.42005012531328323,0.4933011789926736,0.33068170893876375,0.28112342941611235,0.6351405622489961,1.0358011682500001,1.024635370861962
6376,0.2907268170426065,0.5135334047876076,0.48523352512692886,0.2914708056171471,0.6592369477911646,1.06761955022,1.0488339788560455
2606,0.28721804511278193,0.4918756698822765,0.4753107997763641,0.2575314116777532,0.6873493975903614,1.0315473259,1.0443150141403288
7259,0.2666388192706767,0.8803143979996,0.7303692272433067,0.6244641537324465,0.5607429718875502,1.29681232076,1.2294824911964746
2549,0.5232525758838763,0.4872365130405456,0.43134255426923934,0.27161862527716185,0.7399598393574297,1.1349249767,1.100660249928257
7917,0.15939849624060148,0.4670918185067764,0.61529051206635,0.25694013303769403,0.7929718875502008,1.0389418880299999,1.0295311410525005
6499,0.14536340852130325,0.445058949625025,0.5857354577030985,0.2480709534368071,0.7959839357429719,1.06713021828,1.0479678309072413
1308,0.08795600111361737,0.8490532332979096,0.5651141577663931,0.1982754372993348,0.544846050870482,1.20647646813,1.1996162417641338
4309,0.4202172096908939,0.4737942122188188,0.3257822610744445,0.2693274205469327,0.6255020080321285,1.03475489648,1.0348504772919795
287,0.14753550543024227,0.4466095033942289,0.5801224619911152,0.23813747228381377,0.795582329317269,1.06341925111,1.0424766785379938
6788,0.15211361737677526,0.4551625580566113,0.5988471845383663,0.2018329637841833,0.7993975903614458,1.05453893796,1.0197786388419627
7457,0.5092731829573934,0.4411325473384927,0.3896211830310994,0.2561714708056172,0.8160642570281125,1.0970448113,1.1223175360137385
2901,0.15679197994987468,0.4904501607718794,0.5910085721832492,0.2995417590539542,0.7226907630522088,1.0410100236,1.0349020650025902
1865,0.14705096073517127,0.44818506609519404,0.5781681014501447,0.2539541759053955,0.7734939759036145,1.0607071824299998,1.0502117280165566
5534,0.49440267335004173,0.48347266881046214,0.4010390211007451,0.26708056171470806,0.7953815261044177,1.09075032314,1.0727116744515874
1819,0.4618212197159565,0.4619899964274605,0.4215184602487162,0.26439024390243904,0.8387550200803213,1.06819269823,1.097035179215122
2597,0.8972431077694236,0.43875669882116425,0.2554429537126109,0.2451736881005174,0.7959839357429719,1.15554208751,1.1402138157191795
6787,0.13964912280701755,0.4396820292963343,0.5819690486512551,0.2514708056171471,0.8042168674698794,1.06619491569,1.0534957306034036
4999,0.17129490392648286,0.4771204001430786,0.6040548953461482,0.26926829268292685,0.7471887550200803,1.01805681923,1.0369385473170207
3437,0.656920077972431,0.4583095153024146,0.35105182429647463,0.26775067750628234,0.8271419009367469,1.19649510462,1.1276860390604315
6329,0.1574269005847953,0.45973919256893875,0.6049657531938822,0.2624685883222469,0.7803212851405622,1.0464763915000002,1.0424641626940077
4995,0.41253132832080197,0.45991425509126826,0.3392990664226562,0.2584478935698448,0.6279116465863454,1.0555442798299999,1.0495607264542124
2570,0.8755221386800334,0.4493604858879776,0.2648846374969794,0.2358019216555802,0.7363453815261045,1.1205744641500002,1.1151595993996328
4392,0.17059314954051794,0.47491961414807965,0.6041321628134952,0.2626459719142646,0.761847389558233,1.02194923491,1.0331661979633053
2598,0.41904761904761906,0.4714933904967744,0.32889441332749,0.26569105691056916,0.6291164658634538,1.03214383515,1.0367897332105231
505,0.6552492341963241,0.4545373347625775,0.34797524314096395,0.25055432372505543,0.8165997322620482,1.19835232084,1.1231509462586202
7943,0.8755221386800334,0.44866023579865977,0.26490434852191513,0.25129342202512933,0.7552208835341365,1.12737234085,1.1244852099052778
4399,0.28638262322472846,0.4931011075385827,0.4741816476665806,0.26823355506282337,0.6588353413654618,1.0621311479200002,1.0523611063534846
5521,0.9172932330827066,0.32924258663820266,0.4324103506970225,0.1685328898743533,0.987324297188755,1.59575775646,1.5466915206016045
5523,0.2638540796432748,0.8842741455276472,0.6970896323484399,0.631362404533629,0.540997322623494,1.3164244754899999,1.2507935701985398
897,0.5030910609857978,0.44160771704195845,0.3912271229594701,0.24345898004434588,0.8556224899598394,1.10688273235,1.117513035993182
4946,0.1360233918128655,0.429653447660032,0.5818341837437997,0.2514708056171471,0.815863453815261,1.06960429957,1.065149446399113
4278,0.41236424394319127,0.43395498392298465,0.3374786661960427,0.25294900221729494,0.6317269076305221,1.09921169779,1.0725544139538714
4997,0.6586466165413534,0.4408824580208792,0.2983813213784321,0.2431337767923134,0.7981927710843374,1.1242425444700002,1.1006395149555641
4741,0.8464912280701754,0.3069221150411958,0.4687474511055705,0.11548410938654842,0.992093373493976,1.5668349492500002,1.5629110846859193
5175,0.1729490392648287,0.4817220435871674,0.6040831132283906,0.27027346637102734,0.7530120481927711,1.02116580308,1.0314246492483028
5821,0.4233918128654971,0.49195069667756053,0.3267734191441405,0.2788470066518847,0.6206827309236947,1.02590952948,1.0247887341782511
5304,0.4245335561127819,0.370194712397417,0.6234689881860782,0.24382852919438286,0.9983266398925702,1.29243569323,1.3058668563056521
5218,0.29156223893065997,0.5182600928905032,0.4770568640308167,0.2954028085735403,0.6481927710843373,1.04663559131,1.0471046622566076
4346,0.6708437761069339,0.49496844111093063,0.3552803038846622,0.28154717910864746,0.8048862115130523,1.09009762532,1.0930956693768015
3388,0.2705374547477025,0.8890675241160731,0.6853270891877769,0.5263858093126387,0.5901941097720884,1.15317602251,1.1997868819592514
2089,0.4177109440267335,0.47414433726347777,0.32645761936154527,0.2608425720620843,0.6351405622489961,1.0460977012600001,1.030265247659438
7627,0.16558061821219713,0.4699178277958092,0.6020493810041292,0.27039172209903917,0.7614457831325301,1.02536002332,1.0401153517846466
2592,0.16848788638262321,0.45871382636672337,0.5469112382018253,0.2612269031781227,0.7807228915662651,1.04601736316,1.043672463311516
4090,0.4281537176274018,0.41195962843887535,0.6436470871276772,0.3010101010096083,0.9968206157961846,1.19951242279,1.2505311385560396
4879,0.8888888888888888,0.4516362986782607,0.2652744651279845,0.2581818181818182,0.7726907630522087,1.12331902108,1.1309437096042827
4381,0.42005012531328323,0.4786209360487598,0.32800292316406093,0.2701552106430155,0.6198795180722891,1.0317992957700002,1.032702474878563
1518,0.29139515455304926,0.5169096105753901,0.4805815775767314,0.3015225424981523,0.6809236947791165,1.05375683192,1.04275739237063
2118,0.3322194374828738,0.516955460284036,0.5393802222080993,0.2989652623798965,0.6698460508704819,1.0762863620999998,1.0763303940766253
6541,0.13971595655806182,0.43490532332991605,0.5821497906810756,0.25637841832963787,0.7993975903614458,1.0684995742799999,1.063088467885173
891,0.28888888888888886,0.4916005716329016,0.47341592561442364,0.26025129342202513,0.6610441767068272,1.0462591455799999,1.050630436230731
5212,0.3306878306875522,0.5213111825653881,0.5382714576445948,0.3040157674308943,0.691432396252008,1.0779619974899999,1.0674804107545055
3386,0.28905597326649957,0.5057806359415884,0.474095591007078,0.29667405764966737,0.6506024096385542,1.04909429075,1.055123178706327
2315,0.3280423280426065,0.5111200428726371,0.5495061820025557,0.2892091648189209,0.6693440428383535,1.10597467184,1.0794265938100867
1310,0.14765246449456976,0.4466095033942289,0.5886133325872187,0.2564079822616408,0.7969879518072289,1.06344443691,1.0501284835236206
1203,0.5024227234753551,0.45123615577007903,0.38047040821233385,0.23346637102734663,0.8429718875502008,1.11326936716,1.0935686576739923
4339,0.2531328320802005,0.9303322615223045,0.617927388090456,0.6244887903429417,0.5572289156626506,1.20650809845,1.252488743159221
2676,0.15983291562238933,0.47266881028955793,0.6032958424791501,0.26669623059866965,0.7263052208835342,1.0253697880600001,1.0415925962267922
6322,0.1334001670843776,0.4275777063238398,0.586565582110653,0.24257206208425722,0.8224899598393575,1.09191210995,1.0625754284528797
5169,0.15605680868838762,0.46063951411234744,0.6063977048767797,0.270539541759054,0.7991967871485943,1.05138882564,1.0404103056796528
5528,0.4255082149816207,0.44467964749247757,0.6686295034595306,0.3159398866711013,0.9961512717540161,1.21163715083,1.1954461156021714
6543,0.15162907268170425,0.44683458378008106,0.5892884482210616,0.2534515890613452,0.7975903614457831,1.0538590474,1.0499300182011027
5418,0.4731829573934837,0.4532618792427486,0.4269119547066392,0.2572357723577236,0.8891566265060241,1.08523834384,1.1132984924900309
5735,0.9478458049874687,0.31629153269053817,0.4175306835298236,0.16464998416260163,0.988668961560241,1.48299962792,1.579705454997462
7967,0.27151211361737676,0.8934440871743099,0.7041875632297505,0.6125400344907613,0.5592369477911647,1.28527435563,1.239934994373745
2677,0.1324143692564745,0.8528045730621125,0.6292927074607791,0.2858832224685884,0.6077643908965863,1.19946481817,1.1297704143171214
4375,0.24979114452798662,0.8557222817671867,0.6169872888112542,0.5653116531160385,0.5779785809909638,1.1685351642,1.163125501881216
5310,0.2857142857142857,0.48932475884261856,0.46921156886712384,0.2802956393200296,0.6759036144578313,1.03324120332,1.0551173577395017
5279,0.27179058757978275,0.8944861259972827,0.6664332283335038,0.5856861295890614,0.5774765729588354,1.22109728086,1.2122042714601085
1882,0.26608187134502925,0.89344408717431,0.7404847862088322,0.630450849963045,0.5503681392238956,1.2914680541299999,1.2543529549935934
3382,0.16771929824561402,0.48679885673472195,0.6041780391412431,0.2883665927568367,0.7783132530120482,1.03583355771,1.0242246892401385
4239,0.2908939014202172,0.5042300821723845,0.474787596674941,0.27036215816703624,0.6680722891566265,1.0256327942499999,1.043246140246925
1883,0.16823725981620719,0.48522329403375675,0.611356590230125,0.2695639320029564,0.7315261044176707,1.00265861757,1.0316112077657817
1056,0.4218880534670008,0.4785209003217144,0.33030932477712155,0.26847006651884703,0.6232931726907631,1.02024699749,1.0334725441130848
1300,0.4140350877192982,0.4731939978565463,0.33129021956430155,0.26844050258684404,0.6200803212851406,1.0300457120200002,1.0376889334285069
4855,0.4241158451687552,0.412814100273638,0.6557617636318677,0.2893816210894309,0.9971552878182731,1.2313772486799999,1.2432813634760647
5213,0.8939014202172096,0.4495355484103071,0.285460595912996,0.2452820891840355,0.8500669344046186,1.20530504797,1.1656282682416275
6795,0.885547201336675,0.44025723472684536,0.2575120564059833,0.24709534368070954,0.8186746987951807,1.1337609259399999,1.1415153490189056
6369,0.1719799498746867,0.49695248302983097,0.6080987154350448,0.2943089430894309,0.7427710843373494,1.02180918934,1.0267956876235753
4340,0.3284600389866332,0.5124330117901081,0.5503736502373163,0.28945553091943826,0.6782128514056225,1.10031121063,1.0764184290789804
1604,0.4922305764411027,0.4660664523045609,0.40482685544543534,0.2432520325203252,0.8261044176706827,1.0450317025799998,1.0863722724265121
2649,0.28888888888888886,0.5167345480530607,0.4824212286979214,0.30113821138211383,0.656425702811245,1.05855469993,1.0491699509076426
7533,0.47719298245614034,0.48802429439102823,0.4209659589563713,0.26820399113082044,0.8299196787148594,1.06562790864,1.0697984830169431
7628,0.4208855472013367,0.4826473740623375,0.33102131319002703,0.26811529933481154,0.6261044176706828,1.02494633651,1.0297705378548532
1864,0.14770258980785297,0.4433833511970144,0.6017821012143001,0.24242424242424243,0.8092369477911646,1.0685647453899998,1.0470192984000353
4463,0.6529657477025897,0.4729439085389328,0.2997376001119704,0.25968957871396897,0.7857429718875502,1.1003064099700002,1.0636366764139475
1885,0.6507936507936508,0.4691425509112072,0.28815322341915883,0.24679970436067997,0.7327309236947791,1.07747234793,1.051220446878661
6219,0.6442773600668337,0.4456341550555361,0.3147227668744177,0.2530376940133038,0.7759036144578314,1.13920350986,1.104168865102606
3171,0.23517126148705092,0.8946945337623775,0.6441908770982236,0.5611234294161124,0.5647590361445783,1.180412029,1.211029933413313
4004,0.1597326649958229,0.4798713826368274,0.5967905427243352,0.3001626016260163,0.7757028112449799,1.0461390934,1.0345783969327815
2030,0.1690893901420217,0.482897463379951,0.6077663320155988,0.221019955654102,0.7194779116465864,1.00863371125,1.0200371756177122
4344,0.33389028125898074,0.5317940931295219,0.5421763186852031,0.3196353781714708,0.6890896921014056,1.07655130971,1.067268368530493
6265,0.2905597326649958,0.5072811718472695,0.4730623434691344,0.29454545454545455,0.6566265060240964,1.06503613536,1.0516518526035106
4373,0.41604010025062654,0.4740443015364323,0.33267245833463843,0.2639467849223947,0.652008032128514,1.0313823904000001,1.0337340775271058
