,EXEC,MEM,FREQ,L2MISS,L3HIT,L3MISS,GT,Pred
4671,0.4202172096908939,0.4868488745982447,0.34912574850299405,0.011934123847167325,0.6156626506024097,0.27816703621581673,1.03097978472,1.0451536054380468
2182,0.8752436647201337,0.44705549601105643,0.6460678642711377,0.014281949934123846,0.7076639892901606,0.25205715693569847,1.13474855708,1.1776165260264118
2419,0.2754107490952381,0.8984458735265805,0.5237524950102994,0.02778216952121212,0.5414993306556225,0.672579453067258,1.24173090914,1.2914896978044696
4707,0.41687552213868,0.48374776705983696,0.3435688622754491,0.012787351778656126,0.6214859437751004,0.2780192165558019,1.01937436966,1.0420397021298489
869,0.2893901420217209,0.5113576277243699,0.34778443113772456,0.01344927536231884,0.652409638554217,0.29679231337767925,1.06120285881,1.0516267910485273
1630,0.4187134502923976,0.49087531261182243,0.3502754491017964,0.01204479578392622,0.6038152610441767,0.2906134515890614,1.0443257946,1.0532859744703833
242,0.44110275689223055,0.38719185423397184,0.7132249786146109,0.8481084133254282,0.9977051061385542,0.24928729806799707,1.3699534050600002,1.3139862059586394
4606,0.4249512670568087,0.4386566630941188,0.7113772455089821,0.732103645146245,0.9961512717540161,0.31125893077161865,1.2324139748899998,1.216646315543184
3474,0.2703982177669173,0.869477194237181,0.46371257485029943,0.023377250768563895,0.5180722891566265,0.60339985218034,1.30207308627,1.2647862852350649
2675,0.26399331662489556,0.8926104561151813,0.4807984031932935,0.025248133509011856,0.547858099063253,0.6197831978314856,1.28994006657,1.2579437629127046
4638,0.5030632135898079,0.4596016434442513,0.5590419161676647,0.02629776021080369,0.8199464524769077,0.2597437792564671,1.1768942960200002,1.1317400902970327
5738,0.26106934001670845,0.8778135048234647,0.43161676646706587,0.023658322353965748,0.5739625167339357,0.5982754372993349,1.20414862723,1.2037112171440518
5045,0.25995544416624894,0.9092830772902497,0.4394411177647904,0.02403162055335968,0.5210843373493976,0.6233801428928307,1.3608787127000002,1.2865379197120363
3722,0.26747424115873014,0.9049065142320133,0.4558882235525749,0.025327184892411064,0.5749665327981928,0.604336043359941,1.22398388265,1.2321052955341214
5234,0.2822055137844611,0.47534476598802267,0.3479760479041917,0.01182608695652174,0.6680722891566265,0.2701847745750185,1.08672397595,1.068564491876245
5813,0.31509328877777776,0.46383232106679667,0.4424750498998803,0.013355292050935441,0.68758366800502,0.25311653116481897,1.11756095679,1.1246243193840098
1615,0.026883597883625734,0.9026140288197222,0.05765796407185629,0.00304532279314888,0.6331994645251005,0.031953683173244644,1.15707673826,1.222967858545899
7867,0.14837092731829574,0.46601643444103824,0.2184431137724551,0.019193675889328063,0.773293172690763,0.28603104212860314,1.05843796559,1.0350161476099138
2663,0.2740183792815371,0.8946945337623774,0.4745708582831138,0.022758014931936757,0.5714524765732931,0.533456516382853,1.1916386296600001,1.215303253375506
6931,0.6536340852130326,0.4595641300466094,0.5075928143712576,0.02250329380764163,0.7666666666666666,0.26169992609017,1.0821374467799998,1.0854348976459245
4852,0.29005847953216374,0.49572704537352474,0.3449101796407186,0.012152832674571805,0.6706827309236947,0.2549889135254989,1.0340758977,1.0466758744045008
5688,0.29106098579782785,0.5123329760630626,0.34855089820359286,0.0138866930171278,0.6600401606425703,0.2985070214338507,1.0511268411399999,1.0469367587736667
7991,0.29275569877109436,0.9003215434086818,0.5202395209580838,0.029090909090909087,0.5534997131385542,0.6655685777634885,1.3565264505399999,1.2759245951108333
5354,0.41737677527151207,0.4945266166489798,0.3546826347305389,0.012918577075098813,0.6086345381526104,0.2943089430894309,1.01547155761,1.0526743696504837
7852,0.4224450013926483,0.4178158866271589,0.7137724550898203,0.7404479578392622,0.9964859437751005,0.31098792806060604,1.2051091112299999,1.2575575666482735
1270,0.6449456975772765,0.456913183279906,0.48843113772455093,0.02375230566534914,0.7855421686746988,0.25549150036954915,1.0820676545299999,1.0793508769136708
979,0.2902255639097744,0.5146838156486299,0.348934131736527,0.013744400527009223,0.6550200803212851,0.2898743532889874,0.995093467089,1.04866878882053
7017,0.4249512670568087,0.4485768726923718,0.7134530938126947,0.7496706192358367,0.9949799196787149,0.3681941364863267,1.21318608155,1.2352733727388325
3254,0.28905597326649957,0.5117077527690288,0.3443353293413174,0.014081686429512515,0.6706827309236947,0.2950480413895048,1.0475702689700002,1.0396382606856664
5964,0.16447786131996658,0.48387281171864377,0.2504431137724551,0.01805006587615283,0.7568273092369479,0.28523281596452327,1.0372206279,1.0310801149242694
4220,0.8764967975522139,0.44088662617575597,0.651656686627066,0.0179797979797892,0.7769410977238955,0.24823848238433113,1.1895601736599999,1.1814606432334829
4373,0.41604010025062654,0.4740443015364323,0.3479760479041917,0.013246376811594204,0.652008032128514,0.2639467849223947,1.0313823904000001,1.0347598489851073
735,0.1335171261487051,0.4263272597357721,0.19142514970059882,0.018613965744400527,0.8132530120481928,0.2483961566888396,1.09087794395,1.0622670734042892
4457,0.2808688387635756,0.4759699892820564,0.3426107784431138,0.010071146245059288,0.6674698795180722,0.21280118255728012,1.09106456629,1.0618089086061935
6464,0.19210526315789472,0.4822138859126409,0.31025948103760476,0.023662714097496707,0.7976907630522089,0.28433111603843314,1.1157656669,1.0558086577812364
2136,0.4142021720969089,0.4928510182209693,0.3527664670658683,0.012540711462450593,0.6054216867469879,0.2914412416851441,1.04527360195,1.0553601649723778
5067,0.16110275689223058,0.4799964272956341,0.23894610778443115,0.016005270092226614,0.7761044176706827,0.220339985218034,1.0298312893700001,1.0293670837183617
281,0.17157894736842105,0.47734548052893083,0.26079041916167667,0.016974967061923585,0.7534136546184739,0.26912047302291203,1.02102839655,1.035652740621663
1441,0.4280144806457811,0.4019352149587002,0.6904590818366468,0.8093983311383399,0.9974899598393575,0.26092633653658537,1.24451049385,1.2537933834497594
6311,0.41921470342522976,0.48764916041460793,0.3495089820359282,0.01308247694334651,0.6194779116465864,0.2911160384331116,1.06174020496,1.045196819802288
692,0.17627401837928156,0.49622722400875174,0.26653892215568864,0.01942555994729908,0.754016064257028,0.28656319290465637,1.02322420706,1.029477801229552
6503,0.4370300751879699,0.3148311897107234,0.7007185628742515,0.9565217391304348,0.9964859437751005,0.40576496674057655,1.55009992912,1.5774550448280786
3477,0.48989139515455304,0.4615398356557561,0.48306586826347303,0.023388669301712777,0.806425702811245,0.2611677753141168,1.13652347127,1.0911981941302038
500,0.19327485380116957,0.49359294986280583,0.30722554890251497,0.024532279314888012,0.8005354752339356,0.3292436560724316,1.0925029779100002,1.050879365432753
7999,0.20426065162907267,0.4953852566386193,0.3265469061873054,0.02134826526131752,0.7674029451134537,0.3196846513924612,1.06373627616,1.0487523447676335
5027,0.429406850459482,0.3175777063232646,0.6587510692895808,0.9862601166956521,0.9971313826736948,0.3689578713968958,1.49121609287,1.5051820877334832
6938,0.47034252297410184,0.445492437775972,0.5906586826347306,0.04668423364084322,0.9077978580993976,0.23163340724316334,1.12333748013,1.1766703561033935
892,0.49356725146198827,0.4598392282959842,0.5020359281437126,0.03514097496706192,0.8658634538152611,0.26152254249815227,1.07055983598,1.1208675867029418
3906,0.28922305764411027,0.5081314755271554,0.348934131736527,0.014129117259552043,0.6757028112449799,0.2836363636363637,1.03469845794,1.0420593723271558
6855,0.33305485937092727,0.5216029534355204,0.44502994011976055,0.016389986824769432,0.6887550200803212,0.30098546440059126,1.06081158847,1.0749905377790183
3328,0.42397660818713445,0.3985173276171484,0.6962075848306588,0.7949055775151516,0.9974899598393575,0.2663956639571323,1.26087560679,1.2668439235171114
695,0.6549707602339181,0.46048946052177936,0.48095808383233535,0.02079578392621871,0.7698795180722892,0.26155210643015525,1.08732078543,1.0671087358740028
2307,0.17583959899749374,0.5064808860309061,0.26232335329341316,0.019873517786561268,0.740562248995984,0.30311899482631194,1.0100865772799998,1.0242524625239207
731,0.16643274853801168,0.47116827438387676,0.2538922155688623,0.017233201581027667,0.769277108433735,0.2624390243902439,1.03223712255,1.0385457416397488
6737,0.2632971317184628,0.8109146123618474,0.4876646706586827,0.021234079929723322,0.5878514056224899,0.5305001231825573,1.25093157317,1.1582476402452322
2224,0.6473127262598162,0.45007740859930334,0.5842714570855091,0.025963987703109356,0.7841365461847388,0.25848731214634146,1.12613506594,1.1455843034366828
5273,0.1554051796157059,0.4613647731334268,0.23549700598802395,0.017059288537549407,0.7769076305220884,0.2577087952697709,1.04779835919,1.040753390802546
5615,0.264550264550543,0.875729427177519,0.4579640718562874,0.024593763724189727,0.5855087014728916,0.5751416605070215,1.2086386913299998,1.1975054019980043
5775,0.1467000835421888,0.4543622722402481,0.2161437125748503,0.020142292490118577,0.7909638554216867,0.27367331855136734,1.04903350965,1.045243167102114
541,0.8742690058479532,0.4041026557109339,0.6261077844311377,0.016363636363636365,0.7914993306556224,0.20450849963045084,1.21480031144,1.2002257443303077
6195,0.29860365198746863,0.9269381922121925,0.5281779298548502,0.03019009975520422,0.5602409638554217,0.6606271776999261,1.33225541165,1.2907817482198176
2576,0.12451366511528822,0.8672740264377876,0.2088622754491018,0.010981742894782608,0.5497705106134538,0.2691162496038433,1.2432555157,1.1734752495816987
3880,0.41754385964912283,0.4888745980709142,0.3437604790419162,0.012089064558629774,0.5993975903614458,0.29830007390983004,1.07025119938,1.0537883431029509
4659,0.17543859649122806,0.4919256877457992,0.2690299401197605,0.020938076416337287,0.7748995983935744,0.29049519586104955,1.0192428505,1.0352756025416538
384,0.8415831244778612,0.3514849053234554,0.9988023952095809,0.20250329380764162,0.9871987951807228,0.19126016260162604,1.5552673758700002,1.5247008588137536
1875,0.8822055137844611,0.4524115755628626,0.5926706586826348,0.015552042160737814,0.7560240963855421,0.2554028085735403,1.13100835584,1.1242278234437255
1859,0.8905597326649957,0.4263272597357722,0.5501317365269461,0.016621870882740447,0.781726907630522,0.261019955654102,1.12505411587,1.1312237191530072
3574,0.5271512113617377,0.4557877813506451,0.594171656686946,0.03812033377259552,0.8726572958504016,0.2599408721359941,1.1286609171,1.162004913945649
3409,0.15989974937343357,0.4721436227225695,0.2406706586826347,0.02215546772068511,0.7957831325301205,0.2828972653362897,1.0573193639799998,1.043848495431687
1564,0.16457811194653296,0.48349767774222346,0.25025149700598803,0.021333333333333333,0.772289156626506,0.31914264597191433,1.0394733842000001,1.0356191879435221
6841,0.1573934837092732,0.4695426938193889,0.2399041916167665,0.019046113306982873,0.791566265060241,0.26397634885439764,1.03352913901,1.0418773816376277
6003,0.28888888888888886,0.4987281171848871,0.3447185628742515,0.011520421607378128,0.6680722891566265,0.21475240206947527,1.03398970885,1.0445463771416614
5748,0.2902255639097744,0.5202608074314113,0.3504670658682635,0.013860342555994729,0.6473895582329318,0.30643015521064304,1.03632351362,1.05137873343842
350,0.17102756892230578,0.4980028581638078,0.25868263473053893,0.019847167325428194,0.743574297188755,0.29019955654102,1.04741069369,1.0279335915751142
3719,0.27652464494569756,0.8746873883532957,0.46994011976047906,0.022402283706640314,0.5878514056224899,0.49950726780044347,1.2276251811599999,1.1807569940105633
5959,0.27373990531913117,0.8880254852931004,0.4653093812378443,0.024655248133517785,0.5915327978584337,0.5583887657058388,1.18499328012,1.1987170702678474
5830,0.2918964076858813,0.5034297963560213,0.35142514970059885,0.0146034255599473,0.6875502008032128,0.2737620103473762,1.04517573725,1.0407172530494302
6602,0.2663603453074352,0.9428367274029806,0.48463073852263483,0.027470355731225297,0.5507028112449799,0.6316334072431633,1.24484248637,1.3022090402436683
1346,0.16646616541353382,0.4901250446589818,0.25293413173652696,0.019441370223978918,0.727710843373494,0.3017590539541759,1.04098343856,1.0320524846243861
5405,0.5374547479807853,0.48700726449981674,0.5721357285432336,0.03058410188853755,0.8380187416335342,0.26452328159645233,1.11078481909,1.1133961563007984
7735,0.27248677248705094,0.8932356794092152,0.4739321357288623,0.02424242424242424,0.5736278447118475,0.5845774821389506,1.22146456999,1.2217496316935286
2484,0.28738512949039263,0.5082815291177236,0.34644311377245507,0.011926218708827404,0.6755020080321285,0.22545454545454544,1.08695608361,1.036100473196175
1914,0.4259259259256475,0.3990383470292601,0.7102594810376048,0.7224418093992095,0.9976572958504017,0.2388519339733925,1.21057195181,1.2485833642484927
6718,0.8335653949690893,0.31673812075752655,0.9974717232191617,0.14551310203478263,0.9823739402048193,0.1754947852505543,1.6628443822799999,1.6080569106175577
3054,0.8925090504010023,0.47789984518380774,0.648622754491018,0.0208300395256917,0.8196117804548192,0.24488790342498154,1.1359322376899998,1.1472801936777786
1674,0.8762183235839598,0.44255388829401304,0.6372854291420359,0.01921826965304348,0.8187751004016064,0.2426459719142646,1.14792108126,1.1769162182139419
2969,0.4202172096908939,0.4821221864953491,0.34625149700598806,0.012613965744400527,0.6367469879518072,0.26847006651884703,1.0154486003,1.033336644640416
6733,0.47585630743525476,0.47346909610592114,0.4922634730538923,0.03156258234519104,0.858433734939759,0.2690909090909091,1.08564015859,1.1040335039416407
7645,0.26984126984126977,0.8909431939981747,0.48255489021988024,0.025142731664479574,0.5491967871485944,0.6315348608026607,1.2768158391,1.254861492315447
6871,0.29299439073851297,0.9322972490185539,0.4990248075276647,0.0322981366458498,0.6151749856566265,0.6564037588425721,1.36576075343,1.2486465986465451
1264,0.2883876357560568,0.5075812790284057,0.3426107784431138,0.012769433465085639,0.652409638554217,0.28972653362897266,1.06563615133,1.0497396714992684
7186,0.2666388192706767,0.8976122424674519,0.47409181636694614,0.026416337285902505,0.58601070950502,0.6042374969209164,1.20223774256,1.2231627948253072
5219,0.1688721804511278,0.49442658092193437,0.25255089820359283,0.0179235836627141,0.7449799196787149,0.3006060606060606,1.02431295893,1.025224619122659
6239,0.6627680311888052,0.4647909967847319,0.5798003992019162,0.02825647782160738,0.8165997322620482,0.26218280364671104,1.15713634446,1.1290420517882334
1645,0.28755221386800334,0.5061557699180087,0.3458682634730539,0.01348616600790514,0.6562248995983936,0.29702882483370285,1.05257466364,1.0522397401051236
6341,0.2927318295739348,0.5182600928905032,0.34970059880239523,0.013928853754940712,0.6506024096385542,0.2995713229859572,1.05551083037,1.0492198088495672
3866,0.2738791422999164,0.8836489222336132,0.47153692614802395,0.022318840579710147,0.5604082998664659,0.5640059127864007,1.20768868812,1.2197890897682724
6015,0.8661654135338345,0.4453840657379226,0.5930538922155689,0.014761528326745718,0.751004016064257,0.25469327420546933,1.12729133281,1.1318199019171016
5297,0.13522138680033416,0.43673097534849475,0.18931736526946108,0.018202898550724635,0.7993975903614458,0.2512047302291205,1.03022977888,1.0497473647412239
1557,0.2719298245614035,0.9069905918779589,0.4811177644713772,0.02563021519544137,0.5824966532801205,0.5894801675284553,1.22077065702,1.2297559902267574
7065,0.16402673350041772,0.48642372275830165,0.25255089820359283,0.02187088274044796,0.7835341365461848,0.30063562453806353,1.03731710815,1.037235044641656
1635,0.2683096630467836,0.9038644754077899,0.45013972055856294,0.02361001317523057,0.5374832663985945,0.5847499384079823,1.33912901955,1.25988752284991
868,0.4944305207460317,0.483860307252763,0.582834331337006,0.04303908651725955,0.883701472557229,0.270707070706578,1.11540788676,1.1363906652949747
1811,0.1389640768588137,0.43608074312269957,0.20675449101796406,0.018503293807641635,0.8096385542168675,0.24768662232076868,1.07737172463,1.0588461827271871
3146,0.4940685045948204,0.462240085745074,0.497437125748503,0.02215546772068511,0.7006024096385542,0.2896378418329638,1.06411932968,1.1254108040747295
219,0.4200779727092732,0.4256311778013311,0.7089820359281437,0.7233201581027668,0.9964859437751005,0.30142892338063565,1.24004510824,1.230691856851283
3925,0.27220829852380946,0.8632249612968429,0.465788423154012,0.022472551602977602,0.5717871485943775,0.552746982014782,1.21517093109,1.1941192865329393
5729,0.28387635756056806,0.46359056806018706,0.3424191616766467,0.01149407114624506,0.6765060240963855,0.24727272727272728,1.03045727383,1.068573256054723
4425,0.42255639097744363,0.4997784923188638,0.35142514970059885,0.01378076416337286,0.6232931726907631,0.29759053954175907,1.04852517072,1.035085074342958
3201,0.6697298802564745,0.4644367035851963,0.5774051896210779,0.02643829600342556,0.8306559571616465,0.20946045824094603,1.16266431541,1.1183385680179914
6186,0.42055137844611523,0.49875312611664835,0.34912574850299405,0.013155731225296443,0.6248995983935742,0.2831929046563193,1.01549248815,1.0319010301704612
70,0.26468950153132825,0.9103251161132226,0.44502994011976055,0.024167764602555993,0.5414993306556225,0.5737127371278641,1.35099353333,1.2611033730765038
4029,0.29172932330827067,0.5158592354414133,0.35449101796407184,0.014313570487483532,0.6544176706827309,0.30110864745011084,1.06877704129,1.052619845137703
1259,0.42121971595655805,0.4785959271169984,0.35123353293413173,0.012798418972332016,0.6357429718875501,0.2641537324464154,1.03418372045,1.0406160735757872
3482,0.4227234753550543,0.3850125044660182,0.6934930139717365,0.7659200702687747,0.9981593038825302,0.23104212860310425,1.24437276085,1.263811618821662
1452,0.6556390977443609,0.45683815648462195,0.5100838323353294,0.026102766798418973,0.803012048192771,0.25354028085735403,1.06927506257,1.0950455647681068
981,0.6590086326925647,0.44301238537672133,0.5786826347305389,0.024624505928853756,0.8110776439086345,0.19672333086917962,1.11580352983,1.1359487420725847
6206,0.27123363965497077,0.8794807669404715,0.4696207584833533,0.02150636802811594,0.5629183400271084,0.5189455530923873,1.1750300541399998,1.208333989492607
7742,0.26900584795321636,0.9032392521137561,0.4549301397202396,0.024303908651725957,0.5097054886214859,0.6255235279630451,1.31956558823,1.2989034549116316
1730,0.8702311333918129,0.4720644277724087,0.647025948103473,0.020834431269222662,0.797858099063253,0.27489529440798227,1.1884291068100001,1.1536778334261393
7919,0.17117794486215537,0.4825223294035308,0.2611736526946108,0.014466403162055337,0.7487951807228916,0.2288839615668884,1.01238489064,1.0303063985347833
7933,0.151812865497076,0.4677170418008102,0.2234251497005988,0.01881949934123847,0.7803212851405622,0.2829268292682927,1.0447483469,1.0359309420930725
5915,0.2691450849348371,0.8707276408252486,0.4704191616766467,0.023794466403162053,0.5823293172690762,0.5573047548662232,1.15975057819,1.1947684038778252
5265,0.42296216732330827,0.3153447659870723,0.6603934987171257,0.927536231884058,0.9972748135401607,0.3555062823355506,1.52459107162,1.4794671855609458
5855,0.2784739626842105,0.9286649994052979,0.4716966067861078,0.02570487483530962,0.571285140562249,0.5757822123680709,1.18034974823,1.253172946787779
6242,0.17226399331662487,0.5011039657022154,0.25868263473053893,0.01781818181818182,0.7461847389558233,0.30702143385070213,1.02048472175,1.0233901863134034
2566,0.4141305645062656,0.35930689532006405,0.6595722840038324,0.8755881799367589,0.9952667814116466,0.44261429627346643,1.44030719602,1.409098017831778
4248,0.4257309941520468,0.4816720257236448,0.35813173652694613,0.013960474308300393,0.697991967871486,0.27902439024390246,1.03712694187,1.0160971484354029
1428,0.287719298245614,0.5102572347268705,0.3443353293413174,0.012674571805006586,0.661847389558233,0.2556984478935699,1.07918545625,1.0429047222902508
5894,0.6567808409916458,0.4672710491839826,0.5967265469058683,0.028963548528853755,0.8003681392238957,0.25562946538507025,1.13870383627,1.1342771998173107
2310,0.3068385248838763,0.8849589138977796,0.5652694610778443,0.027261434217918313,0.6067125645441767,0.5824305775521064,1.29262844069,1.2044718009755129
2792,0.29256474519632414,0.5163844230084017,0.34931736526946106,0.014202898550724636,0.656425702811245,0.297620103473762,1.03418003721,1.047051181784104
1,0.8771929824561403,0.44090746695264055,0.6491017964071857,0.016679841897233202,0.8140896921014055,0.21879773343237252,1.1548437038,1.1767477469707077
828,0.8565859092147032,0.29278512167123716,0.9985362608095808,0.21586883326007908,0.9919678714859438,0.15273055760827792,1.73753198382,1.6400540119399132
5396,0.28153717627401836,0.5015541264739198,0.33820359281437123,0.011299077733860343,0.6453815261044177,0.2365705838876571,1.06374649693,1.055344000953745
288,0.2744360902255639,0.9111587471723512,0.5226347305389222,0.02843653930619236,0.5421686746987953,0.677506775067258,1.24371304482,1.3013821868131834
4030,0.8092105263157894,0.3613009110397861,0.9976047904191617,0.1372859025032938,0.9820532128514057,0.16893939393939397,1.56402653968,1.504841049874003
4860,0.9089390142021722,0.4516863165417833,0.5809820359281438,0.019025032938076416,0.8146586345381526,0.24949002217294902,1.0924170746700002,1.1361114971851878
6316,0.8933792815371762,0.3584405144695815,0.9976047904191617,0.16979578392621872,0.9825552208835341,0.2068366592756837,1.56122370593,1.5300913410765795
3210,0.3279030910609858,0.5186852447304461,0.45924151696574855,0.01640755379886693,0.6798862115130523,0.3045824094604583,1.11779663213,1.093926623519942
4456,0.4922305764411027,0.46191496963217643,0.5154491017964071,0.02710935441370224,0.7979919678714859,0.254249815225425,1.11435449405,1.108711421734271
7948,0.42055137844611523,0.47464451589870477,0.3466347305389222,0.01152094861660079,0.6263052208835341,0.2619660014781966,1.03998853101,1.044162032187892
5300,0.8158491466758563,0.3361200428725745,0.9964071856287426,0.1366083192171278,0.9836488812389558,0.16891563720768665,1.5027449073399999,1.558820248528015
6270,0.2925170068028404,0.8897820650230046,0.5090162532081438,0.029625447016864294,0.5925129087781125,0.6558335972963785,1.3500332855500001,1.2267416285459518
20,0.28989139515455303,0.5299392640230546,0.34970059880239523,0.01319631093544137,0.6686746987951806,0.2721359940872136,1.0359440837,1.0301776118728778
5590,0.3208020050125313,0.501512444921401,0.4463073852292216,0.0152832674571805,0.6720214190090362,0.2982754372993348,1.1159516974400001,1.105528468256768
2009,0.1717126148705096,0.4952268667382977,0.26366467065868265,0.01604216073781291,0.7255020080321285,0.29200295639320034,1.0161476360200001,1.0283775935891475
7461,0.2709551656917293,0.8673931165899847,0.46770459081868265,0.021967501097944663,0.5831659973222891,0.5306972160635625,1.16757648255,1.1834388979776396
4012,0.3252575884152047,0.5156841729190837,0.45093812375281433,0.016552481335098814,0.6917670682730924,0.30805617147080566,1.12364200487,1.0843419119794406
7605,0.43149540517961565,0.44774324163449364,0.7115369261480241,0.7356170399657445,0.9964859437751005,0.30002463661049517,1.16963654809,1.1935889703647855
508,0.32957393483709274,0.510536501131122,0.452854291417485,0.014672815107588935,0.679718875502008,0.2893569844789357,1.08868252415,1.0921952651283107
7239,0.21216931216959065,0.5005746099803503,0.34970059880239523,0.02530961791831357,0.7903279785813254,0.31926582902143386,1.06496055037,1.0568213435360905
347,0.29256474519632414,0.5181350482316964,0.35065868263473055,0.014092226613965744,0.6606425702811244,0.2925351071692535,1.04543046506,1.0438789480990707
6395,0.2880534670008354,0.48757413361932395,0.3525748502994012,0.01283794466403162,0.6696787148594378,0.2693569844789357,1.0593907793700001,1.060641122287167
3257,0.4208855472013367,0.496527331189888,0.34931736526946106,0.012399472990777337,0.619277108433735,0.2775166297117517,1.0194062902299998,1.0357564506013786
733,0.28922305764411027,0.4909753483388678,0.3439520958083832,0.013359683794466403,0.6901606425702811,0.2634737620103474,1.03446873402,1.04239621996197
6282,0.5108604845446951,0.49009169941621655,0.588582834331018,0.03371541501976284,0.8507362784467871,0.26986942596747965,1.13106484007,1.1225123121486043
2425,0.47969924812030074,0.44946052161502303,0.48881437125748506,0.02403162055335968,0.7905622489959839,0.25596452328159647,1.1107963647799999,1.1063427223051487
7151,0.2159565580618212,0.5040758604256893,0.36183632734562876,0.025419411506376808,0.8003681392238957,0.30640551860014786,1.0744311383399998,1.058295853816241
2884,0.8911166805931496,0.49628141002715126,0.6570858283429939,0.0189635485287747,0.758868808567269,0.27824587336733186,1.12243345696,1.1301446529858339
7676,0.4256474519632414,0.3780516851266088,0.6815169660675449,0.8265261308748354,0.9996653279789157,0.17600394185809315,1.3074119559200001,1.2504931627675528
4877,0.4182121971595656,0.47999642729563413,0.35085029940119766,0.0119098814229249,0.6214859437751004,0.2729046563192905,1.0163977530700001,1.0484652528621554
6392,0.8862781954887218,0.3005292068597001,0.9988023952095809,0.1604084321475626,0.9877008032128515,0.15112712490761274,1.67319007307,1.6371428874110263
7868,0.5357839042046784,0.4928843634637345,0.5834730538922156,0.02782608695652174,0.7769410977238955,0.2937915742793792,1.09696303613,1.1194522863896097
1112,0.8925090504010023,0.44280397761037615,0.6313772455089821,0.019530083443135702,0.8005354752339356,0.24712983493422025,1.14658572987,1.169730675409502
3377,0.41737677527151207,0.48959985709199344,0.3504670658682635,0.012700922266139659,0.6236947791164659,0.27515151515151515,1.03704478203,1.040795075298122
72,0.17151211361737678,0.49812790282261454,0.2609820359281437,0.016511198945981555,0.7242971887550201,0.2862379896526238,1.02402301359,1.0266443874907871
5929,0.4342801448061821,0.4481600571634327,0.7172854291420361,0.7549407114624506,0.9964859437751005,0.3095343680709534,1.20972062591,1.2072449743892504
4875,0.6507936507936508,0.44213290460894683,0.5018443113772456,0.024874835309617916,0.8142570281124497,0.24443458980044347,1.12426424308,1.1054214511569178
4483,0.2793650793650793,0.47346909610592114,0.34280239520958083,0.0106034255599473,0.6560240963855422,0.24041389504804142,1.10344571184,1.0731061975302643
1508,0.860797827903091,0.36902241872110364,0.9988023952095809,0.16044137022397892,0.9809236947791165,0.19103843311160387,1.4922048209299998,1.5012824650618786
5850,0.1637761069340017,0.48199714183654235,0.24776047904191617,0.020110671936758896,0.7913654618473895,0.28677014042867705,1.01654628481,1.0376909310622255
513,0.5018100807577276,0.4820680004769496,0.5932135728546107,0.03732981993860343,0.8669678714859438,0.26935205715742794,1.13406155657,1.1360099264489008
5817,0.2673350041771094,0.8917768250573033,0.4538123752498204,0.023697848045665347,0.5640896921014056,0.5909090909090909,1.18144602921,1.2256642305593992
3669,0.16075187969924812,0.4779206859594419,0.2420119760479042,0.018434782608695653,0.7809236947791165,0.29046563192904656,1.0557281424299998,1.0347981676522635
3515,0.5022556390977443,0.4513111825653631,0.5066347305389223,0.03202635046113307,0.8534136546184738,0.2475979305247598,1.11535454128,1.1225814050250476
4263,0.9523809523809522,0.35739326545207484,0.9976047904191617,0.24841897233201582,0.9897088353413654,0.188470066518847,1.5291168457700002,1.5078929122726037
7863,0.41966026176524646,0.4552876027154181,0.7145708582831137,0.726833552919631,0.9953145916997992,0.35819167282631187,1.23792634475,1.215316598242449
6862,0.6780840991370092,0.5043467905214377,0.5980039920162874,0.02979797979789196,0.8092369477911646,0.2630450849963045,1.06238914567,1.10020122046646
7644,0.6509607351712614,0.4661914969633677,0.5070179640718563,0.023783926218708826,0.7748995983935744,0.25989652623798964,1.04196511159,1.080314198085747
5036,0.8776106934001671,0.44505478147014826,0.6582035928143714,0.01624945103206851,0.7697456492640562,0.23808819906430156,1.1618326363200002,1.1766424871231238
2220,0.51684767474269,0.48225556746515974,0.5625548902198803,0.027140974967061925,0.8042168674698794,0.2814239960576497,1.10889267524,1.113904379891765
2377,0.420718462823726,0.4791711325475095,0.35238323353293416,0.011303820816864294,0.6194779116465864,0.23290465631929047,0.9993667227230001,1.048712031754385
681,0.2734614313558897,0.9222043586998651,0.5178443113772455,0.028875713658234516,0.5430053547520081,0.6875338753392461,1.23061700894,1.3094674856951158
7112,0.5038986354778613,0.48463141598248827,0.5919361277441917,0.04027228809828722,0.8766733601074298,0.2770386794781966,1.14583044268,1.1374900255259885
6042,0.1442439431913116,0.4483351196857622,0.21192814371257487,0.019330698287220026,0.792570281124498,0.26844050258684404,1.071888635,1.0474638805658745
2683,0.29139515455304926,0.5002786709540908,0.346059880239521,0.012832674571805007,0.6668674698795181,0.26968218773096825,1.03692425608,1.0472327744660719
649,0.8925090504010023,0.45720495415128876,0.6475049900196408,0.019885814668432145,0.803714859437751,0.25757575757575757,1.20176340472,1.167090034310481
7682,0.1701921470342523,0.4943765630584117,0.2561916167664671,0.018255599472990776,0.7582329317269076,0.3026755358462676,1.0118674477,1.0267755069980664
3917,0.2755499860760233,0.8844825532927418,0.4716966067861078,0.022788757136574442,0.57613788487249,0.558438038925351,1.21919842915,1.2054671582121088
1961,0.29106098579782785,0.5124080028583466,0.35334131736526947,0.013428194993412385,0.6477911646586345,0.2988322246858832,1.06809359206,1.0571125602887284
6160,0.2939491586106934,0.8913897820651631,0.5214713430285031,0.029328063241106723,0.591939185312249,0.6312744166400592,1.37483550359,1.2270940696557049
