,EXEC,FREQ,L3MPI,MEM,GT,Pred
2075,0.9504598612011622,0.9717856921134863,0.24734337731553932,0.6103004199975561,1.8014208250228891,1.718315332363043
286,0.3710954881196049,0.501906776824092,0.9100718971354511,0.8801532700161991,1.097878081125575,1.0935405287891258
1495,0.9455837582413479,0.9592179477451503,0.22319685790146654,0.542320048226236,1.728540937811375,1.6594849363601911
40,0.48010654667235614,0.672500831742808,0.8641164129041544,0.969909082744739,1.2093365914938334,1.2172047471516247
1106,0.37178764597114683,0.5021317336404174,0.9265684431711251,0.8865704924920309,1.0979160724631634,1.0969428590704955
1379,0.7130820305933772,0.9499117914864559,0.4091048244466121,0.6663312959274771,1.8511279767284576,1.7405323537197903
1524,0.43835243245749794,0.41638343132098893,0.6029421939913956,0.7714679505244284,1.028414539855299,1.0598666384240087
2119,0.6724796428557468,0.8898533078523453,0.2490889918939322,0.5707648497180263,1.4865163714166734,1.5107801557706493
2133,0.9506335768929519,0.9957330569426215,0.19521542791544297,0.5200762164160454,1.59815422630828,1.769403460128816
563,0.9313514466460856,0.9994392409209778,0.29138533265938904,0.5959236249185509,1.883203105275888,1.9377951404559712
1942,0.41935619431837295,0.571656043705896,0.837199711310444,0.9004481148272777,1.1509947932816087,1.1288524507112006
206,0.3242793630920293,0.42564738573121835,0.8397923382404541,0.8138532546788891,1.042086130161586,1.0441601423882658
1577,0.7336387067854544,0.8355542909173691,0.4225526818783854,0.7905604010713544,1.3824727263794256,1.430331042242249
964,0.47965790023278676,0.48843407900999547,0.6571931694109239,0.8516710265903311,1.088229624363934,1.086232217507686
2137,0.6568578011133854,0.70867021062921,0.3388509987734891,0.721449722667722,1.1755480731859491,1.165110053515697
1003,0.9491978110233279,0.9960088018817822,0.1480290064267793,0.5097314744866421,1.5790865739056732,1.6946106644008156
1662,0.3668189413940059,0.4937802118343357,0.9220150978852599,0.8700335707389194,1.0974625434902556,1.0944231028855542
2471,0.4300676117368,0.6412284695348665,0.6779516436182068,0.7850937435615682,1.1747462236726394,1.1525693241582906
646,0.483892964411333,0.6766064364834279,0.8591133016720556,0.9639668123560863,1.2232909855971266,1.2327151813099877
1405,0.9304289714606676,0.9472053655205349,0.20311488370302577,0.5573659005596304,1.4547994373189967,1.5944711220309977
2311,0.4691965036140528,0.7088798294807859,0.6497158888127029,0.7797244819599051,1.259741884200516,1.2024667002323977
708,0.5779413476085187,0.6727582342537954,0.6488169645989247,0.9233978541203316,1.2070904329486811,1.2141012395734347
2057,0.7049364038774023,0.7763897109037108,0.38861350584208604,0.7825012018405324,1.2933817140666557,1.257302396632447
1644,0.4423152350535104,0.43714545868427074,0.5685809533628894,0.7542064418652562,1.056938148060791,1.0858003658562412
133,0.9088313886425421,0.9982652652731223,0.21918527519175993,0.5065136204646796,1.863443736958865,1.8794246680543614
2358,0.5783308448610577,0.6654972482960863,0.6225393390837975,0.9190828037828686,1.2061939279099885,1.1685476438599407
2486,0.33495825628957243,0.4327794218074211,0.8485146499374767,0.8354233912506005,1.0502986777608012,1.0427695489289701
704,0.5804142907017338,0.6731994957012032,0.6424819004704321,0.9299076035563907,1.1980647256207295,1.194266251061951
568,0.5744178077763554,0.6722250433381781,0.6438094331691608,0.9308426619050885,1.2185682633926962,1.1794009758190263
2424,0.45478231635569005,0.43669929433189186,0.5889943716111361,0.8018061946294894,1.034936864049122,1.044336920959196
2199,0.6769327905079353,0.8845946711231284,0.2726232197009924,0.595777896519436,1.419445648222383,1.4973700796095057
2115,0.9443230421546104,0.9519660065255333,0.17023307539855637,0.5473937229585878,1.5471812760543981,1.5386652020913516
944,0.5212640779963019,0.5792567721374917,0.6403832274540591,0.8751064487329164,1.1481966714611962,1.1387345699784137
1831,0.46915830009627296,0.6964944229455956,0.6998803856211832,0.7945867229398575,1.2568067465219523,1.2495555199363122
1343,0.9427728282998075,0.9960088018817815,0.16523053306226823,0.5050935146395621,1.6004592440906056,1.7381337644603319
1736,0.31877278708099294,0.4121965195412768,0.8535409185174,0.8065072264362286,1.0029743891807563,1.0369493636589517
1431,0.5244009105646584,0.7728744111394478,0.7196709616564186,0.822076384677435,1.3419889709299977,1.3860990195976362
1815,0.7208430752303671,0.704034310783685,0.13738450435017086,0.5543185095928723,1.509272530281648,1.0828811033762533
11,0.42807557936150986,0.6440787247525245,0.6890137419057926,0.7827462102580566,1.1932667244625474,1.1629236775407215
720,0.3360508768980781,0.4406829046209883,0.9119629039208373,0.8447908797472695,1.0469895965260885,1.040604522375884
2465,0.9599932761808708,0.9519872524470755,0.1816018745434148,0.5464505642927453,1.5451123528447384,1.5297662283738456
2265,0.9282388675837647,0.9466169752089745,0.18407076250968088,0.52147581226053,1.527226156734171,1.5820099847130717
305,0.9255854248289951,0.9652299987742738,0.25843938037899344,0.5441437348449226,1.85439660684145,1.7736956331659863
1197,0.7036622888757336,0.7920387177228597,0.3941736571814975,0.7787881864301004,1.3069001731184269,1.2927420050273
442,0.3706752494240257,0.5023285708547025,0.917461752599395,0.8849161943467032,1.1009495304377208,1.09223865407647
1677,0.7034064914088592,0.7897109037104488,0.3800495241208535,0.7529717560009912,1.3388873975597952,1.3133187571331941
157,0.739732167871351,0.833897109037105,0.4490909715778258,0.8066169905913051,1.4040576997220593,1.470329720960783
899,0.6788471236277591,0.8912990947136182,0.2655455848251298,0.5877819042436855,1.3865336993566966,1.5108912024933452
229,0.6678433350142882,0.8915319826997502,0.26204128895127954,0.5748180070050131,1.432265214613154,1.5185590041314496
1818,0.4520927887039839,0.43217391304347846,0.5950938637607365,0.7939633266945948,1.0418559966192629,1.050202916506823
2270,0.32013494009424925,0.4206033109099903,0.8347777383049412,0.7989622728639796,1.047245914461014,1.0484487630483943
711,0.4715078164397378,0.7068807814084395,0.6883674115347485,0.7970731280943487,1.2649580629598172,1.230512689788191
1101,0.4327057768812685,0.6401661734577742,0.6547930309142805,0.786003708536501,1.1779948508315443,1.1304573127162723
18,0.4821126635222925,0.5032002785179635,0.6701553875731928,0.842831576693585,1.0971181673818091,1.1188167851234292
793,0.9297563774844799,0.9979355871802317,0.21940843801611518,0.5030715018151934,1.8547399468672996,1.856378072157589
200,0.3161933909495076,0.420009890342787,0.8379545267457635,0.802002988616261,1.0540157832824328,1.0427713886451597
988,0.4404681169248962,0.419119759491982,0.5858768015406984,0.7747999497950354,1.018959752871879,1.0560495973339057
1139,0.6851507040614453,0.9090353534469175,0.2862736413380016,0.5639471612790748,1.655707837537157,1.6338148305096984
1323,0.9287590351319549,0.9993284771226956,0.28148817879717963,0.6041308976031864,1.8445739353359376,1.912320869799916
1183,0.9287461945051452,0.9962212610972003,0.19888912681984128,0.5040404734107087,1.5914074184142928,1.8166338959276462
578,0.47861367074680244,0.49092564617263035,0.6535400881209725,0.8471133975563613,1.094600388112154,1.0897899235960615
900,0.48392468053930127,0.6746041085947198,0.8455617123307041,0.9559199878714526,1.2127528885967074,1.2248946531861082
47,0.740068358827814,0.836510357386752,0.4509055916417499,0.8235251699745891,1.3760713959973172,1.4441596159715147
1821,0.47202356392976674,0.7019048900109681,0.6730417741862217,0.7885790811070664,1.268173747791268,1.2306014078035008
676,0.48377555374529657,0.6729972508711412,0.8675328573494122,0.952654086521952,1.2129595935275443,1.2692471598612611
175,0.9275210254908659,0.965442088953834,0.259237285468789,0.5722943080389283,1.7889033023897944,1.7625487404658422
461,0.528674524418005,0.7815114183967561,0.7362277297636699,0.8194364095406926,1.359366951116511,1.4341060826510872
1254,0.4418949963579313,0.4356157523332578,0.5572364055506647,0.7543369274088314,1.056347053513105,1.0815730625397753
579,0.7036476718776264,0.9120491691327113,0.28617192890623133,0.5876835382185287,1.6315328885632343,1.610144691770051
529,0.671583459404942,0.8933007056681089,0.2696868035562748,0.5731337133438634,1.3991884493337,1.5455970352280715
1099,0.7087185521376143,0.9257591623036652,0.3125587887728312,0.5957489183435201,1.7096142042909956,1.6660250080646808
2451,0.3868034543620777,0.5926715797860236,0.5599387724349059,0.6982736419201975,1.1298066659670536,1.1469642838008456
1539,0.6933097999663808,0.8889745048941503,0.2986128625472887,0.622570565208433,1.35845496300623,1.5147512594373014
905,0.928336597512969,0.9768108883583292,0.2626137987779201,0.5623463760315464,1.9327970920956457,1.817837891416016
1944,0.5224197344091442,0.5722296835875257,0.6371854354532978,0.867869651809628,1.1473278552495878,1.1427648724126427
2377,0.6438566196508707,0.7114003683546142,0.3224709441845229,0.6800794151250847,1.169697955302227,1.2161599714723064
1719,0.6959841714684106,0.9224003910841763,0.29001884855200805,0.5688550484620379,1.7402619164194408,1.6585851948468209
1743,0.9712659647822818,0.9964553998243961,0.17575580709335284,0.49873088442849134,1.6758163921553217,1.7123445959556776
1842,0.3192944627030912,0.4144383305729336,0.8662743267306126,0.8074663307038874,1.0292081428431532,1.0346409928705058
254,0.4536056480080686,0.4403960846801731,0.5941632893689804,0.8013735320376343,1.042752891169179,1.051219156257368
1426,0.42640902959710386,0.5887737142793692,0.9088265999840991,0.9280838725563268,1.1567533791712492,1.185447888347558
300,0.419734409144394,0.5793284771226955,0.8591528071886865,0.926722065792184,1.1481700456151342,1.1131312949509442
1829,0.7146086563374895,0.9187139414585902,0.29659652079311405,0.6045305243813776,1.647091323096348,1.6161424771119979
30,0.41672970247100344,0.577822672433417,0.8764107322721615,0.9203866492685937,1.1340587292982958,1.1336702730733195
2309,0.6869172278089251,0.9098378436282328,0.28357139646963314,0.5651841946860466,1.6398203482980191,1.6292834624415913
1421,0.4666517248463794,0.7129493891797559,0.6973837288715106,0.7776617906279328,1.2782349093486076,1.2649241617941893
1148,0.45985319661567775,0.4460687457318464,0.5889182337063561,0.8172309594121281,1.034071385772484,1.0362311826420179
517,0.6428123901648864,0.706562092585312,0.34086709249097125,0.6951882675390674,1.1663333249089,1.2110504713174897
789,0.692513347581426,0.901206464830413,0.2830577677469108,0.6021760671853382,1.460387655076952,1.5404248027577063
386,0.41994452849218367,0.577535852492602,0.8602314275064041,0.9192534853375451,1.1432398338575391,1.1268838047655514
459,0.6868955225104444,0.8956010948682221,0.2531430582097107,0.5615467980790648,1.4429336871309555,1.5685476483786025
1203,0.9568388035893746,0.996546730533586,0.18051163254551184,0.48619965603250853,1.6615921262938949,1.751421236135399
852,0.3666773636516451,0.4903462119487618,0.9403415775206682,0.8931579374543452,1.0821861250060896,1.0849726535314446
1716,0.41731803664481426,0.5733769633507857,0.8496355690911828,0.8983723645354024,1.1551786694679624,1.1387569725742241
1567,0.666719749449266,0.7428384870667453,0.39854185894200844,0.7562974636646556,1.252627577986862,1.2516293813197015
1717,0.6928148521693656,0.7803626982320362,0.39167594156768293,0.7726071927294365,1.3032020712537618,1.2733227161502163
1302,0.4822723922572636,0.6733649687439811,0.8663126986189632,0.9756145235164527,1.1980639473629542,1.2184355809064384
283,0.9223481560477169,0.9985408977770144,0.1762322060476847,0.4793232765269002,1.9559880420022984,1.8120903273466773
1325,0.9393296838387334,0.9763857615757819,0.26876068837915595,0.5813093731977561,1.9252798865075869,1.8060287490981866
2444,0.47672896386965996,0.48602942698094104,0.6366205537254097,0.8396401346061392,1.0844633368686032,1.0796827392966533
1462,0.4860545405174755,0.6687317235462013,0.8573323303628567,0.967686338110759,1.1949781445798822,1.234516304741208
2375,0.9391412371007221,0.9458528812467734,0.18014352072426948,0.546933757229887,1.4466956887637157,1.5401788310407518
1082,0.365658603177514,0.48846305072118895,0.8702793237281325,0.8869645566301011,1.0819582791017242,1.0572304781516584
909,0.72291830990772,0.9439072650545446,0.3492972800831659,0.6273449097430963,1.7975272641718243,1.7155585957951978
716,0.420196671709531,0.5750500796722061,0.865497632587023,0.9222975757159533,1.1401045941502543,1.1298101240240652
2140,0.3152080036633222,0.4149328477122698,0.8191913465333045,0.7883339766831092,1.0527651188438976,1.0521768589473819
458,0.4388451261005908,0.4199769225334979,0.5874695715027637,0.7693295032313521,1.0365391384315856,1.0625543312624277
503,0.9349956558457737,0.9997229985272301,0.28500038365171637,0.5819498031960266,1.906466208005814,1.932943930050758
791,0.43364090262728694,0.6553448053106604,0.6802475939500373,0.7816213988866964,1.192888656163314,1.1641102099488085
2415,0.9282970288099246,0.971818247433555,0.2746937993065956,0.6005103006527627,1.8938760016226068,1.7995198807205632
1448,0.48011034973747435,0.4967890092526885,0.6662813118299733,0.8429285318962415,1.0792502344167385,1.1090666250775447
810,0.41546898638426627,0.5771773275665835,0.850016258615083,0.9124029942998417,1.1486292818628472,1.1125115289371985
1711,0.47049142517601167,0.6959496873990864,0.7071912878169577,0.8036791493045292,1.2393633432031437,1.2459747450700376
6,0.3156137513693985,0.41717465874392673,0.8447806837260422,0.8060738533967681,1.042723716458941,1.0381165443892724
2210,0.33310920602902455,0.4316002731618486,0.8740631468747767,0.8437675983792317,1.034739329136901,1.0358790356655185
745,0.9536616798341458,0.949601638971091,0.17237984203650766,0.5485494520588262,1.4678024366554767,1.5149365117765674
743,0.9288919584584916,0.9965953740634806,0.16831442471916386,0.49555542948256637,1.60577086358241,1.7714764660441364
2188,0.5233588062634961,0.5678054247141434,0.6162354727393151,0.8759542085549911,1.1418387670707686,1.1011581652602214
1490,0.3665223023147737,0.5021036140383769,0.9201489727681021,0.8771537184340114,1.0916911886715368,1.0906490721009288
1870,0.4145024373844343,0.5730901434099706,0.8525541887744174,0.9046253691367346,1.1598920512851112,1.1252643392350454
488,0.5236605160962198,0.5678789682887113,0.638374032744586,0.8824784857337562,1.1337906249260137,1.121923002681834
1843,0.9562988299093015,0.9955561713793685,0.1594978760352151,0.48419691671916926,1.6234349362259215,1.7154782490665688
1205,0.9670112623970412,0.9489676758479403,0.18811138340986774,0.5711918824256573,1.4205624050749768,1.5048214506307578
596,0.32022188603126567,0.4202406650078105,0.8699849556532255,0.8180591045044744,1.0250704694868569,1.032611202444162
1259,0.6792318036644815,0.8971488732073759,0.2549477741559399,0.5709600988943064,1.441555258960042,1.5373977800176304
2124,0.5237898203102441,0.5655500884273935,0.6202245783487305,0.8756161083611117,1.1286896449806088,1.1065080813890646
444,0.48119802636132636,0.5042688233955092,0.6342884628214223,0.8424437558829584,1.1053099883443531,1.0910715876136918
161,0.530120055559979,0.7741790168569614,0.780382356431976,0.8532670182426735,1.3226467510285986,1.4525039789916558
1257,0.6462507067650788,0.7129938124702525,0.3310076183568294,0.6860667661436836,1.1851166857713535,1.2209299688798865
249,0.7284627668515716,0.9454421807420896,0.3225138198228208,0.6102834626742667,1.8647801225620568,1.7093334818199217
989,0.6845796104495048,0.8882838081563335,0.2729641499062612,0.5842688319166581,1.4003432719464652,1.5421667641432313
1045,0.9183886326951777,0.9727457976682509,0.26415877887337486,0.5798448239769045,1.9720583107641376,1.8048701064954646
828,0.5806567361030297,0.6732546533821291,0.6758898465101322,0.9394087472859529,1.1876650592634552,1.2449296917411088
173,0.9153574614996703,0.9990159169307814,0.2645499353010832,0.5544547341951364,1.865271325667068,1.9230394762464527
1454,0.45758390765955065,0.4346915547461873,0.6140691215853599,0.8193049927889563,1.025681192198859,1.0374753358827506
1772,0.3215550570655167,0.41984505129634153,0.8241796920188931,0.8051147491291092,1.0304149501532478,1.047405205706129
1052,0.41542696251470845,0.5786353289323926,0.8703831481437421,0.9111925691916759,1.1590995242998634,1.1360182893019162
1612,0.36632454292861877,0.4979419129363565,0.8989497914371911,0.8676945264748295,1.106184853408247,1.088890311428392
1036,0.4849231286447625,0.673291425169413,0.8653365716346036,0.9809356394584055,1.2027788812785756,1.217010173953069
917,0.6975779634136536,0.78517998000772,0.3967888286935071,0.7741032478060809,1.305094481132473,1.2929461735576293
570,0.3717876459711469,0.502187972844499,0.9155209824775515,0.8789231508824941,1.0950474034941555,1.0980040528001496
1263,0.9252786617281373,0.998100426226677,0.20565110625586108,0.5062507548505808,1.8789989108307767,1.8384119596105366
1713,0.9428373497965025,0.9985100262814804,0.2247529423526948,0.5243989236503486,1.8731477160004264,1.8406941142028415
838,0.4871617078500588,0.4942863646710681,1.0,0.8857543266259181,1.087771151488075,1.1985418377530892
2182,0.42219280551353183,0.5738310949237425,0.8190217865442113,0.9034819037154038,1.138851481491197,1.1114874714022016
574,0.4845224814967627,0.4920265711979805,0.6630688622646557,0.8649006374437318,1.0793597849258445,1.0828930204021874
963,0.9183435546228965,0.9975319973858704,0.19903921946367295,0.4727785888509071,1.9929128202718036,1.8528064138575373
2357,0.7350188466370933,0.8316319877154333,0.4246817471874746,0.8045952794730288,1.3753221195163658,1.4036158919201185
652,0.41547599036252597,0.5652804286539778,0.8649135832747147,0.9256443714241941,1.1350554838224869,1.1133036103714842
2000,0.4830273006832588,0.6640350289899707,0.8200002581473077,0.9570932830243556,1.2011769601854436,1.178094338743847
648,0.5803908384668374,0.6698089206089904,0.6278888977529828,0.926596831988753,1.194093728539506,1.1698882205964765
1427,0.6939303226360231,0.7909720977764435,0.402656119406914,0.7581326978068779,1.3416045681017803,1.3402087153411242
1979,0.7063571430606482,0.9228472107011542,0.29944994934221486,0.5916337930785622,1.6659719938822946,1.6419713767030446
342,0.48579593208942684,0.6657409515137721,0.8661806343799023,1.0,1.1886431968160684,1.1882321196752343
1687,0.656085990175753,0.7235564155095231,0.33875022801716265,0.6846942746606228,1.2181192172042108,1.25156471379578
1587,0.6942518350423043,0.801382881857501,0.4355669762412725,0.7782432525238647,1.2710379959078388,1.3813531347982888
2149,0.6797029133600517,0.8804617393700508,0.26359076210118904,0.5901344254117881,1.36734636370874,1.4957826295544736
892,0.32380792290020743,0.4403642157978606,0.8176364996655745,0.8041892727147856,1.0719775910828422,1.0534457272189655
1704,0.43745399110832883,0.41615265665596557,0.5580645875877163,0.7541117155178332,1.040868124611606,1.06531105992909
535,0.9500068766332004,0.9480920058771191,0.20854864282021712,0.565327056708143,1.5320941650313231,1.5712221852411163
1327,0.7261724659606655,0.8373867516503533,0.4192237634860585,0.7889018611359109,1.3968300110314882,1.41419802167411
1018,0.48008562981420494,0.5057872819057059,0.6242039226883023,0.831657489587415,1.1130564092653172,1.0956205047925645
2273,0.9616016442794051,0.9964820064979409,0.13359895079659997,0.5098582140337511,1.5673012065872438,1.6508658676123513
1955,0.957178571045375,0.9509810094395827,0.20802387544297757,0.5215008906040178,1.6040716704232008,1.577299649566124
2291,0.3861586929763202,0.5888135817245913,0.6278757345478555,0.7159004056350258,1.1196637143026107,1.1653674295944838
483,0.9219369935456673,0.9985583124668028,0.257845647267237,0.557434896216573,1.8090520630192264,1.9023787749793875
80,0.338495491245479,0.4513250552565301,0.8540544329734433,0.8330050887146617,1.0597486256683215,1.0525328013006208
667,0.7411889953493583,0.8421989528795816,0.44097382495155457,0.8122828102465486,1.4058087814098847,1.4516317177433415
270,0.3377092382021376,0.45249700770287093,0.8519258463881954,0.8353378778043865,1.060614230969574,1.0496668343110183
1513,0.9265683597938802,0.9977707481337862,0.21103326849031173,0.5060163071407086,1.859297749266932,1.8446778322898436
1355,0.921298297432942,0.9617687229683589,0.2284952906666484,0.5174364986706169,1.8289295778369787,1.7276278332637207
924,0.45439009357314963,0.4419895287958119,0.5853059131129033,0.8112286244076639,1.0460082562142807,1.0383769060327648
475,0.910968541242537,0.9639274603535929,0.21008891861557075,0.5397027066211871,1.7455200714126933,1.709665764468765
532,0.33814303298467085,0.4554268888187221,0.8648611033293192,0.8322673690879966,1.0684724290810612,1.0542037946822673
1738,0.4415694321271034,0.4144383305729336,0.5864018905391815,0.7645126684648881,0.995995185925634,1.0563296121112642
299,0.6785804336863338,0.9125654450261786,0.30729575610491155,0.6102559920335139,1.5431264851454332,1.5489287559116867
1363,0.9193596963075026,0.996500113817437,0.2079252156579715,0.5207703797816082,1.6398773703555432,1.8327395200820074
812,0.4185997646663305,0.5774402458456639,0.8812327995748964,0.9236522216880702,1.1378672447444007,1.1400304419163496
485,0.9397350598365675,0.9641930343728659,0.22557696337168112,0.5731915346118995,1.7688174931377734,1.681055560148966
233,0.9340365327506023,0.9981333940359661,0.2080848937638297,0.4881120802142708,1.938524493011123,1.8393065195008633
2299,0.6870482434022523,0.8867994536763042,0.24836819021786546,0.5627343589039212,1.408823196187243,1.5496149047788412
1931,0.4032508646729525,0.610636756823873,0.6104337288995498,0.7352516997458962,1.139678828894154,1.134871072070049
2184,0.523013995026098,0.568222171636695,0.6104112483993039,0.8706185648703328,1.1394907912624828,1.101378735529308
287,0.6763256914542846,0.7422262690644211,0.3863055078168451,0.7443117283787565,1.2566177296622405,1.2592102518937738
2350,0.4821754140967452,0.6705703129103997,0.8601191729032029,0.9649722916325482,1.2140666188827671,1.2286731373808908
512,0.32175793091855487,0.4213615705236389,0.844168079894479,0.8061946294897324,1.039451720302793,1.0445274402121463
2460,0.33481817672437947,0.43536080127475546,0.8891215324868278,0.8300872192843893,1.0547582142902094,1.0446047183779053
2263,0.9480584972264249,0.9964337203126185,0.18732744498287326,0.498335737014399,1.6102863361879391,1.7730126759903886
655,0.9377270905258802,0.9687747990684482,0.20125005261934517,0.5499506056748003,1.8549712697984293,1.6715273409617
2010,0.3164252467815512,0.4165482703674344,0.8225081587070554,0.7968309300469603,1.0344459800242942,1.0478491083510901
553,0.9289376365775761,0.9984919189619847,0.2586745659742875,0.5568921262275939,1.8277431730217528,1.898553364466609
1025,0.9447526194878688,0.9498626602928905,0.2022786735437524,0.5554151500583748,1.5469624079429944,1.581271231222951
279,0.6749415486177965,0.8989414978374692,0.27859551521784726,0.5737461837660995,1.5058062085664374,1.570632785606855
253,0.9380603182607723,0.9966992943318914,0.18431717782166274,0.5210064556005766,1.6505412146768876,1.77026117881789
663,0.9289765475679068,0.9996206085438958,0.28221783371798825,0.5907078014076157,1.8781008110687312,1.9251906554568343
2477,0.6747485203174352,0.743140402793919,0.3749791810416616,0.753808840485941,1.2492794424253943,1.2185454196436138
985,0.9280671421367338,0.9457090826314598,0.21884209202489427,0.5411618118849764,1.4703214677355432,1.6258245258109687
1266,0.3735674804465407,0.5060684779261128,0.8962625712684845,0.8917757749346558,1.0876180036615135,1.0824483551942699
1294,0.578990042814907,0.6663783291600273,0.6666396078524676,0.9406230179730704,1.1865732609399768,1.217427465880002
1726,0.36400311740705094,0.48278459532727724,0.8896598813085049,0.8744966317248435,1.0922805084754224,1.073748305853392
1465,0.9473615159752203,0.9747680622720178,0.260651617437205,0.5903683578419464,1.8931947627666124,1.7710369367798906
1378,0.5791697376417498,0.6794506995394772,0.6822785976227647,0.9490406406998672,1.2172077895299709,1.237004009417698
31,0.47334513910878145,0.7083340832931887,0.7230090850890883,0.8226674311596919,1.224143208811414,1.233733177399282
2341,0.5285588421119747,0.7754028744789911,0.7077718367968692,0.8127591653661523,1.3273915260183071,1.399168569722351
1187,0.6521595175150395,0.7153694927881139,0.3462505807077411,0.6933277559608165,1.1537496967515954,1.2364666231073098
2289,0.6785135775302189,0.891140864598639,0.24972655965541826,0.561375030436221,1.5029493455056635,1.546747130802086
1775,0.9502929371199917,0.9436142865867545,0.1635541235852055,0.5466372753144464,1.4499658184068234,1.4812960682454532
1763,0.9447152649371509,0.9962212610972003,0.1856749704569067,0.491610008470114,1.6117978947829232,1.777702278134424
1277,0.6573493744446846,0.7352970635101301,0.3465942450167627,0.711197229389661,1.1960448205565364,1.2287337837489591
764,0.5788626401334421,0.6699268066329302,0.6512279982502924,0.9270826179520633,1.1999281484316588,1.213224172899948
1752,0.33986104107132853,0.4350102435693151,0.9108631341851257,0.8448114827278341,1.0395819840828415,1.0421116907930514
2127,0.7040459850760445,0.7854086045982248,0.369986079315145,0.7561428234444001,1.30731243616256,1.280807961135253
1914,0.5784462045029811,0.6613730399967866,0.6370652569957531,0.923340753099536,1.1915263710662864,1.1885621690241313
1273,0.9520759791561606,0.9971773275665835,0.20650122534440496,0.49706338850353665,1.7001601417729117,1.800418058882336
359,0.7034795763993946,0.9294119955728943,0.29937074100176575,0.6167075963426153,1.6504415650064284,1.5778100794808596
369,0.7187385883457664,0.9259998273114751,0.29275024387922616,0.6160397755932828,1.6672209216711409,1.5936407521930285
309,0.6997187962084498,0.9293938353389641,0.3009382948254856,0.6026022612062168,1.6786802505606515,1.6100234423643425
1146,0.3359668291589622,0.43877077168222195,0.913993248048305,0.8456287342902271,1.042063115731838,1.0392070579650294
2192,0.33873950081065407,0.4500297393947853,0.869224705829078,0.8193805370510264,1.0734639297971438,1.061070778469909
1693,0.9168468707174829,0.9975500314444781,0.2002900069134399,0.48752239264624886,1.92685294013856,1.8490541427920002
1367,0.6555476451801093,0.7224488156291431,0.33970195182691304,0.7196742305190735,1.1825839824322033,1.1845031332341884
2482,0.3420471860274701,0.44904283207155127,0.8493879162288608,0.8222317237162458,1.0602926674656372,1.0631760320925734
87,0.661647815959465,0.7259002959253363,0.36983443404723937,0.7149116524571505,1.1949912056160719,1.2536695557808408
1103,0.8803322868034205,0.9980100306205617,0.2152942527906358,0.47231668331889626,1.988100227666308,1.9232673631419468
1613,0.9285970983242622,0.996748746045825,0.22478622450891184,0.5058386952392905,1.854727296345212,1.8604686967912567
1444,0.48348461926374187,0.53077623491919,0.658832569751221,0.8181558043174687,1.1365330102143123,1.1595952853372937
141,0.46753465059062627,0.712334706040602,0.685950609860291,0.7946850553470973,1.2717140287237327,1.2154071795886021
2052,0.4168137502101193,0.5742852264966994,0.8055834463505356,0.8978366870407248,1.159283123565074,1.089828936238347
825,0.9302283697139971,0.9752333257455043,0.3128754257736627,0.5779798287009325,1.9354458368969283,1.8893507255179576
1850,0.314686328041224,0.4121635517319879,0.7973213897464884,0.7926961249819423,1.0399500178419472,1.0522324790325723
1957,0.6579737290781162,0.7236057363988164,0.3384946221939726,0.6969223071413851,1.2108582169486732,1.229455643055176
861,0.38713473123702,0.5908799189326132,0.6400332386982156,0.7314523328998581,1.0834422343295076,1.1454311955526153
521,0.3912040220663519,0.6144899944125988,0.6179244682183127,0.6918168707194182,1.1476141868002208,1.2003312679773028
1710,0.413703983862834,0.5736159799681313,0.8532521195682342,0.8939324222237481,1.1550499873466138,1.1385416007249045
1362,0.33330531742029473,0.436826769861143,0.8463997081380318,0.8341254034750357,1.0499840012490071,1.0423998439215114
2048,0.43875721409760754,0.43223765080810406,0.5391325037474122,0.7372707918412194,1.0511149251539762,1.0912005406260046
77,0.741477288131917,0.8467356424810735,0.42788683799230276,0.8006052402462603,1.4152121584721256,1.4494652099643917
1478,0.43878716214257973,0.4189549204455366,0.5707629898676965,0.766366936715695,1.0434000516324735,1.060244273670678
393,0.9398364357911816,0.9963875335266579,0.1821351096085828,0.5420330662908363,1.5731085144187391,1.7461762614479306
2142,0.3174106340677368,0.41407568467075395,0.8391447284756582,0.8007312874021059,1.0400668591422724,1.0425636990314535
262,0.37107076819633555,0.5023285708547022,0.8992483714559365,0.8872915968117894,1.0951207523451152,1.0827517932139705
1147,0.6546082880958736,0.7240235133434212,0.3532350911765405,0.7278245272423917,1.1639155039871174,1.193490753162585
2418,0.5761310886121779,0.6666908893519413,0.6334673677698731,0.9056396697183725,1.2107033865917738,1.212302247711512
240,0.4826877515485401,0.6747484205146267,0.8775013239585545,0.9659610253805391,1.2242577421233545,1.2578200199005622
721,0.4060000197759387,0.6279388331704184,0.6100586943002473,0.7240553937391174,1.17433220684246,1.1526694026893978
2356,0.48584442116968574,0.6683456197797197,0.8303912255945374,0.9690493045173347,1.2059105101686118,1.1814563383942946
2285,0.9611955242751796,0.9485010738427743,0.170681320454717,0.5301550001045077,1.5712303591133985,1.4982875409617584
1165,0.9533771432173475,0.9626693034372866,0.2598562897047277,0.5549412815053909,1.8064565823906091,1.7171291858194966
2438,0.5775256345604303,0.6599918051445482,0.6373859319358854,0.9275915115720068,1.18401629178813,1.1782206022242878
768,0.5793690816383706,0.668177983690631,0.6667938741954862,0.9312547215163788,1.196342796806388,1.2371124094291983
381,0.4742393679610018,0.71481178734764,0.6946891648407267,0.8044902010975766,1.256435852057439,1.2286402262218221
