,EXEC,FREQ,IPC,L2MISS,MEM,INST,PhysIPC%,INSTnom%,L3HIT,L3MPI,L2MPI,L3MISS,GT,Pred
1070,0.3851425128957416,0.2996517110118066,0.9943870391641793,0.0013514568764569532,0.0023661075766324567,0.3089144787384292,0.9947952544965175,0.38544445951793055,0.976769230769,0.0005124356590606664,0.0013169575522521007,0.002398699095023823,1.02109158763,1.0230109763663813
215,0.2936417033773862,0.44883972305931613,0.5066368159203981,0.6095727272721732,0.0017787228786241792,0.6067294763702468,0.506407960199005,0.29397413286302165,1.0,0.0005711302472144775,0.7918207282913166,0.0020070617647073583,1.02037544536,1.019704234181897
934,0.38391817307195303,0.29951740053995995,0.9919368673880599,0.0013493103448255917,0.002525871328569535,0.30987713542940765,0.9913535769432837,0.38425672525279236,0.9786896551719999,0.0004975428397748639,0.0013493673331400559,0.00226521298173696,1.02089921909,1.0229035367710129
486,0.2932452276064611,0.44920520911809514,0.5059701492537314,0.6344545454539687,0.005152685284637405,0.6078807785513696,0.5053731343283583,0.2936507936507936,1.0,0.0014075259938303602,0.830532212885154,0.0049122794117683185,1.01960667646,1.0222940857527543
985,0.13301899779735685,0.15347559108884828,0.6708644278606966,0.0012673579545443025,0.0018948576799130534,0.4578564016572203,0.6709421641791046,0.1331431878306878,0.977609375,0.0014815617223597202,0.0036571253501400556,0.002331721047795832,1.1226280981899999,1.0835302305589916
1226,0.37500000000000006,0.6041941409190753,0.48059701492537316,0.9553409090900407,0.008607679914066269,0.6394803003707173,0.48059701492537316,0.37588183421516747,1.0,0.0016969717396043923,0.9691876750700279,0.007626838235299726,1.01825604175,1.0220948143683062
5,0.2934529565558003,0.44886256593798973,0.5064555272437812,0.6463747228362307,0.0019924130884693917,0.6070272536706872,0.5062735104965175,0.29369380995443856,0.9999756097560001,0.0007652746431888932,0.8451868552296918,0.0026673959827960792,1.01579499249,1.0222817471729908
1078,0.26019919555653453,0.30003624553581504,0.6716417910447763,0.0025525098814194983,0.012169242983226549,0.4572976747601944,0.67168505299602,0.2603966975940623,0.970782608696,0.0017776208203662076,0.003762026549747899,0.00548593350384227,1.02149352823,1.0228688669525836
505,0.888127481372981,0.8403429746148331,0.8185922240646767,0.021297558922544278,0.002294068504593827,0.3756455386827112,0.818518518518408,0.8886929257304524,0.996074074074,0.00019835555996602908,0.00921106961302521,0.0021078839869294913,1.11003087094,1.1147035901168907
798,0.26176211453744497,0.3005665975884005,0.67363184079602,0.0027231272727247973,0.015292588614384914,0.45576620912102284,0.673950248756219,0.2620811287477954,0.9663200000000001,0.0021115024463102708,0.003987675070028012,0.006564705882357769,1.02163983725,1.0205282492843433
1146,0.29564366128267255,0.4492432805821706,0.5091210613582089,0.6347727272721503,0.007140708915141171,0.6029567006662618,0.5096185737980099,0.29590436997795405,1.0,0.00191540793417963,0.8113912231568627,0.006790441176468228,1.01205330592,1.0159905513424206
148,0.2931350954478708,0.4491481019214109,0.5049751243781094,0.6387499999994194,0.008047798066590737,0.6087684246047848,0.5049751243781094,0.2932098765432098,0.99975,0.0023768277132697998,0.8242296918767507,0.008288602941182565,1.04008487562,1.0227925815633425
362,0.3778267254038179,0.6134455067819194,0.4767661691542289,0.874681818181023,0.0070665950590724684,0.6445366500456422,0.4766169154228856,0.37815990593768367,1.0,0.00161628553613641,0.8865546218487393,0.007191176470593522,1.04141556447,1.0382004689570246
1108,0.3617517491578561,0.3005630143916338,0.9316164276666667,0.0012376024955434205,0.002915789473682108,0.32997443266265003,0.9313237732905474,0.3619842998927101,0.964901960784,0.0007798243298154331,0.0013123523919383753,0.0033614186851127657,1.02071902941,1.0169789566828746
654,0.26154975714464024,0.3009109979135463,0.67240719479602,0.003359020979010583,0.0199339006857734,0.45650116715973793,0.6727133562955225,0.26172387283509696,0.963153846154,0.0028162998817301364,0.004822236586946779,0.00891855203621244,1.0281894521400001,1.0190168709819432
45,0.2602741067055801,0.2999726827428846,0.671376451079602,0.0029268060606023392,0.008438238453282258,0.4575569323661415,0.671376451077612,0.26045463452821865,0.9824266666670001,0.0012147044670227356,0.004323436041092436,0.0037510294117748177,1.0218236976700001,1.0253256192024542
757,0.3888888888891337,0.30457171564956803,0.9900497512437811,0.0032390909090879647,0.01354457572502495,0.3106169746327086,0.992039800995025,0.3894767783656672,0.9490000000000001,0.0024490468460049105,0.0031073762838375344,0.011522058823530532,1.02253620798,1.0158448189396063
1328,0.29279001468428784,0.44831433684982125,0.5055920398009951,0.6364909090903305,0.0013553974221260177,0.6080410713836139,0.5054925373134329,0.2930922986478542,1.0,0.00043887317930770003,0.8337254901960783,0.0015175588235305279,1.017044104,1.0226573610994476
55,0.9786028949045522,0.9255608111735711,0.8179104477611941,0.010189090909095285,0.0034074881080164298,0.37551083835794513,0.8180241648895523,0.9791299235743679,0.9943428571430001,0.00025124329841764103,0.0040040016006442575,0.002909684873958022,1.15647542442,1.1742314832260932
1314,0.22364694776578564,0.3844538062489784,0.5339907604825872,0.011753522727248406,0.5010897076866268,0.6828017882217078,0.5339019189761194,0.22372868900646675,0.712785714286,0.10560485362625423,0.01743197278910364,0.309594406513463,1.07715665067,1.0773496771360853
589,0.3852493960491924,0.2996101441521373,0.9947038998557215,0.0015564222873899489,0.0026305741311801125,0.3088568494973479,0.9946076071253733,0.385494301265432,0.979612903226,0.0006049881557529915,0.0015508267823249296,0.002754862428840261,1.0184480003799998,1.0231780135739463
1227,0.3860132158590309,0.30009831857558983,0.9950248756218907,0.0020817045454526533,0.008297529538126586,0.30854338161228145,0.9965174129353236,0.3861699000587889,0.9555,0.001612656791535998,0.0020427170868347337,0.007450367647064302,1.01508745991,1.0184992635043717
1366,0.2926271215381792,0.4489422503986388,0.5041536503532338,0.6044714587730868,0.0018468963105425099,0.6091550690479843,0.5044313317134329,0.29298770900793647,1.0,0.0006045558001447842,0.7770177838571427,0.0021362175102611295,1.0213237804000002,1.0217634720283746
308,0.29429760156607937,0.4492432805821706,0.5074626865671642,0.6395454545448732,0.005957841031156845,0.6056261887722105,0.5071310116089552,0.29467960023515577,1.0,0.0016322235516348356,0.818394024277311,0.00575661764707041,1.02690133,1.0193636225958542
823,0.2424909891872247,0.4043189525242961,0.5108548168258708,0.0143103719008279,0.6507665267058803,0.6613767387536788,0.5113523292626867,0.2427716316607877,0.670454545455,0.1473076257255784,0.023127069009411763,0.38677139037381375,1.0737344371600002,1.0719779614402132
211,0.9033413195227608,0.8380130455188822,0.8345989351492539,0.020363078149890582,0.0023793317881131157,0.36826836647224925,0.8346687614557214,0.904060562930629,0.995245614035,0.0002103922901347214,0.008634822349999998,0.002261493808060487,1.15633959704,1.1179388941065471
481,0.9578160459251102,0.9154802784809188,0.8100407055621891,0.006651446280971226,0.005028317547113304,0.37918418820442346,0.8107643600179105,0.9599967933303938,0.987727272727,0.0003591098800814828,0.0026480774127843132,0.004158489304811881,1.1690892764899998,1.1612545569153685
930,0.2441507586879589,0.4117428880932451,0.5151907130995025,0.014134166666664425,0.6539205155732256,0.6694712693058211,0.515555555555224,0.24436605918136384,0.636466666667,0.14377370714265852,0.022077497665742293,0.3974705882363217,1.09130739613,1.0758411857220105
1069,0.2608155427540382,0.30014956862404263,0.6722796275024876,0.0024638694638673057,0.011694208047576964,0.45705427579651026,0.6724071947950249,0.26104553882275133,0.972871794872,0.0015051353923272767,0.003548804137030812,0.004757918552032911,1.0217919069399999,1.0229296801898775
960,0.3863555185139501,0.3016186047574962,0.9912599166318409,0.0014522850122823162,0.0041581269776787555,0.3100919223450161,0.9906951727850748,0.38673594229129915,0.9667297297299999,0.0009525425730720829,0.0014379589673697477,0.00442297297297384,1.02026943847,1.0202944948301462
1237,0.9089574155653452,0.825861435568554,0.8527363184079603,0.017348545454529685,0.0037444897959163564,0.3607195765584263,0.85281592039801,0.9096413874191649,0.9916799999999999,0.0003100911679947287,0.007319663865546218,0.0033742941176495398,1.17330948409,1.1150942701321442
1372,0.26056267520998533,0.2997868247751826,0.6722071460895523,0.0027248657024757047,0.008620862220494832,0.4569447780511928,0.6722523744915424,0.26064213564226923,0.9800909090909999,0.0012693814333476874,0.004023427552829131,0.0039031584224587523,1.0198810177,1.0248401327155945
108,0.14136563876651984,0.186078089675871,0.6525174129353235,0.00338335454545147,0.0597677336197316,0.5227958299014188,0.6527164179104479,0.14147560258671368,0.96034,0.018537881509667575,0.006251148459383753,0.054794117647099114,1.14266128096,1.1207571915191115
788,0.4481767009302497,0.5976744026313406,0.580223880597015,0.11552651515130408,0.0027745032223454496,0.5295615744675849,0.580223880597015,0.44857191847883593,0.999875,0.0004907521312796786,0.09697712418291317,0.0026400735294063527,1.02233181715,1.0228469357122745
231,0.8980529722099854,0.9866220013807053,0.7051317486616917,0.312716750841443,0.0021456766917281713,0.4360648329098316,0.7051225354706468,0.8991442942063489,0.9999722222220001,0.00018418527277243838,0.13390393194313724,0.0019405024509808386,1.22621047895,1.2137740504128733
1089,0.2618208516886931,0.30061228334574785,0.67363184079602,0.003545818181814959,0.024206229860352202,0.4557330271091059,0.6738308457711444,0.26219870664315104,0.9532,0.003948074125248156,0.0051148459383753495,0.012410294117656186,1.02713981975,1.016934498321745
574,0.2525697503671072,0.47427526846246887,0.4626243781094528,0.018613636363619443,0.680316863587175,0.7455429170733173,0.46231343283582094,0.25260875955320394,0.6595,0.17264819714283303,0.027846638655462184,0.5163970588239091,1.0675874728399999,1.0769980374403025
621,0.824767498773862,0.7471049006213424,0.8544776119402986,0.21159090909071676,0.002809143394198814,0.35931210658453455,0.8546019900497513,0.8258009994121104,0.999875,0.00034964021502792387,0.09647525676946778,0.003512132352951112,1.03207944566,1.0519792001204298
326,0.36510709403010283,0.30152599849269546,0.9372104992288558,0.001744294670845687,0.003863309752214359,0.32780380259974023,0.9368330759990051,0.36540371789388587,0.973655172414,0.000811086982752371,0.0018182169419495796,0.0036180273833629545,1.02002808433,1.0175163309093926
399,0.4477733824809105,0.5977258768049818,0.5797542897761195,0.12467857142861395,0.0014044625046582147,0.5300686049672543,0.5797542897751244,0.44817574296002344,0.999928571429,0.00033297761227088686,0.10430743726050418,0.0018062349939983872,1.0233060439200001,1.023264553066884
1165,0.9782126148311308,0.9289215981572382,0.8151104940398011,0.009949101479918229,0.0026549846376784886,0.37697432268838754,0.8151220640985075,0.9790410565608464,0.993930232558,0.0002430315706522959,0.0039178229431372546,0.002823965458281488,1.15568142482,1.1764199344798612
1432,0.36354625550660796,0.29975567539548453,0.9395522388059703,0.0015991818181803647,0.003066460794842607,0.3271606361227173,0.9396019900497514,0.3640505584950029,0.97455,0.0008060082124209039,0.0016476190476190475,0.0035232352941202377,1.02311658046,1.0193047133362751
1100,0.2966226138032306,0.44886256593798973,0.5124378109452737,0.5975454545449114,0.007103974221263639,0.6005612328348829,0.5116417910447761,0.29659024103468545,0.9998,0.0021601703150687357,0.7731092436974789,0.007610294117652655,1.02027149227,1.0129470928849116
781,0.9018600097870779,0.9646040044377879,0.7236042012139304,0.3284343434333379,0.004869316147510275,0.425168488806858,0.7233278054169153,0.9019204389579657,0.999888888889,0.00046234475320542317,0.13920012449411762,0.004935539215680101,1.16298095372,1.192853268929233
1381,0.26097139352055804,0.30054288725826206,0.6723345298805972,0.002687105868813012,0.010336170444194236,0.4570980007980662,0.6724226966437813,0.26120152702380944,0.9748227848100001,0.0015568746379437846,0.003959153281568628,0.004803797468363826,1.0208200516600001,1.0238810431778957
542,0.9037511680690162,0.9464219959572014,0.7394843961990051,0.32017768594925444,0.006042183380539183,0.4157653395961421,0.7393034825870648,0.904147293036449,0.999909090909,0.0004762775800684501,0.13498854087086834,0.005248997326217095,1.2343767822,1.1779184004242593
27,0.24881709903744495,0.42741564096077234,0.5035931453830848,0.013616414141387622,0.6237021124234029,0.6827250466204935,0.5037037037034826,0.24919981710170483,0.657333333333,0.12403665693598148,0.02079676314969187,0.3464950980399607,1.05450397644,1.0594628893800817
427,0.2619009478039647,0.30108990717235373,0.6727272727263681,0.0028951652892532775,0.014153402987989177,0.45655614098139724,0.6730167345094528,0.2621452621457966,0.967472727273,0.0021236888185531665,0.004155334861204482,0.006733957219262304,1.01943789979,1.0212568990231226
459,0.26189761046622617,0.30134429377607674,0.6724332881044777,0.0027176342975193477,0.015561712723364362,0.45700278572931585,0.6724332881044776,0.2620784565226337,0.958386363636,0.0025603994989376964,0.0038992869875350143,0.008120655080211854,1.02096935165,1.0199409980558864
500,0.3846212677437592,0.29964621993555385,0.9933665008308459,0.0012816761363624713,0.0017824281686349183,0.3092350200368209,0.9938225538975126,0.3849145110714285,0.9816875,0.00038955640563245487,0.0012504668534089635,0.0018136948529417745,1.00974405052,1.023926236824531
672,0.29500734214390606,0.44886256593798973,0.5074626865671642,0.6166363636358031,0.008004296455419977,0.6041475966857716,0.5084577114427862,0.2951205173427395,0.9998,0.0020320969762306685,0.7893557422969187,0.0071823529411817535,1.01908921946,1.0162595112868396
553,0.13173426227386198,0.2514161714472576,0.39926454683084583,0.010301067193667909,0.688891094195656,0.7574838519791002,0.3994808565870647,0.1318263553408289,0.661173913043,0.35236594978289004,0.06740774570700278,0.2609860933501919,1.09573246678,1.0752078455173186
583,0.3853678177254039,0.30008910773756237,0.9940619483233832,0.0014561436950123125,0.0029740653476938916,0.3093529573589814,0.9926496549512439,0.3856365325896531,0.974193548387,0.0006353952452312763,0.0014495346525714285,0.002901233396583016,1.01863894351,1.0220738275882455
184,0.8728197414096918,0.976170920101415,0.6923917000348261,0.3026840354764976,0.0026386261821849423,0.44364151845428085,0.6928770780248757,0.8741988213536155,0.9999756097560001,0.00023449915967260258,0.1327047892327731,0.002436101147781203,1.1942104699299998,1.2040109702591617
298,0.13274042058002938,0.1531334866557522,0.6709846991442787,0.0012518953687820438,0.0015605222625297743,0.4575516122850363,0.671209987797015,0.13286579481554964,0.9808679245280001,0.001297350702720933,0.0036264996564705876,0.0020398584905684117,1.1431748416399998,1.0841038575764428
895,0.2606235174515419,0.3003487116684802,0.67179487179602,0.002493958041954551,0.00989209286954356,0.4573633881275563,0.6717642556447762,0.2609777054218107,0.9756769230769999,0.001385096739874216,0.0036681749622969185,0.004285859728503151,1.0217827057200002,1.0239565391654342
443,0.26034698428267256,0.30017234642335505,0.6709661568706469,0.0028374747474728752,0.009370847754291424,0.4577983881844952,0.6710889994467661,0.2605947118974133,0.977333333333,0.0014754259454473069,0.004188885430728291,0.0045523692810474645,1.0208727146799998,1.0243661338856929
1197,0.26113558492437594,0.2998762350334366,0.6749585406318409,0.0028724747474728435,0.014894378804138082,0.455807580099942,0.6739635157542289,0.26144751453409754,0.966111111111,0.0023556007432225874,0.004204793028319328,0.007348039215689227,1.0203631877500001,1.021696646256582
1181,0.7490694259471367,0.7472808704710857,0.7764665046865673,0.24931395348818247,0.0018554317687900885,0.39588307813342094,0.7763739442318408,0.7501059568239269,0.9999767441859999,0.00020842198466898088,0.12775714937142857,0.0018830027359800613,1.02488521175,1.036051804076606
1331,0.2605580029368576,0.30024679728696885,0.6717412935323385,0.002328581818179701,0.009631578947363249,0.4572594986128888,0.6717412935323385,0.2608465608465608,0.9717399999999999,0.0015495166354888307,0.003427450980392156,0.004807941176474123,1.02180301214,1.023593654300618
1093,0.916544297599119,0.917522293392796,0.7728026533980101,0.34363636363605127,0.010179914070880678,0.3977850691691075,0.7728026534,0.9166176758774248,0.9995,0.0009779110938849772,0.14159663865546215,0.010948529411765405,1.20332341751,1.1522306809417389
19,0.3644456681350955,0.29952724660874763,0.9421641791044777,0.0017309090909075177,0.00449254833512111,0.3263191656212714,0.9417910447761195,0.36504262198706633,0.970375,0.0010299230998227916,0.0017885154061624646,0.004540533088238633,1.0131461559700001,1.018237172079028
688,0.18160892169676948,0.27149069991263036,0.6095334140099503,0.008399828009833275,0.2763918628616131,0.5937396894074751,0.6096544305502488,0.1817690706584362,0.847594594595,0.06592142436496509,0.013134680899383753,0.19427897456286347,1.10242509611,1.1021765975449966
1302,0.8737151248164464,0.9205680105496685,0.7354892205621891,0.3383333333319652,0.008515574650903053,0.4171604792430652,0.7348258706467662,0.8747305506569664,0.9996666666670001,0.0008880463011336,0.14757236227815124,0.009452205882359892,1.15208105722,1.1507218447048597
303,0.38522705233700444,0.29978045776361983,0.9941800431791047,0.0013962778730682761,0.0018472985023201681,0.30907172994473514,0.9938421102039801,0.38562222000440904,0.980754716981,0.0004557638778699978,0.0013615559431316526,0.002130258046616272,1.01998390612,1.0234872896156142
1410,0.24684287812041117,0.40980124340598156,0.5210945273631842,0.014575909090895843,0.676691729322945,0.6579784315113397,0.5211940298507464,0.24720752498530274,0.6434,0.15548103334941377,0.023473389355742297,0.4010294117650008,1.0752433549200002,1.081345933157893
1330,0.14568037200220268,0.1951638446683308,0.651679104477612,0.0036065246212194494,0.07083853383444101,0.5312184831645913,0.6516791044776121,0.14584864295517339,0.945145833333,0.020637124135617572,0.006261087768431373,0.06457348345592984,1.14459423607,1.1230289073760078
1255,0.2604319627995595,0.30005072924463894,0.6718490878955224,0.0026113446969662627,0.012569817400643087,0.45719612157523426,0.6720149253731343,0.2606922398589065,0.971583333333,0.0017124472680473254,0.0037745098039215683,0.0053777573529524845,1.01752746692,1.02268894957176
494,0.38516886930983846,0.29969856819880036,0.9945273631840797,0.0017099090909075366,0.004792588614390552,0.3090060939738538,0.9943283582089554,0.3855085243974132,0.9704,0.000882297231255446,0.001664985994397759,0.004135147058826571,1.0166483104700001,1.021301812396842
18,0.26110499265785614,0.30109769451756374,0.6710199004975125,0.0035147159090877142,0.017457035445747875,0.4573488471056993,0.6717661691542289,0.2616108171663727,0.95725,0.003571111597934778,0.005157563025210084,0.011037683823537528,1.0122194864,1.019987390102366
440,0.3862525325748899,0.30139588082894503,0.992002015238806,0.002082963176061743,0.0039946144747003256,0.3099728775179584,0.9916367529442788,0.38655593507936503,0.9797721518989999,0.0016574095069598997,0.0019770591781008403,0.0086946667907711,1.0228167321600001,1.023939324197535
1074,0.2525991189427313,0.48723860210978737,0.47128358208955223,0.01768263636362029,0.6948657357676183,0.7664118149042334,0.4713233830845772,0.25261610817166363,0.64772,0.14538373131542054,0.02505098039215686,0.43614705882385013,1.09733096369,1.0898084336701617
53,0.2941594429441997,0.44963627634486353,0.5062429786567164,0.6053665689139951,0.0028873219916214356,0.6067871493113302,0.5062429786547264,0.29441884280570246,0.9999677419349999,0.0010169436243530102,0.7903677600084033,0.0035759487665982174,1.01793745719,1.019358029176531
1049,0.8472834067547725,0.7463910606627896,0.8786069651741295,0.24359999999977858,0.0053234693877522435,0.34974116362677093,0.8784079601990051,0.8478835978835977,0.9999,0.00045679490852244017,0.11022408963585434,0.0046005882352975,1.02452499906,1.0475973582770646
601,0.13285201501027902,0.15349145419916527,0.6700755481840798,0.001377904040404202,0.0019230188566649181,0.4581522932278097,0.6703335175970151,0.13304537635817165,0.980351851852,0.0013431414709004885,0.003981222118487395,0.0021149509803942024,1.13510756676,1.0836743690018156
47,0.3634160078854626,0.29985189711005444,0.9385265453532339,0.0014228829389777975,0.0016024991539518784,0.327606454589578,0.9380767395900497,0.36378681355820097,0.982493150685,0.00045618085826960853,0.001468209201490196,0.0020150886381963347,1.02073374177,1.020492056810181
996,0.3657856093979442,0.300383854559011,0.9432835820895523,0.0019504545454527725,0.007388829215892917,0.3257627821431293,0.9424875621890548,0.36625514403292175,0.9624,0.0014113681939955023,0.0020252100840336133,0.006158823529416294,1.00600330843,1.0157329050325874
575,0.2610656597437592,0.3000575277204891,0.6737739872089553,0.0033636363636242155,0.019529691575870287,0.455903407094511,0.6743425728497514,0.26140085663874185,0.9581428571430001,0.003409190305259106,0.00484593837535014,0.010780462184875574,1.02347319775,1.0198437493253019
554,0.24362568415418503,0.40512364484172936,0.5180122116666668,0.014666373966923031,0.6684894053326164,0.6600242710027262,0.5181592039800996,0.24384052161816575,0.641045454545,0.156900512854869,0.023366437484089633,0.41726270053486564,1.0772640074,1.0792750837656808
746,0.2617998741343613,0.5169017117012742,0.4810945273631842,0.022114318181784446,0.7528080405092629,0.7840632029269207,0.48095238095223886,0.26192575795708406,0.633428571429,0.18486776588245132,0.03049219687871148,0.5690703781526244,1.1225913989299998,1.1223573417542652
1400,0.8918143632819384,0.9845811938097639,0.7012611361791046,0.35599365750422185,0.0034013688706786252,0.4386319015247075,0.7012611361791046,0.8924640772192826,0.999953488372,0.0002739280226265722,0.1530454042081232,0.0028882181942668297,1.19955416271,1.209291564263302
411,0.2977851199214391,0.44876738727723015,0.5140961857363184,0.5995075757580914,0.003961063372710547,0.5984068211385299,0.5135986733004975,0.29810895551587296,1.0,0.0010369315575328533,0.7719421101764705,0.0036511029411865083,1.0143277425100001,1.0099798400379572
1370,0.1652983580293686,0.2540491517949744,0.6211103573034825,0.006705320247939361,0.18146024069909697,0.6102628807630739,0.6213025780189055,0.1653305542195767,0.893386363636,0.0477007112970827,0.010223389355742296,0.14680974264716679,1.13898181224,1.1401661703254602
376,0.746940773370044,0.7468352277482383,0.773576561636816,0.19618383838373077,0.002044217687072479,0.3970349322106626,0.773687119956219,0.7472401855114637,0.999955555556,0.00025233293825309904,0.10077808901344538,0.002244705882354592,1.02157036962,1.0425024621159444
921,0.37696664568942734,0.613331292388551,0.47555081734179105,1.0,0.0075052938468488165,0.6460517215168041,0.4756218905472637,0.3772990677748383,1.0,0.0016759311196505944,1.0,0.007563025210086444,1.04040788257,1.02634293781221
491,0.25014684287812045,0.44714935003746314,0.5127363184079602,0.01895409090907368,0.7363050483347282,0.711077465158817,0.512636815920398,0.2504409171075837,0.6068,0.15445644663870922,0.02594117647058824,0.4758088235297616,1.1009254754100002,1.1140459632857602
140,0.385599715996329,0.634517434806271,0.47038434202636825,0.9685314685318469,0.001885760319163327,0.6532720159420675,0.47040621070447763,0.3859559018283362,1.0,0.0003803871990112553,0.9652168559719886,0.0017278361344556824,1.02803457213,1.0427353783401228
857,0.19443503143979443,0.3382796045632669,0.5657226687064677,0.011637296037298513,0.35332277121280703,0.6917372087550359,0.5656843985203981,0.19460272238095236,0.822102564103,0.07949720124029434,0.016490698843641457,0.26010446832592654,1.1491026923,1.1256207259148434
1041,0.2957415565345081,0.45000470987167424,0.5084577114427862,0.664681818181214,0.005372932330824182,0.6042372860558258,0.5086567164179104,0.29614932392710164,0.9999,0.00144509417322286,0.8495798319327731,0.00516595588235674,1.0219229835799999,1.017921237075318
831,0.8463489520778268,0.7463391450299596,0.8765264586169156,0.2605619834708086,0.003352846401721615,0.35031138812978946,0.8773405698776121,0.8470952915402703,0.999909090909,0.0003274020261932752,0.11820728291316528,0.0032669117647082845,1.03778145506,1.0441145944301593
361,0.3859030837004405,0.2999269969855372,0.9975124378109453,0.0023927272727250976,0.005246777658428977,0.3082075260016632,0.9961194029850748,0.3862433862433862,0.9769,0.000960464659059613,0.002377310924369748,0.004410661764709126,1.0230352043000002,1.0222499069928546
39,0.8946800417547726,0.8463148940896325,0.8197566384925374,0.021207393209176178,0.002166558823908074,0.3756314076883879,0.8193969909492538,0.8955221237683714,0.995554216867,0.000214252294054749,0.009123316796610643,0.002271979092839906,1.13285211151,1.1197834493555812
317,0.8932941752349488,0.7758964456159239,0.8930348258706469,0.008728787878769339,0.007167024704625583,0.3447533505079561,0.8925373134328359,0.8953066823442092,0.9836666666670001,0.0005559805942656092,0.003681605975714285,0.0060294117647029626,1.05726767075,1.0949385759439463
519,0.3628951232709251,0.29976769796344793,0.9367635506666668,0.0014329066985627884,0.0017585399118084006,0.32799789867035406,0.9367766431004976,0.3632538135464432,0.983052631579,0.0004272425473109512,0.001515553589857143,0.0018440305727572383,1.02110874195,1.0200933574919422
920,0.24292007551908962,0.3852288324901823,0.538948116562189,0.015799999999972,0.7047721344179889,0.6286183493278635,0.5384506041223881,0.24292433022633741,0.576142857143,0.1611833462928572,0.02270108043218487,0.4985294117650724,1.0680316171200002,1.0841117282081556
2,0.8469687434434656,0.7515579022677702,0.8721866856218906,0.2401666666665999,0.05387409851149631,0.3524386484558508,0.8722814498935325,0.8479605834097589,0.9999047619050001,0.0004670102819779911,0.10897025476862744,0.004710766806731405,1.02633912394,1.0251949615835958
1,0.25532753124889873,0.2954531356254815,0.6688508676119403,0.0031482150776016835,0.01488250242329491,0.4592864502334939,0.6690935566069651,0.25551684088330384,0.960146341463,0.0028437487455357877,0.004657375145182072,0.00874713055955055,1.0203377197399999,1.0227251400344821
609,0.2619003915807636,0.30100251585680415,0.673300165835821,0.003258712121219765,0.014282357679917142,0.4561333233543695,0.6734660033164179,0.2622844405246913,0.971916666667,0.0021117870537313336,0.004779411764705882,0.0065487132352989325,1.0181188512000001,1.021739231520505
1025,0.8849969556975038,0.8420107936473304,0.8138575415621891,0.021748115299316594,0.0028533048649399284,0.3778427406931746,0.8137847348626867,0.8853472132598472,0.995243902439,0.00025147148018529996,0.009241647878655461,0.0026959110473402177,1.06611959498,1.1140592470653312
974,0.46203913164243765,0.5980821274365166,0.597956165119403,0.03255773955760677,0.002324527535052995,0.5136113694352346,0.5977141320427861,0.46244657355820096,0.9988378378380001,0.00043063794823914133,0.027090620031792717,0.0023642289348105618,1.02310340325,1.0215506324712618
192,0.26124682952863437,0.30100684215868334,0.6716417910447763,0.0029501239669400456,0.01674738795037769,0.4571983495608103,0.6720940750796022,0.26174442841122864,0.960363636364,0.002688375812517904,0.004275528393165266,0.008482620320851826,1.01784757808,1.0199547996622618
422,0.3837915843839942,0.6333188112280289,0.46907702864975126,0.9055564263319041,0.0023655876143558728,0.6550948744555627,0.46905129524776124,0.38423138518959427,1.0,0.0005304002756692826,0.9066454167871147,0.0024037652129797085,1.0553693938,1.05157895149972
590,0.8865638766519824,0.9752640144851287,0.7037037037014926,0.3461111111115035,0.0034894826351533357,0.4371260477723102,0.7038142620228857,0.886814945457084,0.999944444444,0.0003396908139828139,0.15052131963893553,0.0035430147058923118,1.18538560794,1.2002399325117925
535,0.38456518192217337,0.2996224252695073,0.9933665008308459,0.0017142929292920783,0.0051791979949918476,0.3094147238739558,0.9921503593144281,0.3847410020252792,0.9670000000000001,0.0010922758420108516,0.0016862745098039215,0.005065931372562549,1.02104508254,1.0204838315959213
58,0.2613092700484582,0.30019963779503456,0.6742095971741294,0.002533343108501788,0.012998510100138026,0.45600314598128183,0.6738886214089552,0.2617056380496766,0.968741935484,0.0018146477267409519,0.0037128399747058823,0.005641366223915913,1.0210259886,1.0221036041553908
1200,0.8647768626725405,0.9798105198051152,0.683971447114428,0.3320711462437891,0.0030728879652502294,0.44965333144742614,0.6839930780875622,0.8659228586757789,0.999934782609,0.0003648141214772723,0.14657776153949578,0.0038556425831278354,1.2212316085200001,1.2072132143698782
1175,0.3846941911688693,0.29993230928314224,0.9924794631492537,0.001410655391118263,0.002412222416508909,0.3095583437310693,0.9928265648497514,0.3850334276690182,0.976325581395,0.0005621526040050168,0.0014093544394509804,0.0025605677154504126,1.02041192084,1.022757026973279
905,0.38506607929515424,0.2999955256215583,0.9937313432835823,0.0015167090909077121,0.002373857142855868,0.30930183405770734,0.9932338308457712,0.3854497354497354,0.97934,0.0005050614808192131,0.001484425770308123,0.0023534558823546715,1.0188641837999999,1.0231973312094096
1057,0.3795189147613804,0.626629111045183,0.4687277896233832,0.9451515151518681,0.0030228632806546603,0.6555317362555375,0.46877517176019895,0.37985358752498527,1.0,0.0006887804491792336,0.9576497265574229,0.0030949054621787465,1.08145610087,1.0484587226482933
1213,0.44161063451615273,0.5978522364451357,0.5716156061791046,0.1354700956937405,0.0019754310588501744,0.5375800275564485,0.5718250851004977,0.4418453541255143,0.999921052632,0.00040740803154607115,0.11528822055126049,0.0021826625387023403,1.02331565612,1.0247252366571182
