Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
hash-6-itr-25-probe-16,15375.0,1.05,1.225,0.9135,20625.0,2.4575,61.375,1.3425,0.74975,11.925,0.00057825,0.66575,2.4375,0.000118225,2.69,67.175,0.86575,2100.0,0.039775,1.20786873084
hash-6-itr-25-probe-16,13150.0,1.0475,1.1175,0.78225,18775.0,2.235,55.875,1.425,0.8635,3.965,0.000212,0.359,2.5725,0.000137725,2.855,71.4,0.907,2100.0,0.03982,1.15165594551
hash-6-itr-25-probe-16,13150.0,1.03625,0.988,0.767,16925.0,1.9725,49.35,1.285,0.8665,10.255,0.000607,0.68175,2.6425,0.000159225,2.575,64.35,0.9205,2140.0,0.043525,1.12323307008
hash-6-itr-25-probe-14,13200.0,1.05,1.20666666667,0.785,20300.0,2.41666666667,60.4333333333,1.54,0.844,6.69333333333,0.00033,0.562666666667,2.93666666667,0.000145,3.07666666667,76.9666666667,1.02866666667,2100.0,0.0503333333333,1.10937599432
hash-6-itr-25-probe-14,12775.0,1.0425,1.2025,0.752,20450.0,2.4025,60.05,1.595,0.75325,19.3,0.00094975,0.8905,2.16875,0.000107875,3.19,79.8,0.78175,2125.0,0.038045,1.26355423407
hash-6-itr-25-probe-14,10600.0,1.05,0.981666666667,0.616333333333,16900.0,1.96333333333,49.1,1.59333333333,0.822666666667,11.3333333333,0.000672,0.746,2.89666666667,0.000171666666667,3.18666666667,79.6666666667,1.03766666667,2133.33333333,0.0513666666667,1.07570461759
hash-6-itr-25-probe-14,11100.0,1.05,0.808666666667,0.654666666667,13666.6666667,1.61666666667,40.4,1.23333333333,0.816,26.6333333333,0.00194333333333,0.889333333333,2.96,0.000216,2.47,61.7333333333,1.037,2116.66666667,0.0504333333333,1.08027640592
hash-6-itr-25-probe-14,8750.0,1.05,0.800666666667,0.514333333333,13600.0,1.60333333333,40.0333333333,1.56,0.791666666667,10.4333333333,0.000768,0.713333333333,2.99,0.00022,3.11666666667,77.8666666667,1.04233333333,2126.66666667,0.0542666666667,1.03846884252
hash-6-itr-25-probe-14,9596.66666667,1.04666666667,0.867333333333,0.561666666667,14833.3333333,1.73666666667,43.3666666667,1.54666666667,0.878666666667,6.43,0.000432666666667,0.310666666667,2.98666666667,0.000200666666667,3.09,77.3,1.035,2140.0,0.0508,1.0597627274
hash-6-itr-25-probe-14,11050.0,1.0475,0.805,0.65025,13675.0,1.6125,40.25,1.24,0.25975,134.25,0.0098275,0.982,2.39,0.00017625,2.4775,61.9,0.84325,2105.0,0.0392025,1.184605409
hash-6-itr-25-probe-14,13075.0,1.0475,0.9395,0.77975,15800.0,1.88,46.975,1.205,0.8195,9.325,0.0005905,0.52375,2.19,0.00013875,2.41,60.225,0.79,2100.0,0.03921,1.35772423747
hash-6-itr-25-probe-14,15450.0,1.05,1.23,0.913,20850.0,2.46,61.55,1.3475,0.879,8.835,0.00042675,0.45775,2.38,0.000115975,2.6975,67.4,0.8335,2117.5,0.0394825,1.21652044282
hash-6-itr-25-probe-14,13166.6666667,1.05,1.05,0.777,17800.0,2.1,52.5333333333,1.35333333333,0.867333333333,12.4,0.000697666666667,0.620666666667,2.97,0.000166666666667,2.70666666667,67.5666666667,1.04566666667,2106.66666667,0.0518333333333,1.11706911014
hash-6-itr-25-probe-12,10900.0,1.02466666667,0.964666666667,0.639666666667,16400.0,1.93333333333,48.2666666667,1.50666666667,0.843333333333,13.8333333333,0.000846,0.794333333333,2.86333333333,0.000175,3.01666666667,75.4333333333,0.995,2123.33333333,0.05014,1.01443211965
hash-6-itr-25-probe-12,11000.0,1.05,0.822,0.655,13800.0,1.64333333333,41.1,1.25666666667,0.141333333333,160.333333333,0.0116,0.982333333333,2.86666666667,0.000208333333333,2.51,62.7333333333,0.990333333333,2100.0,0.0504,1.04996841232
hash-6-itr-25-probe-12,13233.3333333,1.04333333333,0.955333333333,0.776666666667,16233.3333333,1.90666666667,47.7333333333,1.23,0.801666666667,12.8,0.000796,0.635666666667,2.83333333333,0.000176666666667,2.46,61.4666666667,1.00466666667,2123.33333333,0.0514666666667,1.13697767657
hash-6-itr-25-probe-12,9120.0,1.04,0.803,0.531333333333,13766.6666667,1.60666666667,40.1666666667,1.51333333333,0.875666666667,6.54333333333,0.000473666666667,0.329666666667,2.83333333333,0.000205,3.02666666667,75.6333333333,1.00233333333,2146.66666667,0.0505333333333,1.09913840218
hash-6-itr-25-probe-12,12650.0,1.0425,1.1725,0.7455,19950.0,2.35,58.75,1.5725,0.7785,16.6,0.00082575,0.83875,2.355,0.000118575,3.1525,78.8,0.81925,2117.5,0.0389175,1.17356983347
