,EXEC,L2MISS,L3MISS,L3HIT,MEM,L3MPI,L2MPI,INSTnom%,IPC,PhysIPC%,INST,FREQ,GT,Pred
3851,0.404646017699115,0.7605687932359725,0.4531619885018598,0.9894134477825465,0.522575665511635,0.4445751249632461,0.7901730349022617,0.4048672566371681,0.3689227836034318,0.36927480916030536,0.9639923499511882,0.819032220810717,1.093246488219496,1.0991517350470086
3219,0.9146847345132741,0.2892006149116065,0.3084206966520121,0.9801502145922747,0.3909604552247385,0.13384298735665978,0.13338156262918563,0.9137168141592921,0.7054337464251668,0.7064646946564884,0.5036093189216827,0.965996362166532,1.2469494979113525,1.2606942251144961
2230,0.2778576696165191,0.014307583909812967,0.44594746928192985,0.3753695755841679,0.5833390811204353,0.631578947368421,0.021442744935923932,0.27824483775811204,0.6434699714013347,0.6448791348600508,0.5519914399630745,0.32194826192400966,1.0283165274257824,1.0251852907642822
1520,0.4022676991150442,0.012872790161414299,0.43219479201893807,0.3289699570815451,0.5116848679924896,0.4285014211506419,0.013530384456386936,0.4023967551622419,0.9405783285668888,0.9414758269720103,0.37787408450750665,0.3191188358932901,1.005973241597957,1.018458963341092
2336,0.40007374631268433,0.013998206507814503,0.4736782775335362,0.32479732951835955,0.5315821741962679,0.47123395079878466,0.014770566349731293,0.4003318584070797,0.9350174769621862,0.9365458015267176,0.3801170972643127,0.31911883589329026,1.0222769051107068,1.0353119833451763
2017,0.637721238938053,0.024208301306687167,0.40929513503067777,0.5160228898426324,0.48417979078054946,0.2563951778888562,0.016037323569361602,0.6378318584070796,0.8715783739615958,0.872546346782988,0.40884657108030864,0.5472340916965008,1.0364817028216566,1.0675522647584332
215,0.41061946902654867,0.7209838585703306,0.4112275955360162,0.9899856938483547,0.4992882597342879,0.4005544587726298,0.7419831099037384,0.4106194690265487,0.3731444913523083,0.37363685932388213,0.9507737599602839,0.8212842129576162,1.0342865343445324,1.0728499215317997
3963,0.8893805309734514,0.2790161414296695,0.3457171844050437,0.976680972818312,0.42741070402180875,0.1560213382618557,0.13284119766137129,0.8900442477876107,0.6816015252621543,0.6821155943293348,0.5217749571960814,0.9745929091119065,1.1184459353772391,1.2165964030284793
3215,0.40641592920353975,0.7678708685626443,0.6230252669211073,0.9851216022889843,0.7267830456702741,0.6008316881589448,0.7841492942774464,0.40619469026548677,0.369671796268555,0.37009269356597596,0.9606892945636758,0.8205912922970319,1.1421044385367285,1.1049726295724827
2312,0.4065265486725663,0.013334614399180118,0.4484274602637808,0.32713400095374345,0.5281833160899719,0.4337939821621091,0.013670938404299298,0.40652654867256643,0.9469335875436922,0.9483142493638675,0.37500132895396027,0.3201293451899757,1.0261401626280675,1.022933786566924
2407,0.6268805309734513,0.021387394312067647,0.4392482728634233,0.48197424892703866,0.5210602203865798,0.28126181375225767,0.014481781137423965,0.626769911504425,0.9001770393572109,0.9006270447110141,0.3955503131962773,0.5203834160988567,1.0420165934087948,1.051377304865611
3614,0.40652654867256643,0.012769664360748145,0.42543118025025356,0.33431092036242255,0.5070927692838257,0.4128197588944427,0.013137660190161224,0.40652654867256643,0.9501112170320939,0.9499045801526717,0.37417581264840594,0.31952303961196443,1.0210847035997306,1.0200084735287966
1140,0.2732300884955752,0.01466564181398924,0.4885260157495531,0.3369098712446352,0.6106974529092014,0.7186121728903262,0.022872497490108074,0.27345132743362827,0.6393844477733895,0.6405398037077424,0.555544706442769,0.31874350386880695,1.0271451550449475,1.0234176730393008
3906,0.2778576696165191,0.01320458621573149,0.42520572652463073,0.35634239389604194,0.5489136682377286,0.611192786435362,0.020115750310045474,0.2782448377581122,0.6490308230060373,0.6496501272264631,0.5478140352081042,0.31952303961196443,1.0303646641238562,1.0232105768673154
3218,0.40768805309734507,0.012263002818344864,0.4044639837673317,0.33948497854077253,0.48361114304326175,0.3908654317357639,0.012571310458867302,0.4078171091445428,0.9540832538925959,0.955788804071247,0.3727938666363223,0.31871463217461593,1.0226911338715978,1.0206601350088442
2177,0.4084070796460177,0.7513451191391238,0.5043721918933282,0.9878397711015737,0.6215492749577127,0.49363632545049774,0.7788342290202562,0.4081858407079646,0.3702846248127468,0.37063794983642306,0.9597377026247225,0.8233629749393694,1.0817055228803172,1.0624830593908927
210,0.27824483775811204,0.014267230335639255,0.43602750535452584,0.38855507868383404,0.5627083572824462,0.6233460746839165,0.02157089706490285,0.2779867256637168,0.644264378773435,0.6447201017811705,0.551475924186801,0.32215036378334677,1.0174388219102122,1.0258651290311553
3883,0.6390855457227138,0.021234947476300284,0.38507496336376956,0.5170720076299475,0.46388243859447453,0.23934137018523963,0.013972715998346421,0.6393436578171092,0.902446774706069,0.9036259541984734,0.3943055212796986,0.528698464025869,1.0737483407238848,1.070307903697987
1871,0.406858407079646,0.7774788624135281,0.4635972752306874,0.9894134477825465,0.5531407550950027,0.4529760154576385,0.8043465422547689,0.40685840707964605,0.37729810704071903,0.37758996728462374,0.9412884264394544,0.8046541171035916,1.106190235890447,1.0878452058852917
2401,0.6336283185840708,0.021410453497309766,0.46263104497801816,0.4490701001430615,0.5367316440313337,0.2883185617675474,0.014127443453611293,0.634070796460177,0.9056244041944708,0.9063522355507088,0.3925878425157628,0.5231550987411939,1.044919634305958,1.0506418655791154
3800,0.4075589970501474,0.012437868306430951,0.4062676135723142,0.346828803051979,0.4856650189676975,0.3920415564049789,0.012711864406779662,0.40730088495575223,0.9517000317762948,0.9538804071246816,0.37334462481054426,0.3197251414713015,1.0260578138374616,1.0242185768343395
2338,0.2748893805309734,0.014634896233666414,0.4838236951865629,0.34098712446351936,0.6125838218952369,0.6913652847201801,0.022199255890863998,0.27488938053097345,0.6434699714013346,0.6440839694656488,0.5522884117362475,0.31871463217461593,1.0397971482100294,1.028938736572406
2333,0.40829646017699117,0.7713297463489625,0.483694864486207,0.9888412017167382,0.5788974102113542,0.46876968958709625,0.7887556841670113,0.4084070796460177,0.37232738662671927,0.37268266085059976,0.9548094881126922,0.8186857604804251,1.1065897966442442,1.0904417842449219
750,0.2788901179941003,0.013814373558800929,0.44324202457445605,0.357176919408679,0.5670996666283481,0.631970988924826,0.02086812732534105,0.2785029498525074,0.6490308230060373,0.6499681933842238,0.5474134864395687,0.3201293451899757,1.021078390344747,1.0253542781630642
899,0.4122787610619468,0.7613374327440432,0.39460843519010574,0.9911301859799713,0.4417125121114085,0.3812324106355273,0.777771215968818,0.4123893805309734,0.37654909437559575,0.37677208287895303,0.9454775096078243,0.8171266889941101,1.1173097955092428,1.126722276527354
2858,0.406655604719764,0.012644119907763261,0.42475481907338514,0.32813543156890795,0.5029620262865463,0.41752425757130246,0.013183133526250519,0.40652654867256643,0.9509056244041943,0.9526081424936385,0.37405380636237745,0.31911883589329026,1.006819172924147,1.0177518203404734
897,0.9214601769911502,0.2945810914681015,0.324822455191072,0.9792739628040058,0.4093367053684332,0.13884151720082327,0.13350558081852004,0.9214601769911505,0.709604385128694,0.7100429389312977,0.5010485834169528,0.969482619240097,1.2458000857745786,1.237014055287108
1638,0.2760508849557522,0.01392646682039457,0.45045654379438615,0.3576776347162613,0.5747633827643024,0.6552974615309222,0.021513021909880112,0.27566371681415935,0.6450587861455355,0.6463104325699746,0.5505528324029882,0.3189167340339532,1.0244496263961451,1.0219649408536478
2882,0.4044247787610619,0.013070714834742507,0.4535484806029277,0.3080114449213161,0.528488331992183,0.45011971268954504,0.013751845508769856,0.4042035398230089,0.947160561078578,0.9487459105779716,0.3752932626472498,0.3183970435385148,1.0058042354615822,1.0171555063616033
963,0.9040376106194687,0.29189085318985397,0.35424416638484946,0.9773962804005722,0.438997011150707,0.15582181711261395,0.13567589913187267,0.9036504424778762,0.6929218303145853,0.6934637404580153,0.5131916641564203,0.9732720291026675,1.2796892162640192,1.1987982977474192
1723,0.632079646017699,0.02235588009223674,0.422435866466979,0.5045779685264664,0.5004121984464552,0.26765237115134194,0.014992027402114213,0.631858407079646,0.8879204684733758,0.888495092693566,0.4012311826172494,0.5318166069984986,1.0676400407345712,1.0607807026030298
3515,0.4119469026548672,0.7205995388162952,0.38243393400647363,0.9905579399141632,0.44833527663278216,0.3711513420422564,0.7398570838008621,0.4119469026548673,0.37736619910118474,0.37745365321701196,0.9413812053489652,0.815047927012357,1.0813342912112929,1.0937371978259607
14,0.4060103244837758,0.012366128619011018,0.4071694284748055,0.338483547925608,0.49250105376096875,0.39733411741644614,0.012798677139313765,0.40601032448377583,0.9501112170320939,0.9519720101781172,0.3736984175332853,0.31871463217461593,1.0233894310171043,1.016147002043874
2175,0.8856471238938052,0.262130092236741,0.3449442002029083,0.9752682403433477,0.42464076330612716,0.15570420464569243,0.12541339396444812,0.8848727876106196,0.6798141086749283,0.680582061068702,0.5228286386630406,0.9714531123686337,1.202715781883779,1.2205135297967775
3481,0.6381821533923303,0.021131821675634127,0.4082966971029195,0.4715069146399619,0.4896976663984367,0.25502303244143876,0.013976849937990905,0.6383112094395279,0.902446774706069,0.9029898218829516,0.3951205580785617,0.5295068714632173,1.0482645438061675,1.0512880370926552
293,0.40995575221238933,0.8001537279016143,0.594038359341031,0.9864091559370529,0.6423069975202405,0.577309194774646,0.8227721018130277,0.40951327433628326,0.36851423124063726,0.36886586695747,0.9634021559837608,0.8299457212149208,1.1519860258073962,1.1564962774973857
3517,0.6329646017699114,0.02079554189085319,0.40890864292961,0.4892703862660945,0.49050761171234786,0.2572352669382954,0.013851060060237407,0.6329646017699117,0.9069862454037858,0.9067611777535439,0.3927906914045123,0.5221157177503175,1.0729356322587522,1.0564342165573586
3946,0.2783738938053097,0.012940046118370485,0.4265584488783677,0.34132093466857416,0.5531900218415909,0.6145251396648044,0.019776767259198018,0.2785029498525074,0.6506196377502382,0.6513994910941475,0.5465964626693126,0.3191188358932901,1.027223397386488,1.0208935299806015
2058,0.2757743362831859,0.014150653343581862,0.4599256002705444,0.3523605150214593,0.5862480088023253,0.6712311505019531,0.021883895352270713,0.27588495575221234,0.6421081301920195,0.6429934569247546,0.5530444200761274,0.3204758055202679,1.0266243257147136,1.0219840827417954
3505,0.6228982300884955,0.02351268255188317,0.46166481472534904,0.47381974248927045,0.5449953196590741,0.2903347754862015,0.01566881237819642,0.623008849557522,0.8804303418221432,0.8805888767720826,0.4050293196493325,0.5292181545213072,1.0588626219911244,1.0502961949872405
939,0.9081858407079646,0.2828593389700231,0.3026233151359969,0.9801144492131616,0.3866776148325752,0.13145713445625234,0.12915608574971948,0.9088495575221239,0.6999863815879068,0.7006543075245365,0.5072292779620556,0.9690495438272316,1.2442389519951944,1.2707468197700755
1435,0.6398230088495575,0.02084550345887779,0.3975071259481134,0.5404864091559372,0.4720949862874222,0.2469861805351367,0.013688064725683577,0.6396017699115044,0.9144763720550184,0.9156215921483098,0.38854640872243273,0.5222889479154637,1.0749285326908613,1.0808624398253728
930,0.2741150442477876,0.0141391237509608,0.46572298178655963,0.34592274678111595,0.5889346887162727,0.680136094426009,0.021912242366975723,0.2741150442477876,0.6421081301920195,0.6419029443838604,0.5547671971754256,0.3192631943642453,1.0100159754567013,1.0245888541466117
2403,0.43343473451327436,0.27443793235972336,0.16415793033479875,0.9897889842632333,0.4620709276928382,0.13655101440752718,0.2680963207937164,0.4334347345132744,0.6029551954242134,0.6032919847328244,0.5880530088489726,0.5353678253839935,1.2318813664844712,1.106121769565294
2357,0.40265486725663724,0.7229054573405074,0.6375187207111456,0.9836909871244635,0.7944427109848423,0.6320830007980847,0.758636981042934,0.4028761061946903,0.36939942802669207,0.36968375136314063,0.9609582637217788,0.8140085460214804,1.1059658735259017,1.0444327576115608
204,0.2773414454277286,0.01374263387138099,0.439634764964491,0.35851216022889837,0.564409702264628,0.6327550720376359,0.020988011575031003,0.27695427728613575,0.6466476008897363,0.6474236641221374,0.5494972878980562,0.3201293451899759,1.0205506356798304,1.0241816184442143
76,0.29037610619469023,0.015434281322059956,0.477510990869124,0.37510729613733906,0.6257927840638497,0.6635023312471121,0.022472095907399754,0.2904867256637169,0.635979844750102,0.6365866957470012,0.560362952502379,0.3417831158332371,1.021378858815388,1.030114473296228
931,0.637942477876106,0.022098385857033054,0.4612783226242813,0.46781115879828333,0.5425845335260212,0.2861343302390053,0.014481781137423964,0.6382743362831859,0.9008579599618682,0.9008996728462376,0.3956715281956884,0.5297378450167454,1.0283164523382773,1.0481406425139141
72,0.27824483775811204,0.014567640276710226,0.4680419343929657,0.3605150214592274,0.6041230792811435,0.6654905419974518,0.02193881769326168,0.27824483775811204,0.6434699714013346,0.6436068702290076,0.5527453810850037,0.3227566693613581,1.030567110680903,1.0257191469016447
2526,0.27824483775811204,0.013581219574686143,0.43692932025701725,0.357176919408679,0.561934321952715,0.6184455552288542,0.020409260024803633,0.2782448377581122,0.6490308230060373,0.6491730279898219,0.5478413342472372,0.31992724333063866,1.0268363545116304,1.0271312330209286
3518,0.4074299410029499,0.01282795285677684,0.4279111712321046,0.3294706723891273,0.5078591408974212,0.4151720082328726,0.013203803224472923,0.4070427728613569,0.9493168096599937,0.9491094147582694,0.3745216704710995,0.3203314470493129,1.0203281233521413,1.0195479050332499
3400,0.2777286135693215,0.013361516781962592,0.4333220606470521,0.353171196948021,0.5626700387017665,0.623150053905714,0.020388590326581236,0.2779867256637168,0.6490308230060373,0.6496501272264631,0.5480734232558029,0.3197251414713015,1.032667127567932,1.0217836180640594
1029,0.9243639380530972,0.29592621060722524,0.3249915454852891,0.9793991416309012,0.40916369697666405,0.13909144369303142,0.1347147581645308,0.9243639380530975,0.7125834127740704,0.712905534351145,0.49923625778851416,0.9688763136620856,1.2929900307330755,1.236338038831522
3125,0.4084070796460177,0.8320522674865489,0.5551959031837286,0.9881258941344778,0.6359351649614897,0.5378250094510019,0.8525364672532925,0.4084070796460177,0.3679694947569113,0.3683206106870229,0.9664877668678186,0.828386649728606,1.1717982862058935,1.1419087699897554
1045,0.6373893805309734,0.02376249039200615,0.4245615730228513,0.5024320457796853,0.5050800584632059,0.26731633553156636,0.015814090828559616,0.6376106194690265,0.8797494212174859,0.8807251908396945,0.40487537463996376,0.5413442660815336,1.01592721934178,1.0568271611115212
960,0.27400442477876097,0.014269792467332818,0.46784868834243193,0.3484978540772532,0.5894339250817007,0.6804721300457847,0.02201145691844328,0.2738938053097346,0.6421081301920195,0.6423118865866957,0.5546028405556708,0.3189167340339531,1.0382194168359702,1.0259939752663387
3616,0.2777286135693215,0.013235972328977713,0.4279111712321046,0.35701001430615165,0.5581177913170097,0.6196216798980692,0.020314179412980568,0.27772861356932155,0.6482364156339371,0.6490139949109415,0.5480654964757958,0.31972514147130154,1.0269572042317328,1.0197087237798317
2005,0.6297566371681415,0.02318601076095312,0.4098748731822793,0.504005722460658,0.48599346394495263,0.25958751627672527,0.015569597826728872,0.6296460176991151,0.8892823096826908,0.8895856052344601,0.4003213810381274,0.5300843053470377,1.0898100197230371,1.064397988796046
2318,0.40066371681415924,0.013820138355111455,0.47345282380791337,0.3163090128755365,0.5549734780680866,0.4761624732221616,0.01475462115395972,0.40066371681415924,0.9417131962413178,0.9434296619411123,0.377159203165136,0.3173576625476382,1.0237078746805597,1.018049975388671
3213,0.970132743362832,0.2867025365103767,0.35615247113387116,0.976680972818312,0.43044028049201066,0.14515058596211194,0.12359298411386051,0.9696902654867257,0.7476508239139315,0.7480916030534349,0.4750470175180746,0.9687030834969396,1.1773658020254063,1.205775564319547
2689,0.6348266961651916,0.022736997181655137,0.4098748731822794,0.4786838340486409,0.4879104877955321,0.25835538567088107,0.015117817279867711,0.6349557522123894,0.8841754051477596,0.8842239185750638,0.40344846557298036,0.5379951495553759,1.0480199985870835,1.055800795596185
3668,0.40398230088495585,0.013178324365872407,0.45586743320933387,0.3121602288984263,0.5318516085592762,0.45398412231696555,0.013925470973838065,0.4037610619469026,0.9485224022878931,0.9502453653217012,0.3743866556193273,0.31718443238249217,1.019146448020001,1.0173167132111343
3605,0.4101769911504424,0.8654880860876251,0.4608918305232136,0.990414878397711,0.4982247548979357,0.4477674633511152,0.8893875863698106,0.41039823008849563,0.371306005719733,0.3714558342420938,0.9589165227118706,0.8249220464256842,1.182470764586001,1.1858926445515752
1414,0.2778576696165191,0.013500512426338715,0.4398602186901138,0.34833094897472583,0.5709238609801892,0.6209938253454865,0.020227366680446463,0.2779867256637168,0.6482364156339371,0.6494910941475827,0.5476240623411452,0.31952303961196443,1.0279131630788343,1.0262272526406166
2226,0.2631637168141593,0.014584934665641817,0.4885260157495531,0.3303290414878397,0.5079927085215049,0.7468391649514847,0.023644953640819696,0.26305309734513277,0.6141903854010621,0.6143675027262814,0.5791630624092887,0.3199561150248296,1.1363290140285158,1.0688206395433615
3037,0.636117256637168,0.02458877786318217,0.4324202457445609,0.49837863614687644,0.5117032609112159,0.26658825835538563,0.016076891277387352,0.6359882005899704,0.8738481093104542,0.875,0.40666695728433183,0.5438561034761519,1.0500711571837555,1.0575392360406188
1627,0.6242256637168141,0.025007686395080702,0.4719068554036427,0.4685264663805437,0.452478281575879,0.29772755912126686,0.016643241008681274,0.6243362831858407,0.8640882473103635,0.8654580152671756,0.4117628267472656,0.5399584247603648,1.052642848121742,1.1313096346322267
1648,0.2773414454277286,0.013778503715090958,0.4484274602637808,0.3515021459227468,0.5823351343066254,0.6341272174850533,0.02067383216205043,0.27721238938053105,0.6482364156339371,0.648059796437659,0.5491057291764839,0.31952303961196443,1.028015948088409,1.0263010184389048
1902,0.27643805309734515,0.01369779656674353,0.43557659790328035,0.3641869337148306,0.5535042342031651,0.6288346564735862,0.0209673418768086,0.27643805309734504,0.6474420082618366,0.6474236641221374,0.5495728542115009,0.31911883589329026,1.0310291110260612,1.0256393141797602
742,0.27901917404129783,0.014173071995900592,0.4615037763499041,0.34849785407725326,0.59562401808637,0.6503969420758601,0.02119057461761058,0.27876106194690264,0.6482364156339371,0.649173027989822,0.5480388390534351,0.3209377526273241,1.0151241905882775,1.0270023132393358
3255,0.978567477876106,0.2752113758647195,0.3280351707811971,0.9776466380543634,0.37481147258305547,0.13426933254925025,0.11924348904505995,0.9793418141592919,0.7483317445185893,0.7490458015267175,0.4749189987530407,0.9769098625707355,1.3219853761352696,1.2949490282122151
4078,0.2757927728613569,0.014303100179349217,0.471423740277308,0.34415832141154024,0.6064911675671533,0.6752915809075763,0.021727986771393135,0.27566371681415935,0.6466476008897363,0.6463104325699746,0.5501505953816889,0.31871463217461593,1.0276584936105977,1.0244237437799928
3301,0.6334070796460176,0.02450038431975404,0.4719068554036427,0.4523605150214592,0.5504080928842396,0.29823161255093045,0.016412921514203038,0.6334070796460177,0.877025738798856,0.8778625954198473,0.40632173984974845,0.5403048850906571,1.048744870006212,1.0486906367772977
541,0.637924041297935,0.021378426851140154,0.4010821778829895,0.4836909871244634,0.48141932022837874,0.2505145545427815,0.014129805704836712,0.6377949852507376,0.8976803304734666,0.898059796437659,0.39636811960609886,0.5315278900565884,1.0649516857474464,1.0560763191705322
1092,0.2757743362831858,0.014173712528823984,0.4639837673317551,0.34763948497854075,0.5870953968436439,0.6730793464107195,0.021809484438670056,0.27566371681415935,0.6427890507966769,0.6434023991275899,0.5526355821391308,0.32030257535512185,1.026779157266421,1.0250844742241325
1905,0.9524336283185841,0.2916986933128363,0.3374076042320884,0.9782546494992846,0.42439623602056065,0.13942117864493636,0.1277033012460875,0.9530973451327435,0.7319896500068092,0.7325517993456927,0.48577274598113795,0.9718212264695691,1.2219503171180004,1.2147522900581684
1093,0.6294247787610618,0.022732513451191393,0.456640417411469,0.4454935622317597,0.5371152677647678,0.28932666862687445,0.015229433650268707,0.6294247787610621,0.8811112624268008,0.8812704471101418,0.4046426168269419,0.53441505947569,1.0526501225081877,1.0463043980093647
2404,0.2753318584070795,0.014281322059953885,0.46958790279723656,0.34563662374821175,0.6032220452268734,0.6846725752929811,0.022078781078367686,0.27566371681415935,0.6427890507966769,0.6436750272628137,0.5526889930709372,0.3197828848596835,1.0238254881164597,1.0203584355990647
1412,0.4017514749262537,0.013244939789905201,0.4479765528125353,0.3236289938006676,0.5108786450549871,0.437322356169754,0.013732947498966516,0.40188053097345133,0.936606291706387,0.9382951653944018,0.3791299045017137,0.3197251414713015,1.0315715832328791,1.0312847461754573
1385,0.41698008849557516,0.8897963105303613,0.4646601285086236,0.9906652360515021,0.47293941832394537,0.4408997353719494,0.8916907813145929,0.4169800884955752,0.37720448045757854,0.3772662213740458,0.9417264093615713,0.8253334680679061,1.2695724988600978,1.2467624931442258
3760,0.27643805309734515,0.014173071995900592,0.44549656183068415,0.3731998092513114,0.5766639843660191,0.6343232382632559,0.021372467961967758,0.27643805309734504,0.6450587861455355,0.6455152671755724,0.5512464400235343,0.3197251414713015,1.0402793845378535,1.0256705267309225
1908,0.27527654867256635,0.014518319241609021,0.4725510089054221,0.3521697663328564,0.6007816990458673,0.6786239341370184,0.022124844977263327,0.27540560471976405,0.6434699714013346,0.6431297709923665,0.5534352537889953,0.31972514147130154,1.0042814981169597,1.0265746456266973
540,0.2773414454277286,0.014092364847553166,0.44730019163566664,0.36351931330472104,0.5615204812813734,0.6345192590414582,0.021207110376188505,0.27772861356932155,0.6458531935176358,0.6464694656488549,0.5502869664291826,0.32073565076798705,1.026321476056665,1.0316486803201244
3211,0.6410213864306784,0.019392134255700744,0.41235486416413025,0.46499761564139247,0.4960263631835077,0.25188669999019897,0.012563042579578338,0.6408923303834808,0.914362885287575,0.9155534351145038,0.38845970514093664,0.5236459175424413,1.0497146582758483,1.0480526905149217
2965,0.6349557522123893,0.021698693312836283,0.46359727523068733,0.4516452074391989,0.5356280689077562,0.2923509892048557,0.014471151006909582,0.6351769911504426,0.9008579599618682,0.9010359869138495,0.3955313742471066,0.5267929322092618,1.0468030306900575,1.0515830525570906
2500,0.27747050147492625,0.013209069946195237,0.42678390260399046,0.35584167858845966,0.5554891366823773,0.619621679898069,0.0203307151715585,0.27721238938053105,0.6490308230060373,0.6498091603053435,0.5473243466184963,0.31871463217461593,1.019201583301467,1.0191349646833066
3768,0.2751106194690265,0.014830899308224446,0.46572298178655974,0.37639484978540766,0.5869508810536513,0.6771117738480277,0.022829976968050548,0.275,0.6434699714013346,0.6440839694656488,0.552576835166805,0.3190899641990992,1.0270005088475471,1.0222471982785064
2534,0.4051069321533923,0.014276197796566746,0.477510990869124,0.3256318550309967,0.5545235084492471,0.464177202783495,0.014708557255064076,0.4049778761061946,0.9389895138226881,0.9389312977099237,0.37888650735094,0.3221503637833468,1.0284067277671525,1.0292870372201033
773,0.4123893805309734,0.7755572636433513,0.498381564326779,0.988412017167382,0.5859458394232506,0.47901877599025494,0.7905273725860745,0.4123893805309734,0.37287212311044526,0.37350054525627047,0.9546959526322736,0.8250952765908304,1.127000985890871,1.1009893421025718
1143,0.9650165929203539,0.2848289777094543,0.41004396347649624,0.9726394849785407,0.4698873433728015,0.16939135548368123,0.12435923935510543,0.9654037610619471,0.7399904671115347,0.7404580152671758,0.48103115861669066,0.9743330638641873,1.2068969362889173,1.1551531825638293
4125,0.9192477876106194,0.26529592621060727,0.38726508526981973,0.9722460658082975,0.45583761680324497,0.16600159616919388,0.11980157089706492,0.9201327433628318,0.7081574288437968,0.7097873500545256,0.501591946218747,0.9685298533317935,1.1901380686403429,1.1773158998591782
2910,0.27721238938053094,0.014358186010760953,0.46746219624136415,0.3529327610872675,0.5941766705532654,0.6767757382282522,0.02203271717947204,0.2774336283185841,0.6441508920059918,0.6443565976008724,0.5520870169126424,0.3211687261808523,1.0277646251310966,1.0229957124523044
1306,0.2772123893805309,0.013832308480655907,0.4385074963363769,0.3665236051502146,0.5690232593784726,0.6323630304812309,0.021174038859032657,0.27695427728613564,0.6482364156339371,0.6480597964376589,0.5497245023500803,0.31972514147130154,1.026373061161162,1.021600451346385
1551,0.9137168141592918,0.28554957724827057,0.3557659790328035,0.9765379113018599,0.44020100832608017,0.15358508001848192,0.1307860390952578,0.9141592920353983,0.7013482227972218,0.7017448200654308,0.506215968864689,0.9732070677907377,1.1916830989695018,1.1970999946408767
866,0.40394542772861347,0.013496028695874969,0.4563183406605793,0.32312827849308534,0.5406751733915776,0.4414387925120062,0.013848697809011988,0.4039454277286137,0.9429615506831902,0.9451335877862594,0.3765203219890873,0.31911883589329026,1.031058555949691,1.0217891438234772
1145,0.413108407079646,0.8302747886241354,0.5128508623605004,0.9889127324749643,0.5527014599379239,0.4907380182299323,0.840533278214138,0.4129148230088496,0.3699356530028598,0.37022900763358774,0.9624376701909689,0.833367016976556,1.1914494978807493,1.1771483088192887
895,0.6131637168141593,0.022094542659492702,0.4073626745253394,0.5147353361945637,0.46920532737753107,0.2653001218129121,0.015254237288135592,0.613274336283186,0.860683644287076,0.8619138495092694,0.4136152526718565,0.5323362974939368,1.068466913542863,1.080351358154549
550,0.2812131268436577,0.015074301819113504,0.4461729230075527,0.40324272770624703,0.5908955052304863,0.6309908850338135,0.02246796196775527,0.2813421828908555,0.6410867492850333,0.6424936386768447,0.5535893954251168,0.3270008084074374,1.0209414722924648,1.022763993504864
762,0.27863200589970494,0.0133032282859339,0.4197948371096831,0.3701955174058177,0.5474652258880331,0.5913946878369106,0.01988424968995453,0.27901917404129795,0.6498252303781378,0.650763358778626,0.547046948235719,0.3197251414713015,1.0251565715711155,1.026248239827438
1022,0.4054941002949852,0.011689085318985397,0.3882313155224891,0.3338102050548402,0.4643024102387247,0.38302460060766436,0.012236461347664325,0.40549410029498534,0.9509056244041943,0.9500636132315523,0.3744102763209342,0.31831042845594176,1.0308045558267571,1.0160295533197958
5,0.41261061946902644,0.6802459646425827,0.41953717570897137,0.9891273247496422,0.50418931568489,0.40660309992859234,0.6934388472214019,0.41283185840707975,0.37593626583140405,0.37636314067611765,0.9457262703689774,0.8188589906455711,1.012640764550122,1.0708564872664648
2258,0.408075221238938,0.012509607993850886,0.41618757749971813,0.33414401525989507,0.4954362570410392,0.4085073017739879,0.013030177759404713,0.4078171091445428,0.9532888465204956,0.9546755725190839,0.37328195588626106,0.3193209377526273,1.0229595227211312,1.0179199236417809
1702,0.27617994100294985,0.014150653343581867,0.46646375831360604,0.34382451120648544,0.6021535042342032,0.669214936783299,0.021529557668458033,0.2759218289085546,0.6450587861455354,0.6461513994910942,0.5507319583456662,0.3193209377526273,1.0235020031585094,1.0240013215798287
2673,0.9292035398230089,0.2902468186864805,0.3613271709314996,0.9766173899221108,0.43513456208248724,0.1524257571302558,0.12975058564144962,0.9298918387413965,0.7107297955725027,0.7110899067005939,0.5004555781950851,0.9776340609000269,1.3093210921855785,1.2071918978390714
2922,0.2788901179941003,0.013971304125032028,0.4312929771164469,0.3787076776347163,0.5536651722420202,0.6057042046456924,0.020814386109962793,0.27901917404129795,0.6482364156339371,0.6485368956743002,0.5487825410509478,0.3213419563459984,1.0271776570528988,1.0302668424913481
2061,0.9180186823992134,0.2761977965667436,0.3312666741817909,0.9775075504689239,0.4152850263759564,0.1424548335456891,0.12660879151164392,0.9171583087512292,0.7033153267662322,0.7039864291772688,0.5057681069139577,0.9734572891403932,1.3516075557127618,1.230294975400973
4100,0.40420353982300883,0.013681783243658728,0.4645635054833566,0.32131616595135903,0.5374023286748886,0.4578485319443861,0.0143010689186795,0.4044247787610619,0.9457987198692632,0.9456106870229007,0.37636422694568084,0.3192631943642453,1.0291951269950106,1.0251459425301546
546,0.2777286135693215,0.014137202152190624,0.43039116221395546,0.3922269909394373,0.5535961987967966,0.6235420954621189,0.021723852831748658,0.27772861356932155,0.6474420082618366,0.6471055979643765,0.5501258930790883,0.32073565076798705,1.0234716624882487,1.0231368153050817
867,0.9485619469026549,0.2935722521137587,0.370138654041258,0.9763948497854077,0.45169847108863087,0.15677741840635107,0.12984704423315419,0.9493362831858407,0.7280743565300285,0.729246183206107,0.48788566880471934,0.9725141471301535,1.2026774019724316,1.1774159861891278
