,EXEC,L3HIT,L3MPI,MEM,L2MISS,FREQ,IPC,INST,L2MPI,PhysIPC%,L3MISS,INSTnom%,GT,Pred
3325,0.6266961651917403,0.5823319027181688,0.1842595315103401,0.3602490707744185,0.020629643863694598,0.5313257881972513,0.8817921830314586,0.40443184860569004,0.01384456386936751,0.8826335877862596,0.2910607597790553,0.6264380530973452,1.09850067742839,1.0434836110876389
1848,0.2848008849557522,0.4254077253218884,0.3942369891208467,0.3799977008851592,0.00976018447348194,0.31794664510913495,0.6682554814108673,0.5324856926519924,0.014525010334849115,0.6685114503816794,0.2808251606357795,0.2849557522123894,1.027493593570422,1.0335251343232243
2626,0.287433628318584,0.4396280400572246,0.3742428697441928,0.3690171284055639,0.009501921598770178,0.31988682295877124,0.6701620591039084,0.5302008089240975,0.01407854485324514,0.6711832061068702,0.2675684815691579,0.28743362831858404,1.0314945081926397,1.0264100040074342
1243,0.6340523598820057,0.5025512637100619,0.19758894442810934,0.393455186419895,0.017795926210607223,0.521220695230396,0.9111852557991738,0.39128737126200247,0.01187680859859446,0.912849872773537,0.3156352158719422,0.6336651917404128,1.05499704844215,1.0291619820340503
1541,0.42033554572271387,0.9937529804482593,0.2799176712731549,0.34548722075334326,0.7931719190366385,0.8197251414713014,0.38266603114076897,0.9296152578574098,0.7970235634559737,0.38326972010178106,0.2935407507609063,0.4202064896755162,1.1098175137124873,1.1568370437416797
1926,0.28250368731563413,0.3967334287076776,0.453004018425953,0.43960608499061193,0.01071611580835255,0.3189167340339532,0.6601525262154431,0.5377900421709638,0.01594460520876395,0.6615776081424936,0.32307518881749514,0.2823746312684365,1.0278752174256165,1.0345238100188043
2891,0.41414085545722706,0.991249403910348,0.37655591492698226,0.4860328773422232,0.7694081475787856,0.824575586095392,0.37496027963139494,0.9471283433547583,0.7858619264158744,0.3753180661577608,0.3904858527787171,0.41401179941002947,1.1134121597032685,1.104444086176106
1917,0.9668141592920355,0.9861230329041488,0.08735245936069222,0.27964133808483727,0.27786318216756345,0.9699156946529622,0.7442462208906441,0.47739238504123843,0.1198015708970649,0.7446837513631404,0.2152761002947002,0.9665929203539825,1.2671710069352555,1.2271195968477686
312,0.28836283185840705,0.4616595135908441,0.34625110261687736,0.3461363375100587,0.009308224442736357,0.3201293451899757,0.6720686367969494,0.5288246326847181,0.01371641174038859,0.672709923664122,0.2491714575583361,0.2886725663716814,1.0196359045827526,1.0209527976052228
166,0.29068584070796455,0.46927038626609446,0.3577771243751838,0.384798252672721,0.009953881629515758,0.3223120452708164,0.6739752144899904,0.527852695963421,0.014371227780074413,0.6742366412213741,0.26269868109570504,0.29053097345132745,1.0234966449211094,0.9993999007013176
2749,0.6438606194690265,0.5843347639484979,0.1897481133000098,0.3801946583898532,0.02147706892134256,0.5440582053354891,0.8857642198919604,0.4021987267214199,0.01413807358412567,0.8856552162849871,0.3057152519445383,0.6437315634218289,1.0556957563746636,1.0401394899507928
162,0.287433628318584,0.4824892703862661,0.34578065274919145,0.3493091159903437,0.009690238278247503,0.31988682295877124,0.6711153479504289,0.5302549779342473,0.014227366680446467,0.6711832061068702,0.2494420020290835,0.2877433628318585,1.0311566035428872,1.0167691890813368
1797,0.8938053097345132,0.9831187410586552,0.10106271264754062,0.3033156520453911,0.24888547271329745,0.9704353851484006,0.6863679694947569,0.5172751668041473,0.11572668753321916,0.6878407851690295,0.2281269626552007,0.8938053097345133,1.3217825819361642,1.17044261894196
4031,0.42472345132743367,0.9939198855507869,0.26639223757718317,0.3368126604590566,0.8075198565206253,0.8276071139854485,0.3831426755640292,0.9294915756360665,0.7970235634559735,0.383587786259542,0.28429714801037087,0.42485250737463126,1.1456619714679568,1.1538167842794806
3673,0.6336651917404129,0.5265855984740104,0.19523669508967947,0.3971720887458328,0.018217396874199335,0.52303961196443,0.9056244041944708,0.3932975635364235,0.011984291029350972,0.9068066157760817,0.31586066959756504,0.6339233038348083,1.0496353084842374,1.0242457986376334
2093,0.4282079646017698,0.9960896518836435,0.21150641968048609,0.25632448174119626,0.875672559569562,0.8217461600646726,0.38886240864315214,0.9158572109935537,0.8528317486564695,0.3891539440203562,0.22793371660466685,0.4282079646017699,1.178550044408127,1.2099884172528903
3185,0.430862831858407,0.996280400572246,0.20666190616205316,0.24151872957482798,0.9069946195234437,0.8276937290680216,0.38832902083617044,0.9164232135464342,0.8752140790173035,0.3889040348964013,0.22648437122566306,0.4305309734513275,1.2963966414382273,1.229748396351312
2484,0.2866592920353982,0.4476394849785408,0.36577477212584525,0.3757857224968387,0.009738662567255958,0.31940177849636214,0.6701620591039084,0.530340317858731,0.01402397684993799,0.6708015267175572,0.26946229286438955,0.2868141592920354,1.004224623095333,1.0120889257336607
1216,0.287433628318584,0.46145922746781115,0.34836812702146425,0.36351764570640305,0.009464258262874713,0.3186742118027486,0.6720686367969494,0.5285922987914865,0.013711451012815212,0.6736641221374046,0.25512343591477843,0.28743362831858404,1.024503003078104,1.0072097254841539
3763,0.6426991150442478,0.5670100143061517,0.1705380770361658,0.34624669502241645,0.019159877017678715,0.5354890864995957,0.8960915157292658,0.3965785771622707,0.012332368747416287,0.8971374045801526,0.2802840716942847,0.6423893805309734,1.0284439110371553,1.0509242032710806
3866,0.41380530973451324,0.392961373390558,0.2625110261687738,0.33942108288309003,0.008963873943120678,0.31843168957154416,0.9694947569113441,0.366588567290019,0.009157503100454732,0.9709923664122138,0.27243828204261067,0.413495575221239,1.031382487246579,1.0289898720589843
3958,0.28456858407079644,0.4035765379113018,0.46045280799764776,0.4583668620914282,0.011213809889828338,0.32053354890864993,0.6625357483317443,0.5364087321311409,0.016370400992145515,0.6633269720101781,0.33434787509863595,0.2844395280235988,1.028735218930831,1.0266660471910913
2750,0.40988200589970497,0.36418693371483085,0.3183377438008429,0.39520251369889264,0.01029912887522419,0.3185125303152789,0.9596441054972988,0.37043168384266734,0.010611823067383215,0.9611959287531805,0.3273588096043286,0.4101401179941003,1.0296275300470588,1.0321686401016565
1583,0.4164823008849557,0.9927038626609441,0.3420842609316588,0.413170643587933,0.8351268255188318,0.815047927012357,0.38165599891052693,0.9305714564600042,0.8458040512608516,0.3819520174482007,0.35673220928547267,0.4168141592920354,1.1972036620767783,1.1768145308521534
3228,0.2875884955752213,0.44163090128755367,0.353072625698324,0.3625612139326359,0.009076863950807071,0.31915925626515756,0.6730219256434699,0.5284189394310337,0.013364200082678794,0.6732824427480917,0.2543118025025363,0.2877433628318584,1.0303242130135473,1.0124571424261992
3894,0.28327802359882,0.39623271340009536,0.45966872488483773,0.4443805801433115,0.01085959518319242,0.3193209377526273,0.6617413409596441,0.5371099200162798,0.01615543613063249,0.6623727735368957,0.32735880960432867,0.2831489675516224,1.024800145617591,1.037202611610856
1239,0.9537241887905605,0.9842393896041964,0.09732431637753602,0.3022937502394911,0.2737765821163207,0.9597817299919158,0.7419764855417859,0.47939969232600643,0.11955353451839604,0.7422073791348601,0.2374027730808251,0.9537241887905603,1.1104284398535724,1.2095002841679499
1864,0.2872787610619469,0.4532474964234621,0.35236695089679504,0.36442809518335445,0.009281322059953884,0.3191592562651577,0.6720686367969494,0.5288807843234549,0.013622157916494421,0.672709923664122,0.25512343591477843,0.2877433628318584,1.0186601192270688,1.010104661908012
2586,0.287433628318584,0.45104434907010016,0.33731255513084385,0.3397907805494884,0.008996156802459647,0.3186742118027486,0.6730219256434699,0.528808364174753,0.013081438610996282,0.6729007633587789,0.24619546838011497,0.2877433628318584,1.0306798712734322,1.0171325481463769
3417,0.9240412979351031,0.9837386742966143,0.10614525139664803,0.31197685557726945,0.27754291570586737,0.9717057396928052,0.7094057832856687,0.5009347741740792,0.1271186440677966,0.7108778625954197,0.2455191072032465,0.9245575221238939,1.1371606800927372,1.1926886469607505
2219,0.41426991150442477,0.9940867906533144,0.26541213368617067,0.34016170441046856,0.7555085831411735,0.8090137429264348,0.38226882745471874,0.9311277862745158,0.7693261678379494,0.38263358778625955,0.27618081388794946,0.4142699115044248,1.0776837469896936,1.1308764027754372
3627,0.904867256637168,0.9828326180257511,0.11060612424917037,0.33326654952129153,0.2706379707916987,0.9758055202679292,0.6918153343320168,0.5135803441841177,0.12476229847044235,0.6931570338058888,0.25450504855307016,0.9048672566371682,1.2313371440639806,1.163805616899602
2918,0.41323746312684356,0.3608488316642823,0.3034401646574537,0.38871900984787516,0.009814885985139637,0.31831042845594176,0.9683825865904032,0.3672028682662188,0.010057875155022737,0.9689885496183206,0.3138315860669597,0.4129793510324485,1.0203892501019944,1.0245792022282876
1106,0.4110435103244838,0.3795422031473534,0.2881505439576595,0.3725332413687397,0.009559313348706123,0.31932093775262727,0.9620273276136,0.3698806512151587,0.009847044233154197,0.9610368956742998,0.29647164919400293,0.4109144542772861,1.0231066834997993,1.0237257725325604
1287,0.9137168141592918,0.9845731998092513,0.0995589532490444,0.2835306740238342,0.27018959774532414,0.9664510913500404,0.7054337464251667,0.504701015965167,0.12484497726333195,0.7059478371501272,0.2287002592717844,0.9132005899705016,1.1734600022596264,1.2036349504263892
946,0.285575221238938,0.43241773962804014,0.3852984416348133,0.39544775261524306,0.009700999231360493,0.31843168957154416,0.6692087702573879,0.5310301740823101,0.01431169904919388,0.6704198473282441,0.27703753804531617,0.2855752212389381,1.0253247971979236,1.012497609270604
4024,0.28637536873156344,0.44163090128755367,0.4379104185043615,0.4352914128060696,0.011231744811683321,0.3213419563459984,0.6657133778201461,0.5345820672878143,0.016643241008681274,0.6653944020356234,0.3138315860669597,0.28624631268436584,1.0251387207409297,1.0271878553926754
3940,0.28418141592920354,0.4122556032427277,0.45829657943742047,0.4497835000191594,0.01116897258519088,0.3203314470493129,0.6609469335875436,0.5376783548235559,0.016614303431169906,0.6622137404580153,0.326907902153083,0.2841814159292036,1.0246507387510309,1.0315545804761612
3856,0.2828908554572271,0.40591320934668573,0.4375183769479566,0.42121316626432165,0.010384319754035358,0.3189167340339531,0.6633301557038448,0.5373208435849331,0.015618023976849941,0.6625318066157762,0.3090970578288806,0.2823746312684366,1.0054065900464442,1.0355741554932743
3659,0.4167477876106194,0.9958226037195994,0.18535724786827398,0.30031038050350617,0.6946195234435051,0.8107518189167339,0.3836034318398474,0.9251906462747574,0.7009508061182307,0.383969465648855,0.19473791004396346,0.41659292035398227,1.0264880682080253,1.0641153486985893
793,0.6437315634218288,0.5444444444444445,0.1930804665294521,0.3849791163735296,0.020813476812708176,0.5353678253839935,0.9000635525897679,0.3958747230922007,0.013472509301364198,0.8999681933842238,0.3158606695975651,0.6434734513274336,1.054973423462516,1.0385189079455883
1588,0.2852654867256637,0.4314163090128756,0.3956483387239047,0.391005862742844,0.00988931591083782,0.31843168957154416,0.6682554814108673,0.5318040703690928,0.014688714344770568,0.669465648854962,0.28217788298951635,0.28526548672566376,1.0324484874180435,1.0258771491548346
1197,0.9653392330383479,0.9859084406294707,0.09038518082916788,0.2866536383492356,0.2793364078913656,0.9706952303961195,0.7419764855417857,0.4781781467097301,0.12232327408019845,0.7423664122137404,0.2177882989516401,0.964306784660767,1.177143606090396,1.2243333902151166
1853,0.4107853982300885,0.9909155937052934,0.38086837204743695,0.5010537609686937,0.7362285421470665,0.8209377526273239,0.37353034636161414,0.9503387988276829,0.756924348904506,0.3737277353689566,0.3927403900349453,0.4106563421828909,1.092491380255607,1.0779962165284163
1292,0.4114823008849557,0.4083834048640916,0.29073801822993234,0.37559259685021273,0.010169100691775557,0.3208569118835893,0.9571020019065776,0.3712910822254305,0.010343116990491938,0.9583969465648854,0.30300980723706455,0.4110176991150442,1.0260158670926884,1.024131106802244
2076,0.2852654867256637,0.4300143061516452,0.38859159070861504,0.3836762846304173,0.009894696387394313,0.3186742118027486,0.6673021925643469,0.5321186270085143,0.014500206696982224,0.6688931297709922,0.2816367940480216,0.28526548672566376,1.0279893753346137,1.0255954411925519
792,0.2816002949852506,0.3920600858369099,0.4704498676859747,0.45281066789286123,0.011034460671278504,0.3193209377526273,0.6593581188433426,0.5404341920886349,0.01647788342290202,0.6588740458015266,0.3341224213730132,0.2816002949852508,1.0288122315918815,1.0376238185812343
3364,0.28975663716814154,0.4770815450643778,0.3490738018229932,0.36074951143809636,0.009695618754804,0.3237671786580436,0.6673021925643469,0.5325565435877143,0.014217445225299712,0.6685114503816793,0.25187690226580994,0.28960176991150444,1.0247353480877164,1.0101415917126375
4022,0.4136504424778761,0.3799427753934192,0.2839164951484857,0.3682299114840787,0.009577248270561108,0.31915925626515756,0.9685414680648236,0.3672825441029571,0.009723026043819763,0.9700381679389312,0.29705782888062215,0.4138053097345133,1.017328879806955,1.0239822939059389
1194,0.2866592920353982,0.44623748211731046,0.36718612172890325,0.3693665938613634,0.009625672559569564,0.31915925626515756,0.6711153479504289,0.530092518500941,0.014083505580818521,0.6717557251908397,0.2664863036861684,0.2868141592920354,1.0058268602771379,1.0189122623377789
2958,0.2871238938053097,0.4382260371959943,0.35236695089679504,0.3675089090700081,0.009082244427363568,0.31843168957154416,0.6730219256434699,0.528055413285952,0.013260024803637867,0.6734732824427481,0.25647615826851533,0.2871238938053097,1.029026230826254,1.0074244486506012
1007,0.41272123893805296,0.9935860753457321,0.2885425855140644,0.3566693489673143,0.7613374327440432,0.8138641875505253,0.3784556720686368,0.9369730519034589,0.7759404712691194,0.3788167938931298,0.2994025476270995,0.4124631268436579,1.1246776626148691,1.1369443496732927
2617,0.6433443952802358,0.5676442536957558,0.18614133098108399,0.3820163237153696,0.019248654880860878,0.5282942603071948,0.9103908484270732,0.3909444341409217,0.01250103348491112,0.9120547073791346,0.3041370758651786,0.6434734513274335,1.079446575554823,1.033892712038134
3343,0.6420538348082595,0.5624701955174058,0.1668136822503185,0.34120396980495843,0.01730719959005893,0.52303961196443,0.917540514775977,0.3877066482848444,0.011438610996279457,0.9176208651399493,0.2678390260399053,0.6416666666666666,1.0567592272037818,1.0505009880490437
3065,0.41375368731563417,0.9930853600381498,0.29501127119474657,0.3647108863087711,0.7295029464514478,0.818512530315279,0.3774229424849062,0.9406675071012661,0.7379082265398925,0.37786259541984735,0.30887160410325776,0.41401179941002947,1.1059261657065649,1.1159988597666828
3145,0.6389823008849557,0.5604005722460658,0.14409879447221405,0.2979193010690884,0.015452728670253657,0.5153597413096199,0.9275500476644422,0.38409290912698,0.010258784621744522,0.9278625954198472,0.23023334460601957,0.6392920353982301,1.0368854594726502,1.064316496652228
2557,0.6353429203539822,0.5581306628516929,0.18484759384494753,0.3685021266812277,0.020042275172943894,0.5309215844785771,0.8929138862408642,0.3984132452520286,0.013145928069450185,0.8944020356234096,0.2989516401758539,0.6354719764011799,1.074332292355784,1.0414281132359875
4026,0.28681415929203535,0.4452360515021459,0.39823581299617755,0.40102080698930914,0.010298232129131439,0.3201293451899757,0.6682554814108673,0.5317818430673698,0.015090533278214135,0.6688931297709922,0.2881298613459587,0.2861946902654867,1.028337689613871,1.0204507444934878
802,0.28805309734513274,0.46105865522174533,0.3834166421640693,0.3868490631107024,0.010373558800922368,0.32158447857720285,0.6682554814108673,0.532121456430267,0.015110376188507649,0.6687022900763359,0.27866080486980044,0.2877433628318584,1.028923913244003,1.019330894515651
1203,0.9614675516224186,0.9864091559370529,0.08989512888366166,0.2715177989807257,0.2945810914681015,0.9710994341147938,0.7387988560533841,0.48133533729080535,0.12864820173625466,0.7399809160305346,0.21857738699132004,0.9614675516224191,1.1640738976791087,1.2368556869885612
3545,0.41775442477876107,0.9935860753457321,0.26796040380280306,0.36555925968502123,0.7254675890340765,0.8172999191592563,0.3814744200826183,0.9311469469106725,0.7267465894997933,0.3818384223918575,0.2833953331078796,0.4176253687315634,1.1026099445328992,1.0930161894155301
3152,0.4131858407079646,0.39216022889842644,0.25968832696265803,0.3431566846763996,0.008861644888547272,0.31964430072756667,0.965681601525262,0.3681400165779999,0.009083092186854071,0.9662213740458014,0.2689212039228947,0.4128761061946904,1.0234694530805883,1.0230639310431222
798,0.284646017699115,0.43301859799713877,0.38247574242869736,0.37539027474422343,0.009770945426594927,0.31818916734033953,0.6682554814108673,0.5326249025758532,0.014301777594047127,0.6683206106870229,0.27730808251606354,0.2846460176991152,1.0369580876128162,1.0261824110774742
2217,0.9098451327433628,0.9842393896041964,0.10634127217485052,0.31736214890600456,0.2847168844478606,0.9660468876313661,0.7038449316809658,0.505987849260818,0.13216205043406368,0.7038804071246819,0.24349002367264116,0.9098451327433629,1.2557612909921612,1.181662044343184
1602,0.28456858407079644,0.4052455889365761,0.4237969224737821,0.41687550293137143,0.010272226492441711,0.3191188358932901,0.6657133778201461,0.5345651800505159,0.015101281521289785,0.6658715012722646,0.3057152519445383,0.2844395280235989,1.0234860707398807,1.0283654522090533
2842,0.28449115044247786,0.4504434907010014,0.4045868862099382,0.409628692953213,0.010647963105303615,0.318431689571544,0.6673021925643469,0.5330974171897535,0.015695742042166186,0.6673664122137405,0.291917483936422,0.2843362831858407,1.0294546252765526,1.0175133588013507
3954,0.28263274336283184,0.40557939914163094,0.4673135352347348,0.45164578304019615,0.011281065846784524,0.3205335489086499,0.6585637114712424,0.5398195063295705,0.016696982224059527,0.6591921119592876,0.3350242362755044,0.2823746312684366,1.0356906682252454,1.0368600705665378
665,0.41749631268436577,0.9934191702432046,0.288346564735862,0.3627773307276698,0.7613374327440432,0.8225545675020209,0.379011757229107,0.9374540294775092,0.7713931376601904,0.3796119592875318,0.3014316311577048,0.41788348082595866,1.0511647262052357,1.1310451863758244
2895,0.9188790560471976,0.9860753457319983,0.09777516416740173,0.2830363643330651,0.2883038688188574,0.9626111560226353,0.7109945980298698,0.4990977622771484,0.13212071103761885,0.7119910941475828,0.22500281817157022,0.9175884955752212,1.0949630559786905,1.2106552436124858
247,0.6550884955752212,0.5845016690510253,0.1711261393707733,0.3536728359581561,0.018827184217268766,0.5525464834276475,0.8857642198919606,0.4018601386270229,0.012224059528730883,0.8866094147582698,0.28114079585165147,0.6553466076696166,1.0651051480440494,1.0505456498701276
3981,0.9369469026548668,0.9814020028612304,0.11500819086823202,0.34576059645607876,0.27009992313604925,0.9758055202679291,0.7156475554950292,0.49741527399569235,0.12121892163231562,0.7161941112322789,0.27151070100004826,0.9358407079646017,1.185616931393885,1.1752465281348394
830,0.4167477876106194,0.41599427753934193,0.22346368715083798,0.29504172893436026,0.007995388162951577,0.3186742118027486,0.9771210676835079,0.3639237710607686,0.008120711037618848,0.9770992366412213,0.2334798782549881,0.41659292035398227,1.015827918902047,1.0316558683233212
250,0.28619469026548666,0.4706723891273247,0.38859159070861504,0.39267042188757334,0.010647963105303615,0.3201293451899757,0.6673021925643469,0.5324565102576186,0.015576684580405125,0.6679389312977099,0.281907338518769,0.2861946902654867,1.0261344886107884,1.0185516766604255
3630,0.28820796460176984,0.4574535050071531,0.34272272860923253,0.3462650879411427,0.009281322059953884,0.31964430072756667,0.6739752144899903,0.5284855946900731,0.013458453906572965,0.6738549618320611,0.25106526885356784,0.2883628318584071,1.0287787362051828,1.0169712199941299
3898,0.2832780235988201,0.39256080114449216,0.45320003920415564,0.4471011993715753,0.010698180886497568,0.3181083265966046,0.6633301557038448,0.5352409615151523,0.01585365853658537,0.6647582697201019,0.3242024574456092,0.28289085545722714,1.025980252249155,1.0293591554125379
1337,0.4239491150442477,0.9945875059608965,0.28030971282955985,0.31314710503122967,0.8989879579810404,0.8199272433306386,0.38592310136638064,0.9220622468787621,0.8809425382389418,0.38613231552162847,0.30075526998083635,0.4238200589970501,1.1823533356204972,1.2319076464993013
2517,0.9723451327433625,0.9885550786838342,0.07507035745789054,0.23567766409932175,0.28401229823212915,0.9732070677907378,0.7462889827046166,0.4760937592655421,0.12309691135652277,0.7463195201744819,0.18178655973718535,0.9721238938053097,1.2850627351445247,1.2586808508767309
3722,0.4128761061946903,0.39796852646638053,0.26015877683034405,0.3281020806989309,0.008953112990007686,0.31915925626515756,0.965681601525262,0.3683052499786184,0.009157503100454732,0.9650763358778627,0.26946229286438955,0.41256637168141597,1.0307784447710946,1.0366633345608691
1118,0.4124631268436578,0.36368621840724846,0.29226698029991177,0.3656512242786527,0.009483089930822445,0.3181083265966047,0.9667937718462026,0.3676792248410638,0.009735427862753204,0.9693066157760812,0.3021079923345733,0.41272123893805307,1.023008261478235,1.0337218205894352
3361,0.6221017699115045,0.5986552217453506,0.15360188179947074,0.30381423152086445,0.018266717909300543,0.5248181083265966,0.8856053384175404,0.4018039234046538,0.012357172385283176,0.8870229007633588,0.24078457896516733,0.6219469026548672,1.038744824245278,1.06184479518679
2168,0.4110435103244838,0.3660228898426323,0.3034401646574537,0.39074223090776716,0.00990007686395081,0.31790622473726754,0.9652049571020017,0.3688548951965735,0.010152955766845804,0.9659669211195928,0.313606132341337,0.4109144542772861,1.02935665564142,1.0216188976215996
2921,0.42035398230088494,0.9927038626609443,0.3535094720040325,0.3883861856042566,0.8662567255956958,0.8160873080032335,0.384379681329157,0.9244898817065249,0.8688360007086754,0.38467829880043614,0.37238513937871387,0.42035398230088505,1.2293538680364529,1.2260538392055231
1449,0.9612831858407076,0.98483547925608,0.09086403158734824,0.2788169411919268,0.2658339738662568,0.9674904723409168,0.742884379681329,0.47844050767878354,0.11583298883836297,0.7435932388222465,0.22091888497028836,0.9628318584070796,1.3283461369494372,1.2266301768366568
2803,0.6393436578171091,0.5437768240343347,0.18308340684112512,0.36581982603364366,0.0175582884960287,0.5181891673403394,0.9207181442643785,0.38604197621945113,0.011541959487391482,0.9225508905852416,0.29579528801713445,0.6393436578171093,1.0479026495621349,1.0429471559294274
2465,0.42162610619469026,0.9954220314735336,0.22189552092521803,0.26921102042380357,0.8057263643351269,0.8080032336297492,0.38965681601525254,0.9121014075798043,0.7982637453493179,0.38994910941475824,0.23672641190395668,0.42149705014749267,1.1751904640790485,1.1826636824192933
1557,0.9247787610619467,0.9831187410586552,0.11087495274499096,0.3239321432676991,0.28055342044581094,0.9759787504330754,0.7067955876344817,0.5019630357700574,0.12791590385637513,0.7080152671755725,0.2558577709068071,0.924778761061947,1.205445904381219,1.187457702262361
4084,0.2878982300884956,0.4464377682403433,0.3664804469273743,0.3803931486377744,0.009690238278247503,0.31940177849636214,0.6730219256434699,0.5279787307198193,0.01405870194295163,0.6734732824427481,0.26838011498139996,0.2883628318584071,1.0259708156857108,1.0103512535076167
326,0.41380530973451324,0.4332188841201717,0.277800646868568,0.3606115645476492,0.010325134511913914,0.31988682295877124,0.965681601525262,0.3681800181613658,0.01047705663497313,0.9681297709923663,0.2905647615826851,0.4141150442477876,1.0230605090395972,1.0255306039878285
433,0.6399889380530972,0.5794945159752026,0.16936195236695087,0.3390428018546194,0.018042531386113253,0.526677445432498,0.908007626310772,0.3917321154743651,0.011769326167837948,0.9082379134860051,0.27572990643670386,0.6396017699115044,1.0678798806671037,1.054201153060717
1277,0.4200774336283185,0.9917501192179304,0.35871802411055564,0.44848066827604705,0.8007942608250066,0.8207356507679869,0.38234826819192885,0.9299708412909141,0.8003307151715584,0.3824745547073792,0.3798895276744448,0.4202064896755163,1.1855457712521469,1.1422007296472312
967,0.634646017699115,0.559799713876967,0.17105557189062037,0.33954523508449247,0.018234435049961573,0.5226354082457559,0.9056244041944708,0.39232000016492946,0.011965274906986357,0.9070610687022901,0.276225904633074,0.6349557522123893,1.0351161189541338,1.0532447214827987
2245,0.6457964601769911,0.5595994277539341,0.1521670097030285,0.31925508679158526,0.015980015372790164,0.5243330638641875,0.9199237368922782,0.38562733533026594,0.010486978090119883,0.9219465648854962,0.24538383496787283,0.6457964601769912,1.0352556686386174,1.0578754713457896
913,0.6392146017699113,0.5189079637577492,0.19582475742428693,0.39147794765681876,0.019531129900076872,0.5355699272433305,0.8929138862408641,0.39916191554225317,0.01291442744935924,0.8929707379134858,0.313606132341337,0.6393436578171092,1.0433175496573683,1.0330096026214424
1555,0.6375368731563421,0.4790176442536957,0.19229638341664215,0.38021994865310194,0.015580963361516787,0.5123282134195634,0.9302510327295835,0.38292971917627794,0.010239768499379909,0.9330470737913488,0.31044978018261754,0.6377949852507374,1.0358738345960448,1.036345737199666
1586,0.4136504424778761,0.4051788268955651,0.26462805057336075,0.343368203241752,0.009216756341275943,0.31940177849636214,0.965681601525262,0.368152721223032,0.009425382389417114,0.9662213740458014,0.27487318227933716,0.4131858407079646,1.0243127420256586,1.0278689199532114
45,0.9085545722713861,0.9809012875536481,0.12613937077330195,0.3615503697743035,0.28157827312323863,0.9700889248181082,0.6990784874483634,0.5079801725260259,0.1294749896651509,0.7003816793893127,0.2921880284071694,0.9093289085545724,1.094817654396258,1.1598006918884725
2942,0.41504424778761057,0.38895565092989987,0.26956777418406347,0.3275502931371422,0.009227517294388933,0.31794664510913495,0.9742612011439465,0.3652441562905813,0.009350971475816454,0.9748091603053435,0.281907338518769,0.4150442477876107,1.0130541736962635,1.0462707192534033
1846,0.285575221238938,0.4252074391988555,0.3994119376653926,0.39126336360501207,0.010045349730976174,0.31843168957154416,0.6701620591039084,0.5315132746327159,0.01468375361719719,0.6698473282442748,0.2894825836996956,0.28526548672566376,1.031452512985702,1.0290616148902765
3077,0.41865781710914446,0.9905817835002384,0.3955699304126236,0.490600452159252,0.7761337432744044,0.8243734842360548,0.379011757229107,0.9368922499212752,0.7792476229847045,0.3794529262086514,0.41731484612783226,0.41891592920353987,1.0951179199948256,1.1247530097718714
2080,0.2854203539823008,0.45705293276108727,0.38247574242869736,0.38033796988159563,0.010034588777863184,0.3186742118027486,0.6692087702573879,0.5314636068157195,0.014847457627118645,0.6696564885496182,0.27406154886709494,0.28526548672566376,1.0284083874948675,1.0229924671607415
3867,0.9227507374631269,0.9850739151168335,0.10226403998823873,0.3147748783385064,0.29189085318985397,0.9704931285367826,0.7086113759135684,0.5013181374765044,0.13269946258784623,0.7096055979643766,0.2396573103370533,0.9217182890855457,1.2129129170744852,1.1882780353424331
1204,0.2875884955752212,0.44263233190271817,0.37165539547192,0.36662604897114615,0.009604150653343585,0.32037186742118023,0.6692087702573879,0.530545538402147,0.014197602315006202,0.6709923664122137,0.2664863036861683,0.2877433628318584,1.0092676758062542,1.0261672410156497
42,0.28327802359882,0.4159275154983309,0.4526119768695481,0.4345327049086102,0.011025493210351012,0.3213419563459985,0.6585637114712424,0.5401982247016067,0.016482017362546505,0.6590330788804071,0.32127155901251264,0.2831489675516224,1.0182406918577358,1.0379513480441334
1214,0.41876106194690266,0.41699570815450643,0.2354601587768303,0.324105299459708,0.008565718677940048,0.3213419563459984,0.9733079122974259,0.3656447985116908,0.00856717651922282,0.9732824427480916,0.24971254649983085,0.41876106194690266,1.0268753550365697,1.0187109439838777
4030,0.28449115044247786,0.4274105865522175,0.4172890326374595,0.4190642602598,0.010314373558800926,0.31964430072756667,0.6644423260247855,0.5350969614682336,0.015422902025630427,0.6646946564885496,0.29597565099763273,0.2843362831858407,1.0242346504848314,1.020444938660876
248,0.41612831858407073,0.4107868383404864,0.259923551896501,0.33617657201977236,0.009265180630284397,0.32085691188358945,0.9694947569113441,0.3671085706041368,0.009405539479123605,0.9690839694656489,0.27162664863036856,0.41597345132743363,1.0242633290676129,1.030578054594058
4068,0.2863495575221239,0.43942775393419176,0.37471331961187887,0.3563168180250604,0.009733282090699465,0.3189167340339531,0.6701620591039084,0.5304178922880975,0.014167837949565939,0.6709923664122137,0.2727088265133581,0.2861946902654867,1.0323198250631902,1.0373182491241997
3353,0.4246681415929203,0.9944206008583691,0.287646490527996,0.33236661028361225,0.9246733282090699,0.8249220464256841,0.38424349720822554,0.9266789813959624,0.9021437429870666,0.38454198473282436,0.3109328953089521,0.42433628318584066,1.2326027318682329,1.228856510518847
1362,0.2844911504424779,0.43381974248927035,0.3916495148485739,0.3774318887228417,0.009803228285933899,0.31818916734033953,0.6663489037178265,0.5338231542115686,0.014629185613890035,0.666793893129771,0.27866080486980044,0.2840265486725664,1.0360713096243974,1.0326483260759272
