EXEC,FREQ,INST,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC%,MEM
-0.0460861687043502,-0.1129769972091768,-0.10214619627298653,-0.04545924631876996,-0.014769170738691498,-0.06337017893338831,0.15853476807660796,-0.0007375198633828274,0.28306829082892077,0.2998013699522698,-0.014378660800788591,0.06766568652133677
0.012247797724662965,0.053259554826516314,-0.0008426047807155134,0.012245363498235467,-0.06534770508999864,0.034710909080917354,-0.16220476270956624,-0.003652786733734287,-0.013239698063942687,0.004857004441634761,-0.06553030666565522,-0.04902582915435732
-0.014101493159044182,0.061147492397462,0.016630911422830602,-0.011868150148960671,-0.06318692051579325,0.015833402802399324,0.9281337662175527,0.03238649596863215,-0.023075014226738962,0.05975717327468133,-0.06340177506026733,-0.026783925054672166
0.07019618427296152,-0.151628783549458,-0.02416894033035443,0.07137163693156173,0.2702705207516467,0.03686347840371508,0.1706819224901,-0.06035634672611731,-0.01641862024009829,-0.015899337256195405,0.2718399774552398,0.042889028689875285
0.010849040216511497,0.302572749656877,0.24792342370933568,0.009579567906019562,-0.1403788996774813,0.1397757536152658,0.29285329546970024,0.009296682894721225,0.1861728683740831,0.31796482265901127,-0.14106061040272994,0.16241274404133896
-0.0006749129744543449,-0.1066312960398241,-0.027537484705587482,-0.0005701901074810054,0.031408585396612614,-0.022158240565996974,-0.12850196087483348,-0.00711768709324158,-0.03081742202966759,0.11833722001545662,0.03163472378474903,-0.012649662194333191
-0.044811989205441195,0.00024395325252710826,-0.04237212361442192,-0.04418586768715681,0.007598415243003184,-0.07173924302604304,0.05354296184421508,0.02455765668383144,-0.0057556152333807994,-0.019326196179831372,0.00696312257206339,-0.025583239414575267
-0.0671272081579721,-0.1320646806156542,-0.01527425745719586,-0.06647495157122996,0.02992155680718038,-0.13760444085962764,-0.09059002622528395,0.04244499841496394,-0.013201715388974048,0.07502343645037605,0.030103509901944884,-0.10378551413183383
0.01738665912870826,0.19012443555654562,0.15607367450559337,0.018193363696969625,-0.09637542726470914,0.02160875321866578,-0.07443934137823051,0.07511732521958236,-0.016546234949982214,-0.06929272036325052,-0.09679559849583662,-0.11192451791711219
-0.07968710129853454,0.018187897857821697,0.04744504372524549,-0.08014552617998488,0.028077713696178886,0.6107610638461312,0.3250673396249941,0.0027616175319388416,-0.04257447569386417,-0.021874918383583634,0.02865099292345414,-0.04289649409736595
-0.02043028851643816,-0.09488972483887236,-0.03409521184807441,-0.020419041901470834,0.04383105999335372,-0.15580242489735704,-0.05232371481003446,0.022770273702128075,0.12054315091921275,0.055655187462551964,0.04442370445422482,0.0317410003561707
-0.005571414037989829,0.09125143729466828,0.13684107252850727,-0.004699088008426587,-0.01828524376585048,-0.032052653129098434,0.13127787716575115,0.0011694672575591405,0.022144014846795085,0.07760305671199438,-0.016151589812961546,-0.04484420404355683
-0.085747982186645,-0.028197982068031313,0.16514727751261699,-0.08572768914211067,-0.08971811808046795,-0.07167629987992788,-0.15471130982171807,-0.04951307481833885,-0.35719600230934245,-0.3276553651275084,-0.08973035150975346,0.12280690775698037
0.004390855444250004,0.05640045526270534,0.004699089620943353,0.004967444810382522,-0.07704408222198342,0.1142624683037437,-0.13827930615309314,0.036782210842074725,-0.05095466843838824,-0.015623910770589958,-0.07814654222592528,-0.043606186432039645
-0.02253221411992328,-0.0894140557147525,-0.09010085786779876,-0.02313780288450082,0.02397872750443738,-0.03647785326150326,0.44119972781710654,0.08165036257725938,-0.046543879460542316,0.09600267168850371,0.02349115141032362,0.02764775177070717
-0.021587018725500937,-0.06689415442924415,-0.07443742268599768,-0.02280574240859329,0.0028640375331694663,-0.12080255563229438,0.4220343945826475,0.08719152257590979,-0.05695911762609957,-0.0718732879342291,0.0026076145016042758,0.009981356695088256
0.0035955104649865633,0.061170051480611755,-0.0018610977719145285,0.00441070709294111,-0.028010494372019832,0.00793386222759724,-0.020708456818816133,0.03141350889423942,-0.051690631861553364,-0.017872276980648093,-0.02827902728518171,-0.019531287952954286
-0.05134034454285894,-0.19811335378202735,-0.14307618401305877,-0.05133529918664143,0.07075472142266317,-0.08607652332877594,0.06361678798769467,-0.04098743636766348,0.15976367618311696,0.15697733981312154,0.07010197655517096,-0.006335998539310532
-0.01729566744378377,-0.18939805989102346,-0.003073307035539968,-0.01676517416919944,0.33909382037766217,0.02076465801357905,0.035447657473139375,-0.007558681555753641,0.059163530455128545,0.0432427091213537,0.3383214150335033,-0.09079805823976067
0.10089215909861528,0.02106839820136744,-0.11691418343035283,0.1022564129389767,0.27436858369586214,0.2235732879684727,-0.06082316404468801,-0.052282827758211525,0.007444984714171169,0.004307206729656783,0.2743764444769714,0.003858361280774642
-0.025215313024158092,-0.08245928720991107,-0.033866932382451365,-0.024659476550418852,0.10178654661554803,0.03557805980848812,-0.03820414727128979,-0.005876595251198848,0.08022199513797158,0.12290492900237039,0.10152415536551879,0.035383952035915024
-0.25978587622026905,-0.3238253473285606,-0.08950548349470433,-0.2608706748940453,0.09398199192296881,-0.24808991815461343,0.5361963472191271,-0.005514427655731039,-0.06777915793963414,0.05501883527638897,0.09350563765553578,-0.02972441860931482
0.05520794728224121,0.030665694568406097,0.07553455011499305,0.056874069663637,0.08899332628829267,0.034891971026384506,0.29994215972398913,0.053100298121637704,-0.12736336617723257,-0.09231083437076408,0.08934813029105518,0.047291230623244085
0.07601525030554278,-0.017501932510404737,-0.04844193837497657,0.07582032503771752,0.03767160454642647,0.4660849454608629,0.981725722505121,0.13928277962950641,0.11886777271784382,-0.007809352020587389,0.03635506845856537,0.24450914364482676
0.02451585582281923,0.06597045074454888,-0.004188330679920328,0.024947881330178962,-0.007710591347892487,-0.09043927028184254,0.03921742683492476,0.012467160825738509,-0.011807551039169195,-0.038519807670405866,-0.007726609585402671,-0.04705376288935754
0.008204604029082838,0.08193987331907522,0.04125770504610865,0.009431142987080575,-0.04127817738217657,0.09798788142589564,-0.09907867864925171,-0.004622429670964728,0.029984249879926227,0.002403807768339697,-0.04185307243792546,-0.056720683078286746
-0.0012745380528090685,0.05407274701173057,0.0022638330294675523,-0.0012583713702843567,-0.024002973048271026,0.07196897640154283,0.06966459442209191,0.03595342262917863,0.00693511129120408,0.030883949735942145,-0.022460288966967435,-0.044330554096301884
0.130182529917585,0.018859698550747494,-0.1387341481104412,0.12883238180078016,0.30969312680606453,-0.01126898356070468,-0.30884711298949014,-0.05129829908470849,0.01009698017921018,-0.07893441478498443,0.31073932376323654,-0.008468111445376632
-0.048884771577849276,0.0633299276541881,0.13911425185952406,-0.049348723117892825,-0.14672406343177583,0.11856724247180295,0.5560670738292198,0.08556200734262569,-0.09437859236304443,-0.08680825368109,-0.14606517496686428,-0.04523270760237213
0.03525214932002172,0.010018013208287812,0.015912319653397403,0.03411782348206742,-0.0717039340598531,0.0011977003182827763,-0.3025092426008537,0.019658354239735075,-0.08413738425454605,-0.11998717561510704,-0.07137159044190765,0.47115170191926475
0.10342326294412302,0.21624573641022093,0.05636986392452772,0.10409931931916787,-0.13363165380975356,0.48371496948859194,0.3038717728568948,0.009956669178243437,0.051571886108771295,0.0191128008104213,-0.13286849964506053,0.02273723821405064
0.028731565563344264,0.10366348500266089,0.01704749719808777,0.029906030948320755,-0.06871616860277639,0.09481971228649688,-0.22077327823731765,-0.030138935410965996,-0.01733311125321006,0.009531193383868963,-0.06871148176474114,-0.022171621601799155
0.013793106383576673,0.07999168769559033,0.0054920478335802325,0.011432721989380439,-0.0732373832981471,0.017762779774422907,-0.17618486728925728,0.012225207743991995,-0.02560693171837751,-0.01802748163504464,-0.07360270390588397,-0.0673393620011249
0.0012666155149636603,0.05265446699139201,0.023004192700671857,5.2549638452383634e-05,-0.03321294695692494,0.009941623055553546,-0.17061986832627027,-0.0007802120690206289,0.019394190426429796,-0.0081453181329372,-0.032852523936480665,-0.062474838984623554
0.10103084262765816,0.009717088423502813,-0.05935296984514919,0.09990071988447063,-0.028937502589161678,0.29004947352026406,-0.2111587660057772,0.013729948269709424,0.04853437894257218,0.21751781843984902,-0.02869556508283052,0.470414578749045
0.0015458267628019671,0.05816617931713532,0.005019942260126184,0.0009634038558915454,-0.07151850327539112,0.050052609489486775,-0.12585095410906816,-0.005455707869148926,-0.01342736071562926,-0.006481868330404345,-0.0713277053244961,-0.07723469503964424
-0.06285098338988349,-0.20012072472161976,-0.09009274446712665,-0.06172375771269499,0.05818232874049415,-0.04457201905071401,-0.029325607782488206,-0.007418646753611027,0.02971877447173738,0.20501402048157744,0.05817664027775283,0.028235851211117866
-0.07741432338615226,0.023969050227292524,0.05397961111159308,-0.0785477473974187,-0.017694460998949023,0.09964224993337677,0.109596399355562,0.0030790046287105517,0.02725902586492869,0.009800131402948222,-0.01853644096344628,-0.02004451482013676
-0.029635778167741402,-0.02795909704566036,0.0027302363365946446,-0.029085748040288587,0.010189974900392357,-0.2862110192406932,0.04667806211875688,-0.01647486085182648,-0.03421637688625954,-0.06229135716332017,0.010480209497540152,-0.055346684403610576
-0.0983961521473791,-0.02613034638380226,0.003779911823776714,-0.0988838268024908,-0.08017733336716465,-0.19340775067537722,-0.332787802271838,-0.0321800492293735,-0.00731304767207561,0.3114938042497252,-0.08014199090747542,0.5520053592530723
-0.1004180325302709,0.008969477522194772,-0.11401235938069672,-0.10067236117948512,0.03160256684548366,0.04758529510957261,-0.2203628850977241,0.008043177965040222,-8.953901488081854,-3.3388954349090683,0.03141942156753062,-0.07096808724253369
-0.101684093468561,-0.0896095293976546,-0.06784630382990964,-0.10328510068209228,0.044142616770862224,-0.5059726775808046,-0.28898795239822633,0.07333278757030674,-1.2752009191011127,0.0453131509659453,0.04631009463176073,-0.3805573955889377
0.00016351457863929942,-0.03140841841356078,-0.03444954344349908,0.00016878912130257348,0.010668108924190227,-0.06986588969164757,-0.1903880463018252,0.015179181433136454,-0.008758166901031634,-0.040071045420610706,0.01044994178793007,-0.1055422062903505
0.025085151805834194,0.09867261261958542,0.01205313772096547,0.025510196200017418,-0.03418121734952695,0.034977797249512554,-0.04189363900026036,0.01907508602986742,-0.01006452848557032,0.012781610193625472,-0.033409586761522156,0.0018539716054191534
0.018685606114621885,0.07758630399615216,0.011018993569995774,0.01829517427523069,-0.030075520156868662,0.034928989175889005,0.03838014235340709,0.04053673809217693,-0.012334133539291957,0.012740803166061031,-0.029566687211277653,0.0008665872300790426
-0.044162729029444195,-0.05656388765112253,0.036098059282827215,-0.0438175717207968,-0.027870054895688515,0.00689777244347042,0.01573971802098928,0.004041446871602835,-0.0974714535827277,-0.04896956323403674,-0.028626424148567222,-0.08220582095667868
-0.04365472044644514,-0.003353564597259114,0.029172029578774707,-0.04264300423465536,0.005201438586978181,-0.017577372455375082,-0.3583961844583812,0.015213935140998848,-1.8728337401615986,0.47995239295845593,0.004676107913532102,-0.2724006352080566
0.021041235530404472,0.08461492839548307,-0.004439601419145254,0.021626115432654122,-0.0842517847125232,0.1720454015998876,-0.1601262759669615,0.016510896838614807,-0.03452033219194159,-0.029449969493452268,-0.0847907836223628,-0.06181943477053758
-0.02796293419305373,0.0102822831330116,0.10866170271656406,-0.028950444159045408,-0.008946953506611746,0.3495465646609566,1.568141773835941,0.07863331850610603,0.23200040771508043,0.37285563730047666,-0.008673294213710707,0.3204538739651333
-0.025374486333659556,-0.1873814187681032,0.0144486389853105,-0.025374570269969008,0.27938716082882054,0.010017261535947165,0.07874710524524489,0.0035978953693173166,0.014817677395741665,-0.00855536500420633,0.27980243505820096,-0.09552037706121423
0.00046741657845886746,0.011346811910084905,0.018303623734976158,0.0028585109449017748,-0.03457563528115709,-0.15058717873672783,-0.06933356709383798,-0.001971822983888394,-0.055471104373634075,-0.12062250158634055,-0.03352665568130878,-0.07400278865058194
0.04352308200648964,0.1058611119838067,0.024558461174243505,0.04326901187627031,-0.0559979678788384,0.24050378790702426,0.19523879199418961,-0.1040508922923342,0.11319487715084227,0.18622958617891333,-0.056141734281957636,0.0279878084139184
-0.09023554931035543,-0.10525907461449371,-0.018455315281721108,-0.08916721649115116,-0.02967120432130825,-0.19553104932816642,0.679170016846135,-0.012888331329142832,-0.04473049970410614,0.05033142610718916,-0.027868416960939345,-0.05436055292555014
-0.028945012162244193,-0.012551194443400679,0.09322758453950791,-0.028937864853746335,0.03191984618783547,0.14109225982722157,0.8975338108037255,0.07226615748242798,-0.026648463507399665,0.03607615029247772,0.03174200448357656,0.2307045438580806
0.11391853916625168,-0.02735977153797164,-0.019723468357876278,0.11367276443834104,-0.009335046173898527,0.1526331306305427,0.16756730209171025,-0.019849964896095137,-0.1283492429853792,-0.1181052609491221,-0.009451854697785643,0.32620838383319883
-0.1864949816551402,-0.21813116892367787,-0.05721666036861047,-0.18590995672678975,-0.005180329482055909,-0.18698004874162075,0.535183143689392,-0.01841083310819697,-0.0704587253072212,-0.006052608791681942,-0.004924132074077479,-0.016125279631675156
0.10916529010378852,-0.03585729418090536,-0.06920497012302075,0.10812064191731338,0.10038407241641024,0.09273223128247042,0.14097771513193397,-0.029960749271000422,0.12434020987766682,0.13700115354557796,0.09931088244433113,0.19303948467323534
-0.015126205806091768,0.029121690686586692,0.0072082284476026985,-0.012761321767249822,-0.03250529007214141,-0.059672816184284494,-0.10698546004712009,0.00500121944762666,-0.09352351913707957,-0.09429671559692372,-0.030636000144293782,-0.08653216506645048
-0.005202132753587438,0.04859595040626419,0.003784498689074439,-0.005783912313951446,-0.07699730807718363,-0.17128349933791553,-0.18298963088125741,0.009155617733907889,-0.08382147950077823,-0.04264308026748668,-0.07661834654277516,-0.09246408312900518
-0.11204208917965064,0.043675324691264276,0.10328301129251498,-0.1099315610541421,-0.06146853610761062,0.12919440565952198,1.1684477748627113,0.36504342198743994,-0.02477598771816341,-0.013657124088622869,-0.06438953895666835,-0.02197487871757427
0.02471659754308812,0.11324985344535575,0.05967554119638141,0.0240846386940995,-0.04524519689471039,0.12588825141471296,-0.10894592670084928,0.03152069511742026,-0.003249727697131727,-0.07005717976662378,-0.04544461271631277,-0.03454882785618934
0.09046843935457154,0.0032385602192875136,-0.05361990400364377,0.08874326137741213,-0.02082010227086544,0.32789074539523433,-0.17024599201224427,0.016544472628420917,0.055794682541006446,-0.0272478219811859,-0.023272359857537516,0.33794985256467186
-0.011983477180404573,0.06701823153377294,0.0813578322738129,-0.011126566854390563,-0.0023057582412556532,-0.024388826286232793,0.025545269183783956,-0.0741458638081291,0.017690120258397772,0.04877398022240745,-0.003962036909182072,-0.02634014277805719
-0.010231347987641241,0.012619052812528713,-0.02816795602383474,-0.010232687444924565,-0.058513777834109326,-0.1371470385408706,-0.17789593772414344,-0.004309554513003291,-0.03625271862242131,0.03973159433618908,-0.05889434783103545,-0.08903287509952171
-0.03628868381247997,0.007569926587734653,0.012855466714723566,-0.03541269134775576,-0.0034607360910257567,-0.07084080496699714,-0.09244667727885847,-0.07776470537538888,-0.005166538951755815,0.0577260099523327,-0.003975837994278087,-0.0515577692416184
-0.022144218406869254,-0.02731247950814073,-0.03495936519601726,-0.022870454763268364,0.10416724928112474,-0.19547109377116006,0.38895140530433925,0.01836092035967312,0.024567243316656405,-0.05426271217315552,0.10477510472121905,-0.013787165770812933
-0.011607295928701423,-0.010896438773144737,0.009819192599258479,-0.012368420485243128,0.05211894446431402,-0.02732406311782883,-0.1259029357182075,-0.03319692573255221,0.05408168173961092,0.1698482265477493,0.052116537727901,0.0831029853000672
0.04066763917836167,0.11676045644085035,0.04435195589759175,0.04082944563842651,-0.07019160332683479,0.3178437393052363,0.265034012233446,-0.046206998992973564,0.034063190236200996,0.05463888333566162,-0.07014968976149445,0.0398981337885486
-0.04850642656553665,-0.0006045455317009288,-0.12929023435218165,-0.047890190496213424,0.003263575155205531,-0.08704615232006029,0.05116333028368695,0.0757612803625682,-0.005868039845085769,-0.01972915812062755,0.0059808543447857215,-0.028379905156676
-0.05039932924758483,-0.011495739376605456,-0.0011655672151805268,-0.050401930996494405,0.0034765427193096583,-0.043982518028361096,-0.14523956348742986,0.03021843011397963,0.02140522003173828,0.0008219259048343475,0.005405911344730671,-0.08542217001010842
-0.023038730583067966,-0.008723117167335113,-0.0161417809884102,-0.024385890608110812,0.005993672510073798,-0.08506565995157317,0.6643028705802454,0.04632906388159925,-0.0036778796819505123,-0.0066003501449113395,0.006816828458223939,-0.04440408075372062
-0.0331281872316583,-3.745171383495965e-05,0.10281315075098332,-0.03374048097181197,-0.1381843831688238,-0.017172392488199528,-0.2850645613711938,0.012302050130621444,-0.032850134425505516,-0.35601713394770834,-0.1375936208957979,0.31396869629109414
-0.015581044028226779,0.03784860739858201,0.015453417139625994,-0.015806777925828547,-0.09075912450786702,-0.07990326822505686,0.16938507192606267,0.0075195673286504935,0.058534830135531214,0.025908680811556027,-0.0904890431299623,0.044074937630697315
0.002500267780194378,0.02343196845472618,0.04454675737542997,0.0025053351739646526,-0.04211648542138244,-0.08958306399527194,0.031021796747185727,-0.01963581076285281,-0.025565534618073225,-0.06756387646510685,-0.04150195224824895,-0.07061689164477052
-0.0436943638500025,-0.06689204660771968,0.032494804931015864,-0.044507853945685454,0.04842400853983129,-0.10652024285547258,0.021117061361024196,0.008098728768407962,0.06581736628602192,0.10476950707211398,0.04709568885544482,-0.0781912856835563
-0.07089485364230372,-0.199255325514203,-0.1284988554887324,-0.07311062672889733,0.05319636531745119,-0.20222287325658903,-0.029674448132968344,-0.0001448813606711713,0.013555621678850263,0.04085096726549382,0.05460363332739844,-0.10411155912303928
-0.07973006490250859,-0.1450119059575278,-0.021426687930841654,-0.07908726400622058,0.030938490387261357,-0.014008519898525855,-0.014646309830753426,0.03899822101667952,-0.2241738544995252,-0.13921390496408617,0.030114990160408157,-0.1396282412076702
-0.10744933918037612,-0.251782249054215,-0.15545154928422164,-0.10802920884487037,0.11585591981836761,-0.31281986989890415,-0.10825470847839079,-0.12849540918902622,-0.12646685582957948,0.024744913128538767,0.11643441582411448,-0.10897099522235848
-0.09636199397382514,-0.29228388781874415,-0.07455521934357678,-0.09636323314408306,0.5554094287709407,-0.18571648522931636,-0.18274864722206965,-0.019678876235384234,-0.025455065115008307,0.016735069480744616,0.5554554452399174,-0.18575379129477743
0.023398972855150912,0.0885691438293353,0.011594715020645631,0.023396114078332506,-0.07222831141216329,0.11874236383558268,-0.14727360675826398,0.03251028843325924,0.034142795601113246,0.05062985739867363,-0.07129408703256454,-0.044394008447162445
-0.032145731850587424,-0.05647712752381004,-0.005648854942865473,-0.03175458284618402,0.06747404544881662,-0.12227614743397286,-0.20606929881161623,-0.03411592076450329,0.011029729303324012,0.06606264144154277,0.06773824800888645,0.029016049935773728
0.025372084383307184,-0.08940955097298037,-0.05118391209309316,0.0258917387401675,0.014740232962756032,-0.023686843073325255,-0.05770887291807011,0.03566540346406544,-0.04319599040203721,0.07630216410254406,0.014272241643083862,0.0008786970188349146
