num,app,config,exec,ind_exec,slowdown_p,slowdown_gt
3,nn,batch-1-learning-100-regular-45,3.304008960723877,2.62096381187,1.2783934066025413,1.260608386029771
3,svm,batch-5-learning-1-regular-78,4.391525745391846,3.397711753845215,1.621526568402452,1.2924950859712936
3,facedetect,eyes-0-pyramid-25-selectivity-0,6.776344537734985,5.65380501745,1.0503691335327794,1.1985458495332542
3,ferret,hash-8-itr-25-probe-16,2.0735161304473877,2.00222611428,1.0416877836042224,1.0356053772643075
3,svm,batch-5-learning-1-regular-78,3.9834535121917725,3.397711753845215,1.1179992190521284,1.1723930105853357
3,facedetect,eyes-0-pyramid-25-selectivity-0,6.2645745277404785,5.65380501745,1.0167663140675336,1.1080280463166645
3,ferret,hash-8-itr-25-probe-16,2.0766072273254395,2.00222611428,1.0076270724791165,1.0371492073322532
3,nn,batch-1-learning-100-regular-45,2.794421672821045,2.62096381187,1.6385329857768025,1.0661809446454305
3,bodytrack,layer-5-particle-100,0.9913029670715332,0.867403030395,1.2153390392976835,1.14284010123888
3,nn,batch-1-learning-100-regular-45,3.673800230026245,2.62096381187,1.248521141998781,1.40169818956984
3,svm,batch-5-learning-1-regular-78,4.2926905155181885,3.397711753845215,1.3447339810618162,1.2634063235823698
3,bodytrack,layer-5-particle-2266,5.977012395858765,5.321421861659999,1.0893468241343056,1.1231983765320677
3,facedetect,eyes-0-pyramid-25-selectivity-0,6.27137303352356,5.65380501745,0.9538580456327046,1.1092305118707644
3,svm,batch-3-learning-56-regular-67,2.894890308380127,2.7718756198883057,1.0124748476582692,1.0443795845705293
3,bodytrack,layer-5-particle-4000,11.316211938858032,8.77696895598,1.001040094110925,1.2893075041752282
3,facedetect,eyes-0-pyramid-25-selectivity-0,7.309817790985107,5.65380501745,0.9202328656742954,1.2929023495546736
3,nn,batch-4-learning-56-regular-67,3.650986909866333,2.8383610248599997,1.0696785623069278,1.286301100490349
3,facedetect,eyes-0-pyramid-25-selectivity-0,7.390804052352905,5.65380501745,1.1370950287172983,1.3072265544251707
3,nn,batch-1-learning-100-regular-45,3.3278491497039795,2.62096381187,1.2521318298010593,1.2697043486951591
3,svm,batch-5-learning-1-regular-78,4.244703531265259,3.397711753845215,1.3577238763519728,1.2492829994956156
4,bodytrack,layer-5-particle-100,0.951336145401001,0.867403030395,1.3597204091719897,1.096763686619563
4,swaptions,num-800000,20.26112151145935,17.577978134200002,1.6065615518011103,1.1526423207933671
4,ferret,hash-8-itr-4-probe-20,2.176370620727539,2.39939308166,0.923920777618498,0.9070504692886067
4,svm,batch-1-learning-34-regular-100,2.7177631855010986,2.5295474529266357,1.429667651615532,1.0744068795217505
4,bodytrack,layer-5-particle-4000,11.819616079330444,8.77696895598,0.7469324618669398,1.3466626279083969
4,swaptions,num-800000,23.89448046684265,17.577978134200002,1.4438133905459312,1.359341801680431
4,ferret,hash-8-itr-4-probe-20,2.1321861743927,2.39939308166,0.9325517371771959,0.8886356265216724
4,nn,batch-4-learning-56-regular-67,3.9694736003875732,2.8383610248599997,0.9069545444691203,1.3985090570299685
4,bodytrack,layer-5-particle-4000,9.03861689567566,8.77696895598,0.6231520164396082,1.0298107400183285
4,swaptions,num-800000,18.161017417907715,17.577978134200002,0.9504917496418295,1.0331687341545466
4,facedetect,eyes-0-pyramid-25-selectivity-0,5.785951614379883,5.65380501745,0.7055383626280639,1.0233730375423318
4,ferret,hash-8-itr-4-probe-20,2.006178379058838,2.39939308166,0.9779323616368825,0.8361190979474193
4,swaptions,num-800000,27.143094062805176,17.577978134200002,1.432426777306644,1.5441533636906242
4,ferret,hash-8-itr-25-probe-16,2.2314438819885254,2.00222611428,1.0355475477867249,1.114481459448426
4,nn,batch-1-learning-34-regular-67,3.5145649909973145,2.59678077698,1.8045040996009614,1.3534315342108614
4,svm,batch-5-learning-1-regular-78,4.569221019744873,3.397711753845215,1.6783177286302347,1.344793599567077
4,swaptions,num-800000,20.944051027297974,17.577978134200002,1.5404368480650743,1.1914937467437672
4,facedetect,eyes-0-pyramid-25-selectivity-0,6.681439399719238,5.65380501745,0.8870076002907323,1.1817597846224852
4,ferret,hash-8-itr-4-probe-20,2.1299993991851807,2.39939308166,0.9366620671718634,0.8877242397113017
4,svm,batch-3-learning-56-regular-67,3.079566717147827,2.7718756198883057,0.8122525172429529,1.1110046551338115
